 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,XStart,YStart,Area/Perim.,Ferets AR,Compactness,Extent,Neighbors,Area Convext Hull,Perim Convext Hull,PoN,PSR,PAR,Poly_Ave,HSR,HAR,Hex_Ave
11,547,255,0,255,255,255,507.855,55.844,507.855,55.844,89.740,495.000,41.000,27,29,28.170,24.724,53.531,0.854,29.967,139485,255,NaN,NaN,100,139485,501,69,64.290,26.716,1.139,0.878,0.918,505,41,6.095,1.122,0.937,0.699,7,596.000,90.876,12.820,0.955,0.916,9.355,0.904,0.965,9.346
12,189,255,0,255,255,255,424.352,55.452,424.352,55.452,55.456,415.000,46.000,16,17,18.763,12.825,57.956,0.772,21.260,48195,255,NaN,NaN,100,48195,415,60,41.186,15.301,1.463,0.684,0.915,426,46,3.408,1.390,0.827,0.695,2,206.500,53.492,27.728,NaN,NaN,NaN,NaN,NaN,NaN
13,242,255,0,255,255,255,531.178,61.004,531.178,61.004,60.770,521.000,53.000,21,17,19.231,16.022,174.821,0.823,21.378,61710,255,NaN,NaN,100,61710,521,64,10.784,17.000,1.200,0.833,0.906,533,53,3.982,1.258,0.913,0.678,5,267.000,60.825,12.154,0.975,0.952,9.637,0.886,0.931,9.083
14,617,255,0,255,255,255,551.231,74.025,551.231,74.025,95.397,535.000,59.000,30,30,30.779,25.523,141.288,0.852,32.311,157335,255,NaN,NaN,100,157335,535,71,158.199,27.130,1.206,0.829,0.931,552,59,6.468,1.191,0.911,0.686,7,662.500,95.812,13.628,0.954,0.914,9.342,0.913,0.970,9.417
15,986,255,0,255,255,255,583.195,79.043,583.195,79.043,129.054,565.000,59.000,34,43,42.155,29.781,105.262,0.744,44.147,251430,255,NaN,NaN,100,251430,580,59,103.092,32.025,1.416,0.706,0.890,580,59,7.640,1.379,0.841,0.674,4,1108.000,123.907,32.263,0.973,0.947,9.599,0.853,0.864,8.587
16,955,255,0,255,255,255,418.735,78.878,418.735,78.878,118.125,401.000,61.000,38,36,37.571,32.364,143.984,0.860,40.162,243525,255,NaN,NaN,100,243525,401,70,161.114,34.648,1.161,0.861,0.929,412,61,8.085,1.159,0.928,0.698,6,1027.500,119.321,19.687,0.973,0.948,9.607,0.912,0.974,9.430
17,812,255,0,255,255,255,941.787,75.861,941.787,75.861,117.882,920.000,61.000,46,27,45.225,22.860,167.582,0.734,47.539,207060,255,NaN,NaN,100,207060,920,71,165.379,25.310,1.978,0.505,0.934,931,61,6.888,1.878,0.711,0.654,3,869.500,109.764,39.294,0.907,0.785,8.464,0.757,0.639,6.982
18,335,255,0,255,255,255,496.909,77.422,496.909,77.422,70.184,486.000,65.000,20,23,23.570,18.096,125.054,0.855,25.080,85425,255,NaN,NaN,100,85425,494,65,113.499,20.000,1.302,0.768,0.933,494,65,4.773,1.254,0.876,0.728,5,359.000,70.530,14.037,0.994,0.988,9.912,0.898,0.933,9.158
19,645,255,0,255,255,255,520.824,79.543,520.824,79.543,98.811,507.000,65.000,31,31,29.937,27.432,175.122,0.830,33.242,164475,255,NaN,NaN,100,164475,507,71,158.839,28.567,1.091,0.916,0.927,517,65,6.528,1.164,0.957,0.671,6,696.000,98.204,16.469,0.955,0.915,9.351,0.908,0.974,9.409
20,456,255,0,255,255,255,388.175,78.333,388.175,78.333,81.113,375.000,68.000,26,21,27.029,21.480,2.743,0.871,28.302,116280,255,NaN,NaN,100,116280,377,70,147.995,21.000,1.258,0.795,0.949,383,68,5.622,1.348,0.891,0.835,3,480.500,81.597,27.038,0.833,0.559,6.963,0.889,0.897,8.927
21,754,255,0,255,255,255,475.191,86.280,475.191,86.280,108.125,459.000,69.000,34,35,35.098,27.353,123.041,0.810,37.696,192270,255,NaN,NaN,100,192270,467,69,111.801,27.784,1.283,0.779,0.922,467,69,6.973,1.357,0.883,0.634,6,817.500,106.431,18.021,0.942,0.894,9.179,0.876,0.887,8.817
22,515,255,0,255,255,255,914.506,83.704,914.506,83.704,91.740,900.000,69.000,29,28,33.789,19.406,131.587,0.769,34.828,131325,255,NaN,NaN,100,131325,905,70,129.174,21.638,1.741,0.574,0.886,907,69,5.614,1.610,0.758,0.634,4,581.500,89.764,22.935,0.989,0.979,9.842,0.808,0.766,7.870
23,390,255,0,255,255,255,368.023,93.228,368.023,93.228,76.184,355.000,82.000,25,21,24.147,20.564,31.611,0.844,26.249,99450,255,NaN,NaN,100,99450,355,97,17.745,21.000,1.174,0.852,0.931,368,82,5.119,1.250,0.923,0.743,4,419.000,76.196,19.046,0.964,0.925,9.447,0.904,0.943,9.234
24,579,255,0,255,255,255,898.148,97.472,898.148,97.472,92.569,884.000,82.000,29,29,30.170,24.435,124.611,0.849,32.757,147645,255,NaN,NaN,100,147645,891,83,121.264,25.080,1.235,0.810,0.924,895,82,6.255,1.306,0.900,0.688,3,626.500,93.172,30.856,0.844,0.596,7.197,0.891,0.916,9.031
25,329,255,0,255,255,255,438.953,96.740,438.953,96.740,71.255,427.000,83.000,21,24,22.319,18.769,79.360,0.814,25.000,83895,255,NaN,NaN,100,83895,435,107,73.740,20.648,1.189,0.841,0.915,440,83,4.617,1.211,0.917,0.653,5,359.500,70.579,14.251,0.969,0.942,9.555,0.885,0.938,9.117
26,665,255,0,255,255,255,538.969,97.377,538.969,97.377,106.569,519.000,83.000,38,27,37.078,22.836,12.718,0.736,39.294,169575,255,NaN,NaN,100,169575,519,100,14.744,25.938,1.624,0.616,0.895,539,83,6.240,1.515,0.785,0.648,6,743.000,101.466,17.761,0.890,0.811,8.506,0.823,0.799,8.107
27,384,255,0,255,255,255,567.414,97.234,567.414,97.234,74.326,558.000,83.000,21,27,24.916,19.623,107.354,0.873,27.459,97920,255,NaN,NaN,100,97920,566,83,100.491,20.988,1.270,0.788,0.938,566,83,5.166,1.308,0.887,0.677,5,409.500,75.327,14.865,0.995,0.990,9.925,0.890,0.908,8.989
28,495,255,0,255,255,255,457.969,100.142,457.969,100.142,91.983,447.000,84.000,24,34,34.681,18.173,115.020,0.735,36.249,126225,255,NaN,NaN,100,126225,448,85,114.444,20.138,1.908,0.524,0.915,452,84,5.381,1.800,0.724,0.607,5,541.000,86.581,18.397,0.915,0.850,8.828,0.770,0.675,7.228
29,457,255,0,255,255,255,964.498,100.454,964.498,100.454,90.184,956.000,84.000,18,35,34.486,16.873,86.008,0.706,35.057,116535,255,NaN,NaN,100,116535,965,84,93.270,17.499,2.044,0.489,0.903,965,84,5.067,2.003,0.699,0.725,5,506.000,83.734,18.037,0.893,0.816,8.549,0.732,0.590,6.611
30,831,255,0,255,255,255,395.002,102.387,395.002,102.387,112.569,376.000,86.000,37,31,35.154,30.098,5.088,0.824,37.656,211905,255,NaN,NaN,100,211905,376,104,10.713,31.000,1.168,0.856,0.930,401,86,7.382,1.215,0.925,0.724,6,894.000,111.300,18.761,0.951,0.909,9.298,0.908,0.956,9.319
31,731,255,0,255,255,255,944.072,102.340,944.072,102.340,109.255,928.000,87.000,29,35,37.437,24.861,116.647,0.770,40.804,186405,255,NaN,NaN,100,186405,930,87,126.027,28.001,1.506,0.664,0.940,930,87,6.691,1.457,0.815,0.720,5,778.000,103.828,21.851,0.940,0.890,9.149,0.845,0.825,8.349
32,700,255,0,255,255,255,501.536,101.937,501.536,101.937,102.468,482.000,88.000,38,27,34.822,25.595,5.706,0.838,38.013,178500,255,NaN,NaN,100,178500,482,104,178.493,26.784,1.361,0.735,0.932,505,88,6.831,1.419,0.857,0.682,7,751.000,102.011,14.638,0.945,0.899,9.221,0.866,0.860,8.630
33,617,255,0,255,255,255,988.766,101.842,988.766,101.842,98.811,974.000,88.000,33,29,35.425,22.176,144.029,0.794,39.115,157335,255,NaN,NaN,100,157335,974,89,147.529,22.627,1.597,0.626,0.938,978,88,6.244,1.729,0.791,0.645,3,658.000,95.486,32.937,0.873,0.687,7.796,0.796,0.716,7.565
34,521,255,0,255,255,255,344.892,108.385,344.892,108.385,87.255,333.000,95.000,25,28,27.973,23.715,69.765,0.860,30.414,132855,255,NaN,NaN,100,132855,340,123,62.592,25.000,1.180,0.848,0.928,341,95,5.971,1.217,0.921,0.744,4,561.500,88.206,21.814,0.956,0.905,9.304,0.905,0.954,9.296
35,588,255,0,255,255,255,421.156,112.442,421.156,112.442,95.841,406.000,97.000,29,28,28.934,25.875,74.789,0.804,32.202,149940,255,NaN,NaN,100,149940,414,98,126.158,27.820,1.118,0.894,0.914,416,97,6.135,1.158,0.946,0.724,6,643.500,94.428,15.973,0.938,0.887,9.126,0.894,0.963,9.283
36,930,255,0,255,255,255,926.022,118.742,926.022,118.742,125.640,908.000,98.000,35,41,45.744,25.886,119.205,0.740,47.508,237150,255,NaN,NaN,100,237150,914,98,120.343,27.280,1.767,0.566,0.920,914,98,7.402,1.741,0.752,0.648,6,1011.000,118.359,20.940,0.893,0.816,8.548,0.786,0.703,7.445
37,688,255,0,255,255,255,583.972,119.737,583.972,119.737,102.569,571.000,102.000,27,36,35.900,24.401,93.240,0.822,36.688,175440,255,NaN,NaN,100,175440,580,102,107.447,26.667,1.471,0.680,0.931,580,102,6.708,1.376,0.824,0.708,6,739.000,101.192,17.095,0.950,0.906,9.278,0.876,0.880,8.776
38,424,255,0,255,255,255,368.429,114.068,368.429,114.068,80.083,355.000,104.000,27,23,25.640,21.055,160.909,0.831,27.295,108120,255,NaN,NaN,100,108120,355,118,8.427,22.295,1.218,0.821,0.936,359,104,5.294,1.224,0.906,0.683,5,453.000,79.227,16.017,0.980,0.961,9.702,0.908,0.952,9.298
39,514,255,0,255,255,255,558.628,117.358,558.628,117.358,92.083,544.000,104.000,28,27,31.220,20.963,135.545,0.762,34.059,131070,255,NaN,NaN,100,131070,546,107,139.764,23.502,1.489,0.671,0.908,549,104,5.582,1.449,0.819,0.680,5,566.000,88.559,18.417,0.934,0.881,9.077,0.840,0.831,8.355
40,515,255,0,255,255,255,474.768,119.972,474.768,119.972,91.012,464.000,105.000,23,31,32.548,20.146,62.880,0.781,35.355,131325,255,NaN,NaN,100,131325,464,136,61.260,22.136,1.616,0.619,0.933,472,105,5.659,1.597,0.787,0.722,6,552.000,87.457,15.169,0.923,0.862,8.921,0.817,0.767,7.924
41,501,255,0,255,255,255,978.909,123.189,978.909,123.189,89.255,968.000,105.000,22,32,30.873,20.662,108.864,0.790,34.176,127755,255,NaN,NaN,100,127755,974,105,110.556,22.000,1.494,0.669,0.930,974,105,5.613,1.553,0.818,0.712,5,538.500,86.381,17.851,0.954,0.914,9.339,0.828,0.790,8.092
42,1146,255,0,255,255,255,535.723,127.766,535.723,127.766,149.095,511.000,106.000,46,47,55.318,26.377,133.144,0.648,58.412,292230,255,NaN,NaN,100,292230,511,115,141.953,29.967,2.097,0.477,0.887,520,106,7.686,1.949,0.691,0.530,7,1292.000,133.800,21.299,0.801,0.695,7.479,0.723,0.592,6.579
43,618,255,0,255,255,255,449.162,121.930,449.162,121.930,100.326,434.000,107.000,29,32,36.695,21.443,136.645,0.772,39.825,157590,255,NaN,NaN,100,157590,436,108,128.884,22.864,1.711,0.584,0.911,445,107,6.160,1.742,0.764,0.666,7,678.500,96.962,14.332,0.901,0.828,8.644,0.786,0.708,7.466
44,1195,255,0,255,255,255,1003.707,134.752,1003.707,134.752,139.054,987.000,111.000,36,47,47.876,31.780,72.555,0.777,50.160,304725,255,NaN,NaN,100,304725,990,157,66.501,33.219,1.506,0.664,0.923,1006,111,8.594,1.510,0.815,0.706,4,1294.000,133.904,34.763,0.994,0.989,9.916,0.839,0.810,8.248
45,481,255,0,255,255,255,906.192,126.718,906.192,126.718,89.740,894.000,112.000,25,31,35.451,17.275,123.677,0.751,36.359,122655,255,NaN,NaN,100,122655,895,112,121.504,18.506,2.052,0.487,0.938,895,112,5.360,1.965,0.698,0.621,4,513.000,84.311,22.435,0.977,0.956,9.663,0.748,0.611,6.795
46,1258,255,0,255,255,255,611.471,136.448,611.471,136.448,139.882,592.000,113.000,37,45,45.794,34.977,101.349,0.808,48.021,320790,255,NaN,NaN,100,320790,599,116,121.373,36.405,1.309,0.764,0.933,611,113,8.993,1.319,0.874,0.756,5,1349.000,136.720,27.976,0.965,0.934,9.498,0.887,0.904,8.956
47,734,255,0,255,255,255,323.165,130.837,323.165,130.837,108.811,306.000,114.000,34,33,36.390,25.682,41.481,0.779,38.079,187170,255,NaN,NaN,100,187170,313,147,60.068,27.574,1.417,0.706,0.924,328,114,6.746,1.381,0.840,0.654,4,794.500,104.923,27.203,0.996,0.992,9.939,0.867,0.870,8.686
48,893,255,0,255,255,255,505.982,130.618,505.982,130.618,125.539,485.000,114.000,44,34,48.351,23.516,145.982,0.712,50.804,227715,255,NaN,NaN,100,227715,488,114,143.807,26.638,2.056,0.486,0.922,488,114,7.113,1.907,0.697,0.597,6,968.500,115.844,20.923,0.871,0.785,8.283,0.745,0.622,6.836
49,997,255,0,255,255,255,391.483,132.938,391.483,132.938,120.225,372.000,117.000,40,33,38.953,32.588,8.890,0.867,42.379,254235,255,NaN,NaN,100,254235,372,140,19.290,32.927,1.195,0.837,0.953,383,117,8.293,1.287,0.915,0.755,7,1046.000,120.390,17.175,0.963,0.930,9.466,0.906,0.928,9.170
50,942,255,0,255,255,255,955.962,138.616,955.962,138.616,125.054,939.000,117.000,32,44,42.309,28.348,86.889,0.757,44.553,240210,255,NaN,NaN,100,240210,952,161,80.961,30.066,1.492,0.670,0.919,958,117,7.533,1.482,0.819,0.669,6,1024.500,119.146,20.842,0.905,0.835,8.700,0.842,0.820,8.308
51,817,255,0,255,255,255,353.827,135.983,353.827,135.983,109.054,336.000,119.000,35,33,34.204,30.413,26.823,0.863,37.336,208335,255,NaN,NaN,100,208335,336,141,20.376,32.185,1.125,0.889,0.939,353,119,7.492,1.160,0.943,0.707,7,870.000,109.796,15.579,0.961,0.926,9.437,0.913,0.968,9.403
52,532,255,0,255,255,255,638.633,135.750,638.633,135.750,91.355,628.000,122.000,23,29,28.568,23.711,88.910,0.801,30.806,135660,255,NaN,NaN,100,135660,628,123,125.754,23.000,1.205,0.830,0.932,630,122,5.823,1.339,0.911,0.798,3,571.000,88.949,30.452,0.869,0.675,7.719,0.881,0.892,8.870
53,997,255,0,255,255,255,426.045,141.091,426.045,141.091,123.296,406.000,125.000,41,34,38.901,32.632,20.978,0.824,43.012,254235,255,NaN,NaN,100,254235,406,147,17.592,33.310,1.192,0.839,0.937,428,125,8.086,1.291,0.916,0.715,6,1064.500,121.450,20.549,0.951,0.909,9.299,0.895,0.919,9.070
54,7480,255,0,255,255,255,1027.716,190.933,1027.716,190.933,409.203,972.000,125.000,116,114,106.676,89.278,157.775,0.561,120.934,1907400,255,NaN,NaN,100,1907400,1026,125,113.385,96.262,1.195,0.837,0.830,1026,125,18.279,1.256,0.915,0.566,13,9016.000,353.453,31.477,0.678,0.573,6.255,0.800,0.823,8.112
55,260,255,0,255,255,255,1045.846,134.169,1045.846,134.169,67.255,1034.000,125.000,25,18,24.688,13.409,153.421,0.722,27.731,66300,255,NaN,NaN,100,66300,1034,127,154.359,14.993,1.841,0.543,0.886,1041,125,3.866,1.850,0.737,0.578,2,293.500,63.772,33.627,NaN,NaN,NaN,NaN,NaN,NaN
56,869,255,0,255,255,255,891.860,143.770,891.860,143.770,117.054,874.000,127.000,37,35,39.813,27.791,136.933,0.797,42.426,221595,255,NaN,NaN,100,221595,878,127,135.000,29.698,1.433,0.698,0.923,878,127,7.424,1.429,0.835,0.671,4,941.500,114.218,29.263,0.993,0.985,9.890,0.859,0.851,8.549
57,806,255,0,255,255,255,479.507,146.320,479.507,146.320,111.640,461.000,129.000,37,32,34.415,29.819,0.157,0.813,37.216,205530,255,NaN,NaN,100,205530,461,140,173.830,32.000,1.154,0.866,0.919,482,129,7.220,1.163,0.931,0.681,6,877.500,110.268,18.607,0.944,0.896,9.198,0.903,0.973,9.378
58,379,255,0,255,255,255,565.941,139.640,565.941,139.640,76.184,555.000,130.000,24,21,23.360,20.657,20.047,0.821,26.401,96645,255,NaN,NaN,100,96645,558,151,52.696,20.984,1.131,0.884,0.926,562,130,4.975,1.258,0.940,0.752,5,409.500,75.327,15.237,0.973,0.949,9.611,0.896,0.933,9.145
59,1506,255,0,255,255,255,666.401,175.250,666.401,175.250,213.037,647.000,130.000,44,74,70.170,27.327,105.245,0.417,79.120,384030,255,NaN,NaN,100,384030,652,130,110.726,37.350,2.568,0.389,0.721,652,130,7.069,2.118,0.624,0.463,5,2089.500,170.156,42.607,0.560,0.482,5.210,0.566,0.416,4.910
60,550,255,0,255,255,255,270.391,147.144,270.391,147.144,90.083,257.000,133.000,28,27,28.039,24.975,52.896,0.852,30.414,140250,255,NaN,NaN,100,140250,261,160,62.592,26.247,1.123,0.891,0.939,271,133,6.105,1.159,0.944,0.728,3,585.500,90.072,30.028,0.843,0.591,7.169,0.916,0.977,9.467
61,752,255,0,255,255,255,451.594,156.128,451.594,156.128,111.397,435.000,136.000,33,35,33.712,28.401,84.496,0.762,37.162,191760,255,NaN,NaN,100,191760,448,136,113.806,30.691,1.187,0.842,0.897,448,136,6.751,1.211,0.918,0.651,6,838.500,107.790,18.566,0.909,0.840,8.742,0.880,0.940,9.100
62,827,255,0,255,255,255,972.371,158.585,972.371,158.585,131.296,952.000,137.000,37,43,45.579,23.102,56.963,0.603,46.690,210885,255,NaN,NaN,100,210885,952,170,43.264,26.220,1.973,0.507,0.805,972,137,6.299,1.781,0.712,0.520,6,1027.500,119.321,21.883,0.773,0.665,7.191,0.728,0.657,6.927
63,860,255,0,255,255,255,585.165,157.385,585.165,157.385,114.912,569.000,138.000,33,35,34.927,31.351,81.448,0.818,38.949,219300,255,NaN,NaN,100,219300,572,172,60.803,32.008,1.114,0.898,0.938,588,138,7.484,1.217,0.947,0.745,7,916.500,112.692,16.416,0.933,0.878,9.055,0.907,0.952,9.293
64,1241,255,0,255,255,255,930.228,158.848,930.228,158.848,135.539,909.000,138.000,42,41,45.364,34.832,134.901,0.849,47.434,316455,255,NaN,NaN,100,316455,912,144,145.305,37.288,1.302,0.768,0.937,920,138,9.156,1.272,0.876,0.721,9,1324.500,135.473,15.060,0.937,0.885,9.111,0.902,0.933,9.174
65,700,255,0,255,255,255,1063.919,153.311,1063.919,153.311,107.296,1045.000,139.000,39,29,38.766,22.991,158.276,0.764,42.154,178500,255,NaN,NaN,100,178500,1045,144,157.694,24.262,1.686,0.593,0.919,1060,139,6.524,1.737,0.770,0.619,3,761.500,102.721,35.765,0.890,0.736,8.129,0.788,0.708,7.477
66,701,255,0,255,255,255,297.927,154.153,297.927,154.153,99.740,281.000,140.000,32,29,31.339,28.481,4.610,0.885,33.526,178755,255,NaN,NaN,100,178755,281,158,17.354,28.377,1.100,0.909,0.958,296,140,7.028,1.181,0.953,0.755,5,731.500,100.678,19.948,0.988,0.976,9.822,0.930,0.980,9.552
67,698,255,0,255,255,255,375.842,158.102,375.842,158.102,104.811,359.000,141.000,32,33,33.292,26.695,147.937,0.798,36.235,177990,255,NaN,NaN,100,177990,359,152,152.021,27.386,1.247,0.802,0.916,371,141,6.660,1.323,0.895,0.661,6,762.000,102.755,17.469,0.934,0.880,9.073,0.880,0.900,8.901
68,620,255,0,255,255,255,329.035,155.663,329.035,155.663,97.497,314.000,142.000,31,28,30.750,25.672,6.814,0.820,32.757,158100,255,NaN,NaN,100,158100,314,148,148.736,26.485,1.198,0.835,0.932,331,142,6.359,1.237,0.914,0.714,6,665.500,96.028,16.250,0.948,0.904,9.259,0.905,0.945,9.247
69,774,255,0,255,255,255,508.474,158.885,508.474,158.885,111.154,492.000,143.000,34,33,33.307,29.588,9.382,0.787,35.511,197370,255,NaN,NaN,100,197370,496,147,147.653,32.354,1.126,0.888,0.918,499,143,6.963,1.098,0.943,0.690,5,843.000,108.078,22.231,0.952,0.910,9.311,0.893,0.945,9.192
70,354,255,0,255,255,255,535.864,155.136,535.864,155.136,80.426,525.000,145.000,27,22,24.334,18.523,5.843,0.688,28.460,90270,255,NaN,NaN,100,90270,525,149,161.565,21.595,1.314,0.761,0.847,529,145,4.402,1.318,0.872,0.596,6,418.000,76.105,13.404,0.852,0.758,8.050,0.816,0.863,8.396
71,744,255,0,255,255,255,243.198,164.230,243.198,164.230,110.811,224.000,147.000,36,32,38.840,24.390,36.117,0.761,42.012,189720,255,NaN,NaN,100,189720,224,174,38.234,26.716,1.592,0.628,0.929,254,147,6.714,1.573,0.792,0.646,4,800.500,105.319,27.703,0.984,0.969,9.769,0.821,0.776,7.986
72,472,255,0,255,255,255,403.178,161.021,403.178,161.021,83.941,392.000,148.000,24,25,26.056,23.065,140.111,0.842,30.480,120360,255,NaN,NaN,100,120360,392,151,138.991,24.000,1.130,0.885,0.942,403,148,5.623,1.270,0.941,0.787,6,501.000,83.319,13.990,0.962,0.928,9.451,0.891,0.919,9.053
73,1057,255,0,255,255,255,641.524,168.803,641.524,168.803,125.296,623.000,149.000,37,40,39.617,33.970,101.036,0.846,41.231,269535,255,NaN,NaN,100,269535,638,149,104.036,35.598,1.166,0.857,0.930,638,149,8.436,1.158,0.926,0.714,6,1137.000,125.518,20.883,0.965,0.933,9.488,0.915,0.977,9.461
74,188,255,0,255,255,255,562.511,157.782,562.511,157.782,56.870,553.000,150.000,17,17,16.631,14.393,158.929,0.730,19.849,47940,255,NaN,NaN,100,47940,553,154,139.086,16.769,1.155,0.865,0.891,568,150,3.306,1.184,0.930,0.651,5,211.000,54.071,11.374,0.912,0.845,8.783,0.837,0.895,8.660
75,283,255,0,255,255,255,352.723,162.267,352.723,162.267,64.770,343.000,153.000,20,20,20.703,17.405,126.153,0.848,22.023,72165,255,NaN,NaN,100,72165,346,153,129.472,18.646,1.189,0.841,0.925,346,153,4.369,1.181,0.917,0.708,5,306.000,65.116,12.954,0.990,0.980,9.851,0.909,0.971,9.404
76,359,255,0,255,255,255,426.954,168.180,426.954,168.180,71.255,416.000,158.000,23,22,22.349,20.453,146.965,0.889,24.597,91545,255,NaN,NaN,100,91545,417,160,153.435,21.213,1.093,0.915,0.931,428,158,5.038,1.160,0.957,0.709,5,385.500,73.087,14.251,0.987,0.973,9.796,0.912,0.967,9.395
77,548,255,0,255,255,255,612.969,170.358,612.969,170.358,92.527,598.000,158.000,28,24,28.545,24.444,165.759,0.804,32.558,139740,255,NaN,NaN,100,139740,602,160,137.490,24.000,1.168,0.856,0.926,610,158,5.923,1.357,0.925,0.815,5,592.000,90.570,18.505,0.963,0.930,9.466,0.877,0.886,8.812
78,250,255,0,255,255,255,888.644,168.600,888.644,168.600,65.841,879.000,158.000,20,22,24.026,13.249,125.054,0.725,25.060,63750,255,NaN,NaN,100,63750,881,158,118.610,14.840,1.813,0.551,0.873,881,158,3.797,1.689,0.743,0.568,3,286.500,63.007,21.947,0.913,0.801,8.574,0.783,0.724,7.535
79,144,255,0,255,255,255,902.903,164.806,902.903,164.806,45.113,896.000,158.000,14,15,16.246,11.286,40.731,0.889,17.000,36720,255,NaN,NaN,100,36720,900,173,61.928,11.869,1.440,0.695,0.917,904,158,3.192,1.432,0.833,0.686,4,157.000,46.642,11.278,0.940,0.868,9.039,0.860,0.855,8.575
80,806,255,0,255,255,255,274.072,173.850,274.072,173.850,109.983,255.000,159.000,37,30,35.878,28.603,172.391,0.837,37.483,205530,255,NaN,NaN,100,205530,255,176,9.211,30.000,1.254,0.797,0.932,275,159,7.328,1.249,0.893,0.726,7,864.500,109.448,15.712,0.945,0.898,9.217,0.905,0.942,9.233
81,886,255,0,255,255,255,550.767,175.550,550.767,175.550,117.882,532.000,159.000,39,34,37.208,30.318,160.796,0.801,39.459,225930,255,NaN,NaN,100,225930,532,168,171.254,30.698,1.227,0.815,0.916,548,159,7.516,1.285,0.903,0.668,7,967.500,115.785,16.840,0.921,0.860,8.906,0.889,0.919,9.036
