 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,XStart,YStart,Area/Perim.,Ferets AR,Compactness,Extent,Neighbors,Area Convext Hull,Perim Convext Hull,PoN,PSR,PAR,Poly_Ave,HSR,HAR,Hex_Ave
17,589,255,0,255,255,255,551.052,52.974,551.052,52.974,92.811,536.000,37.000,29,30,28.476,26.336,95.519,0.859,31.780,150195,255,NaN,NaN,100,150195,548,37,114.146,26.870,1.081,0.925,0.934,548,37,6.346,1.183,0.962,0.677,5,630.500,93.469,18.562,0.997,0.994,9.952,0.913,0.970,9.417
18,622,255,0,255,255,255,481.442,56.762,481.442,56.762,105.983,465.000,41.000,37,28,40.123,19.738,150.294,0.696,43.566,158610,255,NaN,NaN,100,158610,465,43,148.134,21.582,2.033,0.492,0.924,472,41,5.869,2.019,0.701,0.600,4,673.000,96.568,26.496,0.938,0.886,9.118,0.722,0.572,6.470
19,609,255,0,255,255,255,595.290,58.014,595.290,58.014,109.882,577.000,41.000,35,34,42.667,18.173,129.165,0.634,44.045,155295,255,NaN,NaN,100,155295,581,41,129.472,19.615,2.348,0.426,0.876,581,41,5.542,2.246,0.653,0.512,6,695.000,98.134,18.314,0.804,0.699,7.514,0.673,0.474,5.732
20,1175,255,0,255,255,255,456.382,67.737,456.382,67.737,141.782,435.000,43.000,40,46,43.805,34.153,104.789,0.735,46.872,299625,255,NaN,NaN,100,299625,455,89,78.930,38.004,1.283,0.780,0.892,456,43,8.287,1.233,0.883,0.639,5,1317.500,135.114,28.356,0.915,0.849,8.821,0.871,0.922,8.965
21,458,255,0,255,255,255,921.015,56.487,921.015,56.487,83.255,908.000,44.000,26,25,27.441,21.251,131.275,0.830,30.480,116790,255,NaN,NaN,100,116790,911,45,131.009,22.627,1.291,0.774,0.915,918,44,5.501,1.347,0.880,0.705,1,500.500,83.277,83.255,NaN,NaN,NaN,NaN,NaN,NaN
22,327,255,0,255,255,255,876.463,56.534,876.463,56.534,71.012,864.000,47.000,25,19,26.950,15.449,147.110,0.815,29.069,83385,255,NaN,NaN,100,83385,865,47,139.185,16.263,1.744,0.573,0.936,865,47,4.605,1.787,0.757,0.688,3,349.500,69.590,23.671,0.861,0.652,7.568,0.786,0.695,7.405
23,780,255,0,255,255,255,577.595,68.199,577.595,68.199,115.640,562.000,49.000,32,39,41.902,23.701,117.430,0.733,44.294,198900,255,NaN,NaN,100,198900,566,49,118.301,25.150,1.768,0.566,0.912,566,49,6.745,1.761,0.752,0.625,6,855.500,108.877,19.273,0.888,0.808,8.479,0.779,0.693,7.360
24,875,255,0,255,255,255,726.949,65.569,726.949,65.569,119.640,706.000,49.000,41,32,41.034,27.150,13.698,0.768,43.463,223125,255,NaN,NaN,100,223125,707,75,23.025,29.516,1.511,0.662,0.924,726,49,7.314,1.473,0.813,0.667,6,947.000,114.551,19.940,0.913,0.847,8.803,0.845,0.825,8.348
25,424,255,0,255,255,255,783.170,62.377,783.170,62.377,84.326,769.000,50.000,28,25,30.695,17.588,145.795,0.749,31.401,108120,255,NaN,NaN,100,108120,774,50,127.235,19.230,1.745,0.573,0.897,774,50,5.028,1.633,0.757,0.606,3,472.500,80.914,28.109,0.898,0.761,8.295,0.804,0.752,7.782
26,671,255,0,255,255,255,652.034,66.806,652.034,66.806,97.154,636.000,51.000,31,29,30.243,28.250,162.607,0.893,32.202,171105,255,NaN,NaN,100,171105,647,51,115.769,29.000,1.071,0.934,0.950,647,51,6.907,1.110,0.966,0.746,6,706.500,98.942,16.192,0.992,0.985,9.887,0.922,0.968,9.454
27,320,255,0,255,255,255,429.600,61.866,429.600,61.866,71.012,417.000,52.000,25,19,26.826,15.188,26.646,0.797,28.018,81600,255,NaN,NaN,100,81600,419,71,34.824,16.753,1.766,0.566,0.921,434,52,4.506,1.672,0.752,0.674,3,347.500,69.391,23.671,0.871,0.681,7.759,0.804,0.741,7.727
28,2944,255,0,255,255,255,528.939,89.315,528.939,89.315,217.238,503.000,52.000,55,73,74.328,50.430,107.911,0.784,75.802,750720,255,NaN,NaN,100,750720,503,60,126.416,52.799,1.474,0.678,0.935,518,52,13.552,1.436,0.824,0.733,10,3149.500,208.904,21.724,0.889,0.811,8.501,0.859,0.845,8.520
29,816,255,0,255,255,255,686.770,67.480,686.770,67.480,114.811,667.000,52.000,39,31,39.977,25.989,160.692,0.778,42.154,208080,255,NaN,NaN,100,208080,667,59,157.694,26.070,1.538,0.650,0.928,681,52,7.107,1.617,0.806,0.675,6,879.500,110.393,19.135,0.920,0.858,8.890,0.818,0.764,7.908
30,446,255,0,255,255,255,760.825,67.610,760.825,67.610,82.770,747.000,58.000,29,20,29.531,19.229,163.725,0.818,30.871,113730,255,NaN,NaN,100,113730,748,59,155.095,20.000,1.536,0.651,0.939,750,58,5.388,1.544,0.807,0.769,4,475.000,81.128,20.692,0.980,0.958,9.691,0.839,0.802,8.204
31,566,255,0,255,255,255,401.313,74.984,401.313,74.984,100.083,383.000,63.000,35,25,34.421,20.937,22.230,0.710,37.736,144330,255,NaN,NaN,100,144330,384,83,32.005,24.435,1.644,0.608,0.909,405,63,5.655,1.544,0.780,0.647,3,623.000,92.911,33.361,0.923,0.826,8.741,0.808,0.773,7.907
32,1126,255,0,255,255,255,490.204,88.238,490.204,88.238,138.326,472.000,67.000,33,44,44.243,32.404,94.157,0.740,47.802,287130,255,NaN,NaN,100,287130,476,69,127.349,33.000,1.365,0.732,0.919,498,67,8.140,1.449,0.856,0.775,5,1225.000,130.285,27.665,0.919,0.855,8.869,0.846,0.831,8.385
33,376,255,0,255,255,255,559.830,78.346,559.830,78.346,78.426,548.000,67.000,23,25,27.714,17.274,124.262,0.768,29.206,95880,255,NaN,NaN,100,95880,548,68,141.953,17.441,1.604,0.623,0.928,551,67,4.794,1.675,0.790,0.654,4,405.000,74.912,19.607,0.989,0.978,9.835,0.805,0.737,7.711
34,781,255,0,255,255,255,626.871,83.186,626.871,83.186,115.397,610.000,67.000,33,37,36.944,26.916,111.642,0.737,41.340,199155,255,NaN,NaN,100,199155,613,69,122.152,27.515,1.373,0.729,0.911,627,67,6.768,1.502,0.854,0.640,6,857.500,109.004,19.233,0.891,0.813,8.517,0.832,0.806,8.191
35,1981,255,0,255,255,255,432.655,99.844,432.655,99.844,176.752,408.000,71.000,48,59,58.999,42.751,119.219,0.797,61.400,505155,255,NaN,NaN,100,505155,422,71,106.074,46.735,1.380,0.725,0.923,422,71,11.208,1.314,0.851,0.700,7,2146.500,172.461,25.250,0.919,0.855,8.868,0.883,0.904,8.933
36,1110,255,0,255,255,255,743.918,92.986,743.918,92.986,149.882,726.000,73.000,45,42,46.518,30.382,49.721,0.621,51.740,283050,255,NaN,NaN,100,283050,730,113,41.082,35.770,1.531,0.653,0.822,744,73,7.406,1.446,0.808,0.587,3,1350.000,136.770,49.961,0.987,0.973,9.799,0.787,0.797,7.921
37,882,255,0,255,255,255,680.408,93.743,680.408,93.743,120.811,662.000,74.000,35,38,42.314,26.540,126.013,0.759,44.944,224910,255,NaN,NaN,100,224910,667,74,122.276,29.127,1.594,0.627,0.933,667,74,7.301,1.543,0.792,0.663,4,945.000,114.430,30.203,0.983,0.967,9.750,0.829,0.790,8.093
38,1028,255,0,255,255,255,607.157,97.612,607.157,97.612,133.539,588.000,75.000,38,44,50.736,25.798,121.269,0.724,51.624,262140,255,NaN,NaN,100,262140,595,75,121.535,25.644,1.967,0.508,0.930,595,75,7.698,2.013,0.713,0.615,6,1105.000,123.739,22.257,0.881,0.799,8.399,0.737,0.589,6.629
39,500,255,0,255,255,255,710.052,87.702,710.052,87.702,92.669,695.000,76.000,33,23,31.811,20.012,7.676,0.732,33.377,127500,255,NaN,NaN,100,127500,695,84,171.384,21.985,1.590,0.629,0.898,705,76,5.396,1.518,0.793,0.659,4,557.000,87.852,23.167,0.964,0.932,9.478,0.825,0.799,8.117
40,1144,255,0,255,255,255,654.605,102.607,654.605,102.607,134.468,636.000,81.000,38,43,45.994,31.669,114.505,0.795,48.877,291720,255,NaN,NaN,100,291720,644,81,120.763,32.659,1.452,0.689,0.942,644,81,8.508,1.497,0.830,0.700,4,1214.500,129.725,33.617,0.994,0.988,9.908,0.848,0.819,8.332
41,1192,255,0,255,255,255,391.751,102.648,391.751,102.648,136.368,369.000,84.000,42,42,44.721,33.937,138.567,0.805,46.141,303960,255,NaN,NaN,100,303960,370,91,150.101,36.796,1.318,0.759,0.917,381,84,8.741,1.254,0.871,0.676,6,1300.500,134.240,22.728,0.939,0.888,9.136,0.894,0.934,9.138
42,254,255,0,255,255,255,359.157,95.382,359.157,95.382,63.698,348.000,86.000,21,17,21.364,15.138,13.263,0.787,23.259,64770,255,NaN,NaN,100,64770,348,101,25.463,16.735,1.411,0.709,0.910,363,86,3.988,1.390,0.842,0.711,2,279.000,62.177,31.849,NaN,NaN,NaN,NaN,NaN,NaN
43,1190,255,0,255,255,255,580.671,106.783,580.671,106.783,145.681,558.000,86.000,47,44,52.231,29.009,141.943,0.705,54.708,303450,255,NaN,NaN,100,303450,558,93,149.216,32.461,1.801,0.555,0.916,572,86,8.169,1.685,0.745,0.575,6,1298.500,134.136,24.280,0.865,0.777,8.212,0.789,0.717,7.529
44,912,255,0,255,255,255,469.634,109.821,469.634,109.821,122.811,456.000,87.000,30,44,46.014,25.236,113.046,0.760,47.170,232560,255,NaN,NaN,100,232560,456,90,122.005,28.130,1.823,0.548,0.922,464,87,7.426,1.677,0.741,0.691,6,989.500,117.094,20.469,0.908,0.838,8.727,0.800,0.733,7.665
45,2191,255,0,255,255,255,359.027,126.040,359.027,126.040,184.752,330.000,102.000,60,51,57.548,48.475,153.376,0.807,60.803,558705,255,NaN,NaN,100,558705,335,105,143.696,49.738,1.187,0.842,0.940,339,102,11.859,1.222,0.918,0.716,5,2332.000,179.759,36.950,0.965,0.933,9.486,0.908,0.946,9.269
46,710,255,0,255,255,255,637.439,123.990,637.439,123.990,110.569,623.000,105.000,31,36,38.188,23.672,127.928,0.730,41.049,181050,255,NaN,NaN,100,181050,627,105,124.077,27.263,1.613,0.620,0.873,627,105,6.421,1.506,0.787,0.636,5,813.000,106.138,22.114,0.911,0.844,8.777,0.816,0.801,8.084
47,1986,255,0,255,255,255,503.803,141.047,503.803,141.047,184.267,482.000,108.000,44,65,66.662,37.932,103.262,0.735,67.119,506430,255,NaN,NaN,100,506430,487,112,118.474,39.391,1.757,0.569,0.918,501,108,10.778,1.704,0.754,0.694,8,2164.000,173.163,23.033,0.864,0.775,8.198,0.794,0.719,7.563
48,1316,255,0,255,255,255,570.562,134.255,570.562,134.255,149.439,549.000,111.000,47,45,47.169,35.523,142.430,0.741,51.478,335580,255,NaN,NaN,100,335580,550,117,150.945,38.949,1.328,0.753,0.930,557,111,8.806,1.322,0.868,0.622,6,1414.500,140.000,24.906,0.893,0.817,8.549,0.868,0.884,8.760
49,1062,255,0,255,255,255,420.911,138.142,420.911,138.142,137.581,400.000,115.000,38,50,51.981,26.013,120.944,0.705,55.036,270810,255,NaN,NaN,100,270810,410,115,114.702,28.598,1.998,0.500,0.923,410,115,7.719,1.924,0.707,0.559,5,1151.000,126.288,27.516,0.892,0.815,8.539,0.743,0.615,6.791
50,1030,255,0,255,255,255,451.555,142.745,451.555,142.745,129.640,436.000,119.000,32,46,43.318,30.275,77.854,0.770,46.390,262650,255,NaN,NaN,100,262650,452,165,82.569,30.919,1.431,0.699,0.925,456,119,7.945,1.500,0.836,0.700,6,1113.500,124.214,21.607,0.915,0.849,8.820,0.841,0.814,8.272
51,604,255,0,255,255,255,610.164,133.937,610.164,133.937,94.083,596.000,120.000,28,29,32.294,23.813,54.315,0.857,34.132,154020,255,NaN,NaN,100,154020,604,149,58.173,24.363,1.356,0.737,0.943,606,120,6.420,1.401,0.859,0.744,7,640.500,94.207,13.440,0.957,0.920,9.388,0.875,0.872,8.738
52,1168,255,0,255,255,255,539.039,143.008,539.039,143.008,137.397,521.000,122.000,38,43,44.684,33.281,114.761,0.777,47.011,297840,255,NaN,NaN,100,297840,522,126,141.911,33.385,1.343,0.745,0.934,538,122,8.501,1.408,0.863,0.715,5,1251.000,131.660,27.479,0.945,0.899,9.222,0.864,0.856,8.602
53,2319,255,0,255,255,255,410.713,173.450,410.713,173.450,230.208,385.000,127.000,50,90,90.533,32.614,112.126,0.550,96.664,591345,255,NaN,NaN,100,591345,390,127,114.444,39.184,2.776,0.360,0.849,390,127,10.073,2.467,0.600,0.515,8,2730.000,194.494,28.776,0.687,0.580,6.335,0.602,0.347,4.746
54,651,255,0,255,255,255,475.925,149.568,475.925,149.568,103.841,464.000,131.000,24,37,37.109,22.337,94.861,0.759,37.855,166005,255,NaN,NaN,100,166005,471,131,102.200,23.743,1.661,0.602,0.933,471,131,6.269,1.594,0.776,0.733,5,698.000,98.345,20.768,0.932,0.877,9.048,0.821,0.769,7.951
55,590,255,0,255,255,255,627.588,150.966,627.588,150.966,94.468,614.000,134.000,26,35,32.672,22.993,79.930,0.831,35.511,150450,255,NaN,NaN,100,150450,624,169,80.272,25.150,1.421,0.704,0.927,625,134,6.245,1.412,0.839,0.648,3,636.500,93.913,31.489,0.853,0.626,7.395,0.863,0.859,8.611
56,1277,255,0,255,255,255,382.061,174.614,382.061,174.614,150.468,369.000,142.000,26,63,61.792,26.313,92.944,0.709,63.198,325635,255,NaN,NaN,100,325635,381,142,94.538,26.000,2.348,0.426,0.959,381,142,8.487,2.431,0.653,0.780,5,1331.000,135.805,30.094,0.895,0.820,8.575,0.667,0.418,5.426
57,1093,255,0,255,255,255,587.645,167.191,587.645,167.191,132.125,570.000,143.000,34,47,46.195,30.125,70.893,0.787,48.765,278715,255,NaN,NaN,100,278715,583,190,74.539,30.594,1.533,0.652,0.941,594,143,8.272,1.594,0.808,0.684,5,1162.000,126.890,26.425,0.952,0.910,9.307,0.826,0.774,8.001
58,1236,255,0,255,255,255,353.781,171.331,353.781,171.331,140.912,334.000,150.000,35,46,48.262,32.608,108.660,0.782,51.108,315180,255,NaN,NaN,100,315180,341,150,120.579,35.000,1.480,0.676,0.954,341,150,8.771,1.460,0.822,0.768,4,1295.500,133.981,35.228,0.998,0.996,9.970,0.854,0.831,8.430
59,726,255,0,255,255,255,611.056,173.329,611.056,173.329,116.083,599.000,150.000,24,44,42.929,21.533,92.533,0.677,44.553,185130,255,NaN,NaN,100,185130,605,150,99.039,23.113,1.994,0.502,0.907,605,150,6.254,1.928,0.708,0.688,3,800.500,105.319,38.694,0.945,0.880,9.126,0.739,0.611,6.752
60,387,255,0,255,255,255,561.286,166.895,561.286,166.895,76.184,549.000,156.000,23,23,24.307,20.272,59.904,0.838,26.627,98685,255,NaN,NaN,100,98685,557,179,55.713,21.965,1.199,0.834,0.930,559,156,5.080,1.212,0.913,0.732,5,416.000,75.923,15.237,0.984,0.969,9.765,0.901,0.950,9.253
61,994,255,0,255,255,255,539.713,180.900,539.713,180.900,128.953,520.000,160.000,38,42,45.431,27.858,124.785,0.751,48.260,253470,255,NaN,NaN,100,253470,526,160,124.019,29.294,1.631,0.613,0.920,526,160,7.708,1.647,0.783,0.623,6,1081.000,122.388,21.492,0.901,0.828,8.647,0.806,0.745,7.753
62,711,255,0,255,255,255,444.011,179.044,444.011,179.044,106.326,431.000,161.000,28,36,36.635,24.710,108.932,0.790,38.275,181305,255,NaN,NaN,100,181305,438,161,109.855,24.982,1.483,0.674,0.925,438,161,6.687,1.532,0.821,0.705,6,768.500,103.192,17.721,0.929,0.871,9.001,0.837,0.803,8.199
63,383,255,0,255,255,255,465.098,173.101,465.098,173.101,75.012,454.000,161.000,22,24,24.196,20.154,116.549,0.855,26.173,97665,255,NaN,NaN,100,97665,454,166,133.452,21.701,1.201,0.833,0.926,462,161,5.106,1.206,0.913,0.725,5,413.500,75.694,15.002,0.994,0.989,9.918,0.904,0.955,9.296
64,929,255,0,255,255,255,488.162,185.080,488.162,185.080,118.811,473.000,163.000,29,43,41.102,28.778,87.600,0.827,43.186,236895,255,NaN,NaN,100,236895,488,163,95.315,29.000,1.428,0.700,0.939,488,163,7.819,1.489,0.837,0.745,7,989.500,117.094,16.973,0.938,0.887,9.129,0.852,0.828,8.400
65,753,255,0,255,255,255,334.768,189.137,334.768,189.137,119.397,321.000,166.000,28,44,46.679,20.539,110.955,0.664,45.607,192015,255,NaN,NaN,100,192015,331,166,105.255,22.056,2.273,0.440,0.927,331,166,6.307,2.068,0.663,0.611,3,812.500,106.105,39.799,0.954,0.902,9.283,0.718,0.551,6.343
66,882,255,0,255,255,255,517.729,192.025,517.729,192.025,122.811,502.000,172.000,36,38,44.197,25.409,126.312,0.735,46.861,224910,255,NaN,NaN,100,224910,503,174,129.806,28.563,1.739,0.575,0.925,512,172,7.182,1.641,0.758,0.645,6,953.000,114.914,20.469,0.889,0.810,8.497,0.802,0.741,7.714
67,800,255,0,255,255,255,569.285,197.685,569.285,197.685,111.983,554.000,178.000,30,38,37.169,27.405,104.038,0.802,39.962,204000,255,NaN,NaN,100,204000,559,180,121.701,29.286,1.356,0.737,0.931,566,178,7.144,1.365,0.859,0.702,4,859.500,109.131,27.996,0.990,0.979,9.845,0.874,0.880,8.773
68,644,255,0,255,255,255,465.359,202.143,465.359,202.143,101.740,451.000,185.000,29,33,33.326,24.605,100.224,0.782,35.468,164220,255,NaN,NaN,100,164220,460,185,111.501,25.587,1.354,0.738,0.913,460,185,6.330,1.386,0.859,0.673,6,705.000,98.837,16.957,0.923,0.862,8.925,0.864,0.868,8.663
69,2055,255,0,255,255,255,362.919,224.247,362.919,224.247,180.024,340.000,194.000,46,60,58.374,44.823,87.744,0.797,61.098,524025,255,NaN,NaN,100,524025,350,197,111.105,45.992,1.302,0.768,0.931,368,194,11.415,1.328,0.876,0.745,7,2206.500,174.855,25.718,0.919,0.855,8.868,0.884,0.897,8.905
70,558,255,0,255,255,255,443.634,210.769,443.634,210.769,93.740,431.000,195.000,26,32,31.953,22.234,118.888,0.798,35.341,142290,255,NaN,NaN,100,142290,436,195,115.115,23.955,1.437,0.696,0.929,436,195,5.953,1.475,0.834,0.671,5,600.500,91.218,18.748,0.959,0.923,9.409,0.846,0.826,8.357
71,1139,255,0,255,255,255,402.368,219.645,402.368,219.645,133.196,384.000,196.000,38,45,44.704,32.440,125.626,0.807,47.011,290445,255,NaN,NaN,100,290445,396,196,119.291,35.174,1.378,0.726,0.930,396,196,8.551,1.337,0.852,0.666,6,1225.000,130.285,22.199,0.940,0.890,9.147,0.881,0.895,8.879
72,545,255,0,255,255,255,506.195,214.098,506.195,214.098,92.326,492.000,199.000,29,28,30.278,22.918,137.194,0.803,32.757,138975,255,NaN,NaN,100,138975,500,199,121.264,24.684,1.321,0.757,0.928,500,199,5.903,1.327,0.870,0.671,4,587.500,90.225,23.081,0.989,0.977,9.829,0.880,0.897,8.884
73,555,255,0,255,255,255,549.359,215.050,549.359,215.050,92.669,534.000,201.000,29,27,29.984,23.568,133.074,0.812,31.890,141525,255,NaN,NaN,100,141525,539,203,131.186,24.965,1.272,0.786,0.920,550,201,5.989,1.277,0.887,0.709,4,603.000,91.408,23.167,0.983,0.966,9.747,0.891,0.924,9.076
74,467,255,0,255,255,255,485.359,220.703,485.359,220.703,86.426,474.000,206.000,23,29,30.098,19.756,98.023,0.786,31.385,119085,255,NaN,NaN,100,119085,480,206,112.479,20.357,1.524,0.656,0.922,480,206,5.403,1.542,0.810,0.700,5,506.500,83.775,17.285,0.951,0.908,9.297,0.833,0.798,8.157
75,168,255,0,255,255,255,333.381,217.220,333.381,217.220,49.799,326.000,210.000,14,15,15.253,14.024,88.325,0.851,17.804,42840,255,NaN,NaN,100,42840,326,222,38.157,13.804,1.088,0.919,0.921,330,210,3.374,1.290,0.959,0.800,2,182.500,50.287,24.899,NaN,NaN,NaN,NaN,NaN,NaN
76,346,255,0,255,255,255,528.821,221.757,528.821,221.757,71.941,518.000,211.000,22,21,21.681,20.319,119.829,0.840,24.839,88230,255,NaN,NaN,100,88230,522,211,130.101,21.000,1.067,0.937,0.931,522,211,4.809,1.183,0.968,0.749,3,371.500,71.747,23.980,0.848,0.610,7.294,0.903,0.958,9.303
77,830,255,0,255,255,255,437.543,235.763,437.543,235.763,117.296,421.000,216.000,36,37,42.921,24.622,131.538,0.758,44.688,211650,255,NaN,NaN,100,211650,423,218,130.462,27.093,1.743,0.574,0.910,427,216,7.076,1.649,0.757,0.623,7,912.000,112.415,16.757,0.891,0.813,8.523,0.803,0.745,7.745
78,634,255,0,255,255,255,465.916,232.916,465.916,232.916,98.083,451.000,218.000,30,29,31.543,25.591,128.570,0.828,34.670,161670,255,NaN,NaN,100,161670,458,218,123.232,25.938,1.233,0.811,0.932,458,218,6.464,1.337,0.901,0.729,6,680.500,97.105,16.347,0.954,0.913,9.334,0.885,0.899,8.924
79,879,255,0,255,255,255,390.139,254.111,390.139,254.111,117.296,373.000,233.000,31,42,39.350,28.442,91.674,0.803,42.379,224145,255,NaN,NaN,100,224145,387,233,109.290,30.398,1.384,0.723,0.938,387,233,7.494,1.394,0.850,0.675,5,937.500,113.975,23.459,0.962,0.928,9.452,0.869,0.866,8.674
80,263,255,0,255,255,255,488.743,244.835,488.743,244.835,63.113,478.000,236.000,21,17,20.173,16.600,153.235,0.830,23.345,67065,255,NaN,NaN,100,67065,482,236,136.736,17.000,1.215,0.823,0.926,482,236,4.167,1.373,0.907,0.737,3,284.000,62.731,21.038,0.854,0.628,7.406,0.871,0.877,8.739
81,1066,255,0,255,255,255,417.415,259.426,417.415,259.426,129.054,402.000,237.000,33,45,43.335,31.321,85.351,0.804,45.706,271830,255,NaN,NaN,100,271830,413,282,79.919,32.010,1.384,0.723,0.928,420,237,8.260,1.428,0.850,0.718,6,1148.500,126.151,21.509,0.938,0.887,9.125,0.861,0.852,8.569
