 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,XStart,YStart,Area/Perim.,Ferets AR,Compactness,Extent,Neighbors,Area Convext Hull,Perim Convext Hull,PoN,PSR,PAR,Poly_Ave,HSR,HAR,Hex_Ave
30,1167,255,0,255,255,255,271.859,174.098,271.859,174.098,139.539,255.000,149.000,36,48,45.031,32.997,90.200,0.753,48.508,297585,255,NaN,NaN,100,297585,268,197,81.703,35.582,1.365,0.733,0.903,270,149,8.363,1.363,0.856,0.675,8,1292.500,133.826,17.442,0.878,0.794,8.362,0.860,0.872,8.662
31,323,255,0,255,255,255,372.655,158.902,372.655,158.902,71.497,359.000,150.000,26,20,23.980,17.150,14.380,0.794,26.926,82365,255,NaN,NaN,100,82365,359,162,21.801,18.566,1.398,0.715,0.909,369,150,4.518,1.450,0.846,0.621,5,355.500,70.185,14.299,0.956,0.918,9.373,0.845,0.836,8.403
32,833,255,0,255,255,255,310.902,169.318,310.902,169.318,117.255,289.000,156.000,42,25,43.418,24.428,3.076,0.761,42.755,212415,255,NaN,NaN,100,212415,289,173,10.784,25.000,1.777,0.563,0.943,315,156,7.104,1.710,0.750,0.793,6,883.000,110.613,19.542,0.909,0.840,8.741,0.800,0.719,7.594
33,620,255,0,255,255,255,500.942,174.926,500.942,174.926,98.225,487.000,158.000,29,33,31.571,25.004,101.295,0.808,33.541,158100,255,NaN,NaN,100,158100,499,158,100.305,27.649,1.263,0.792,0.910,499,158,6.312,1.213,0.890,0.648,8,681.000,97.140,12.278,0.916,0.852,8.841,0.893,0.950,9.211
34,3122,255,0,255,255,255,398.893,200.471,398.893,200.471,338.777,357.000,159.000,93,78,72.081,55.147,131.171,0.342,93.434,796110,255,NaN,NaN,100,796110,357,220,5.528,72.918,1.307,0.765,0.672,386,159,9.216,1.281,0.875,0.430,15,4642.500,253.630,22.585,0.302,0.347,3.246,0.588,0.636,6.120
35,702,255,0,255,255,255,428.100,174.813,428.100,174.813,110.083,410.000,159.000,34,30,34.495,25.911,29.754,0.728,36.715,179010,255,NaN,NaN,100,179010,410,183,29.358,29.187,1.331,0.751,0.869,426,159,6.377,1.258,0.867,0.688,7,808.000,105.811,15.726,0.869,0.781,8.248,0.859,0.913,8.857
36,220,255,0,255,255,255,452.732,169.114,452.732,169.114,58.870,443.000,162.000,21,14,21.310,13.145,179.670,0.798,22.136,56100,255,NaN,NaN,100,56100,443,165,161.565,13.652,1.621,0.617,0.903,450,162,3.737,1.621,0.785,0.748,6,243.500,58.086,9.812,0.934,0.880,9.067,0.813,0.766,7.900
37,920,255,0,255,255,255,350.488,176.445,350.488,176.445,122.669,329.000,163.000,44,27,45.373,25.817,4.603,0.768,45.880,234600,255,NaN,NaN,100,234600,329,184,16.460,25.495,1.758,0.569,0.940,353,163,7.500,1.800,0.754,0.774,6,978.500,116.441,20.445,0.914,0.847,8.804,0.783,0.684,7.332
38,273,255,0,255,255,255,477.423,172.009,477.423,172.009,69.113,464.000,165.000,25,16,26.385,13.174,156.577,0.718,28.653,69615,255,NaN,NaN,100,69615,464,166,150.751,15.116,2.003,0.499,0.921,466,165,3.950,1.896,0.707,0.682,6,296.500,64.097,11.519,0.876,0.792,8.341,0.744,0.624,6.836
39,821,255,0,255,255,255,226.295,184.320,226.295,184.320,119.196,204.000,167.000,41,35,45.257,23.097,34.854,0.726,46.065,209355,255,NaN,NaN,100,209355,204,194,27.121,25.016,1.959,0.510,0.915,234,167,6.888,1.841,0.714,0.572,4,897.500,111.517,29.799,0.960,0.925,9.423,0.764,0.658,7.110
40,1370,255,0,255,255,255,626.791,190.551,626.791,190.551,158.610,601.000,169.000,53,42,57.302,30.441,154.708,0.684,59.203,349350,255,NaN,NaN,100,349350,603,172,142.549,34.653,1.882,0.531,0.889,609,169,8.638,1.708,0.729,0.615,3,1541.000,146.126,52.870,0.940,0.868,9.040,0.777,0.705,7.411
41,236,255,0,255,255,255,249.534,184.153,249.534,184.153,67.355,241.000,171.000,15,26,26.531,11.326,75.636,0.654,27.203,60180,255,NaN,NaN,100,60180,246,197,72.897,13.661,2.343,0.427,0.828,252,171,3.504,1.991,0.653,0.605,5,285.000,62.842,13.471,0.850,0.756,8.028,0.704,0.582,6.431
42,599,255,0,255,255,255,529.194,185.355,529.194,185.355,95.983,513.000,172.000,34,26,34.010,22.425,155.339,0.817,35.440,152745,255,NaN,NaN,100,152745,513,178,163.610,24.585,1.517,0.659,0.925,517,172,6.241,1.442,0.812,0.678,6,647.500,94.721,15.997,0.946,0.901,9.237,0.858,0.848,8.527
43,240,255,0,255,255,255,468.017,181.762,468.017,181.762,61.698,458.000,173.000,22,15,23.179,13.183,163.203,0.792,23.770,61200,255,NaN,NaN,100,61200,458,177,157.751,14.863,1.758,0.569,0.936,463,173,3.890,1.599,0.754,0.727,5,256.500,59.617,12.340,0.955,0.916,9.357,0.821,0.771,7.959
44,174,255,0,255,255,255,450.046,182.787,450.046,182.787,49.556,443.000,176.000,14,14,16.071,13.785,43.133,0.890,18.439,44370,255,NaN,NaN,100,44370,443,189,40.601,14.000,1.166,0.858,0.956,445,176,3.511,1.317,0.926,0.888,5,182.000,50.218,9.911,0.986,0.970,9.780,0.895,0.906,9.003
45,373,255,0,255,255,255,300.162,189.446,300.162,189.446,74.083,287.000,180.000,26,21,25.133,18.896,163.132,0.854,26.683,95115,255,NaN,NaN,100,95115,287,187,167.005,20.550,1.330,0.752,0.930,292,180,5.035,1.298,0.867,0.683,5,401.000,74.541,14.817,0.994,0.988,9.906,0.892,0.916,9.037
46,254,255,0,255,255,255,323.039,188.831,323.039,188.831,65.941,311.000,181.000,23,17,25.280,12.793,149.159,0.734,26.627,64770,255,NaN,NaN,100,64770,311,182,145.713,15.205,1.976,0.506,0.880,312,181,3.852,1.751,0.711,0.650,5,288.500,63.226,13.188,0.915,0.849,8.817,0.768,0.694,7.310
47,111,255,0,255,255,255,486.266,186.761,486.266,186.761,39.799,480.000,181.000,13,11,12.722,11.109,3.599,0.881,14.422,28305,255,NaN,NaN,100,28305,481,182,146.310,11.000,1.145,0.873,0.910,485,181,2.789,1.311,0.934,0.776,6,122.000,41.115,6.633,0.985,0.971,9.781,0.883,0.910,8.967
48,216,255,0,255,255,255,513.417,196.440,513.417,196.440,57.255,506.000,186.000,17,21,18.573,14.807,103.808,0.828,21.095,55080,255,NaN,NaN,100,55080,512,186,95.440,15.652,1.254,0.797,0.896,512,186,3.773,1.348,0.893,0.605,6,241.000,57.787,9.542,0.953,0.913,9.332,0.865,0.886,8.758
49,1028,255,0,255,255,255,355.135,201.579,355.135,201.579,128.326,332.000,187.000,45,28,46.306,28.266,179.616,0.784,45.891,262140,255,NaN,NaN,100,262140,332,199,168.690,28.000,1.638,0.610,0.940,364,187,8.011,1.639,0.781,0.816,5,1093.500,123.093,25.665,0.950,0.907,9.286,0.815,0.753,7.844
50,436,255,0,255,255,255,430.727,195.507,430.727,195.507,80.284,416.000,187.000,29,17,30.422,18.248,176.346,0.850,30.871,111180,255,NaN,NaN,100,111180,416,190,155.095,17.000,1.667,0.600,0.967,422,187,5.431,1.816,0.774,0.884,5,451.000,79.052,16.057,0.991,0.983,9.871,0.792,0.690,7.411
51,648,255,0,255,255,255,462.090,198.989,462.090,198.989,104.426,445.000,187.000,36,24,35.983,22.929,8.250,0.747,37.947,165240,255,NaN,NaN,100,165240,445,204,18.435,23.900,1.569,0.637,0.907,458,187,6.205,1.588,0.798,0.750,7,714.500,99.501,14.918,0.883,0.801,8.421,0.816,0.771,7.934
52,1044,255,0,255,255,255,552.917,215.036,552.917,215.036,142.752,538.000,188.000,32,53,53.350,24.916,98.570,0.644,53.759,266220,255,NaN,NaN,100,266220,548,188,99.638,29.382,2.141,0.467,0.840,548,188,7.313,1.830,0.683,0.616,7,1242.500,131.212,20.393,0.797,0.691,7.438,0.737,0.647,6.916
53,811,255,0,255,255,255,666.621,207.908,666.621,207.908,116.811,651.000,188.000,32,39,42.954,24.040,124.203,0.747,46.872,206805,255,NaN,NaN,100,206805,655,188,123.690,25.794,1.787,0.560,0.921,655,188,6.943,1.817,0.748,0.650,4,881.000,110.488,29.203,0.975,0.951,9.628,0.768,0.669,7.186
54,544,255,0,255,255,255,256.250,206.649,256.250,206.649,94.811,241.000,191.000,28,29,29.484,23.492,48.826,0.760,32.757,138720,255,NaN,NaN,100,138720,241,215,31.264,25.440,1.255,0.797,0.887,255,191,5.738,1.288,0.893,0.670,6,613.500,92.200,15.802,0.908,0.839,8.733,0.865,0.906,8.859
55,1062,255,0,255,255,255,281.990,212.991,281.990,212.991,131.296,264.000,191.000,36,43,44.073,30.680,62.162,0.774,46.519,270810,255,NaN,NaN,100,270810,267,233,64.537,33.928,1.437,0.696,0.904,283,191,8.089,1.371,0.834,0.686,7,1175.000,127.598,18.757,0.903,0.831,8.668,0.861,0.873,8.669
56,331,255,0,255,255,255,486.017,202.974,486.017,202.974,73.355,475.000,191.000,21,23,26.012,16.202,55.061,0.773,28.320,84405,255,NaN,NaN,100,84405,475,211,42.138,17.441,1.605,0.623,0.904,492,191,4.512,1.624,0.789,0.685,6,366.000,71.214,12.226,0.917,0.852,8.846,0.808,0.759,7.834
57,850,255,0,255,255,255,610.539,213.253,610.539,213.253,123.924,591.000,191.000,35,45,46.710,23.170,123.932,0.696,48.104,216750,255,NaN,NaN,100,216750,600,191,110.695,25.456,2.016,0.496,0.906,600,191,6.859,1.890,0.704,0.540,5,938.500,114.036,24.785,0.885,0.804,8.446,0.748,0.631,6.895
58,451,255,0,255,255,255,232.400,204.354,232.400,204.354,83.598,218.000,192.000,28,22,29.934,19.183,26.370,0.811,31.305,115005,255,NaN,NaN,100,115005,218,212,26.565,21.398,1.560,0.641,0.947,237,192,5.395,1.463,0.801,0.732,5,476.000,81.214,16.720,0.967,0.938,9.525,0.854,0.833,8.439
59,270,255,0,255,255,255,501.156,205.222,501.156,205.222,70.527,493.000,192.000,16,26,26.314,13.064,90.456,0.682,26.926,68850,255,NaN,NaN,100,68850,497,192,105.068,15.185,2.014,0.496,0.865,497,192,3.828,1.773,0.705,0.649,7,312.000,65.751,10.075,0.831,0.732,7.815,0.759,0.678,7.186
60,1171,255,0,255,255,255,319.288,215.437,319.288,215.437,133.782,300.000,193.000,40,43,44.084,33.821,126.676,0.822,47.424,298605,255,NaN,NaN,100,298605,314,193,114.944,34.508,1.303,0.767,0.930,314,193,8.753,1.374,0.876,0.681,8,1259.000,132.080,16.723,0.926,0.867,8.967,0.876,0.880,8.781
61,839,255,0,255,255,255,199.501,212.413,199.501,212.413,110.125,181.000,195.000,37,33,36.983,28.885,33.330,0.869,38.626,213945,255,NaN,NaN,100,213945,181,217,21.251,28.284,1.280,0.781,0.947,201,195,7.619,1.366,0.884,0.687,5,885.500,110.769,22.025,0.997,0.995,9.961,0.884,0.888,8.861
62,118,255,0,255,255,255,415.500,207.008,415.500,207.008,41.698,410.000,199.000,12,15,14.272,10.527,85.025,0.853,15.524,30090,255,NaN,NaN,100,30090,412,214,75.069,12.000,1.356,0.738,0.891,415,199,2.830,1.294,0.859,0.656,2,132.500,42.848,20.849,NaN,NaN,NaN,NaN,NaN,NaN
63,57,255,0,255,255,255,531.675,201.658,531.675,201.658,31.556,525.000,199.000,12,7,11.386,6.374,176.130,0.719,13.000,14535,255,NaN,NaN,100,14535,525,199,157.380,7.000,1.786,0.560,0.884,525,199,1.806,1.857,0.748,0.679,5,64.500,29.895,6.311,0.904,0.832,8.676,0.746,0.645,6.955
64,462,255,0,255,255,255,574.589,214.115,574.589,214.115,92.569,561.000,199.000,28,30,35.412,16.611,129.304,0.678,36.620,117810,255,NaN,NaN,100,117810,565,199,124.992,18.832,2.132,0.469,0.856,565,199,4.991,1.945,0.685,0.550,4,539.500,86.461,23.142,0.923,0.863,8.930,0.725,0.607,6.659
65,278,255,0,255,255,255,588.694,209.137,588.694,209.137,68.184,578.000,199.000,21,21,27.028,13.096,130.630,0.751,28.320,70890,255,NaN,NaN,100,70890,578,200,137.862,13.800,2.064,0.485,0.916,580,199,4.077,2.052,0.696,0.630,3,303.500,64.849,22.728,0.897,0.757,8.271,0.729,0.578,6.534
66,253,255,0,255,255,255,522.310,212.524,522.310,212.524,61.941,515.000,200.000,14,24,22.912,14.060,93.097,0.829,24.331,64515,255,NaN,NaN,100,64515,523,200,99.462,14.000,1.630,0.614,0.927,523,200,4.085,1.738,0.783,0.753,7,273.000,61.504,8.849,0.940,0.889,9.143,0.798,0.722,7.599
67,1606,255,0,255,255,255,705.781,231.079,705.781,231.079,169.338,681.000,204.000,50,52,61.224,33.399,137.704,0.704,65.299,409530,255,NaN,NaN,100,409530,681,206,130.030,36.237,1.833,0.546,0.908,686,204,9.484,1.802,0.739,0.618,4,1768.000,156.519,42.335,0.944,0.896,9.199,0.765,0.668,7.168
68,245,255,0,255,255,255,535.622,216.904,535.622,216.904,61.456,529.000,205.000,13,23,23.501,13.274,94.244,0.815,23.770,62475,255,NaN,NaN,100,62475,534,205,104.621,13.000,1.770,0.565,0.940,534,205,3.987,1.828,0.752,0.819,5,260.500,60.080,12.291,0.970,0.943,9.563,0.782,0.681,7.317
69,64,255,0,255,255,255,510.828,213.141,510.828,213.141,30.142,507.000,207.000,7,11,11.321,7.198,80.610,0.885,11.705,16320,255,NaN,NaN,100,16320,510,207,109.983,7.000,1.573,0.636,0.934,510,207,2.123,1.672,0.797,0.831,4,68.500,30.809,7.536,0.942,0.873,9.074,0.814,0.753,7.832
70,759,255,0,255,255,255,642.914,222.914,642.914,222.914,107.740,626.000,209.000,34,31,34.082,28.355,155.415,0.822,36.878,193545,255,NaN,NaN,100,193545,627,212,130.601,29.516,1.202,0.832,0.943,641,209,7.045,1.249,0.912,0.720,5,804.500,105.582,21.548,0.974,0.950,9.621,0.905,0.939,9.217
71,856,255,0,255,255,255,458.706,223.862,458.706,223.862,116.225,436.000,210.000,42,29,39.652,27.486,8.616,0.796,43.417,218280,255,NaN,NaN,100,218280,436,225,14.676,28.712,1.443,0.693,0.926,461,210,7.365,1.512,0.833,0.703,6,924.000,113.152,19.371,0.933,0.878,9.054,0.840,0.812,8.259
72,553,255,0,255,255,255,485.276,228.122,485.276,228.122,99.740,470.000,212.000,29,32,35.226,19.988,53.818,0.699,36.715,141015,255,NaN,NaN,100,141015,475,244,60.642,22.556,1.762,0.567,0.859,492,212,5.544,1.628,0.753,0.596,6,644.000,94.464,16.623,0.861,0.770,8.154,0.788,0.745,7.664
73,839,255,0,255,255,255,224.549,228.365,224.549,228.365,113.640,204.000,214.000,41,29,40.613,26.303,22.764,0.816,42.202,213945,255,NaN,NaN,100,213945,204,230,13.707,28.528,1.544,0.648,0.940,219,214,7.383,1.479,0.805,0.706,6,892.500,111.206,18.940,0.946,0.900,9.231,0.852,0.830,8.409
74,417,255,0,255,255,255,346.759,227.147,346.759,227.147,80.770,335.000,215.000,25,23,26.537,20.007,47.212,0.803,29.732,106335,255,NaN,NaN,100,106335,336,238,47.726,21.873,1.326,0.754,0.908,351,215,5.163,1.359,0.868,0.725,6,459.000,79.750,13.462,0.937,0.886,9.116,0.863,0.877,8.698
75,494,255,0,255,255,255,174.010,233.271,174.010,233.271,92.225,159.000,216.000,28,31,32.327,19.457,52.708,0.730,34.438,125970,255,NaN,NaN,100,125970,165,247,64.179,21.610,1.661,0.602,0.896,178,216,5.356,1.594,0.776,0.569,4,551.500,87.417,23.056,0.963,0.929,9.460,0.807,0.764,7.857
76,733,255,0,255,255,255,250.474,236.501,250.474,236.501,111.054,233.000,218.000,33,36,39.496,23.630,55.153,0.747,41.110,186915,255,NaN,NaN,100,186915,236,251,48.945,24.577,1.671,0.598,0.902,256,218,6.600,1.673,0.773,0.617,6,813.000,106.138,18.509,0.898,0.824,8.608,0.798,0.735,7.663
77,509,255,0,255,255,255,506.500,231.669,506.500,231.669,91.154,493.000,218.000,28,29,30.995,20.909,53.578,0.770,31.765,129795,255,NaN,NaN,100,129795,493,240,28.179,22.957,1.482,0.675,0.881,505,218,5.584,1.384,0.821,0.627,7,578.000,89.493,13.022,0.900,0.826,8.629,0.853,0.868,8.603
78,726,255,0,255,255,255,600.928,238.711,600.928,238.711,109.397,586.000,220.000,31,36,36.596,25.259,124.335,0.762,39.623,185130,255,NaN,NaN,100,185130,590,221,132.955,27.814,1.449,0.690,0.912,599,220,6.636,1.425,0.831,0.651,7,796.000,105.022,15.628,0.894,0.818,8.562,0.849,0.844,8.466
79,789,255,0,255,255,255,298.648,240.344,298.648,240.344,110.125,283.000,221.000,32,38,35.864,28.011,90.893,0.818,38.210,201195,255,NaN,NaN,100,201195,297,221,96.009,31.140,1.280,0.781,0.922,297,221,7.165,1.227,0.884,0.649,6,855.500,108.877,18.354,0.947,0.901,9.241,0.894,0.942,9.184
80,497,255,0,255,255,255,391.733,233.723,391.733,233.723,94.083,375.000,224.000,35,22,35.136,18.010,9.973,0.706,36.139,126735,255,NaN,NaN,100,126735,375,239,14.421,20.713,1.951,0.513,0.904,393,224,5.283,1.745,0.716,0.645,4,550.000,87.298,23.521,0.945,0.898,9.217,0.774,0.692,7.333
81,173,255,0,255,255,255,524.396,232.714,524.396,232.714,51.941,517.000,224.000,15,18,19.153,11.501,53.862,0.806,19.698,44115,255,NaN,NaN,100,44115,521,242,66.038,12.348,1.665,0.600,0.894,528,224,3.331,1.595,0.775,0.641,5,193.500,51.780,10.388,0.964,0.932,9.479,0.817,0.779,7.982
