 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,XStart,YStart,Area/Perim.,Ferets AR,Compactness,Extent,Neighbors,Area Convext Hull,Perim Convext Hull,PoN,PSR,PAR,Poly_Ave,HSR,HAR,Hex_Ave
1,363,255,0,255,255,255,729.236,13.211,729.236,13.211,73.497,716.000,4.000,26,21,23.839,19.388,2.271,0.844,26.926,92565,255,NaN,NaN,100,92565,716,15,15.068,20.796,1.230,0.813,0.930,723,4,4.939,1.295,0.902,0.665,2,390.500,73.559,36.749,NaN,NaN,NaN,NaN,NaN,NaN
2,1069,255,0,255,255,255,755.211,23.620,755.211,23.620,128.569,733.000,7.000,44,32,43.010,31.646,13.296,0.813,45.618,272595,255,NaN,NaN,100,272595,736,38,26.003,31.710,1.359,0.736,0.932,746,7,8.315,1.439,0.858,0.759,5,1146.500,126.041,25.714,0.968,0.940,9.541,0.861,0.849,8.547
3,1545,255,0,255,255,255,610.384,32.460,610.384,32.460,154.953,585.000,11.000,51,42,52.666,37.351,164.939,0.809,55.471,393975,255,NaN,NaN,100,393975,585,21,152.049,40.008,1.410,0.709,0.947,614,11,9.971,1.386,0.842,0.721,4,1631.000,150.332,38.738,0.986,0.970,9.780,0.874,0.871,8.727
4,1844,255,0,255,255,255,555.346,32.340,555.346,32.340,172.468,528.000,12.000,56,42,57.466,40.856,7.393,0.779,61.400,470220,255,NaN,NaN,100,470220,531,52,30.324,40.834,1.407,0.711,0.933,557,12,10.692,1.504,0.843,0.784,5,1976.000,165.470,34.494,0.946,0.901,9.236,0.843,0.813,8.283
5,1977,255,0,255,255,255,704.991,35.822,704.991,35.822,173.439,676.000,14.000,59,43,59.360,42.406,172.178,0.826,61.131,504135,255,NaN,NaN,100,504135,676,26,164.827,43.000,1.400,0.714,0.943,690,14,11.399,1.422,0.845,0.779,7,2097.500,170.481,24.777,0.938,0.886,9.120,0.868,0.858,8.631
6,330,255,0,255,255,255,789.058,26.861,789.058,26.861,71.698,777.000,19.000,24,17,25.210,16.667,170.923,0.807,26.926,84150,255,NaN,NaN,100,84150,778,19,148.671,17.000,1.513,0.661,0.932,778,19,4.603,1.584,0.813,0.809,3,354.000,70.037,23.899,0.866,0.666,7.657,0.828,0.783,8.052
7,1138,255,0,255,255,255,655.730,38.880,655.730,38.880,132.711,635.000,20.000,41,40,41.974,34.520,25.959,0.812,45.177,290190,255,NaN,NaN,100,290190,635,47,27.699,36.721,1.216,0.822,0.933,659,20,8.575,1.230,0.907,0.694,4,1220.000,130.019,33.178,0.984,0.966,9.748,0.902,0.945,9.231
8,584,255,0,255,255,255,518.795,38.889,518.795,38.889,93.113,506.000,24.000,24,29,30.091,24.711,97.082,0.846,32.558,148920,255,NaN,NaN,100,148920,508,28,132.510,23.838,1.218,0.821,0.955,520,24,6.272,1.366,0.906,0.839,3,611.500,92.050,31.038,0.845,0.600,7.226,0.886,0.887,8.862
9,432,255,0,255,255,255,849.030,37.081,849.030,37.081,85.397,834.000,26.000,32,23,31.089,17.693,156.626,0.744,32.757,110160,255,NaN,NaN,100,110160,834,32,167.661,19.663,1.757,0.569,0.933,836,26,5.059,1.666,0.754,0.587,2,463.000,80.097,42.698,NaN,NaN,NaN,NaN,NaN,NaN
10,924,255,0,255,255,255,492.868,45.067,492.868,45.067,121.740,475.000,28.000,36,36,37.162,31.658,113.237,0.783,41.037,235620,255,NaN,NaN,100,235620,481,28,133.025,32.310,1.174,0.852,0.917,481,28,7.590,1.270,0.923,0.713,4,1007.500,118.154,30.435,0.999,0.998,9.981,0.888,0.922,9.049
11,265,255,0,255,255,255,776.326,40.666,776.326,40.666,62.669,765.000,31.000,21,20,19.662,17.161,159.381,0.848,21.378,67575,255,NaN,NaN,100,67575,765,41,10.784,16.994,1.146,0.873,0.917,775,31,4.229,1.258,0.934,0.631,4,289.000,63.281,15.667,0.962,0.920,9.414,0.898,0.938,9.177
12,704,255,0,255,255,255,798.435,48.584,798.435,48.584,106.426,782.000,34.000,33,29,33.782,26.534,26.162,0.781,37.014,179520,255,NaN,NaN,100,179520,786,63,38.418,27.064,1.273,0.785,0.919,799,34,6.615,1.368,0.886,0.736,5,766.000,103.024,21.285,0.948,0.903,9.255,0.869,0.877,8.729
13,954,255,0,255,255,255,830.445,55.026,830.445,55.026,118.326,813.000,36.000,34,36,37.387,32.489,123.887,0.856,42.426,243270,255,NaN,NaN,100,243270,816,41,135.000,33.234,1.151,0.869,0.955,830,36,8.062,1.277,0.932,0.779,5,999.000,117.654,23.665,0.995,0.990,9.926,0.902,0.925,9.139
14,1521,255,0,255,255,255,870.729,60.083,870.729,60.083,154.610,847.000,38.000,50,44,50.868,38.071,17.999,0.800,53.488,387855,255,NaN,NaN,100,387855,847,71,20.807,40.937,1.336,0.748,0.921,867,38,9.838,1.307,0.865,0.691,5,1651.000,151.251,30.922,0.960,0.925,9.423,0.884,0.908,8.961
15,1393,255,0,255,255,255,757.403,57.079,757.403,57.079,152.368,731.000,39.000,54,38,54.157,32.750,157.069,0.754,55.785,355215,255,NaN,NaN,100,355215,731,50,165.466,35.615,1.654,0.605,0.923,736,39,9.142,1.566,0.778,0.679,8,1508.500,144.577,19.046,0.879,0.795,8.370,0.824,0.781,8.024
16,1251,255,0,255,255,255,586.095,61.274,586.095,61.274,138.468,565.000,41.000,44,38,44.570,35.738,3.081,0.820,47.011,319005,255,NaN,NaN,100,319005,566,73,23.839,37.305,1.247,0.802,0.944,584,41,9.035,1.260,0.895,0.748,6,1325.500,135.524,23.078,0.948,0.904,9.262,0.904,0.934,9.190
17,169,255,0,255,255,255,471.417,52.577,471.417,52.577,51.113,463.000,44.000,16,16,14.997,14.348,67.999,0.813,17.088,43095,255,NaN,NaN,100,43095,463,52,159.444,15.522,1.045,0.957,0.906,471,44,3.306,1.101,0.978,0.660,2,186.500,50.835,25.556,NaN,NaN,NaN,NaN,NaN,NaN
18,1359,255,0,255,255,255,677.348,69.292,677.348,69.292,142.024,655.000,46.000,44,44,44.497,38.886,137.346,0.847,47.011,346545,255,NaN,NaN,100,346545,655,61,156.161,40.482,1.144,0.874,0.935,675,46,9.569,1.161,0.935,0.702,8,1453.000,141.892,17.753,0.942,0.893,9.174,0.919,0.981,9.497
19,1873,255,0,255,255,255,629.658,73.459,629.658,73.459,169.924,604.000,48.000,52,52,49.806,47.881,28.223,0.815,53.254,477615,255,NaN,NaN,100,477615,610,91,34.287,49.450,1.040,0.961,0.937,632,48,11.023,1.077,0.980,0.693,8,1999.500,166.451,21.240,0.922,0.860,8.907,0.906,0.944,9.246
20,557,255,0,255,255,255,550.505,62.611,550.505,62.611,94.042,535.000,52.000,30,21,31.159,22.760,178.030,0.791,34.482,142035,255,NaN,NaN,100,142035,535,55,150.461,21.000,1.369,0.730,0.955,547,52,5.923,1.642,0.855,0.884,4,583.000,89.879,23.510,0.996,0.992,9.942,0.819,0.753,7.862
21,3244,255,0,255,255,255,917.304,88.290,917.304,88.290,229.238,890.000,52.000,58,76,74.228,55.644,88.932,0.776,79.120,827220,255,NaN,NaN,100,827220,901,52,106.144,58.000,1.334,0.750,0.930,901,52,14.151,1.364,0.866,0.736,6,3487.500,219.828,38.206,0.919,0.855,8.871,0.872,0.877,8.745
