 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,XStart,YStart,Area/Perim.,Ferets AR,Compactness,Extent,Neighbors,Area Convext Hull,Perim Convext Hull,PoN,PSR,PAR,Poly_Ave,HSR,HAR,Hex_Ave
1,211,255,0,255,255,255,293.974,12.273,293.974,12.273,56.627,285.000,5.000,18,15,19.734,13.614,26.626,0.827,21.401,53805,255,NaN,NaN,100,53805,285,18,37.405,14.148,1.450,0.690,0.923,293,5,3.726,1.513,0.831,0.781,3,228.500,56.269,18.876,0.855,0.632,7.437,0.843,0.817,8.300
2,445,255,0,255,255,255,401.361,15.410,401.361,15.410,89.497,385.000,5.000,31,22,31.637,17.909,171.454,0.698,32.016,113475,255,NaN,NaN,100,113475,385,19,14.470,19.406,1.767,0.566,0.851,394,5,4.972,1.650,0.752,0.652,2,523.000,85.129,44.749,NaN,NaN,NaN,NaN,NaN,NaN
3,127,255,0,255,255,255,324.933,12.453,324.933,12.453,44.284,318.000,6.000,15,13,14.573,11.096,22.482,0.814,16.643,32385,255,NaN,NaN,100,32385,319,18,32.735,12.090,1.313,0.761,0.879,323,6,2.868,1.377,0.873,0.651,2,144.500,44.747,22.142,NaN,NaN,NaN,NaN,NaN,NaN
4,147,255,0,255,255,255,276.051,12.929,276.051,12.929,46.385,268.000,8.000,16,11,17.345,10.791,173.979,0.859,17.889,37485,255,NaN,NaN,100,37485,268,9,153.435,11.000,1.607,0.622,0.927,269,8,3.169,1.626,0.789,0.835,2,158.500,46.864,23.192,NaN,NaN,NaN,NaN,NaN,NaN
5,172,255,0,255,255,255,358.703,15.378,358.703,15.378,49.456,351.000,8.000,14,16,15.957,13.725,87.176,0.884,17.088,43860,255,NaN,NaN,100,43860,357,24,69.444,14.000,1.163,0.860,0.935,354,8,3.478,1.221,0.927,0.768,3,184.000,50.493,16.485,0.827,0.538,6.828,0.912,0.958,9.348
6,348,255,0,255,255,255,376.411,20.971,376.411,20.971,75.113,366.000,10.000,20,24,26.427,16.767,120.813,0.775,27.586,88740,255,NaN,NaN,100,88740,366,11,133.531,19.307,1.576,0.634,0.888,368,10,4.633,1.429,0.797,0.725,6,392.000,73.700,12.519,0.918,0.855,8.865,0.843,0.846,8.444
7,182,255,0,255,255,255,333.060,22.176,333.060,22.176,49.941,325.000,14.000,17,15,16.777,13.812,20.352,0.917,18.385,46410,255,NaN,NaN,100,46410,325,27,22.380,14.849,1.215,0.823,0.924,333,14,3.644,1.238,0.907,0.714,4,197.000,52.247,12.485,0.925,0.832,8.790,0.895,0.928,9.113
8,221,255,0,255,255,255,278.785,25.921,278.785,25.921,57.113,269.000,18.000,19,16,19.950,14.105,19.221,0.851,21.471,56355,255,NaN,NaN,100,56355,269,31,27.759,15.504,1.414,0.707,0.911,283,18,3.870,1.385,0.841,0.727,6,242.500,57.967,9.519,0.968,0.939,9.534,0.865,0.872,8.686
9,201,255,0,255,255,255,298.560,25.162,298.560,25.162,56.527,289.000,18.000,20,15,19.679,13.005,3.286,0.790,20.881,51255,255,NaN,NaN,100,51255,289,21,163.301,14.285,1.513,0.661,0.893,300,18,3.556,1.462,0.813,0.670,5,225.000,55.836,11.305,0.954,0.914,9.341,0.843,0.836,8.394
10,116,255,0,255,255,255,317.724,24.733,317.724,24.733,42.042,310.000,19.000,14,12,14.028,10.529,8.699,0.825,15.652,29580,255,NaN,NaN,100,29580,310,27,26.565,11.628,1.332,0.751,0.882,318,19,2.759,1.346,0.866,0.690,5,131.500,42.686,8.408,0.976,0.954,9.648,0.857,0.882,8.696
11,238,255,0,255,255,255,347.542,28.403,347.542,28.403,61.012,337.000,19.000,20,19,19.189,15.792,36.379,0.803,20.881,60690,255,NaN,NaN,100,60690,337,31,16.699,17.321,1.215,0.823,0.878,349,19,3.901,1.205,0.907,0.626,6,271.000,61.279,10.169,0.938,0.886,9.117,0.879,0.951,9.148
12,882,255,0,255,255,255,247.163,34.842,247.163,34.842,133.397,224.000,20.000,44,34,36.855,30.471,163.909,0.623,44.407,224910,255,NaN,NaN,100,224910,224,31,7.765,34.000,1.210,0.827,0.811,242,20,6.612,1.306,0.909,0.590,6,1087.000,122.727,22.233,0.793,0.687,7.401,0.796,0.854,8.250
13,335,255,0,255,255,255,399.222,31.981,399.222,31.981,75.012,387.000,21.000,24,22,26.303,16.216,137.359,0.748,28.284,85425,255,NaN,NaN,100,85425,387,23,135.000,18.561,1.622,0.616,0.862,395,21,4.466,1.524,0.785,0.634,4,388.500,73.370,18.753,0.975,0.953,9.640,0.813,0.798,8.057
14,137,255,0,255,255,255,364.755,28.807,364.755,28.807,45.456,357.000,22.000,15,13,14.785,11.798,177.094,0.833,16.125,34935,255,NaN,NaN,100,34935,358,25,150.255,12.965,1.253,0.798,0.890,364,22,3.014,1.244,0.893,0.703,4,154.000,46.194,11.364,0.971,0.939,9.550,0.879,0.932,9.056
15,171,255,0,255,255,255,217.038,35.711,217.038,35.711,51.113,208.000,28.000,17,15,16.739,13.007,30.916,0.823,18.601,43605,255,NaN,NaN,100,43605,208,39,36.254,13.828,1.287,0.777,0.900,218,28,3.346,1.345,0.882,0.671,3,190.000,51.310,17.038,0.857,0.640,7.485,0.869,0.890,8.795
16,204,255,0,255,255,255,308.877,35.990,308.877,35.990,54.527,299.000,28.000,19,15,18.462,14.069,9.709,0.862,20.248,52020,255,NaN,NaN,100,52020,299,39,20.225,15.000,1.312,0.762,0.909,308,28,3.741,1.350,0.873,0.716,6,224.500,55.774,9.088,0.974,0.951,9.626,0.873,0.889,8.808
17,325,255,0,255,255,255,325.605,39.272,325.605,39.272,74.426,314.000,28.000,24,22,25.542,16.201,49.864,0.737,27.586,82875,255,NaN,NaN,100,82875,317,50,46.469,18.278,1.577,0.634,0.852,325,28,4.367,1.509,0.796,0.616,7,381.500,72.706,10.632,0.876,0.791,8.334,0.812,0.804,8.077
18,200,255,0,255,255,255,288.055,37.405,288.055,37.405,55.113,279.000,30.000,19,15,19.565,13.016,17.868,0.827,21.024,51000,255,NaN,NaN,100,51000,279,43,25.346,13.720,1.503,0.665,0.913,287,30,3.629,1.532,0.816,0.702,6,219.000,55.087,9.185,0.953,0.912,9.327,0.836,0.809,8.225
19,115,255,0,255,255,255,386.552,37.361,386.552,37.361,39.456,380.000,31.000,13,12,13.004,11.260,15.385,0.928,13.928,29325,255,NaN,NaN,100,29325,380,35,158.962,11.628,1.155,0.866,0.909,386,31,2.915,1.198,0.931,0.737,4,126.500,41.867,9.864,0.920,0.818,8.689,0.898,0.951,9.247
20,235,255,0,255,255,255,268.874,40.943,268.874,40.943,58.527,259.000,32.000,19,17,20.103,14.884,25.273,0.862,22.204,59925,255,NaN,NaN,100,59925,260,48,35.838,15.877,1.351,0.740,0.918,269,32,4.015,1.399,0.860,0.728,5,256.000,59.559,11.705,0.998,0.997,9.977,0.865,0.866,8.654
21,536,255,0,255,255,255,364.521,45.082,364.521,45.082,102.811,349.000,33.000,31,29,27.798,24.550,147.426,0.637,33.121,136680,255,NaN,NaN,100,136680,355,33,118.887,28.345,1.132,0.883,0.803,355,33,5.213,1.168,0.940,0.596,8,667.500,96.173,12.851,0.780,0.672,7.262,0.803,0.902,8.524
22,516,255,0,255,255,255,199.335,47.455,199.335,47.455,99.740,184.000,35.000,35,25,34.207,19.206,15.732,0.652,37.696,131580,255,NaN,NaN,100,131580,184,58,21.801,21.820,1.781,0.561,0.844,199,35,5.173,1.728,0.749,0.590,6,611.500,92.050,16.623,0.820,0.719,7.696,0.754,0.688,7.211
23,233,255,0,255,255,255,339.736,45.577,339.736,45.577,56.184,331.000,36.000,17,19,19.909,14.901,53.792,0.928,20.809,59415,255,NaN,NaN,100,59415,335,55,54.782,14.849,1.336,0.748,0.938,339,36,4.147,1.401,0.865,0.721,6,248.500,58.680,9.364,0.989,0.977,9.830,0.872,0.871,8.715
24,350,255,0,255,255,255,231.563,48.911,231.563,48.911,75.841,220.000,37.000,22,25,25.573,17.426,117.501,0.765,27.313,89250,255,NaN,NaN,100,89250,226,37,113.749,19.800,1.468,0.681,0.862,226,37,4.615,1.379,0.825,0.636,5,406.000,75.005,15.168,0.937,0.884,9.104,0.842,0.866,8.540
25,145,255,0,255,255,255,296.052,47.128,296.052,47.128,46.870,288.000,40.000,16,13,16.439,11.231,31.550,0.829,18.028,36975,255,NaN,NaN,100,36975,289,53,33.690,12.691,1.464,0.683,0.901,297,40,3.094,1.421,0.827,0.697,5,161.000,47.232,9.374,0.979,0.959,9.690,0.849,0.849,8.489
26,509,255,0,255,255,255,391.828,51.119,391.828,51.119,96.669,374.000,41.000,36,21,36.512,17.750,177.399,0.684,36.497,129795,255,NaN,NaN,100,129795,374,46,170.538,20.948,2.057,0.486,0.861,393,41,5.265,1.742,0.697,0.673,4,591.500,90.532,24.167,0.929,0.871,9.001,0.764,0.693,7.285
27,169,255,0,255,255,255,280.216,51.388,280.216,51.388,48.284,272.000,44.000,16,14,16.177,13.302,15.425,0.911,17.804,43095,255,NaN,NaN,100,43095,273,57,38.157,14.000,1.216,0.822,0.921,279,44,3.500,1.272,0.907,0.754,6,183.500,50.425,8.047,0.998,0.996,9.967,0.893,0.923,9.077
28,161,255,0,255,255,255,308.531,51.301,308.531,51.301,48.042,301.000,44.000,15,14,15.645,13.103,51.087,0.877,17.205,41055,255,NaN,NaN,100,41055,303,58,54.462,13.864,1.194,0.838,0.923,305,44,3.351,1.241,0.915,0.767,6,174.500,49.173,8.007,0.983,0.967,9.747,0.898,0.939,9.184
