 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,XStart,YStart,Area/Perim.,Ferets AR,Compactness,Extent,Neighbors,Area Convext Hull,Perim Convext Hull,PoN,PSR,PAR,Poly_Ave,HSR,HAR,Hex_Ave
1,110,255,0,255,255,255,811.691,16.245,811.691,16.245,40.042,804.000,12.000,15,10,14.763,9.487,175.019,0.862,15.811,28050,255,NaN,NaN,100,28050,804,13,161.565,10.000,1.556,0.643,0.909,806,12,2.747,1.581,0.802,0.733,0,121.000,40.947,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,59,255,0,255,255,255,643.873,30.415,643.873,30.415,28.971,640.000,26.000,8,10,10.310,7.286,115.132,0.883,12.207,15045,255,NaN,NaN,100,15045,640,26,124.992,8.000,1.415,0.707,0.894,640,26,2.037,1.526,0.841,0.738,0,66.000,30.241,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,1610,255,0,255,255,255,770.432,45.616,770.432,45.616,188.024,737.000,27.000,64,45,63.741,32.160,161.267,0.572,70.214,410550,255,NaN,NaN,100,410550,737,30,144.273,37.756,1.982,0.505,0.804,757,27,8.563,1.860,0.710,0.559,0,2002.500,166.576,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,214,255,0,255,255,255,21.421,580.299,21.421,580.299,57.456,11.000,574.000,22,12,22.987,11.853,169.781,0.815,23.087,54570,255,NaN,NaN,100,54570,11,577,162.350,12.000,1.939,0.516,0.941,14,574,3.725,1.924,0.718,0.811,0,227.500,56.146,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,2701,255,0,255,255,255,143.628,652.957,143.628,652.957,213.664,112.000,618.000,63,74,67.595,50.877,58.371,0.743,75.313,688755,255,NaN,NaN,100,688755,142,692,79.287,54.560,1.329,0.753,0.921,151,618,12.641,1.380,0.868,0.579,4,2931.500,201.544,53.416,0.972,0.947,9.594,0.856,0.860,8.581
6,2394,255,0,255,255,255,244.055,655.128,244.055,655.128,202.368,219.000,618.000,47,68,64.830,47.017,71.422,0.735,72.450,610470,255,NaN,NaN,100,610470,236,686,69.814,47.000,1.379,0.725,0.944,260,618,11.830,1.541,0.852,0.749,3,2535.500,187.438,67.456,0.907,0.785,8.461,0.830,0.787,8.084
7,342,255,0,255,255,255,93.646,629.091,93.646,629.091,71.255,81.000,620.000,25,20,23.899,18.220,176.667,0.846,25.962,87210,255,NaN,NaN,100,87210,81,633,15.642,20.000,1.312,0.762,0.898,89,620,4.800,1.298,0.873,0.684,2,381.000,72.659,35.627,NaN,NaN,NaN,NaN,NaN,NaN
8,221,255,0,255,255,255,110.283,636.871,110.283,636.871,60.083,100.000,627.000,21,19,18.210,15.453,33.398,0.769,21.378,56355,255,NaN,NaN,100,56355,100,640,10.784,17.453,1.178,0.849,0.860,107,627,3.678,1.225,0.921,0.554,3,257.000,59.675,20.028,0.887,0.728,8.071,0.848,0.916,8.822
9,7385,255,0,255,255,255,78.666,700.855,78.666,700.855,441.848,35.000,628.000,97,133,127.205,73.919,97.159,0.475,140.663,1883175,255,NaN,NaN,100,1883175,57,628,122.221,93.056,1.721,0.581,0.772,57,628,16.714,1.512,0.762,0.572,11,9562.000,363.999,40.168,0.570,0.489,5.291,0.709,0.694,7.017
10,1180,255,0,255,255,255,40.988,660.158,40.988,660.158,153.296,20.000,633.000,38,53,60.237,24.942,64.771,0.631,61.911,300900,255,NaN,NaN,100,300900,23,686,58.878,26.980,2.415,0.414,0.901,51,633,7.698,2.295,0.643,0.586,2,1310.000,134.729,76.648,NaN,NaN,NaN,NaN,NaN,NaN
11,4345,255,0,255,255,255,182.240,681.002,182.240,681.002,279.037,139.000,639.000,81,84,102.428,54.011,51.399,0.701,111.018,1107975,255,NaN,NaN,100,1107975,139,719,44.635,56.691,1.896,0.527,0.934,194,639,15.571,1.958,0.726,0.639,6,4654.500,253.958,46.506,0.863,0.773,8.180,0.739,0.600,6.699
12,2036,255,0,255,255,255,117.630,699.820,117.630,699.820,176.167,94.000,667.000,48,60,56.201,46.126,96.712,0.824,62.936,519180,255,NaN,NaN,100,519180,112,667,107.571,47.133,1.218,0.821,0.946,112,667,11.557,1.335,0.906,0.707,4,2152.500,172.702,44.042,0.976,0.950,9.632,0.886,0.897,8.917
13,2779,255,0,255,255,255,215.501,720.842,215.501,720.842,217.238,189.000,678.000,49,81,78.917,44.836,74.590,0.740,82.037,708645,255,NaN,NaN,100,708645,211,759,80.882,47.398,1.760,0.568,0.951,219,678,12.792,1.731,0.754,0.700,6,2922.500,201.235,36.206,0.893,0.816,8.545,0.793,0.705,7.489
14,2317,255,0,255,255,255,250.348,731.698,250.348,731.698,232.569,232.000,685.000,34,93,99.494,29.651,91.477,0.538,93.904,590835,255,NaN,NaN,100,590835,249,778,82.042,33.716,3.355,0.298,0.894,246,685,9.963,2.785,0.546,0.733,4,2591.500,189.496,58.142,0.792,0.685,7.388,0.571,0.222,3.968
15,825,255,0,255,255,255,26.763,706.524,26.763,706.524,121.598,12.000,687.000,29,40,43.707,24.033,73.471,0.701,46.648,210375,255,NaN,NaN,100,210375,17,727,59.036,26.171,1.819,0.550,0.919,23,687,6.785,1.782,0.742,0.711,2,898.000,111.548,60.799,NaN,NaN,NaN,NaN,NaN,NaN
16,1164,255,0,255,255,255,178.754,744.655,178.754,744.655,153.983,166.000,716.000,29,57,57.044,25.981,87.452,0.617,58.464,296820,255,NaN,NaN,100,296820,177,773,77.152,28.587,2.196,0.455,0.868,186,716,7.559,2.045,0.675,0.704,5,1341.500,136.339,30.797,0.816,0.713,7.647,0.701,0.549,6.254
17,2004,255,0,255,255,255,150.557,755.755,150.557,755.755,218.024,132.000,720.000,35,85,83.204,30.667,91.636,0.530,86.313,511020,255,NaN,NaN,100,511020,137,720,100.008,34.478,2.713,0.369,0.856,137,720,9.192,2.503,0.607,0.674,8,2342.000,180.144,27.253,0.662,0.559,6.105,0.603,0.331,4.668
18,390,255,0,255,255,255,49.818,751.256,49.818,751.256,75.941,40.000,740.000,23,22,23.855,20.816,137.667,0.850,27.803,99450,255,NaN,NaN,100,99450,41,740,142.306,22.000,1.146,0.873,0.947,41,740,5.136,1.264,0.934,0.771,3,412.000,75.557,25.314,0.843,0.594,7.190,0.890,0.917,9.037
19,1909,255,0,255,255,255,116.343,773.923,116.343,773.923,179.095,85.000,748.000,56,52,54.766,44.381,11.577,0.748,58.310,486795,255,NaN,NaN,100,486795,88,762,149.036,44.272,1.234,0.810,0.925,130,748,10.659,1.317,0.900,0.656,5,2064.000,169.114,35.819,0.925,0.865,8.948,0.876,0.886,8.807
20,1061,255,0,255,255,255,227.843,774.711,227.843,774.711,130.125,212.000,752.000,36,44,41.622,32.457,101.485,0.787,44.283,270555,255,NaN,NaN,100,270555,228,752,96.483,35.174,1.282,0.780,0.934,228,752,8.154,1.259,0.883,0.670,5,1135.500,125.435,26.025,0.952,0.911,9.313,0.893,0.926,9.096
21,908,255,0,255,255,255,199.579,774.912,199.579,774.912,118.225,184.000,754.000,29,42,41.575,27.808,97.076,0.816,42.297,231540,255,NaN,NaN,100,231540,196,754,96.789,28.788,1.495,0.669,0.941,196,754,7.680,1.469,0.818,0.745,5,964.500,115.605,23.645,0.971,0.944,9.574,0.856,0.835,8.457
22,147,255,0,255,255,255,79.507,762.840,79.507,762.840,45.456,71.000,757.000,16,12,16.432,11.391,158.644,0.894,17.464,37485,255,NaN,NaN,100,37485,71,759,156.371,12.000,1.443,0.693,0.925,74,757,3.234,1.455,0.833,0.766,4,159.000,46.938,11.364,0.937,0.862,8.995,0.856,0.844,8.500
23,862,255,0,255,255,255,57.984,776.094,57.984,776.094,119.054,39.000,758.000,37,36,37.994,28.887,50.451,0.764,40.361,219810,255,NaN,NaN,100,219810,40,787,41.987,30.726,1.315,0.760,0.905,62,758,7.240,1.314,0.872,0.647,8,952.000,114.853,14.882,0.886,0.806,8.462,0.873,0.898,8.854
24,837,255,0,255,255,255,24.824,774.056,24.824,774.056,117.497,6.000,760.000,39,29,41.345,25.776,13.462,0.762,42.544,213435,255,NaN,NaN,100,213435,6,780,23.552,27.065,1.604,0.623,0.914,39,760,7.124,1.572,0.790,0.740,4,915.500,112.630,29.374,0.985,0.970,9.774,0.822,0.781,8.017
25,1145,255,0,255,255,255,87.825,796.557,87.825,796.557,146.995,68.000,770.000,44,50,48.324,30.168,126.324,0.666,52.202,291975,255,NaN,NaN,100,291975,77,770,106.699,33.419,1.602,0.624,0.863,77,770,7.789,1.562,0.790,0.520,7,1327.000,135.600,20.999,0.817,0.715,7.658,0.795,0.764,7.794
26,1262,255,0,255,255,255,174.934,794.716,174.934,794.716,146.225,153.000,771.000,44,42,42.849,37.499,127.203,0.742,50.478,321810,255,NaN,NaN,100,321810,166,771,123.690,40.629,1.143,0.875,0.916,166,771,8.631,1.242,0.935,0.683,6,1377.000,138.131,24.371,0.894,0.818,8.560,0.863,0.907,8.851
27,2252,255,0,255,255,255,256.337,813.788,256.337,813.788,192.510,234.000,778.000,47,68,66.998,42.797,101.008,0.764,68.184,574260,255,NaN,NaN,100,574260,257,846,85.795,44.555,1.565,0.639,0.948,257,778,11.698,1.530,0.799,0.705,4,2376.500,181.466,48.127,0.986,0.972,9.790,0.838,0.798,8.181
28,408,255,0,255,255,255,26.846,798.525,26.846,798.525,85.355,17.000,785.000,22,28,30.148,17.231,60.041,0.704,33.838,104040,255,NaN,NaN,100,104040,19,813,55.840,19.997,1.750,0.572,0.903,33,785,4.780,1.692,0.756,0.662,4,452.000,79.140,21.339,0.944,0.896,9.198,0.775,0.705,7.396
29,668,255,0,255,255,255,44.907,807.744,44.907,807.744,105.154,30.000,788.000,29,35,33.288,25.550,84.548,0.759,35.847,170340,255,NaN,NaN,100,170340,40,788,112.989,27.577,1.303,0.768,0.911,40,788,6.353,1.300,0.876,0.658,7,733.500,100.815,15.022,0.892,0.815,8.533,0.875,0.902,8.885
30,299,255,0,255,255,255,65.380,802.911,65.380,802.911,69.941,56.000,791.000,19,23,23.960,15.889,115.192,0.768,25.495,76245,255,NaN,NaN,100,76245,56,795,138.180,15.934,1.508,0.663,0.914,65,791,4.275,1.600,0.814,0.684,5,327.000,67.313,13.988,0.939,0.888,9.135,0.818,0.770,7.937
31,1553,255,0,255,255,255,217.270,815.981,217.270,815.981,156.225,195.000,792.000,41,50,51.214,38.609,113.831,0.800,54.452,396015,255,NaN,NaN,100,396015,198,797,134.256,40.376,1.326,0.754,0.943,213,792,9.941,1.349,0.868,0.758,7,1647.500,151.091,22.318,0.920,0.858,8.892,0.882,0.888,8.851
32,382,255,0,255,255,255,129.547,802.050,129.547,802.050,82.184,113.000,793.000,33,16,32.419,15.003,7.700,0.711,33.136,97410,255,NaN,NaN,100,97410,113,801,174.806,16.000,2.161,0.463,0.935,132,793,4.648,2.071,0.680,0.723,5,408.500,75.235,16.437,0.897,0.822,8.594,0.724,0.559,6.415
33,815,255,0,255,255,255,133.617,820.527,133.617,820.527,119.154,117.000,805.000,38,33,40.885,25.381,28.372,0.721,43.932,207825,255,NaN,NaN,100,207825,119,835,41.309,29.802,1.611,0.621,0.898,146,805,6.840,1.474,0.788,0.650,7,907.500,112.137,17.022,0.863,0.774,8.187,0.824,0.809,8.164
34,753,255,0,255,255,255,104.325,827.853,104.325,827.853,110.468,89.000,807.000,29,40,38.711,24.767,67.170,0.775,42.720,192015,255,NaN,NaN,100,192015,98,847,69.444,28.111,1.563,0.640,0.925,112,807,6.816,1.520,0.800,0.649,6,814.000,106.203,18.411,0.919,0.855,8.868,0.828,0.796,8.121
35,1246,255,0,255,255,255,177.801,827.807,177.801,827.807,141.640,154.000,811.000,48,36,46.155,34.372,165.639,0.780,51.078,317730,255,NaN,NaN,100,317730,155,813,156.949,34.528,1.343,0.745,0.941,156,811,8.797,1.479,0.863,0.721,6,1324.000,135.447,23.607,0.922,0.861,8.913,0.850,0.824,8.369
36,296,255,0,255,255,255,26.659,824.115,26.659,824.115,67.698,19.000,812.000,17,23,23.029,16.365,100.901,0.812,24.187,75480,255,NaN,NaN,100,75480,20,814,119.745,17.000,1.407,0.711,0.922,27,812,4.372,1.423,0.843,0.757,3,321.000,66.693,22.566,0.863,0.658,7.604,0.862,0.856,8.590
37,431,255,0,255,255,255,79.973,826.630,79.973,826.630,81.255,69.000,812.000,22,28,26.034,21.079,91.440,0.820,28.160,109905,255,NaN,NaN,100,109905,76,812,96.116,22.000,1.235,0.810,0.907,76,812,5.304,1.280,0.900,0.700,6,475.000,81.128,13.542,0.949,0.905,9.266,0.887,0.924,9.054
38,130,255,0,255,255,255,64.431,818.685,64.431,818.685,43.456,56.000,813.000,16,11,15.354,10.780,178.868,0.865,16.763,33150,255,NaN,NaN,100,33150,56,820,17.354,11.000,1.424,0.702,0.906,60,813,2.992,1.524,0.838,0.739,4,143.500,44.591,10.864,0.953,0.899,9.257,0.836,0.813,8.244
39,1039,255,0,255,255,255,146.694,845.262,146.694,845.262,131.640,128.000,820.000,35,43,39.399,33.577,67.987,0.753,44.654,264945,255,NaN,NaN,100,264945,128,857,55.954,35.000,1.173,0.852,0.923,151,820,7.893,1.276,0.923,0.690,4,1126.000,124.909,32.910,0.979,0.959,9.692,0.879,0.909,8.937
40,595,255,0,255,255,255,50.945,832.908,50.945,832.908,98.669,33.000,821.000,36,23,35.700,21.221,6.983,0.768,36.688,151725,255,NaN,NaN,100,151725,33,836,17.447,22.358,1.682,0.594,0.914,55,821,6.030,1.641,0.771,0.719,4,651.000,94.976,24.667,0.989,0.978,9.833,0.809,0.752,7.803
41,1198,255,0,255,255,255,208.088,855.181,208.088,855.181,138.368,185.000,834.000,45,40,46.317,32.933,145.537,0.786,49.659,305490,255,NaN,NaN,100,305490,185,847,154.983,33.957,1.406,0.711,0.931,201,834,8.658,1.462,0.843,0.666,4,1287.000,133.541,34.592,0.999,0.999,9.991,0.852,0.833,8.428
42,680,255,0,255,255,255,113.597,853.376,113.597,853.376,103.497,98.000,836.000,30,32,36.056,24.013,46.040,0.798,39.051,173400,255,NaN,NaN,100,173400,98,864,39.806,26.348,1.502,0.666,0.927,118,836,6.570,1.482,0.816,0.708,4,733.500,100.815,25.874,0.992,0.984,9.883,0.844,0.823,8.336
43,1906,255,0,255,255,255,240.858,871.270,240.858,871.270,196.853,220.000,837.000,43,64,64.437,37.662,88.445,0.618,65.513,486030,255,NaN,NaN,100,486030,225,901,77.661,43.000,1.711,0.584,0.839,235,837,9.682,1.524,0.765,0.693,5,2272.500,177.451,39.371,0.817,0.715,7.659,0.787,0.766,7.766
44,543,255,0,255,255,255,86.362,853.819,86.362,853.819,89.740,73.000,838.000,26,30,29.013,23.830,93.262,0.847,30.594,138465,255,NaN,NaN,100,138465,82,868,78.690,25.223,1.217,0.821,0.916,85,838,6.051,1.213,0.906,0.696,3,592.500,90.609,29.913,0.845,0.599,7.217,0.903,0.958,9.305
45,387,255,0,255,255,255,175.286,855.730,175.286,855.730,78.527,163.000,845.000,25,21,27.739,17.764,149.621,0.789,30.610,98685,255,NaN,NaN,100,98685,164,845,141.633,19.535,1.562,0.640,0.916,164,845,4.928,1.567,0.800,0.737,3,422.500,76.514,26.176,0.876,0.696,7.856,0.821,0.782,8.015
46,1227,255,0,255,255,255,277.048,917.740,277.048,917.740,152.510,255.000,891.000,42,52,56.216,27.791,122.509,0.663,57.628,312885,255,NaN,NaN,100,312885,259,892,128.660,33.316,2.023,0.494,0.871,261,891,8.045,1.730,0.703,0.562,6,1409.500,139.752,25.418,0.830,0.731,7.807,0.762,0.689,7.254
47,621,255,0,255,255,255,235.291,911.213,235.291,911.213,104.811,220.000,899.000,35,30,35.709,22.143,35.491,0.710,39.205,158355,255,NaN,NaN,100,158355,223,923,37.747,25.346,1.613,0.620,0.901,239,899,5.925,1.547,0.787,0.591,5,689.000,97.709,20.962,0.897,0.821,8.590,0.809,0.775,7.919
48,401,255,0,255,255,255,210.744,918.837,210.744,918.837,80.569,199.000,904.000,23,29,25.903,19.710,68.382,0.776,29.069,102255,255,NaN,NaN,100,102255,208,904,93.945,21.582,1.314,0.761,0.891,208,904,4.977,1.347,0.872,0.601,2,450.000,78.964,40.284,NaN,NaN,NaN,NaN,NaN,NaN
49,1149,255,0,255,255,255,248.922,932.458,248.922,932.458,136.024,231.000,906.000,35,49,50.241,29.119,60.861,0.780,53.235,292995,255,NaN,NaN,100,292995,232,953,61.991,30.561,1.725,0.580,0.941,255,906,8.447,1.742,0.761,0.670,5,1220.500,130.045,27.205,0.947,0.902,9.248,0.794,0.709,7.513
50,755,255,0,255,255,255,310.440,925.964,310.440,925.964,107.983,295.000,909.000,32,34,35.033,27.440,123.659,0.814,38.833,192525,255,NaN,NaN,100,192525,295,913,145.491,28.622,1.277,0.783,0.936,311,909,6.992,1.357,0.885,0.694,3,807.000,105.746,35.994,0.862,0.654,7.581,0.878,0.885,8.813
51,890,255,0,255,255,255,217.724,947.492,217.724,947.492,120.711,203.000,924.000,28,46,44.485,25.474,74.053,0.768,46.872,226950,255,NaN,NaN,100,226950,214,970,78.930,27.828,1.746,0.573,0.928,222,924,7.373,1.684,0.757,0.691,6,959.000,115.275,20.118,0.913,0.846,8.797,0.800,0.730,7.649
52,514,255,0,255,255,255,80.720,937.305,80.720,937.305,90.569,67.000,925.000,29,28,26.626,24.579,134.585,0.787,30.083,131070,255,NaN,NaN,100,131070,72,925,111.448,26.174,1.083,0.923,0.913,72,925,5.675,1.149,0.961,0.633,3,563.000,88.324,30.190,0.876,0.698,7.869,0.890,0.959,9.246
53,512,255,0,255,255,255,57.193,939.873,57.193,939.873,89.255,45.000,927.000,25,29,28.197,23.120,109.638,0.808,30.083,130560,255,NaN,NaN,100,130560,46,928,111.448,22.940,1.220,0.820,0.926,53,927,5.736,1.311,0.906,0.706,2,553.000,87.536,44.627,NaN,NaN,NaN,NaN,NaN,NaN
54,1690,255,0,255,255,255,104.353,956.041,104.353,956.041,161.196,80.000,930.000,46,51,55.543,38.741,56.704,0.817,57.385,430950,255,NaN,NaN,100,430950,83,976,48.532,39.729,1.434,0.697,0.940,114,930,10.484,1.444,0.835,0.720,4,1798.500,157.863,40.299,0.980,0.959,9.698,0.862,0.846,8.541
55,1087,255,0,255,255,255,298.798,957.820,298.798,957.820,129.539,281.000,936.000,38,42,38.680,35.781,97.491,0.814,42.190,277185,255,NaN,NaN,100,277185,294,978,84.560,37.389,1.081,0.925,0.924,297,936,8.391,1.128,0.962,0.681,6,1176.500,127.680,21.590,0.944,0.898,9.210,0.906,0.967,9.367
56,1231,255,0,255,255,255,330.868,962.374,330.868,962.374,149.480,312.000,936.000,41,50,46.611,33.627,102.756,0.692,50.249,313905,255,NaN,NaN,100,313905,325,986,84.289,38.137,1.386,0.721,0.875,326,936,8.235,1.318,0.849,0.600,4,1407.500,139.653,37.370,0.935,0.881,9.082,0.845,0.875,8.600
57,764,255,0,255,255,255,266.452,954.508,266.452,954.508,107.640,248.000,937.000,34,33,37.185,26.160,36.720,0.829,38.588,194820,255,NaN,NaN,100,194820,249,964,31.218,28.991,1.421,0.703,0.941,267,937,7.098,1.331,0.839,0.681,5,811.500,106.040,21.528,0.978,0.958,9.683,0.886,0.899,8.929
58,437,255,0,255,255,255,68.907,959.944,68.907,959.944,81.841,55.000,947.000,27,23,26.715,20.828,16.120,0.820,28.231,111435,255,NaN,NaN,100,111435,56,965,22.932,22.786,1.283,0.780,0.918,70,947,5.340,1.239,0.883,0.704,3,476.000,81.214,27.280,0.859,0.644,7.513,0.895,0.941,9.183
59,663,255,0,255,255,255,238.544,969.075,238.544,969.075,101.054,221.000,954.000,35,29,32.605,25.890,148.044,0.816,35.228,169065,255,NaN,NaN,100,169065,221,969,173.480,28.241,1.259,0.794,0.905,232,954,6.561,1.247,0.891,0.653,6,732.500,100.746,16.842,0.946,0.900,9.227,0.887,0.935,9.106
60,260,255,0,255,255,255,157.581,965.788,157.581,965.788,61.841,147.000,957.000,22,18,20.718,15.979,16.664,0.854,22.204,66300,255,NaN,NaN,100,66300,147,963,172.235,16.547,1.297,0.771,0.909,157,957,4.204,1.342,0.878,0.657,2,286.000,62.952,30.920,NaN,NaN,NaN,NaN,NaN,NaN
61,855,255,0,255,255,255,195.481,981.219,195.481,981.219,118.125,179.000,961.000,34,40,42.533,25.595,57.241,0.770,43.863,218025,255,NaN,NaN,100,218025,185,1001,65.772,27.611,1.662,0.602,0.922,200,961,7.238,1.589,0.776,0.629,5,927.500,113.366,23.625,0.940,0.890,9.153,0.821,0.774,7.975
62,929,255,0,255,255,255,132.875,978.920,132.875,978.920,117.296,113.000,962.000,39,34,36.101,32.765,17.183,0.849,39.459,236895,255,NaN,NaN,100,236895,113,981,8.746,34.000,1.102,0.908,0.935,126,962,7.920,1.161,0.953,0.701,5,993.500,117.330,23.459,0.990,0.981,9.858,0.916,0.980,9.483
63,1074,255,0,255,255,255,271.951,984.304,271.951,984.304,127.054,253.000,966.000,40,37,40.069,34.128,18.597,0.836,42.154,273870,255,NaN,NaN,100,273870,254,994,22.306,33.673,1.174,0.852,0.942,275,966,8.453,1.252,0.923,0.726,6,1140.000,125.683,21.176,0.958,0.922,9.402,0.907,0.939,9.229
64,650,255,0,255,255,255,165.840,982.114,165.840,982.114,106.569,148.000,967.000,35,30,38.934,21.257,33.099,0.719,40.817,165750,255,NaN,NaN,100,165750,148,992,30.964,24.459,1.832,0.546,0.881,169,967,6.099,1.669,0.739,0.619,5,738.000,101.124,21.314,0.903,0.832,8.676,0.787,0.729,7.580
65,897,255,0,255,255,255,219.992,991.491,219.992,991.491,121.296,201.000,971.000,38,37,36.372,31.400,49.234,0.766,40.497,228735,255,NaN,NaN,100,228735,201,998,20.225,31.257,1.158,0.863,0.901,214,971,7.395,1.296,0.929,0.638,6,996.000,117.478,20.216,0.912,0.845,8.784,0.876,0.906,8.910
66,2300,255,0,255,255,255,354.567,1002.964,354.567,1002.964,190.309,326.000,971.000,59,59,59.440,49.267,140.365,0.798,65.368,586500,255,NaN,NaN,100,586500,326,987,150.690,49.012,1.206,0.829,0.921,354,971,12.086,1.334,0.910,0.661,6,2498.500,186.065,31.718,0.934,0.880,9.070,0.879,0.896,8.876
