 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,XStart,YStart,Area/Perim.,Ferets AR,Compactness,Extent,Neighbors,Area Convext Hull,Perim Convext Hull,PoN,PSR,PAR,Poly_Ave,HSR,HAR,Hex_Ave
1,529,255,0,255,255,255,702.211,14.674,702.211,14.674,93.598,686.000,5.000,33,22,32.477,20.739,5.537,0.759,33.734,134895,255,NaN,NaN,100,134895,686,14,11.976,22.000,1.566,0.639,0.916,700,5,5.652,1.533,0.799,0.729,4,577.500,89.454,23.399,0.983,0.966,9.744,0.830,0.797,8.137
2,456,255,0,255,255,255,732.037,15.682,732.037,15.682,82.184,719.000,6.000,26,23,25.601,22.679,170.754,0.848,28.320,116280,255,NaN,NaN,100,116280,720,6,137.862,23.000,1.129,0.886,0.955,720,6,5.549,1.231,0.941,0.763,4,477.500,81.341,20.546,0.962,0.920,9.410,0.915,0.951,9.328
3,365,255,0,255,255,255,778.733,14.549,778.733,14.549,77.698,765.000,7.000,28,16,27.370,16.980,0.140,0.760,28.443,93075,255,NaN,NaN,100,93075,765,8,169.875,16.000,1.612,0.620,0.936,766,7,4.698,1.778,0.788,0.815,3,390.000,73.512,25.899,0.892,0.743,8.177,0.785,0.691,7.379
4,898,255,0,255,255,255,670.661,26.105,670.661,26.105,115.397,654.000,10.000,35,35,36.767,31.098,40.663,0.847,39.699,228990,255,NaN,NaN,100,228990,659,42,49.086,32.939,1.182,0.846,0.946,663,10,7.782,1.205,0.920,0.733,5,949.500,114.702,23.079,0.990,0.980,9.848,0.913,0.960,9.367
5,552,255,0,255,255,255,755.418,23.418,755.418,23.418,91.841,741.000,10.000,28,27,27.538,25.522,87.207,0.822,30.529,140760,255,NaN,NaN,100,140760,746,11,121.608,26.247,1.079,0.927,0.929,759,10,6.010,1.163,0.963,0.730,5,594.500,90.761,18.368,0.975,0.951,9.627,0.910,0.976,9.430
6,610,255,0,255,255,255,822.533,24.859,822.533,24.859,100.426,811.000,10.000,26,32,33.529,23.164,74.415,0.760,35.511,155550,255,NaN,NaN,100,155550,816,42,57.653,24.606,1.447,0.691,0.917,816,10,6.074,1.443,0.831,0.733,5,665.500,96.028,20.085,0.933,0.879,9.061,0.850,0.838,8.437
7,471,255,0,255,255,255,800.649,24.273,800.649,24.273,83.355,788.000,12.000,23,26,26.244,22.851,86.723,0.852,28.653,120105,255,NaN,NaN,100,120105,796,38,60.751,23.000,1.148,0.871,0.945,794,12,5.651,1.246,0.933,0.788,4,498.500,83.111,20.839,0.960,0.915,9.378,0.911,0.946,9.286
8,608,255,0,255,255,255,844.972,28.405,844.972,28.405,102.326,829.000,13.000,32,29,31.133,24.866,46.343,0.730,36.878,155040,255,NaN,NaN,100,155040,829,41,40.601,27.080,1.252,0.799,0.892,841,13,5.942,1.362,0.894,0.655,5,681.500,97.176,20.465,0.911,0.844,8.776,0.840,0.858,8.488
9,186,255,0,255,255,255,867.849,21.457,867.849,21.457,56.042,858.000,16.000,22,11,22.211,10.663,175.818,0.744,23.087,47430,255,NaN,NaN,100,47430,858,17,162.350,11.000,2.083,0.480,0.919,860,16,3.319,2.099,0.693,0.769,3,202.500,52.971,18.681,0.901,0.769,8.352,0.722,0.559,6.405
10,563,255,0,255,255,255,624.816,33.972,624.816,33.972,96.326,609.000,19.000,30,29,31.518,22.743,31.776,0.762,33.541,143565,255,NaN,NaN,100,143565,609,40,26.565,23.783,1.386,0.722,0.902,632,19,5.845,1.410,0.849,0.647,4,624.000,92.986,24.081,0.985,0.971,9.780,0.853,0.854,8.536
11,625,255,0,255,255,255,716.596,35.484,716.596,35.484,94.811,703.000,19.000,27,33,29.352,27.112,103.099,0.874,33.242,159375,255,NaN,NaN,100,159375,715,52,83.089,26.870,1.083,0.924,0.949,717,19,6.592,1.237,0.961,0.701,6,658.500,95.522,15.802,0.981,0.963,9.723,0.914,0.949,9.313
12,247,255,0,255,255,255,893.419,26.626,893.419,26.626,64.669,881.000,19.000,25,17,23.457,13.407,164.368,0.742,25.962,62985,255,NaN,NaN,100,62985,881,21,164.358,15.738,1.750,0.572,0.895,885,19,3.819,1.650,0.756,0.581,3,276.000,61.841,21.556,0.903,0.772,8.375,0.788,0.732,7.600
13,296,255,0,255,255,255,600.010,32.541,600.010,32.541,66.527,591.000,22.000,18,22,21.460,17.562,90.702,0.840,23.087,75480,255,NaN,NaN,100,75480,598,44,72.350,17.819,1.222,0.818,0.916,598,22,4.449,1.296,0.905,0.747,4,323.000,66.900,16.632,0.967,0.930,9.483,0.890,0.920,9.048
14,583,255,0,255,255,255,575.826,35.212,575.826,35.212,97.255,561.000,23.000,31,26,33.754,21.992,26.565,0.775,36.620,148665,255,NaN,NaN,100,148665,562,45,34.992,23.255,1.535,0.652,0.926,583,23,5.995,1.575,0.807,0.723,4,629.500,93.395,24.314,0.993,0.986,9.896,0.824,0.780,8.018
15,295,255,0,255,255,255,645.961,34.673,645.961,34.673,68.284,637.000,24.000,18,22,23.135,16.236,60.272,0.795,26.077,75225,255,NaN,NaN,100,75225,639,46,57.529,18.000,1.425,0.702,0.916,647,24,4.320,1.449,0.838,0.745,4,322.000,66.796,17.071,0.994,0.988,9.908,0.843,0.832,8.375
16,677,255,0,255,255,255,779.479,38.203,779.479,38.203,102.083,763.000,24.000,32,29,31.123,27.696,131.895,0.816,34.828,172635,255,NaN,NaN,100,172635,770,24,129.174,27.819,1.124,0.890,0.934,770,24,6.632,1.252,0.943,0.730,6,724.500,100.195,17.014,0.946,0.900,9.231,0.901,0.937,9.191
17,271,255,0,255,255,255,694.072,35.474,694.072,35.474,65.598,684.000,25.000,19,22,20.324,16.977,86.576,0.791,22.204,69105,255,NaN,NaN,100,69105,690,25,97.765,18.637,1.197,0.835,0.889,690,25,4.131,1.191,0.914,0.648,5,305.000,65.009,13.120,0.955,0.915,9.349,0.883,0.956,9.194
