 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,XStart,YStart,Area/Perim.,Ferets AR,Compactness,Extent,Neighbors,Area Convext Hull,Perim Convext Hull,PoN,PSR,PAR,Poly_Ave,HSR,HAR,Hex_Ave
1,423,255,0,255,255,255,812.082,67.268,812.082,67.268,78.083,800.000,56.000,25,24,25.637,21.008,147.061,0.872,27.803,107865,255,NaN,NaN,100,107865,803,56,142.306,21.213,1.220,0.819,0.940,803,56,5.417,1.311,0.905,0.705,1,450.000,78.964,78.083,NaN,NaN,NaN,NaN,NaN,NaN
2,626,255,0,255,255,255,844.546,71.351,844.546,71.351,100.083,826.000,59.000,36,23,37.197,21.428,168.270,0.785,39.000,159630,255,NaN,NaN,100,159630,826,65,157.380,23.000,1.736,0.576,0.937,837,59,6.255,1.696,0.759,0.756,3,668.000,96.209,33.361,0.877,0.701,7.892,0.802,0.729,7.656
3,668,255,0,255,255,255,878.590,77.225,878.590,77.225,98.912,863.000,64.000,32,28,31.184,27.275,165.945,0.858,33.601,170340,255,NaN,NaN,100,170340,863,69,143.471,28.000,1.143,0.875,0.942,873,64,6.753,1.200,0.935,0.746,3,709.500,99.152,32.971,0.839,0.581,7.102,0.917,0.968,9.427
4,327,255,0,255,255,255,755.436,80.628,755.436,80.628,68.669,743.000,70.000,23,21,23.552,17.678,33.529,0.871,24.698,83385,255,NaN,NaN,100,83385,743,83,21.371,18.429,1.332,0.751,0.924,755,70,4.762,1.340,0.866,0.677,0,354.000,70.037,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,865,255,0,255,255,255,854.673,95.721,854.673,95.721,115.983,835.000,81.000,39,30,39.300,28.024,161.954,0.808,41.869,220575,255,NaN,NaN,100,220575,837,83,139.844,29.954,1.402,0.713,0.921,862,81,7.458,1.398,0.844,0.739,4,939.000,114.066,28.996,0.986,0.971,9.785,0.866,0.867,8.669
6,633,255,0,255,255,255,884.974,106.257,884.974,106.257,98.912,870.000,91.000,30,30,29.495,27.325,122.377,0.813,33.971,161415,255,NaN,NaN,100,161415,875,93,132.614,27.272,1.079,0.926,0.914,884,91,6.400,1.246,0.963,0.703,5,692.500,97.957,19.782,0.969,0.940,9.544,0.893,0.938,9.155
7,876,255,0,255,255,255,988.684,109.494,988.684,109.494,115.154,970.000,94.000,37,32,35.841,31.119,154.499,0.830,39.051,223380,255,NaN,NaN,100,223380,975,96,129.806,32.000,1.152,0.868,0.932,988,94,7.607,1.220,0.932,0.740,3,939.500,114.097,38.385,0.853,0.627,7.402,0.908,0.954,9.308
8,775,255,0,255,255,255,915.727,117.842,915.727,117.842,106.326,899.000,103.000,35,29,35.775,27.583,158.611,0.861,37.590,197625,255,NaN,NaN,100,197625,901,105,151.390,29.000,1.297,0.771,0.949,914,103,7.289,1.296,0.878,0.764,5,816.500,106.366,21.265,0.998,0.996,9.971,0.903,0.923,9.128
9,812,255,0,255,255,255,955.713,119.772,955.713,119.772,117.054,934.000,106.000,43,29,42.411,24.378,167.262,0.745,44.147,207060,255,NaN,NaN,100,207060,934,113,166.908,26.780,1.740,0.575,0.914,949,106,6.937,1.649,0.758,0.651,4,888.000,110.926,29.263,0.973,0.948,9.606,0.803,0.743,7.730
10,770,255,0,255,255,255,862.787,124.651,862.787,124.651,108.569,845.000,111.000,35,30,37.081,26.439,152.166,0.821,38.601,196350,255,NaN,NaN,100,196350,848,111,143.427,29.294,1.402,0.713,0.920,848,111,7.092,1.318,0.844,0.733,4,837.000,107.693,27.142,0.978,0.955,9.665,0.883,0.905,8.940
11,783,255,0,255,255,255,1020.098,125.173,1020.098,125.173,108.669,1001.000,112.000,37,27,37.848,26.341,175.240,0.833,38.079,199665,255,NaN,NaN,100,199665,1001,129,13.671,26.564,1.437,0.696,0.938,1013,112,7.205,1.433,0.834,0.784,4,835.000,107.564,27.167,0.971,0.939,9.550,0.864,0.853,8.583
12,437,255,0,255,255,255,892.507,130.527,892.507,130.527,80.912,880.000,119.000,26,25,25.404,21.902,142.433,0.839,26.926,111435,255,NaN,NaN,100,111435,881,122,148.671,23.103,1.160,0.862,0.923,891,119,5.401,1.165,0.929,0.672,5,473.500,81.000,16.182,0.985,0.970,9.773,0.912,0.979,9.454
13,897,255,0,255,255,255,946.609,142.453,946.609,142.453,123.640,927.000,124.000,40,35,42.129,27.109,148.024,0.737,45.651,228735,255,NaN,NaN,100,228735,927,131,151.189,28.687,1.554,0.643,0.921,934,124,7.255,1.591,0.802,0.641,6,974.000,116.173,20.607,0.891,0.813,8.520,0.815,0.766,7.905
14,1376,255,0,255,255,255,986.160,147.460,986.160,147.460,149.439,965.000,124.000,41,47,49.355,35.498,112.606,0.774,51.894,350880,255,NaN,NaN,100,350880,977,124,115.084,37.786,1.390,0.719,0.918,977,124,9.208,1.373,0.848,0.714,8,1499.500,144.145,18.680,0.893,0.817,8.551,0.867,0.873,8.697
15,1796,255,0,255,255,255,1065.507,153.469,1065.507,153.469,180.309,1033.000,130.000,65,48,69.692,32.812,146.538,0.694,71.344,457980,255,NaN,NaN,100,457980,1034,136,148.761,34.284,2.124,0.471,0.928,1039,130,9.961,2.081,0.686,0.576,5,1935.000,163.744,36.062,0.884,0.803,8.433,0.720,0.553,6.362
16,1007,255,0,255,255,255,914.584,150.118,914.584,150.118,122.811,896.000,132.000,37,37,35.947,35.667,173.884,0.839,39.825,256785,255,NaN,NaN,100,256785,907,132,118.496,36.770,1.008,0.992,0.931,907,132,8.200,1.083,0.996,0.736,7,1082.000,122.444,17.544,0.946,0.900,9.232,0.904,0.949,9.264
17,5485,255,0,255,255,255,846.124,177.755,846.124,177.755,449.387,792.000,134.000,107,107,109.874,63.561,37.569,0.341,126.657,1398675,255,NaN,NaN,100,1398675,796,224,38.589,82.690,1.729,0.578,0.685,849,134,12.206,1.532,0.761,0.479,10,8008.000,333.110,44.939,0.317,0.353,3.349,0.594,0.559,5.765
18,923,255,0,255,255,255,1021.281,151.202,1021.281,151.202,122.811,999.000,136.000,43,31,44.455,26.435,155.377,0.769,46.615,235365,255,NaN,NaN,100,235365,999,143,157.286,27.542,1.682,0.595,0.924,1003,136,7.516,1.693,0.771,0.692,5,999.000,117.654,24.562,0.940,0.889,9.144,0.800,0.729,7.646
19,635,255,0,255,255,255,964.528,169.168,964.528,169.168,100.569,949.000,154.000,34,27,32.601,24.800,167.468,0.789,35.114,161925,255,NaN,NaN,100,161925,950,160,160.017,26.889,1.315,0.761,0.922,967,154,6.314,1.306,0.872,0.692,6,689.000,97.709,16.761,0.928,0.870,8.989,0.880,0.905,8.925
20,334,255,0,255,255,255,938.725,165.769,938.725,165.769,70.184,927.000,155.000,22,21,21.254,20.009,155.810,0.852,23.601,85170,255,NaN,NaN,100,85170,934,155,126.384,21.000,1.062,0.941,0.915,934,155,4.759,1.124,0.970,0.723,5,365.000,71.117,14.037,0.993,0.985,9.889,0.901,0.962,9.315
21,461,255,0,255,255,255,1053.808,174.515,1053.808,174.515,97.882,1036.000,161.000,36,27,39.963,14.688,152.149,0.605,38.275,117555,255,NaN,NaN,100,117555,1036,167,160.145,16.100,2.721,0.368,0.863,1043,161,4.710,2.377,0.606,0.474,5,534.000,86.019,19.576,0.804,0.699,7.516,0.648,0.417,5.329
22,310,255,0,255,255,255,902.545,172.803,902.545,172.803,67.255,891.000,162.000,22,21,22.438,17.591,149.119,0.861,23.770,79050,255,NaN,NaN,100,79050,891,170,157.751,18.385,1.276,0.784,0.927,898,162,4.609,1.293,0.885,0.671,4,334.500,68.081,16.814,0.955,0.903,9.292,0.895,0.922,9.084
23,677,255,0,255,255,255,1019.141,175.792,1019.141,175.792,107.640,1000.000,162.000,39,28,36.584,23.561,168.554,0.734,39.459,172635,255,NaN,NaN,100,172635,1000,171,171.254,24.760,1.553,0.644,0.886,1007,162,6.290,1.594,0.803,0.620,6,764.500,102.923,17.940,0.889,0.810,8.491,0.807,0.767,7.871
24,364,255,0,255,255,255,1110.907,179.099,1110.907,179.099,88.711,1096.000,165.000,31,28,38.718,11.970,139.325,0.581,38.288,92820,255,NaN,NaN,100,92820,1098,166,139.236,12.876,3.235,0.309,0.875,1099,165,4.103,2.974,0.556,0.419,3,416.000,75.923,29.570,0.980,0.961,9.707,0.553,0.174,3.636
25,229,255,0,255,255,255,923.273,175.740,923.273,175.740,57.698,914.000,168.000,19,16,20.090,14.514,153.976,0.864,21.401,58395,255,NaN,NaN,100,58395,914,170,142.595,15.205,1.384,0.722,0.931,919,168,3.969,1.407,0.850,0.753,5,246.000,58.384,11.540,1.000,1.000,9.997,0.870,0.868,8.687
26,439,255,0,255,255,255,387.511,183.482,387.511,183.482,81.255,374.000,172.000,25,24,24.850,22.493,29.228,0.836,27.203,111945,255,NaN,NaN,100,111945,382,196,53.973,23.702,1.105,0.905,0.928,382,172,5.403,1.148,0.951,0.732,0,473.000,80.957,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27,519,255,0,255,255,255,991.972,184.095,991.972,184.095,87.255,979.000,172.000,27,26,26.259,25.166,106.800,0.857,28.653,132345,255,NaN,NaN,100,132345,984,172,119.249,25.044,1.043,0.958,0.934,984,172,5.948,1.144,0.979,0.739,6,555.500,87.734,14.542,0.971,0.945,9.578,0.918,0.979,9.482
28,1148,255,0,255,255,255,1091.485,192.172,1091.485,192.172,136.711,1068.000,174.000,49,34,47.949,30.484,168.625,0.772,50.289,292740,255,NaN,NaN,100,292740,1068,187,162.646,33.553,1.573,0.636,0.930,1093,174,8.397,1.499,0.797,0.689,7,1235.000,130.815,19.530,0.901,0.828,8.647,0.840,0.813,8.267
29,456,255,0,255,255,255,944.610,187.344,944.610,187.344,82.083,931.000,175.000,25,26,27.360,21.220,129.979,0.850,29.206,116280,255,NaN,NaN,100,116280,934,177,128.047,21.920,1.289,0.776,0.930,945,175,5.555,1.332,0.881,0.702,6,490.500,82.441,13.681,0.967,0.938,9.526,0.887,0.904,8.955
30,1310,255,0,255,255,255,1049.663,199.415,1049.663,199.415,143.681,1026.000,178.000,48,42,48.645,34.288,146.886,0.797,50.922,334050,255,NaN,NaN,100,334050,1026,190,160.498,36.200,1.419,0.705,0.919,1039,178,9.117,1.407,0.840,0.650,7,1425.000,140.518,20.526,0.919,0.856,8.873,0.863,0.862,8.624
31,1894,255,0,255,255,255,924.541,206.130,924.541,206.130,181.924,895.000,180.000,60,50,66.211,36.422,144.448,0.719,69.029,482970,255,NaN,NaN,100,482970,899,185,141.470,40.131,1.818,0.550,0.901,913,180,10.411,1.720,0.742,0.631,9,2102.000,170.664,20.214,0.845,0.750,7.975,0.783,0.708,7.451
32,454,255,0,255,255,255,969.824,191.275,969.824,191.275,86.770,956.000,181.000,28,22,29.570,19.549,152.836,0.758,32.757,115770,255,NaN,NaN,100,115770,956,182,148.736,22.000,1.513,0.661,0.917,962,181,5.232,1.489,0.813,0.737,5,495.000,82.819,17.354,0.932,0.876,9.040,0.831,0.809,8.202
33,793,255,0,255,255,255,827.021,201.158,827.021,201.158,110.953,811.000,182.000,32,38,36.625,27.568,121.294,0.809,38.639,202215,255,NaN,NaN,100,202215,827,182,100.437,28.209,1.328,0.753,0.929,827,182,7.147,1.370,0.868,0.652,2,854.000,108.781,55.477,NaN,NaN,NaN,NaN,NaN,NaN
34,481,255,0,255,255,255,1013.427,198.454,1013.427,198.454,84.669,999.000,187.000,29,23,28.462,21.517,168.457,0.843,30.364,122655,255,NaN,NaN,100,122655,999,196,162.759,23.000,1.323,0.756,0.930,1007,187,5.681,1.320,0.869,0.721,5,517.000,84.639,16.934,0.987,0.975,9.811,0.889,0.908,8.981
35,314,255,0,255,255,255,1127.424,201.828,1127.424,201.828,66.426,1117.000,192.000,22,20,22.592,17.696,147.204,0.894,23.770,80070,255,NaN,NaN,100,80070,1117,196,157.751,17.678,1.277,0.783,0.937,1126,192,4.727,1.345,0.885,0.714,4,335.000,68.131,16.607,0.937,0.861,8.993,0.887,0.899,8.926
36,818,255,0,255,255,255,781.550,211.469,781.550,211.469,111.740,765.000,194.000,32,35,35.390,29.429,59.672,0.823,38.484,208590,255,NaN,NaN,100,208590,773,229,65.433,30.825,1.203,0.832,0.943,784,194,7.321,1.248,0.912,0.730,2,867.000,109.606,55.870,NaN,NaN,NaN,NaN,NaN,NaN
37,944,255,0,255,255,255,880.338,209.722,880.338,209.722,119.397,861.000,194.000,40,31,40.079,29.989,171.057,0.832,41.761,240720,255,NaN,NaN,100,240720,861,204,163.301,30.761,1.336,0.748,0.938,869,194,7.906,1.358,0.865,0.761,5,1006.500,118.095,23.879,0.981,0.962,9.714,0.882,0.889,8.858
38,374,255,0,255,255,255,963.048,207.885,963.048,207.885,76.527,951.000,197.000,25,20,26.422,18.022,162.734,0.803,28.653,95370,255,NaN,NaN,100,95370,951,201,150.751,19.827,1.466,0.682,0.925,956,197,4.887,1.445,0.826,0.748,5,404.500,74.866,15.305,0.962,0.928,9.449,0.852,0.840,8.461
39,527,255,0,255,255,255,992.350,210.183,992.350,210.183,91.841,977.000,198.000,31,23,31.857,21.063,161.309,0.785,34.000,134385,255,NaN,NaN,100,134385,977,204,151.928,23.000,1.513,0.661,0.909,985,198,5.738,1.478,0.813,0.739,6,580.000,89.648,15.307,0.925,0.866,8.955,0.842,0.826,8.341
