 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,XStart,YStart,Area/Perim.,Ferets AR,Compactness,Extent,Neighbors,Area Convext Hull,Perim Convext Hull,PoN,PSR,PAR,Poly_Ave,HSR,HAR,Hex_Ave
1,882,255,0,255,255,255,574.107,23.409,574.107,23.409,111.640,556.000,7.000,36,33,36.664,30.629,34.164,0.889,38.275,224910,255,NaN,NaN,100,224910,556,28,19.855,31.723,1.197,0.835,0.950,575,7,7.900,1.207,0.914,0.742,4,928.000,113.396,27.910,0.940,0.868,9.038,0.922,0.967,9.446
2,636,255,0,255,255,255,608.305,21.153,608.305,21.153,98.326,592.000,8.000,33,27,32.384,25.005,7.707,0.827,34.482,162180,255,NaN,NaN,100,162180,592,28,29.539,25.774,1.295,0.772,0.935,604,8,6.468,1.338,0.879,0.714,3,680.000,97.069,32.775,0.855,0.633,7.440,0.886,0.898,8.921
3,1124,255,0,255,255,255,738.448,30.494,738.448,30.494,129.882,717.000,11.000,42,37,40.955,34.944,173.774,0.837,44.294,286620,255,NaN,NaN,100,286620,720,18,151.699,36.452,1.172,0.853,0.931,742,11,8.654,1.215,0.924,0.723,4,1207.500,129.351,32.471,0.969,0.934,9.512,0.908,0.957,9.324
4,655,255,0,255,255,255,516.634,29.273,516.634,29.273,99.497,501.000,14.000,31,29,29.829,27.959,26.562,0.831,33.615,167025,255,NaN,NaN,100,167025,507,43,59.621,28.619,1.067,0.937,0.934,522,14,6.583,1.175,0.968,0.729,3,701.500,98.591,33.166,0.853,0.625,7.388,0.909,0.970,9.398
5,729,255,0,255,255,255,663.828,29.230,663.828,29.230,107.983,647.000,14.000,33,32,32.588,28.483,43.174,0.786,37.483,185895,255,NaN,NaN,100,185895,649,40,43.919,30.273,1.144,0.874,0.912,658,14,6.751,1.238,0.935,0.690,3,799.500,105.253,35.994,0.877,0.701,7.889,0.880,0.928,9.044
6,273,255,0,255,255,255,792.060,21.397,792.060,21.397,67.456,780.000,14.000,25,14,25.013,13.897,177.086,0.754,25.179,69615,255,NaN,NaN,100,69615,780,17,173.157,14.000,1.800,0.556,0.927,784,14,4.047,1.799,0.745,0.780,2,294.500,63.880,33.728,NaN,NaN,NaN,NaN,NaN,NaN
7,423,255,0,255,255,255,769.491,28.330,769.491,28.330,79.799,757.000,19.000,25,19,25.953,20.752,171.135,0.835,28.425,107865,255,NaN,NaN,100,107865,757,20,140.711,19.000,1.251,0.800,0.966,761,19,5.301,1.496,0.894,0.891,4,438.000,77.904,19.950,0.970,0.937,9.536,0.856,0.823,8.395
8,697,255,0,255,255,255,629.966,38.803,629.966,38.803,104.569,614.000,24.000,34,30,35.331,25.118,23.748,0.801,38.833,177735,255,NaN,NaN,100,177735,614,50,34.509,26.679,1.407,0.711,0.932,626,24,6.665,1.456,0.843,0.683,5,747.500,101.773,20.914,0.961,0.926,9.436,0.853,0.837,8.448
9,849,255,0,255,255,255,542.637,41.613,542.637,41.613,113.983,525.000,26.000,37,32,36.510,29.608,39.052,0.821,39.205,216495,255,NaN,NaN,100,216495,531,58,52.253,32.000,1.233,0.811,0.933,533,26,7.448,1.225,0.901,0.717,6,909.500,112.260,18.997,0.949,0.905,9.273,0.902,0.946,9.240
10,749,255,0,255,255,255,487.707,40.383,487.707,40.383,108.326,469.000,27.000,37,28,36.344,26.239,174.322,0.802,38.328,190995,255,NaN,NaN,100,190995,469,34,164.876,27.501,1.385,0.722,0.926,484,27,6.914,1.394,0.850,0.723,4,809.000,105.876,27.081,0.990,0.979,9.841,0.868,0.868,8.682
