 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,XStart,YStart,Area/Perim.,Ferets AR,Compactness,Extent,Neighbors,Area Convext Hull,Perim Convext Hull,PoN,PSR,PAR,Poly_Ave,HSR,HAR,Hex_Ave
11,2942,255,0,255,255,255,1147.113,1028.949,1147.113,1028.949,233.279,1120.000,984.000,51,90,89.755,41.734,107.209,0.679,92.892,750210,255,NaN,NaN,100,750210,1139,984,104.335,42.531,2.151,0.465,0.939,1139,984,12.611,2.184,0.682,0.641,5,3133.000,208.356,46.656,0.872,0.786,8.287,0.702,0.507,6.044
12,1963,255,0,255,255,255,1108.644,1035.828,1108.644,1035.828,188.510,1085.000,1000.000,46,67,65.608,38.096,93.513,0.694,68.659,500565,255,NaN,NaN,100,500565,1100,1000,102.619,43.681,1.722,0.581,0.893,1100,1000,10.413,1.572,0.762,0.637,6,2198.000,174.518,31.418,0.857,0.765,8.112,0.804,0.764,7.842
13,52,255,0,255,255,255,926.904,1032.558,926.904,1032.558,28.142,921.000,1029.000,10,7,9.619,6.883,3.332,0.825,10.770,13260,255,NaN,NaN,100,13260,921,1034,21.801,7.000,1.397,0.716,0.904,925,1029,1.848,1.539,0.846,0.743,0,57.500,28.227,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14,742,255,0,255,255,255,1182.252,1051.765,1182.252,1051.765,113.113,1169.000,1033.000,26,35,37.667,25.081,106.726,0.729,43.012,189210,255,NaN,NaN,100,189210,1170,1033,125.538,25.540,1.502,0.666,0.930,1170,1033,6.560,1.684,0.816,0.815,3,798.000,105.154,37.704,0.911,0.795,8.527,0.794,0.722,7.581
15,1117,255,0,255,255,255,1212.884,1058.197,1212.884,1058.197,129.439,1195.000,1038.000,40,42,40.906,34.768,127.312,0.838,43.012,284835,255,NaN,NaN,100,284835,1196,1042,125.538,35.355,1.177,0.850,0.940,1210,1038,8.630,1.217,0.922,0.665,2,1188.500,128.329,64.719,NaN,NaN,NaN,NaN,NaN,NaN
16,1496,255,0,255,255,255,1076.443,1071.220,1076.443,1071.220,157.782,1057.000,1044.000,39,56,55.526,34.304,79.995,0.755,56.569,381480,255,NaN,NaN,100,381480,1070,1044,98.130,36.099,1.619,0.618,0.926,1070,1044,9.481,1.567,0.786,0.685,7,1616.000,149.639,22.540,0.889,0.810,8.497,0.825,0.781,8.032
17,1401,255,0,255,255,255,1136.948,1080.173,1136.948,1080.173,147.924,1116.000,1055.000,44,49,48.271,36.954,123.350,0.805,50.567,357255,255,NaN,NaN,100,357255,1130,1055,114.538,38.219,1.306,0.766,0.930,1130,1055,9.471,1.323,0.875,0.650,7,1506.000,144.457,21.132,0.924,0.863,8.936,0.885,0.902,8.935
18,297,255,0,255,255,255,179.342,1073.126,179.342,1073.126,70.184,165.000,1066.000,27,16,26.479,14.281,169.243,0.758,28.160,75735,255,NaN,NaN,100,75735,165,1069,163.496,15.681,1.854,0.539,0.918,172,1066,4.232,1.796,0.734,0.688,0,323.500,66.952,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19,801,255,0,255,255,255,1103.983,1083.441,1103.983,1083.441,109.740,1089.000,1066.000,30,36,35.455,28.765,75.748,0.836,37.696,204255,255,NaN,NaN,100,204255,1099,1102,68.199,30.000,1.233,0.811,0.947,1097,1066,7.299,1.257,0.901,0.742,5,845.500,108.239,21.948,0.983,0.966,9.746,0.908,0.938,9.229
20,1072,255,0,255,255,255,1188.971,1082.340,1188.971,1082.340,137.782,1161.000,1069.000,54,31,51.384,26.563,164.452,0.710,54.589,273360,255,NaN,NaN,100,273360,1161,1075,171.573,29.194,1.934,0.517,0.930,1170,1069,7.780,1.870,0.719,0.640,5,1153.000,126.398,27.556,0.896,0.821,8.583,0.754,0.638,6.960
21,886,255,0,255,255,255,1040.726,1094.314,1040.726,1094.314,128.953,1021.000,1071.000,37,42,49.832,22.638,52.915,0.670,52.802,225930,255,NaN,NaN,100,225930,1024,1113,52.696,25.735,2.201,0.454,0.919,1049,1071,6.871,2.052,0.674,0.570,5,964.500,115.605,25.791,0.863,0.774,8.189,0.710,0.551,6.303
22,1389,255,0,255,255,255,1173.301,1108.530,1173.301,1108.530,160.894,1152.000,1081.000,46,56,46.943,37.674,109.393,0.674,57.070,354195,255,NaN,NaN,100,354195,1160,1081,101.113,44.116,1.246,0.803,0.868,1160,1081,8.633,1.294,0.896,0.539,4,1601.000,148.943,40.224,0.921,0.858,8.896,0.810,0.854,8.322
23,140,255,0,255,255,255,1056.693,1097.243,1056.693,1097.243,53.355,1049.000,1088.000,15,19,21.331,8.356,54.272,0.618,22.472,35700,255,NaN,NaN,100,35700,1049,1107,57.724,10.543,2.553,0.392,0.836,1057,1088,2.624,2.131,0.626,0.491,3,167.500,48.176,17.785,0.989,0.978,9.835,0.667,0.506,5.864
24,1154,255,0,255,255,255,1116.309,1116.656,1116.309,1116.656,133.640,1101.000,1093.000,33,47,46.474,31.616,76.147,0.812,48.083,294270,255,NaN,NaN,100,294270,1107,1139,73.072,33.000,1.470,0.680,0.940,1118,1093,8.635,1.457,0.825,0.744,6,1227.500,130.418,22.273,0.943,0.895,9.193,0.858,0.840,8.489
25,1174,255,0,255,255,255,1087.081,1123.062,1087.081,1123.062,147.296,1072.000,1094.000,29,59,56.181,26.607,81.124,0.680,59.841,299370,255,NaN,NaN,100,299370,1079,1153,80.380,28.181,2.112,0.474,0.906,1088,1094,7.970,2.123,0.688,0.686,6,1295.500,133.981,24.549,0.845,0.750,7.975,0.704,0.532,6.180
26,1220,255,0,255,255,255,1061.488,1123.443,1061.488,1123.443,143.497,1046.000,1097.000,30,51,51.898,29.931,80.617,0.745,53.235,311100,255,NaN,NaN,100,311100,1050,1147,61.991,30.000,1.734,0.577,0.946,1065,1097,8.502,1.775,0.759,0.797,6,1290.000,133.697,23.916,0.896,0.821,8.586,0.785,0.689,7.372
27,645,255,0,255,255,255,1145.640,1117.291,1145.640,1117.291,99.841,1131.000,1102.000,29,30,28.836,28.480,66.753,0.813,32.558,164475,255,NaN,NaN,100,164475,1135,1105,137.490,29.000,1.012,0.988,0.936,1147,1102,6.460,1.123,0.994,0.741,5,689.000,97.709,19.968,0.969,0.940,9.545,0.907,0.963,9.351
28,863,255,0,255,255,255,1001.852,1121.205,1001.852,1121.205,121.640,983.000,1104.000,40,34,45.480,24.160,37.337,0.733,48.083,220065,255,NaN,NaN,100,220065,986,1138,45.000,27.412,1.882,0.531,0.934,1013,1104,7.095,1.754,0.729,0.635,3,924.000,113.152,40.547,0.908,0.788,8.480,0.779,0.689,7.340
29,1409,255,0,255,255,255,1028.717,1136.094,1028.717,1136.094,148.468,1006.000,1113.000,43,44,46.739,38.383,59.284,0.803,53.600,359295,255,NaN,NaN,100,359295,1013,1156,53.344,41.542,1.218,0.821,0.937,1030,1113,9.490,1.290,0.906,0.745,6,1503.500,144.337,24.745,0.937,0.886,9.116,0.878,0.902,8.904
30,950,255,0,255,255,255,1131.685,1148.561,1131.685,1148.561,119.983,1115.000,1128.000,32,39,39.061,30.967,66.948,0.829,42.521,242250,255,NaN,NaN,100,242250,1117,1164,48.814,32.000,1.261,0.793,0.935,1131,1128,7.918,1.329,0.890,0.761,5,1016.000,118.651,23.997,0.979,0.959,9.689,0.888,0.903,8.954
31,397,255,0,255,255,255,1156.042,1141.215,1156.042,1141.215,79.255,1147.000,1128.000,21,27,26.648,18.968,69.729,0.794,29.547,101235,255,NaN,NaN,100,101235,1148,1155,66.038,21.000,1.405,0.712,0.928,1157,1128,5.009,1.407,0.844,0.700,3,428.000,77.010,26.418,0.872,0.686,7.794,0.856,0.852,8.543
32,1382,255,0,255,255,255,988.731,1159.358,988.731,1159.358,145.539,964.000,1138.000,48,40,49.344,35.660,33.072,0.820,51.400,352410,255,NaN,NaN,100,352410,964,1169,37.093,38.106,1.384,0.723,0.938,995,1138,9.496,1.349,0.850,0.720,5,1474.000,142.914,29.108,0.973,0.948,9.605,0.883,0.892,8.876
33,865,255,0,255,255,255,1100.144,1155.524,1100.144,1155.524,113.154,1082.000,1138.000,34,33,35.312,31.189,37.760,0.849,39.623,220575,255,NaN,NaN,100,220575,1087,1170,47.045,32.400,1.132,0.883,0.945,1100,1138,7.644,1.223,0.940,0.771,6,915.500,112.630,18.859,0.966,0.936,9.513,0.908,0.949,9.285
34,1606,255,0,255,255,255,1061.139,1168.817,1061.139,1168.817,154.853,1037.000,1148.000,49,45,46.515,43.961,152.546,0.842,50.695,409530,255,NaN,NaN,100,409530,1037,1158,165.141,45.000,1.058,0.945,0.939,1050,1148,10.371,1.127,0.972,0.728,9,1710.500,153.953,17.206,0.933,0.878,9.050,0.917,0.973,9.450
35,1000,255,0,255,255,255,1019.477,1173.637,1019.477,1173.637,131.983,996.000,1157.000,44,34,44.798,28.422,28.789,0.721,48.826,255000,255,NaN,NaN,100,255000,996,1186,34.992,31.835,1.576,0.634,0.905,1013,1157,7.577,1.534,0.797,0.668,6,1105.000,123.739,21.997,0.879,0.795,8.371,0.817,0.785,8.011
36,381,255,0,255,255,255,1120.203,1175.482,1120.203,1175.482,76.912,1108.000,1165.000,25,24,24.309,19.956,21.952,0.809,26.401,97155,255,NaN,NaN,100,97155,1117,1189,52.696,20.742,1.218,0.821,0.916,1116,1165,4.954,1.273,0.906,0.635,3,416.000,75.923,25.637,0.864,0.661,7.628,0.890,0.926,9.078
37,1219,255,0,255,255,255,951.301,1187.614,951.301,1187.614,135.782,926.000,1169.000,48,36,45.817,33.876,15.329,0.831,49.477,310845,255,NaN,NaN,100,310845,926,1191,14.036,35.452,1.353,0.739,0.932,960,1169,8.978,1.396,0.860,0.705,7,1308.000,134.626,19.397,0.941,0.892,9.162,0.871,0.871,8.714
38,517,255,0,255,255,255,916.500,1181.922,916.500,1181.922,92.912,901.000,1171.000,33,24,34.036,19.340,23.762,0.753,35.468,131835,255,NaN,NaN,100,131835,901,1188,21.501,20.604,1.760,0.568,0.908,918,1171,5.564,1.721,0.754,0.653,4,569.500,88.833,23.228,0.978,0.958,9.683,0.789,0.714,7.516
39,815,255,0,255,255,255,1097.036,1186.598,1097.036,1186.598,111.782,1079.000,1171.000,37,34,35.154,29.519,133.895,0.820,37.363,207825,255,NaN,NaN,100,207825,1080,1180,164.476,30.879,1.191,0.840,0.920,1087,1171,7.291,1.210,0.916,0.648,4,885.500,110.769,27.945,0.979,0.956,9.676,0.904,0.957,9.304
40,347,255,0,255,255,255,984.042,1187.463,984.042,1187.463,72.284,973.000,1179.000,23,19,23.654,18.678,19.300,0.835,26.627,88485,255,NaN,NaN,100,88485,973,1194,34.287,19.000,1.266,0.790,0.944,975,1179,4.800,1.401,0.889,0.794,5,367.500,71.360,14.457,0.982,0.965,9.735,0.872,0.867,8.693
41,884,255,0,255,255,255,1031.984,1197.744,1031.984,1197.744,120.225,1014.000,1181.000,39,34,40.208,27.993,24.197,0.769,42.190,225420,255,NaN,NaN,100,225420,1016,1212,31.430,28.639,1.436,0.696,0.917,1040,1181,7.353,1.473,0.834,0.667,6,964.500,115.605,20.038,0.914,0.847,8.806,0.845,0.826,8.354
42,737,255,0,255,255,255,1076.071,1205.182,1076.071,1205.182,106.953,1062.000,1187.000,33,36,32.243,29.103,85.957,0.810,36.674,187935,255,NaN,NaN,100,187935,1072,1223,78.996,30.891,1.108,0.903,0.924,1076,1187,6.891,1.187,0.950,0.620,4,797.500,105.121,26.738,0.985,0.969,9.770,0.893,0.951,9.220
43,104,255,0,255,255,255,895.846,1193.673,895.846,1193.673,40.284,888.000,1188.000,15,11,15.206,8.708,24.376,0.805,15.811,26520,255,NaN,NaN,100,26520,888,1196,18.435,9.391,1.746,0.573,0.881,897,1188,2.582,1.684,0.757,0.630,2,118.000,40.436,20.142,NaN,NaN,NaN,NaN,NaN,NaN
44,668,255,0,255,255,255,1000.738,1204.096,1000.738,1204.096,100.912,986.000,1188.000,29,32,30.362,28.013,58.564,0.824,34.713,170340,255,NaN,NaN,100,170340,987,1215,41.496,28.531,1.084,0.923,0.921,997,1188,6.620,1.217,0.961,0.720,6,725.500,100.264,16.819,0.951,0.909,9.300,0.899,0.951,9.247
45,625,255,0,255,255,255,827.647,1201.270,827.647,1201.270,99.154,809.000,1190.000,39,22,36.803,21.623,175.111,0.799,39.051,159375,255,NaN,NaN,100,159375,809,1202,2.936,22.000,1.702,0.588,0.942,817,1190,6.303,1.775,0.767,0.728,2,663.500,95.884,49.577,NaN,NaN,NaN,NaN,NaN,NaN
46,353,255,0,255,255,255,918.316,1204.684,918.316,1204.684,82.912,908.000,1190.000,22,30,31.813,14.128,64.070,0.645,33.106,90015,255,NaN,NaN,100,90015,911,1220,64.983,16.527,2.252,0.444,0.843,923,1190,4.258,2.003,0.666,0.535,6,418.500,76.151,13.819,0.814,0.712,7.630,0.705,0.574,6.396
47,289,255,0,255,255,255,1054.542,1205.178,1054.542,1205.178,67.941,1044.000,1193.000,18,23,23.865,15.419,64.821,0.787,25.080,73695,255,NaN,NaN,100,73695,1050,1216,66.501,17.750,1.548,0.646,0.917,1054,1193,4.254,1.413,0.804,0.698,5,315.000,66.066,13.588,0.952,0.910,9.307,0.854,0.852,8.528
48,790,255,0,255,255,255,892.657,1210.605,892.657,1210.605,119.640,872.000,1194.000,40,33,42.121,23.880,25.871,0.694,45.177,201450,255,NaN,NaN,100,201450,872,1217,27.699,25.562,1.764,0.567,0.885,904,1194,6.603,1.767,0.753,0.598,6,893.000,111.237,19.940,0.857,0.765,8.106,0.767,0.683,7.250
49,551,255,0,255,255,255,973.348,1209.651,973.348,1209.651,91.497,960.000,1195.000,26,30,29.179,24.043,58.636,0.827,32.650,140505,255,NaN,NaN,100,140505,963,1223,49.970,25.239,1.214,0.824,0.915,972,1195,6.022,1.294,0.908,0.706,6,602.000,91.332,15.250,0.953,0.912,9.324,0.885,0.915,8.999
50,185,255,0,255,255,255,932.154,1208.116,932.154,1208.116,50.770,925.000,1199.000,15,18,16.759,14.055,80.677,0.902,18.439,47175,255,NaN,NaN,100,47175,930,1199,102.529,14.577,1.192,0.839,0.911,930,1199,3.644,1.265,0.916,0.685,4,203.000,53.036,12.692,0.933,0.852,8.924,0.892,0.929,9.105
51,542,255,0,255,255,255,857.231,1210.910,857.231,1210.910,92.426,841.000,1200.000,32,23,31.779,21.716,14.857,0.797,34.438,138210,255,NaN,NaN,100,138210,842,1219,25.821,23.000,1.463,0.683,0.917,849,1200,5.864,1.497,0.827,0.736,5,591.000,90.494,18.485,0.959,0.922,9.402,0.841,0.820,8.305
52,555,255,0,255,255,255,947.887,1218.250,947.887,1218.250,93.012,933.000,1206.000,29,26,30.766,22.968,32.175,0.806,33.302,141525,255,NaN,NaN,100,141525,934,1228,41.348,25.330,1.339,0.747,0.923,941,1206,5.967,1.315,0.864,0.736,6,601.500,91.294,15.502,0.939,0.889,9.141,0.879,0.901,8.895
53,493,255,0,255,255,255,1036.780,1223.007,1036.780,1223.007,84.184,1023.000,1211.000,26,24,26.285,23.881,166.664,0.874,29.069,125715,255,NaN,NaN,100,125715,1024,1216,139.185,24.000,1.101,0.909,0.944,1039,1211,5.856,1.211,0.953,0.790,5,522.000,85.047,16.837,0.995,0.989,9.919,0.917,0.962,9.396
54,430,255,0,255,255,255,822.435,1219.981,822.435,1219.981,90.669,806.000,1212.000,35,19,35.971,15.221,16.499,0.657,37.336,109650,255,NaN,NaN,100,109650,806,1227,20.376,17.823,2.363,0.423,0.913,815,1212,4.743,2.095,0.650,0.647,4,471.000,80.786,22.667,0.907,0.837,8.719,0.699,0.529,6.141
55,246,255,0,255,255,255,1013.207,1221.850,1013.207,1221.850,62.527,1003.000,1213.000,20,18,22.443,13.956,27.777,0.791,23.601,62730,255,NaN,NaN,100,62730,1004,1230,36.384,15.440,1.608,0.622,0.888,1015,1213,3.934,1.529,0.789,0.683,6,277.000,61.953,10.421,0.929,0.872,9.005,0.827,0.806,8.165
56,387,255,0,255,255,255,921.696,1226.647,921.696,1226.647,75.841,911.000,1214.000,22,25,25.534,19.298,53.400,0.846,27.659,98685,255,NaN,NaN,100,98685,911,1236,40.601,20.506,1.323,0.756,0.921,923,1214,5.103,1.349,0.869,0.704,6,420.000,76.287,12.640,0.964,0.932,9.483,0.879,0.893,8.859
57,355,255,0,255,255,255,1057.804,1226.066,1057.804,1226.066,75.255,1047.000,1215.000,24,23,24.851,18.188,44.070,0.788,27.295,90525,255,NaN,NaN,100,90525,1047,1236,28.443,20.247,1.366,0.732,0.907,1060,1215,4.717,1.348,0.856,0.643,3,391.500,73.653,25.085,0.876,0.697,7.866,0.863,0.881,8.718
58,535,255,0,255,255,255,988.339,1228.603,988.339,1228.603,88.326,973.000,1216.000,30,25,28.718,23.719,9.756,0.862,30.594,136425,255,NaN,NaN,100,136425,973,1225,168.690,25.000,1.211,0.826,0.932,986,1216,6.057,1.224,0.909,0.713,6,574.000,89.183,14.721,0.974,0.950,9.622,0.909,0.954,9.315
59,879,255,0,255,255,255,868.472,1235.958,868.472,1235.958,113.397,851.000,1218.000,35,34,35.718,31.334,43.993,0.859,38.079,224145,255,NaN,NaN,100,224145,851,1243,23.199,33.054,1.140,0.877,0.944,871,1218,7.752,1.152,0.937,0.739,7,931.000,113.580,16.200,0.958,0.922,9.401,0.921,0.982,9.514
60,407,255,0,255,255,255,899.335,1231.340,899.335,1231.340,82.184,886.000,1218.000,25,24,28.455,18.211,32.049,0.757,31.401,103785,255,NaN,NaN,100,103785,886,1240,37.235,20.125,1.562,0.640,0.905,907,1218,4.952,1.560,0.800,0.678,6,449.500,78.921,13.697,0.906,0.835,8.703,0.817,0.781,7.987
61,346,255,0,255,255,255,637.396,1227.942,637.396,1227.942,85.941,620.000,1220.000,34,15,34.116,12.913,4.866,0.589,34.785,88230,255,NaN,NaN,100,88230,621,1234,18.435,15.000,2.642,0.379,0.869,641,1220,4.026,2.319,0.615,0.678,2,398.000,74.262,42.971,NaN,NaN,NaN,NaN,NaN,NaN
62,933,255,0,255,255,255,833.086,1237.003,833.086,1237.003,125.640,812.000,1220.000,42,34,45.640,26.028,27.348,0.743,47.885,237915,255,NaN,NaN,100,237915,812,1247,28.706,26.217,1.754,0.570,0.931,841,1220,7.426,1.826,0.755,0.653,6,1002.500,117.860,20.940,0.895,0.819,8.570,0.773,0.668,7.206
63,860,255,0,255,255,255,959.442,1241.495,959.442,1241.495,114.711,941.000,1224.000,38,34,37.438,29.248,36.497,0.821,39.408,219300,255,NaN,NaN,100,219300,949,1258,54.293,30.858,1.280,0.781,0.930,962,1224,7.497,1.277,0.884,0.666,7,924.500,113.182,16.387,0.935,0.881,9.080,0.896,0.926,9.112
64,173,255,0,255,255,255,657.552,1234.691,657.552,1234.691,50.284,649.000,1226.000,16,15,15.917,13.839,146.358,0.860,18.601,44115,255,NaN,NaN,100,44115,654,1226,126.254,14.700,1.150,0.869,0.920,654,1226,3.440,1.265,0.932,0.721,3,188.000,51.039,16.761,0.839,0.578,7.082,0.882,0.914,8.981
65,588,255,0,255,255,255,797.192,1240.240,797.192,1240.240,96.426,780.000,1228.000,33,24,34.046,21.990,17.395,0.795,36.249,149940,255,NaN,NaN,100,149940,780,1247,24.444,23.016,1.548,0.646,0.924,803,1228,6.098,1.575,0.804,0.742,5,636.500,93.913,19.285,0.957,0.919,9.379,0.826,0.785,8.054
66,379,255,0,255,255,255,1021.379,1238.365,1021.379,1238.365,74.184,1009.000,1228.000,25,20,25.197,19.151,151.418,0.865,26.926,96645,255,NaN,NaN,100,96645,1009,1232,148.671,20.000,1.316,0.760,0.942,1016,1228,5.109,1.346,0.872,0.758,3,402.500,74.681,24.728,0.836,0.569,7.022,0.887,0.897,8.924
67,265,255,0,255,255,255,934.353,1239.255,934.353,1239.255,63.355,924.000,1229.000,20,19,20.966,16.093,41.829,0.830,22.804,67575,255,NaN,NaN,100,67575,926,1247,37.875,17.938,1.303,0.768,0.911,934,1229,4.183,1.271,0.876,0.697,5,291.000,63.500,12.671,0.979,0.959,9.692,0.882,0.920,9.009
68,357,255,0,255,255,255,1003.775,1245.718,1003.775,1245.718,76.083,993.000,1231.000,21,27,25.006,18.177,95.755,0.775,27.295,91035,255,NaN,NaN,100,91035,1004,1231,98.427,18.755,1.376,0.727,0.889,1004,1231,4.692,1.455,0.853,0.630,4,401.500,74.588,19.021,0.993,0.987,9.900,0.842,0.836,8.392
69,247,255,0,255,255,255,415.136,1240.516,415.136,1240.516,61.355,406.000,1232.000,19,19,20.541,15.311,53.212,0.825,22.472,62985,255,NaN,NaN,100,62985,412,1251,57.724,16.956,1.342,0.745,0.911,414,1232,4.026,1.325,0.863,0.684,0,271.000,61.279,NaN,NaN,NaN,NaN,NaN,NaN,NaN
70,679,255,0,255,255,255,633.310,1246.126,633.310,1246.126,103.983,616.000,1234.000,36,28,32.604,26.516,7.739,0.789,36.222,173145,255,NaN,NaN,100,173145,616,1245,6.340,28.000,1.230,0.813,0.899,628,1234,6.530,1.294,0.902,0.674,6,755.500,102.316,17.330,0.928,0.870,8.991,0.875,0.911,8.933
71,358,255,0,255,255,255,913.226,1247.701,913.226,1247.701,72.184,902.000,1237.000,23,21,22.641,20.132,10.979,0.863,24.839,91290,255,NaN,NaN,100,91290,904,1256,40.101,20.391,1.125,0.889,0.923,910,1237,4.960,1.218,0.943,0.741,6,388.000,73.323,12.031,0.975,0.952,9.636,0.906,0.957,9.313
72,495,255,0,255,255,255,889.676,1253.373,889.676,1253.373,84.669,876.000,1241.000,27,25,27.400,23.002,34.800,0.868,30.414,126225,255,NaN,NaN,100,126225,879,1264,43.668,23.335,1.191,0.839,0.935,886,1241,5.846,1.303,0.916,0.733,6,529.500,85.656,14.112,0.978,0.957,9.672,0.895,0.917,9.057
73,665,255,0,255,255,255,981.998,1257.180,981.998,1257.180,100.225,966.000,1241.000,31,32,32.766,25.841,60.173,0.832,35.847,169575,255,NaN,NaN,100,169575,974,1273,59.859,26.237,1.268,0.789,0.934,980,1241,6.635,1.366,0.888,0.670,4,712.000,99.327,25.056,0.972,0.941,9.562,0.879,0.886,8.825
74,144,255,0,255,255,255,660.222,1247.722,660.222,1247.722,46.870,652.000,1242.000,15,14,15.754,11.638,140.951,0.824,17.692,36720,255,NaN,NaN,100,36720,653,1242,132.709,12.728,1.354,0.739,0.923,653,1242,3.072,1.390,0.860,0.686,5,156.000,46.493,9.374,0.975,0.952,9.639,0.862,0.863,8.627
75,382,255,0,255,255,255,841.660,1255.754,841.660,1255.754,82.083,826.000,1244.000,30,21,30.009,16.208,22.945,0.712,31.048,97410,255,NaN,NaN,100,97410,826,1259,14.931,17.889,1.852,0.540,0.906,848,1244,4.654,1.736,0.735,0.606,5,421.500,76.423,16.417,0.898,0.824,8.611,0.780,0.699,7.396
76,675,255,0,255,255,255,762.002,1258.321,762.002,1258.321,107.154,744.000,1245.000,37,28,37.659,22.821,26.696,0.739,40.311,172125,255,NaN,NaN,100,172125,744,1265,23.385,25.103,1.650,0.606,0.908,772,1245,6.299,1.606,0.778,0.652,4,743.000,101.466,26.789,0.969,0.941,9.548,0.808,0.760,7.840
77,400,255,0,255,255,255,647.753,1262.270,647.753,1262.270,80.083,635.000,1248.000,25,25,27.902,18.253,51.158,0.784,29.155,102000,255,NaN,NaN,100,102000,637,1273,59.036,20.046,1.529,0.654,0.910,649,1248,4.995,1.454,0.809,0.640,5,439.500,78.038,16.017,0.950,0.906,9.279,0.848,0.837,8.429
78,745,255,0,255,255,255,809.324,1264.512,809.324,1264.512,107.740,794.000,1248.000,33,32,33.944,27.945,40.201,0.807,36.892,189975,255,NaN,NaN,100,189975,794,1275,32.829,29.723,1.215,0.823,0.922,810,1248,6.915,1.241,0.907,0.705,7,808.000,105.811,15.391,0.925,0.865,8.952,0.895,0.938,9.164
