 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,XStart,YStart,Area/Perim.,Ferets AR,Compactness,Extent,Neighbors,Area Convext Hull,Perim Convext Hull,PoN,PSR,PAR,Poly_Ave,HSR,HAR,Hex_Ave
21,773,255,0,255,255,255,673.843,59.153,673.843,59.153,108.326,659.000,41.000,29,36,35.064,28.069,108.058,0.828,38.419,197115,255,NaN,NaN,100,197115,661,46,128.660,29.000,1.249,0.801,0.936,675,41,7.136,1.325,0.895,0.740,6,825.500,106.951,18.054,0.953,0.913,9.330,0.888,0.904,8.961
22,438,255,0,255,255,255,576.516,56.993,576.516,56.993,82.083,563.000,45.000,27,24,27.401,20.353,146.338,0.817,29.547,111690,255,NaN,NaN,100,111690,563,51,156.038,21.576,1.346,0.743,0.917,570,45,5.336,1.369,0.862,0.676,6,477.500,81.341,13.681,0.946,0.901,9.236,0.873,0.882,8.773
23,727,255,0,255,255,255,700.734,64.833,700.734,64.833,105.740,686.000,47.000,29,35,35.782,25.869,56.666,0.817,37.590,185385,255,NaN,NaN,100,185385,693,82,61.390,27.456,1.383,0.723,0.933,704,47,6.875,1.369,0.850,0.716,6,779.000,103.895,17.623,0.946,0.901,9.237,0.877,0.882,8.797
24,1114,255,0,255,255,255,839.763,65.864,839.763,65.864,130.711,818.000,48.000,44,36,43.299,32.758,1.515,0.819,44.922,284070,255,NaN,NaN,100,284070,818,71,16.821,35.017,1.322,0.757,0.936,838,48,8.523,1.283,0.870,0.703,6,1190.500,128.437,21.785,0.948,0.903,9.257,0.897,0.923,9.099
25,657,255,0,255,255,255,726.555,65.247,726.555,65.247,100.669,714.000,49.000,26,33,33.760,24.778,91.141,0.815,35.228,167535,255,NaN,NaN,100,167535,715,52,124.592,25.544,1.362,0.734,0.924,724,49,6.526,1.379,0.857,0.766,6,711.000,99.257,16.778,0.945,0.898,9.216,0.872,0.877,8.745
26,595,255,0,255,255,255,553.332,65.139,553.332,65.139,93.497,539.000,51.000,29,28,28.537,26.547,62.394,0.855,31.385,151725,255,NaN,NaN,100,151725,546,79,59.349,27.040,1.075,0.930,0.936,547,51,6.364,1.161,0.965,0.733,6,636.000,93.876,15.583,0.970,0.943,9.567,0.919,0.984,9.513
27,407,255,0,255,255,255,747.323,72.436,747.323,72.436,78.184,737.000,60.000,22,25,25.013,20.718,89.127,0.837,26.571,103785,255,NaN,NaN,100,103785,741,60,109.799,22.000,1.207,0.828,0.935,741,60,5.206,1.208,0.910,0.740,5,435.500,77.682,15.637,0.983,0.968,9.754,0.910,0.960,9.352
28,53,255,0,255,255,255,384.123,66.726,384.123,66.726,27.314,379.000,63.000,9,7,9.270,7.280,19.253,0.893,10.630,13515,255,NaN,NaN,100,13515,380,70,41.186,7.000,1.273,0.785,0.938,383,63,1.940,1.519,0.886,0.841,2,56.500,27.980,13.657,NaN,NaN,NaN,NaN,NaN,NaN
29,635,255,0,255,255,255,653.566,77.555,653.566,77.555,99.740,638.000,63.000,32,29,30.909,26.158,162.196,0.802,33.242,161925,255,NaN,NaN,100,161925,638,71,164.291,28.296,1.182,0.846,0.921,654,63,6.367,1.175,0.920,0.684,5,689.500,97.745,19.948,0.962,0.928,9.446,0.901,0.965,9.330
30,566,255,0,255,255,255,594.988,78.687,594.988,78.687,92.083,582.000,64.000,26,30,28.223,25.535,103.833,0.839,30.594,144330,255,NaN,NaN,100,144330,590,64,101.310,25.544,1.105,0.905,0.924,590,64,6.147,1.198,0.951,0.726,6,612.500,92.125,15.347,0.960,0.925,9.426,0.910,0.965,9.374
31,739,255,0,255,255,255,623.089,79.685,623.089,79.685,104.326,608.000,64.000,31,32,34.076,27.613,143.373,0.853,36.359,188445,255,NaN,NaN,100,188445,608,69,148.496,27.727,1.234,0.810,0.947,615,64,7.084,1.311,0.900,0.745,6,780.000,103.962,17.388,0.969,0.941,9.549,0.898,0.914,9.060
32,468,255,0,255,255,255,790.504,80.637,790.504,80.637,81.841,778.000,66.000,24,26,26.161,22.777,63.266,0.878,28.636,119340,255,NaN,NaN,100,119340,781,92,65.225,23.926,1.149,0.871,0.949,790,66,5.718,1.197,0.933,0.750,5,493.000,82.651,16.368,0.992,0.985,9.886,0.915,0.959,9.371
33,282,255,0,255,255,255,573.379,77.305,573.379,77.305,65.941,563.000,67.000,19,20,19.519,18.395,80.648,0.815,22.204,71910,255,NaN,NaN,100,71910,569,67,125.838,19.000,1.061,0.942,0.919,569,67,4.277,1.169,0.971,0.742,5,307.000,65.222,13.188,0.970,0.942,9.561,0.900,0.968,9.340
34,238,255,0,255,255,255,368.475,76.420,368.475,76.420,63.698,357.000,68.000,22,16,23.154,13.087,25.710,0.737,24.413,60690,255,NaN,NaN,100,60690,359,83,34.992,13.873,1.769,0.565,0.908,373,68,3.736,1.760,0.752,0.676,3,262.000,60.253,21.233,0.906,0.781,8.433,0.779,0.695,7.371
35,659,255,0,255,255,255,531.256,83.491,531.256,83.491,99.841,517.000,69.000,28,31,31.634,26.524,120.496,0.831,35.355,168045,255,NaN,NaN,100,168045,519,70,135.000,27.737,1.193,0.838,0.937,530,69,6.601,1.275,0.916,0.759,5,703.500,98.732,19.968,0.980,0.961,9.702,0.895,0.924,9.093
36,139,255,0,255,255,255,384.313,77.529,384.313,77.529,44.142,378.000,71.000,12,13,14.367,12.319,110.619,0.896,17.029,35445,255,NaN,NaN,100,35445,379,71,130.236,12.000,1.166,0.857,0.955,379,71,3.149,1.419,0.926,0.891,3,145.500,44.901,14.714,0.821,0.517,6.693,0.871,0.858,8.644
37,675,255,0,255,255,255,813.017,88.299,813.017,88.299,100.669,800.000,71.000,25,35,35.614,24.132,91.830,0.837,35.903,172125,255,NaN,NaN,100,172125,809,71,102.875,24.581,1.476,0.678,0.938,809,71,6.705,1.461,0.823,0.771,7,719.500,99.848,14.381,0.945,0.898,9.215,0.859,0.842,8.502
38,824,255,0,255,255,255,860.905,91.413,860.905,91.413,110.811,846.000,71.000,29,39,36.868,28.457,83.558,0.843,39.623,210120,255,NaN,NaN,100,210120,857,110,79.824,28.933,1.296,0.772,0.942,862,71,7.436,1.369,0.879,0.729,4,874.500,110.079,27.703,0.965,0.926,9.457,0.882,0.885,8.835
39,340,255,0,255,255,255,709.624,85.397,709.624,85.397,73.355,696.000,75.000,26,18,26.466,16.357,6.688,0.794,26.926,86700,255,NaN,NaN,100,86700,696,89,15.068,18.000,1.618,0.618,0.935,713,75,4.635,1.496,0.786,0.726,5,363.500,70.970,14.671,0.956,0.918,9.373,0.846,0.819,8.326
40,863,255,0,255,255,255,679.451,94.039,679.451,94.039,113.397,663.000,77.000,33,36,35.607,30.859,64.898,0.843,37.443,220065,255,NaN,NaN,100,220065,664,104,34.114,31.877,1.154,0.867,0.929,676,77,7.610,1.175,0.931,0.726,8,928.500,113.427,14.175,0.940,0.890,9.147,0.914,0.973,9.435
41,687,255,0,255,255,255,764.453,91.890,764.453,91.890,100.669,749.000,77.000,31,29,31.107,28.120,15.016,0.852,34.713,175185,255,NaN,NaN,100,175185,751,103,41.496,28.359,1.106,0.904,0.937,760,77,6.824,1.224,0.951,0.764,6,733.000,100.781,16.778,0.968,0.939,9.538,0.910,0.954,9.325
42,348,255,0,255,255,255,555.736,87.977,555.736,87.977,73.113,545.000,78.000,23,20,22.791,19.442,175.554,0.818,24.759,88740,255,NaN,NaN,100,88740,546,80,133.363,19.918,1.172,0.853,0.921,558,78,4.760,1.243,0.924,0.757,5,378.000,72.372,14.623,0.972,0.946,9.589,0.899,0.941,9.201
43,732,255,0,255,255,255,734.928,97.163,734.928,97.163,105.497,720.000,81.000,30,33,32.081,29.052,106.822,0.826,34.886,186660,255,NaN,NaN,100,186660,723,83,117.300,29.195,1.104,0.906,0.928,736,81,6.939,1.195,0.952,0.739,7,789.000,104.560,15.071,0.938,0.887,9.125,0.910,0.964,9.369
44,1006,255,0,255,255,255,378.688,98.485,378.688,98.485,126.811,358.000,82.000,42,34,42.076,30.442,166.098,0.786,45.793,256530,255,NaN,NaN,100,256530,361,85,148.392,33.664,1.382,0.723,0.919,375,82,7.933,1.360,0.851,0.704,5,1094.500,123.150,25.362,0.951,0.909,9.301,0.866,0.876,8.708
45,399,255,0,255,255,255,835.312,93.154,835.312,93.154,77.113,825.000,82.000,21,24,24.666,20.596,116.940,0.843,27.586,101745,255,NaN,NaN,100,101745,826,82,136.469,21.000,1.198,0.835,0.934,826,82,5.174,1.314,0.914,0.792,5,427.000,76.920,15.423,0.987,0.975,9.811,0.891,0.910,9.007
46,579,255,0,255,255,255,579.310,99.453,579.310,99.453,93.012,564.000,86.000,30,25,30.267,24.357,161.547,0.841,32.650,147645,255,NaN,NaN,100,147645,568,89,139.970,25.000,1.243,0.805,0.938,578,86,6.225,1.306,0.897,0.772,6,617.500,92.500,15.502,0.962,0.927,9.445,0.895,0.916,9.056
47,903,255,0,255,255,255,611.100,106.055,611.100,106.055,114.811,594.000,88.000,36,34,36.003,31.934,154.356,0.861,38.079,230265,255,NaN,NaN,100,230265,595,95,156.801,32.868,1.127,0.887,0.947,608,88,7.865,1.159,0.942,0.738,7,954.000,114.974,16.402,0.960,0.924,9.416,0.925,0.985,9.552
48,634,255,0,255,255,255,645.456,100.931,645.456,100.931,99.740,629.000,88.000,34,27,33.354,24.202,8.283,0.801,35.355,161670,255,NaN,NaN,100,161670,631,110,28.740,26.348,1.378,0.726,0.914,640,88,6.357,1.342,0.852,0.691,6,693.500,98.028,16.623,0.936,0.883,9.095,0.874,0.891,8.826
49,781,255,0,255,255,255,518.225,108.832,518.225,108.832,107.397,504.000,90.000,28,38,35.827,27.755,114.754,0.851,38.471,199155,255,NaN,NaN,100,199155,516,90,98.973,28.000,1.291,0.775,0.948,516,90,7.272,1.374,0.880,0.734,4,824.000,106.854,26.849,0.961,0.917,9.387,0.882,0.884,8.833
50,612,255,0,255,255,255,707.703,105.510,707.703,105.510,95.983,692.000,93.000,31,29,30.019,25.957,155.631,0.835,31.780,156060,255,NaN,NaN,100,156060,697,93,114.146,28.355,1.156,0.865,0.939,697,93,6.376,1.121,0.930,0.681,5,651.500,95.013,19.197,0.982,0.965,9.737,0.910,0.963,9.366
51,1345,255,0,255,255,255,789.863,120.635,789.863,120.635,167.681,773.000,93.000,33,59,61.586,27.807,91.122,0.601,60.638,342975,255,NaN,NaN,100,342975,781,93,103.349,32.988,2.215,0.452,0.825,781,93,8.021,1.838,0.672,0.691,7,1629.500,150.263,23.954,0.755,0.645,6.999,0.724,0.631,6.774
52,805,255,0,255,255,255,549.098,110.694,549.098,110.694,111.154,533.000,95.000,35,32,35.230,29.093,6.622,0.819,37.000,205275,255,NaN,NaN,100,205275,533,120,18.925,30.731,1.211,0.826,0.925,545,95,7.242,1.204,0.909,0.719,7,870.500,109.827,15.879,0.933,0.879,9.058,0.906,0.959,9.328
53,299,255,0,255,255,255,351.925,109.370,351.925,109.370,67.255,341.000,100.000,23,20,22.314,17.061,26.865,0.831,23.195,76245,255,NaN,NaN,100,76245,341,108,172.569,17.196,1.308,0.765,0.917,352,100,4.446,1.349,0.874,0.650,3,326.000,67.210,22.418,0.853,0.626,7.396,0.878,0.894,8.858
54,268,255,0,255,255,255,827.679,111.265,827.679,111.265,62.426,818.000,100.000,18,22,21.878,15.597,124.270,0.864,22.561,68340,255,NaN,NaN,100,68340,825,100,102.804,16.800,1.403,0.713,0.926,825,100,4.293,1.343,0.844,0.677,5,289.500,63.336,12.485,1.000,0.999,9.995,0.883,0.898,8.907
55,297,255,0,255,255,255,846.207,113.089,846.207,113.089,66.426,837.000,102.000,20,22,20.062,18.849,112.231,0.846,22.561,75735,255,NaN,NaN,100,75735,845,102,102.804,19.799,1.064,0.940,0.927,845,102,4.471,1.140,0.969,0.675,5,320.500,66.641,13.285,0.989,0.978,9.835,0.903,0.961,9.320
56,1208,255,0,255,255,255,759.506,124.201,759.506,124.201,133.882,740.000,104.000,39,42,41.841,36.760,125.670,0.847,44.944,308040,255,NaN,NaN,100,308040,751,104,122.276,38.923,1.138,0.879,0.940,751,104,9.023,1.155,0.937,0.737,6,1284.500,133.411,22.314,0.965,0.934,9.495,0.917,0.979,9.478
57,937,255,0,255,255,255,662.377,124.467,662.377,124.467,115.640,645.000,105.000,34,37,35.060,34.029,118.432,0.881,38.471,238935,255,NaN,NaN,100,238935,645,116,152.103,34.000,1.030,0.971,0.944,662,105,8.103,1.131,0.985,0.745,7,992.500,117.271,16.520,0.971,0.945,9.580,0.922,0.978,9.500
58,711,255,0,255,255,255,812.755,125.694,812.755,125.694,108.912,800.000,106.000,27,38,38.489,23.521,99.911,0.753,40.497,181305,255,NaN,NaN,100,181305,807,106,110.225,25.951,1.636,0.611,0.917,807,106,6.528,1.560,0.782,0.693,5,775.500,103.661,21.782,0.928,0.871,8.997,0.822,0.783,8.024
59,558,255,0,255,255,255,331.271,120.448,331.271,120.448,91.012,317.000,108.000,29,25,29.287,24.259,150.886,0.847,32.527,142290,255,NaN,NaN,100,142290,321,108,135.000,25.000,1.207,0.828,0.932,321,108,6.131,1.301,0.910,0.770,4,598.500,91.066,22.753,0.963,0.922,9.427,0.893,0.916,9.044
60,713,255,0,255,255,255,692.743,125.793,692.743,125.793,102.468,679.000,108.000,30,35,33.232,27.318,126.927,0.853,35.511,181815,255,NaN,NaN,100,181815,689,108,99.728,27.487,1.216,0.822,0.940,689,108,6.958,1.292,0.907,0.679,6,758.500,102.519,17.078,0.969,0.941,9.550,0.900,0.924,9.121
61,783,255,0,255,255,255,869.016,124.236,869.016,124.236,109.983,851.000,108.000,35,32,33.461,29.795,174.991,0.813,35.903,199665,255,NaN,NaN,100,199665,851,124,167.125,31.368,1.123,0.890,0.918,872,108,7.119,1.145,0.944,0.699,5,853.000,108.718,21.997,0.969,0.941,9.548,0.906,0.972,9.390
62,855,255,0,255,255,255,390.335,127.534,390.335,127.534,115.497,375.000,110.000,32,36,37.177,29.282,60.145,0.805,40.706,218025,255,NaN,NaN,100,218025,382,146,62.176,30.587,1.270,0.788,0.936,396,110,7.403,1.331,0.887,0.742,4,913.000,112.476,28.874,0.987,0.974,9.810,0.883,0.897,8.900
63,923,255,0,255,255,255,583.591,125.550,583.591,125.550,119.983,563.000,111.000,40,31,40.018,29.367,165.407,0.806,42.485,235365,255,NaN,NaN,100,235365,564,118,153.435,31.000,1.363,0.734,0.925,569,111,7.693,1.370,0.857,0.744,7,998.000,117.595,17.140,0.925,0.865,8.945,0.873,0.880,8.765
64,344,255,0,255,255,255,634.206,121.962,634.206,121.962,69.598,622.000,111.000,22,21,21.685,20.198,142.683,0.892,23.601,87720,255,NaN,NaN,100,87720,630,111,126.384,21.000,1.074,0.931,0.945,630,111,4.943,1.124,0.965,0.745,5,364.000,71.019,13.920,0.984,0.968,9.762,0.918,0.965,9.411
65,599,255,0,255,255,255,725.492,125.413,725.492,125.413,93.740,710.000,111.000,29,29,29.882,25.523,26.210,0.857,33.615,152745,255,NaN,NaN,100,152745,710,132,30.379,25.718,1.171,0.854,0.940,723,111,6.390,1.307,0.924,0.712,5,637.000,93.950,18.748,0.995,0.991,9.929,0.895,0.915,9.050
66,699,255,0,255,255,255,361.563,128.294,361.563,128.294,102.326,345.000,112.000,30,32,31.939,27.865,41.177,0.839,34.176,178245,255,NaN,NaN,100,178245,355,144,69.444,29.307,1.146,0.872,0.934,363,112,6.831,1.166,0.934,0.728,6,748.000,101.807,17.054,0.960,0.925,9.426,0.916,0.980,9.481
67,816,255,0,255,255,255,505.197,137.169,505.197,137.169,108.811,491.000,118.000,29,38,34.925,29.748,87.019,0.866,38.053,208080,255,NaN,NaN,100,208080,504,118,93.013,29.000,1.174,0.852,0.950,504,118,7.499,1.312,0.923,0.740,4,859.000,109.099,27.203,0.952,0.897,9.248,0.899,0.915,9.069
68,814,255,0,255,255,255,837.244,138.619,837.244,138.619,112.326,822.000,120.000,31,36,36.564,28.345,76.802,0.811,37.590,207570,255,NaN,NaN,100,207570,828,123,118.610,28.396,1.290,0.775,0.929,836,120,7.247,1.324,0.880,0.729,7,876.000,110.174,16.047,0.928,0.870,8.989,0.884,0.901,8.924
69,633,255,0,255,255,255,534.280,137.132,534.280,137.132,97.497,521.000,121.000,28,31,28.418,28.361,60.206,0.837,31.623,161415,255,NaN,NaN,100,161415,521,146,34.695,28.000,1.002,0.998,0.933,533,121,6.492,1.129,0.999,0.729,7,678.500,96.962,13.928,0.945,0.898,9.213,0.915,0.973,9.439
70,962,255,0,255,255,255,981.392,140.372,981.392,140.372,118.225,964.000,121.000,34,38,37.408,32.743,116.753,0.865,39.446,245310,255,NaN,NaN,100,245310,969,125,120.466,34.000,1.142,0.875,0.939,981,121,8.137,1.160,0.936,0.745,4,1024.500,119.146,29.556,0.953,0.899,9.259,0.921,0.984,9.526
71,225,255,0,255,255,255,557.318,131.096,557.318,131.096,58.284,548.000,122.000,19,16,18.999,15.078,12.237,0.832,20.248,57375,255,NaN,NaN,100,57375,548,128,159.775,15.885,1.260,0.794,0.930,559,122,3.860,1.275,0.891,0.740,4,242.000,57.907,14.571,0.971,0.940,9.558,0.897,0.929,9.130
72,447,255,0,255,255,255,310.648,135.435,310.648,135.435,83.255,295.000,123.000,30,21,29.320,19.412,15.471,0.810,31.321,113985,255,NaN,NaN,100,113985,295,142,16.699,21.000,1.510,0.662,0.946,312,123,5.369,1.491,0.814,0.710,4,472.500,80.914,20.814,0.984,0.968,9.763,0.848,0.821,8.346
73,513,255,0,255,255,255,615.601,134.968,615.601,134.968,86.770,603.000,123.000,26,25,28.797,22.682,130.774,0.856,33.302,130815,255,NaN,NaN,100,130815,604,123,131.348,23.335,1.270,0.788,0.948,604,123,5.912,1.427,0.887,0.789,6,541.000,86.581,14.462,0.971,0.944,9.575,0.865,0.852,8.587
74,867,255,0,255,255,255,1015.512,140.783,1015.512,140.783,119.154,997.000,124.000,39,32,40.347,27.360,158.904,0.767,43.046,221085,255,NaN,NaN,100,221085,997,130,149.265,29.395,1.475,0.678,0.920,1011,124,7.276,1.464,0.823,0.695,5,942.500,114.279,23.831,0.938,0.887,9.129,0.846,0.829,8.376
75,294,255,0,255,255,255,1043.980,138.252,1043.980,138.252,65.598,1033.000,128.000,22,19,22.061,16.968,147.825,0.859,23.324,74970,255,NaN,NaN,100,74970,1033,134,149.036,18.949,1.300,0.769,0.919,1041,128,4.482,1.231,0.877,0.703,3,320.000,66.589,21.866,0.839,0.580,7.095,0.895,0.941,9.184
76,449,255,0,255,255,255,639.979,142.749,639.979,142.749,83.012,627.000,131.000,27,23,27.055,21.131,172.832,0.819,29.206,114495,255,NaN,NaN,100,114495,630,133,141.953,21.972,1.280,0.781,0.909,643,131,5.409,1.329,0.884,0.723,6,494.000,82.735,13.835,0.948,0.903,9.252,0.878,0.901,8.898
77,825,255,0,255,255,255,279.078,148.435,279.078,148.435,112.912,263.000,132.000,33,34,34.009,30.887,65.404,0.813,36.770,210375,255,NaN,NaN,100,210375,268,163,45.000,32.058,1.101,0.908,0.920,281,132,7.307,1.147,0.953,0.735,6,897.000,111.486,18.819,0.944,0.897,9.203,0.907,0.971,9.388
78,676,255,0,255,255,255,338.737,146.300,338.737,146.300,102.912,322.000,132.000,33,29,32.517,26.470,153.203,0.802,36.125,172380,255,NaN,NaN,100,172380,326,134,138.366,28.692,1.228,0.814,0.919,339,132,6.569,1.259,0.902,0.706,7,735.500,100.952,14.702,0.922,0.861,8.914,0.885,0.924,9.041
79,1468,255,0,255,255,255,727.663,149.661,727.663,149.661,178.894,694.000,132.000,65,34,65.542,28.518,176.524,0.576,66.219,374340,255,NaN,NaN,100,374340,694,144,165.124,34.000,2.298,0.435,0.822,739,132,8.206,1.948,0.660,0.664,8,1786.500,157.336,22.362,0.718,0.608,6.628,0.697,0.577,6.366
80,864,255,0,255,255,255,890.501,152.360,890.501,152.360,114.711,875.000,133.000,32,40,38.760,28.382,112.291,0.825,41.231,220320,255,NaN,NaN,100,220320,885,133,104.036,29.309,1.366,0.732,0.939,885,133,7.532,1.407,0.856,0.675,4,920.500,112.937,28.678,0.976,0.949,9.625,0.870,0.865,8.678
81,482,255,0,255,255,255,682.805,149.618,682.805,149.618,85.740,670.000,135.000,27,27,28.610,21.451,143.970,0.824,30.887,122910,255,NaN,NaN,100,122910,670,143,150.945,22.400,1.334,0.750,0.919,679,135,5.622,1.379,0.866,0.661,6,524.500,85.251,14.290,0.951,0.909,9.297,0.872,0.879,8.755
