 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,XStart,YStart,Area/Perim.,Ferets AR,Compactness,Extent,Neighbors,Area Convext Hull,Perim Convext Hull,PoN,PSR,PAR,Poly_Ave,HSR,HAR,Hex_Ave
892,437,255,0,255,255,255,347.644,1139.106,347.644,1139.106,79.841,336.000,1128.000,26,23,24.535,22.678,1.112,0.861,27.203,111435,255,NaN,NaN,100,111435,336,1146,17.103,23.000,1.082,0.924,0.938,346,1128,5.473,1.183,0.961,0.731,5,466.000,80.356,15.968,0.998,0.996,9.971,0.917,0.973,9.449
893,822,255,0,255,255,255,827.793,1144.966,827.793,1144.966,111.983,809.000,1128.000,35,33,39.416,26.553,39.353,0.824,43.600,209610,255,NaN,NaN,100,209610,809,1156,36.607,27.130,1.484,0.674,0.944,832,1128,7.340,1.607,0.821,0.712,5,870.500,109.827,22.397,0.975,0.952,9.639,0.825,0.773,7.991
894,524,255,0,255,255,255,1048.359,1142.105,1048.359,1142.105,89.255,1034.000,1129.000,29,25,28.988,23.016,169.354,0.827,29.614,133620,255,NaN,NaN,100,133620,1034,1140,168.311,24.253,1.259,0.794,0.914,1047,1129,5.871,1.221,0.891,0.723,7,573.500,89.144,12.751,0.938,0.887,9.125,0.901,0.951,9.262
895,834,255,0,255,255,255,480.297,1146.843,480.297,1146.843,117.397,462.000,1130.000,36,35,40.534,26.197,145.485,0.760,43.829,212670,255,NaN,NaN,100,212670,462,1135,145.222,26.239,1.547,0.646,0.930,477,1130,7.104,1.670,0.804,0.662,6,896.500,111.455,19.566,0.908,0.838,8.732,0.805,0.737,7.708
896,382,255,0,255,255,255,275.508,1145.903,275.508,1145.903,75.355,264.000,1135.000,22,23,22.809,21.324,137.464,0.845,26.173,97410,255,NaN,NaN,100,97410,268,1135,133.452,22.000,1.070,0.935,0.928,268,1135,5.069,1.190,0.967,0.755,5,411.500,75.511,15.071,0.989,0.978,9.830,0.902,0.956,9.291
897,383,255,0,255,255,255,938.534,1146.309,938.534,1146.309,76.184,928.000,1135.000,21,25,25.503,19.121,108.074,0.829,27.313,97665,255,NaN,NaN,100,97665,930,1135,113.749,20.055,1.334,0.750,0.934,930,1135,5.027,1.362,0.866,0.730,5,410.000,75.373,15.237,0.979,0.959,9.688,0.880,0.887,8.837
898,364,255,0,255,255,255,236.602,1149.157,236.602,1149.157,73.054,224.000,1137.000,25,25,24.120,19.214,133.143,0.857,26.249,92820,255,NaN,NaN,100,92820,232,1137,107.745,18.385,1.255,0.797,0.924,232,1137,4.983,1.428,0.893,0.582,4,394.000,73.888,18.263,0.957,0.909,9.330,0.863,0.858,8.606
899,1430,255,0,255,255,255,537.643,1159.917,537.643,1159.917,148.125,516.000,1137.000,44,45,44.499,40.916,73.671,0.819,48.374,364650,255,NaN,NaN,100,364650,521,1179,60.255,42.915,1.088,0.919,0.935,527,1137,9.654,1.127,0.959,0.722,7,1529.000,145.556,21.161,0.933,0.879,9.061,0.910,0.967,9.384
900,788,255,0,255,255,255,592.189,1152.647,592.189,1152.647,109.054,576.000,1138.000,35,32,37.076,27.061,31.558,0.833,39.357,200940,255,NaN,NaN,100,200940,576,1164,27.216,28.696,1.370,0.730,0.938,587,1138,7.226,1.372,0.854,0.704,7,840.500,107.918,15.579,0.942,0.893,9.177,0.879,0.883,8.807
901,450,255,0,255,255,255,367.571,1151.367,367.571,1151.367,80.184,353.000,1140.000,26,22,25.728,22.270,2.889,0.880,27.857,114750,255,NaN,NaN,100,114750,353,1153,21.038,22.000,1.155,0.866,0.950,362,1140,5.612,1.266,0.930,0.787,5,473.500,81.000,16.037,0.992,0.983,9.873,0.910,0.938,9.239
