 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,XStart,YStart,Area/Perim.,Ferets AR,Compactness,Extent,Neighbors,Area Convext Hull,Perim Convext Hull,PoN,PSR,PAR,Poly_Ave,HSR,HAR,Hex_Ave
1,444,255,0,255,255,255,682.279,15.333,682.279,15.333,85.497,666.000,4.000,29,24,30.386,18.605,151.912,0.763,32.202,113220,255,NaN,NaN,100,113220,666,10,154.231,21.503,1.633,0.612,0.924,671,4,5.193,1.498,0.782,0.638,3,480.500,81.597,28.499,0.890,0.738,8.138,0.833,0.807,8.203
2,506,255,0,255,255,255,708.976,17.085,708.976,17.085,88.326,696.000,4.000,28,27,28.248,22.807,165.045,0.815,30.083,129030,255,NaN,NaN,100,129030,696,10,158.552,23.525,1.239,0.807,0.923,703,4,5.729,1.279,0.899,0.669,4,548.500,87.179,22.081,0.982,0.962,9.719,0.893,0.924,9.087
3,249,255,0,255,255,255,733.050,15.861,733.050,15.861,58.770,724.000,6.000,19,18,19.119,16.582,153.755,0.906,20.248,63495,255,NaN,NaN,100,63495,724,11,147.095,17.441,1.153,0.867,0.931,732,6,4.237,1.161,0.931,0.728,3,267.500,60.882,19.590,0.817,0.502,6.592,0.914,0.970,9.420
4,1027,255,0,255,255,255,548.549,30.064,548.549,30.064,125.983,531.000,10.000,35,40,39.217,33.343,69.734,0.813,42.638,261885,255,NaN,NaN,100,261885,533,44,50.711,34.469,1.176,0.850,0.926,552,10,8.152,1.237,0.922,0.734,5,1109.500,123.991,25.197,0.969,0.940,9.545,0.901,0.943,9.220
5,1434,255,0,255,255,255,614.675,28.166,614.675,28.166,181.238,581.000,10.000,65,35,67.781,26.937,9.511,0.549,67.624,365670,255,NaN,NaN,100,365670,584,44,23.532,32.569,2.516,0.397,0.798,632,10,7.912,2.076,0.630,0.630,6,1796.500,157.775,30.206,0.714,0.605,6.596,0.663,0.516,5.899
6,592,255,0,255,255,255,775.750,23.497,775.750,23.497,94.669,761.000,10.000,29,27,30.760,24.504,129.623,0.830,33.601,150960,255,NaN,NaN,100,150960,766,10,126.529,26.302,1.255,0.797,0.938,766,10,6.253,1.278,0.893,0.756,3,631.000,93.506,31.556,0.853,0.627,7.403,0.894,0.922,9.080
7,886,255,0,255,255,255,663.246,29.797,663.246,29.797,116.125,645.000,12.000,37,36,38.957,28.958,142.661,0.826,41.037,225930,255,NaN,NaN,100,225930,647,17,136.975,28.892,1.345,0.743,0.940,663,12,7.630,1.420,0.862,0.665,5,943.000,114.309,23.225,0.977,0.955,9.656,0.868,0.859,8.634
8,215,255,0,255,255,255,525.370,21.044,525.370,21.044,57.941,514.000,14.000,21,15,19.801,13.825,9.441,0.805,21.587,54825,255,NaN,NaN,100,54825,514,21,13.392,15.000,1.432,0.698,0.907,526,14,3.711,1.439,0.836,0.683,2,237.000,57.306,28.971,NaN,NaN,NaN,NaN,NaN,NaN
9,566,255,0,255,255,255,753.420,30.198,753.420,30.198,94.426,740.000,16.000,27,29,30.549,23.590,126.873,0.798,34.132,144330,255,NaN,NaN,100,144330,744,16,121.827,24.862,1.295,0.772,0.917,744,16,5.994,1.373,0.879,0.723,5,617.500,92.500,18.885,0.959,0.922,9.406,0.866,0.875,8.705
10,1154,255,0,255,255,255,508.867,38.510,508.867,38.510,136.953,484.000,21.000,48,36,46.537,31.573,165.064,0.773,48.836,294270,255,NaN,NaN,100,294270,484,36,169.380,34.156,1.474,0.678,0.910,505,21,8.426,1.430,0.824,0.668,4,1268.000,132.552,34.238,0.992,0.984,9.883,0.852,0.847,8.495
11,538,255,0,255,255,255,832.537,33.303,832.537,33.303,91.841,817.000,21.000,31,24,30.855,22.201,153.621,0.802,33.242,137190,255,NaN,NaN,100,137190,817,24,158.839,23.673,1.390,0.720,0.938,822,21,5.858,1.404,0.848,0.723,4,573.500,89.144,22.960,0.990,0.979,9.847,0.866,0.861,8.640
12,738,255,0,255,255,255,726.499,38.650,726.499,38.650,105.740,711.000,22.000,31,33,32.049,29.319,65.345,0.829,36.235,188190,255,NaN,NaN,100,188190,716,53,50.599,29.921,1.093,0.915,0.928,724,22,6.979,1.211,0.956,0.721,6,795.000,104.956,17.623,0.954,0.915,9.345,0.904,0.955,9.294
13,910,255,0,255,255,255,697.688,43.336,697.688,43.336,123.539,678.000,24.000,37,40,39.987,28.975,128.246,0.749,43.012,232050,255,NaN,NaN,100,232050,683,29,125.538,31.695,1.380,0.725,0.893,696,24,7.366,1.357,0.851,0.615,7,1018.500,118.797,17.648,0.885,0.804,8.444,0.857,0.874,8.654
14,981,255,0,255,255,255,805.515,41.586,805.515,41.586,123.397,787.000,24.000,37,37,40.114,31.137,127.030,0.810,44.407,250155,255,NaN,NaN,100,250155,791,24,125.838,32.199,1.288,0.776,0.934,791,24,7.950,1.379,0.881,0.717,5,1050.000,120.620,24.679,0.966,0.936,9.513,0.873,0.875,8.738
15,76,255,0,255,255,255,853.816,33.132,853.816,33.132,34.971,848.000,29.000,13,8,13.617,7.106,160.283,0.781,14.422,19380,255,NaN,NaN,100,19380,848,29,146.310,7.845,1.916,0.522,0.894,848,29,2.173,1.838,0.722,0.731,3,85.000,34.319,11.657,0.880,0.708,7.941,0.764,0.670,7.170
16,319,255,0,255,255,255,573.221,40.597,573.221,40.597,66.770,563.000,31.000,20,21,20.720,19.602,98.601,0.899,22.472,81345,255,NaN,NaN,100,81345,567,31,110.854,20.000,1.057,0.946,0.945,567,31,4.778,1.124,0.973,0.760,4,337.500,68.385,16.692,0.935,0.855,8.949,0.920,0.970,9.450
17,660,255,0,255,255,255,877.180,47.802,877.180,47.802,104.912,860.000,33.000,34,29,38.660,21.737,149.101,0.754,40.608,168300,255,NaN,NaN,100,168300,862,33,142.001,21.913,1.779,0.562,0.934,862,33,6.291,1.853,0.750,0.669,5,706.500,98.942,20.982,0.929,0.871,9.000,0.770,0.659,7.145
18,759,255,0,255,255,255,648.492,51.514,648.492,51.514,108.569,632.000,34.000,33,33,37.687,25.642,144.017,0.809,40.224,193545,255,NaN,NaN,100,193545,632,42,145.125,27.148,1.470,0.680,0.927,643,34,6.991,1.482,0.825,0.697,6,819.000,106.529,18.095,0.941,0.892,9.168,0.849,0.829,8.386
19,282,255,0,255,255,255,606.319,47.014,606.319,47.014,64.527,596.000,37.000,20,19,20.462,17.548,45.352,0.851,21.954,71910,255,NaN,NaN,100,71910,601,56,59.931,19.000,1.166,0.858,0.929,607,37,4.370,1.155,0.926,0.742,4,303.500,64.849,16.132,0.961,0.916,9.385,0.909,0.969,9.389
20,1217,255,0,255,255,255,778.654,58.525,778.654,58.525,137.882,760.000,37.000,41,42,41.591,37.257,121.573,0.804,45.453,310335,255,NaN,NaN,100,310335,768,38,129.644,39.640,1.116,0.896,0.915,782,37,8.826,1.147,0.946,0.707,7,1330.500,135.779,19.697,0.924,0.863,8.934,0.900,0.970,9.352
21,291,255,0,255,255,255,853.342,47.524,853.342,47.524,67.012,843.000,37.000,20,22,22.088,16.774,110.718,0.814,23.259,74205,255,NaN,NaN,100,74205,848,37,115.463,18.190,1.317,0.759,0.905,848,37,4.342,1.279,0.871,0.661,5,321.500,66.745,13.402,0.969,0.942,9.555,0.885,0.923,9.042
