 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,XStart,YStart,Area/Perim.,Ferets AR,Compactness,Extent,Neighbors,Area Convext Hull,Perim Convext Hull,PoN,PSR,PAR,Poly_Ave,HSR,HAR,Hex_Ave
1,145,255,0,255,255,255,629.231,13.879,629.231,13.879,46.385,621.000,9.000,17,10,17.410,10.604,7.448,0.847,18.385,36975,255,NaN,NaN,100,36975,621,17,22.380,10.000,1.642,0.609,0.945,625,9,3.126,1.838,0.780,0.853,0,153.500,46.119,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,481,255,0,255,255,255,885.893,26.862,885.893,26.862,89.598,869.000,16.000,32,21,32.372,18.919,9.906,0.753,33.838,122655,255,NaN,NaN,100,122655,869,30,18.970,20.586,1.711,0.584,0.916,892,16,5.368,1.644,0.764,0.716,2,525.000,85.291,44.799,NaN,NaN,NaN,NaN,NaN,NaN
3,480,255,0,255,255,255,914.008,30.177,914.008,30.177,89.740,899.000,17.000,31,24,31.494,19.406,155.782,0.749,32.757,122400,255,NaN,NaN,100,122400,902,19,148.736,19.911,1.623,0.616,0.910,905,17,5.349,1.645,0.785,0.645,3,527.500,85.494,29.913,0.898,0.761,8.298,0.805,0.747,7.762
4,468,255,0,255,255,255,895.953,45.218,895.953,45.218,91.255,878.000,34.000,33,22,32.432,18.373,179.415,0.706,33.956,119340,255,NaN,NaN,100,119340,878,49,13.627,21.586,1.765,0.567,0.867,898,34,5.128,1.573,0.753,0.645,6,539.500,86.461,15.209,0.867,0.779,8.228,0.799,0.767,7.833
5,432,255,0,255,255,255,950.062,46.977,950.062,46.977,80.083,939.000,35.000,24,26,25.359,21.690,70.858,0.846,26.833,110160,255,NaN,NaN,100,110160,939,53,26.565,22.808,1.169,0.855,0.926,945,35,5.394,1.176,0.925,0.692,4,466.500,80.399,20.021,0.963,0.922,9.427,0.913,0.976,9.444
6,390,255,0,255,255,255,925.985,46.951,925.985,46.951,84.184,911.000,36.000,28,21,30.213,16.435,14.215,0.692,30.871,99450,255,NaN,NaN,100,99450,911,52,24.905,18.114,1.838,0.544,0.854,931,36,4.633,1.704,0.738,0.663,5,456.500,79.533,16.837,0.882,0.800,8.407,0.772,0.712,7.422
7,568,255,0,255,255,255,972.900,53.197,972.900,53.197,93.154,957.000,41.000,32,26,29.804,24.265,21.800,0.823,33.242,144840,255,NaN,NaN,100,144840,957,58,15.709,26.000,1.228,0.814,0.919,964,41,6.097,1.279,0.902,0.683,3,618.000,92.538,31.051,0.857,0.640,7.484,0.885,0.918,9.017
8,322,255,0,255,255,255,863.839,56.724,863.839,56.724,75.841,849.000,47.000,29,18,29.299,13.993,26.073,0.703,30.676,82110,255,NaN,NaN,100,82110,849,60,19.026,15.365,2.094,0.478,0.902,869,47,4.246,1.996,0.691,0.617,4,357.000,70.333,18.960,0.943,0.896,9.196,0.728,0.589,6.584
9,374,255,0,255,255,255,886.053,61.131,886.053,61.131,74.669,872.000,52.000,27,20,25.864,18.411,0.621,0.843,27.659,95370,255,NaN,NaN,100,95370,872,63,12.529,20.000,1.405,0.712,0.920,879,52,5.009,1.383,0.844,0.693,5,406.500,75.051,14.934,0.987,0.975,9.809,0.871,0.876,8.733
10,192,255,0,255,255,255,908.964,60.422,908.964,60.422,53.113,900.000,53.000,18,15,18.315,13.348,8.477,0.855,19.698,48960,255,NaN,NaN,100,48960,900,65,23.962,14.969,1.372,0.729,0.914,909,53,3.615,1.316,0.854,0.711,5,210.000,53.943,10.623,0.994,0.989,9.917,0.877,0.900,8.888
