 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,XStart,YStart,Area/Perim.,Ferets AR,Compactness,Extent,Neighbors,Area Convext Hull,Perim Convext Hull,PoN,PSR,PAR,Poly_Ave,HSR,HAR,Hex_Ave
1,806,255,0,255,255,255,792.875,17.532,792.875,17.532,114.426,774.000,6.000,40,25,41.189,24.915,175.131,0.774,41.340,205530,255,NaN,NaN,100,205530,774,6,147.848,25.000,1.653,0.605,0.943,774,6,7.044,1.654,0.778,0.806,3,855.000,108.845,38.142,0.884,0.721,8.023,0.812,0.746,7.789
2,280,255,0,255,255,255,733.661,17.096,733.661,17.096,63.698,723.000,8.000,20,18,21.355,16.694,148.860,0.867,23.324,71400,255,NaN,NaN,100,71400,723,12,149.036,17.395,1.279,0.782,0.927,728,8,4.396,1.341,0.884,0.778,2,302.000,64.689,31.849,NaN,NaN,NaN,NaN,NaN,NaN
3,248,255,0,255,255,255,715.786,19.444,715.786,19.444,62.184,705.000,11.000,21,18,21.604,14.616,146.671,0.806,22.472,63240,255,NaN,NaN,100,63240,705,17,159.146,15.563,1.478,0.677,0.902,709,11,3.988,1.444,0.823,0.656,3,275.000,61.729,20.728,0.866,0.667,7.665,0.851,0.846,8.487
4,804,255,0,255,255,255,829.376,27.647,829.376,27.647,108.912,810.000,14.000,36,29,37.235,27.493,166.664,0.852,38.013,205020,255,NaN,NaN,100,205020,815,15,144.638,27.771,1.354,0.738,0.949,828,14,7.382,1.369,0.859,0.770,4,847.000,108.335,27.228,0.960,0.916,9.379,0.884,0.886,8.847
5,331,255,0,255,255,255,615.198,28.119,615.198,28.119,74.426,601.000,18.000,27,19,25.366,16.614,0.539,0.751,28.160,84405,255,NaN,NaN,100,84405,601,25,163.496,18.239,1.527,0.655,0.890,616,18,4.447,1.544,0.809,0.645,3,372.000,71.795,24.809,0.897,0.758,8.277,0.817,0.789,8.027
6,344,255,0,255,255,255,676.985,29.869,676.985,29.869,71.841,665.000,18.000,23,22,22.326,19.618,17.403,0.838,24.698,87720,255,NaN,NaN,100,87720,665,35,21.371,21.356,1.138,0.879,0.920,674,18,4.788,1.157,0.937,0.680,3,374.000,71.988,23.947,0.850,0.615,7.321,0.896,0.956,9.261
7,348,255,0,255,255,255,586.796,29.779,586.796,29.779,74.326,572.000,19.000,28,20,25.745,17.211,17.345,0.792,29.411,88740,255,NaN,NaN,100,88740,572,34,17.819,18.645,1.496,0.669,0.916,586,19,4.682,1.577,0.818,0.621,3,380.000,72.563,24.775,0.874,0.691,7.823,0.817,0.775,7.963
8,545,255,0,255,255,255,704.019,33.577,704.019,33.577,93.841,688.000,22.000,33,23,33.503,20.712,173.737,0.778,34.438,138975,255,NaN,NaN,100,138975,689,26,154.179,22.124,1.618,0.618,0.929,702,22,5.808,1.557,0.786,0.718,5,586.500,90.149,18.768,0.945,0.899,9.224,0.830,0.790,8.098
9,446,255,0,255,255,255,769.596,34.702,769.596,34.702,83.012,756.000,23.000,28,22,27.469,20.673,3.772,0.813,28.443,113730,255,NaN,NaN,100,113730,756,36,10.125,21.957,1.329,0.753,0.923,774,23,5.373,1.295,0.868,0.724,4,483.000,81.809,20.753,0.983,0.964,9.736,0.890,0.916,9.031
10,748,255,0,255,255,255,739.540,38.468,739.540,38.468,108.569,721.000,25.000,37,27,36.882,25.822,165.332,0.797,38.626,190740,255,NaN,NaN,100,190740,722,30,158.749,26.860,1.428,0.700,0.913,727,25,6.890,1.438,0.837,0.749,7,819.000,106.529,15.510,0.919,0.856,8.873,0.855,0.847,8.509
