 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,XStart,YStart,Area/Perim.,Ferets AR,Compactness,Extent,Neighbors,Area Convext Hull,Perim Convext Hull,PoN,PSR,PAR,Poly_Ave,HSR,HAR,Hex_Ave
1,1272,255,0,255,255,255,660.405,32.462,660.405,32.462,137.539,640.000,10.000,41,43,43.147,37.536,124.931,0.845,46.098,324360,255,NaN,NaN,100,324360,646,16,130.601,38.795,1.149,0.870,0.939,657,10,9.248,1.188,0.933,0.721,2,1354.500,136.998,68.770,NaN,NaN,NaN,NaN,NaN,NaN
2,506,255,0,255,255,255,769.636,28.779,769.636,28.779,86.669,757.000,16.000,28,25,27.266,23.629,0.311,0.847,29.732,129030,255,NaN,NaN,100,129030,757,37,19.654,24.981,1.154,0.867,0.941,772,16,5.838,1.190,0.931,0.723,3,537.500,86.301,28.890,0.845,0.600,7.225,0.912,0.965,9.386
3,604,255,0,255,255,255,742.520,30.434,742.520,30.434,92.669,728.000,17.000,28,28,29.663,25.926,26.573,0.884,31.906,154020,255,NaN,NaN,100,154020,729,38,32.196,26.348,1.144,0.874,0.950,739,17,6.518,1.211,0.935,0.770,3,636.000,93.876,30.890,0.827,0.538,6.826,0.921,0.964,9.426
4,719,255,0,255,255,255,820.570,34.365,820.570,34.365,103.983,804.000,20.000,33,30,31.641,28.933,157.710,0.836,34.886,183345,255,NaN,NaN,100,183345,804,29,152.700,29.069,1.094,0.914,0.932,814,20,6.915,1.200,0.956,0.726,4,771.500,103.394,25.996,0.969,0.936,9.528,0.912,0.965,9.382
5,651,255,0,255,255,255,791.434,42.131,791.434,42.131,97.397,775.000,28.000,32,29,31.973,25.924,44.570,0.862,33.601,166005,255,NaN,NaN,100,166005,783,56,53.471,26.870,1.233,0.811,0.932,786,28,6.684,1.250,0.900,0.702,4,698.500,98.380,24.349,0.954,0.902,9.282,0.906,0.943,9.244
6,622,255,0,255,255,255,485.344,43.354,485.344,43.354,96.326,470.000,29.000,30,28,30.639,25.848,44.347,0.842,33.422,158610,255,NaN,NaN,100,158610,476,57,51.072,26.903,1.185,0.844,0.919,481,29,6.457,1.242,0.919,0.740,4,677.000,96.854,24.081,0.966,0.927,9.465,0.899,0.944,9.212
7,482,255,0,255,255,255,849.573,38.664,849.573,38.664,84.770,835.000,29.000,30,20,30.167,20.343,175.526,0.843,30.676,122910,255,NaN,NaN,100,122910,836,45,19.026,20.000,1.483,0.674,0.947,838,29,5.686,1.534,0.821,0.803,3,509.000,83.982,28.257,0.847,0.606,7.264,0.844,0.809,8.267
8,173,255,0,255,255,255,466.916,35.864,466.916,35.864,53.113,456.000,30.000,21,12,20.737,10.622,18.038,0.771,22.472,44115,255,NaN,NaN,100,44115,456,39,20.854,12.000,1.952,0.512,0.918,467,30,3.257,1.873,0.716,0.687,3,188.500,51.107,17.704,0.886,0.725,8.055,0.756,0.646,7.007
9,2896,255,0,255,255,255,591.444,65.172,591.444,65.172,219.723,560.000,35.000,62,68,63.203,58.340,83.858,0.754,68.469,738480,255,NaN,NaN,100,738480,588,103,83.290,61.572,1.083,0.923,0.903,589,35,13.180,1.112,0.961,0.687,5,3205.500,210.753,43.945,0.929,0.872,9.003,0.886,0.939,9.122
10,391,255,0,255,255,255,437.162,48.364,437.162,48.364,80.912,423.000,37.000,29,22,29.604,16.816,34.501,0.751,31.780,99705,255,NaN,NaN,100,99705,423,52,24.146,18.860,1.760,0.568,0.920,443,37,4.832,1.685,0.754,0.613,4,425.000,76.740,20.228,0.977,0.956,9.663,0.793,0.724,7.585
11,1983,255,0,255,255,255,875.685,67.601,875.685,67.601,193.581,850.000,37.000,55,60,58.108,43.450,67.630,0.665,62.362,505665,255,NaN,NaN,100,505665,861,97,74.181,51.418,1.337,0.748,0.843,866,37,10.244,1.213,0.865,0.601,6,2353.000,180.566,32.263,0.832,0.733,7.827,0.833,0.902,8.679
12,1631,255,0,255,255,255,631.959,69.791,631.959,69.791,180.995,609.000,38.000,44,61,64.142,32.376,72.248,0.626,64.195,415905,255,NaN,NaN,100,415905,620,99,71.847,37.945,1.981,0.505,0.832,635,38,9.011,1.692,0.710,0.608,6,1960.500,164.820,30.166,0.796,0.690,7.430,0.756,0.699,7.273
13,1937,255,0,255,255,255,767.427,63.487,767.427,63.487,192.409,739.000,38.000,63,48,62.275,39.603,159.466,0.657,68.000,493935,255,NaN,NaN,100,493935,740,46,151.928,47.764,1.572,0.636,0.857,756,38,10.067,1.424,0.797,0.641,10,2261.000,177.001,19.241,0.787,0.680,7.337,0.806,0.814,8.101
14,665,255,0,255,255,255,723.616,53.762,723.616,53.762,98.569,707.000,39.000,32,29,32.731,25.869,24.914,0.860,34.928,169575,255,NaN,NaN,100,169575,707,60,23.629,25.491,1.265,0.790,0.944,725,39,6.747,1.370,0.889,0.717,4,704.500,98.802,24.642,0.956,0.905,9.302,0.883,0.887,8.849
15,815,255,0,255,255,255,457.555,58.740,457.555,58.740,114.711,441.000,40.000,34,38,36.211,28.657,64.182,0.778,38.419,207825,255,NaN,NaN,100,207825,445,73,51.340,29.438,1.264,0.791,0.909,453,40,7.105,1.305,0.890,0.631,7,897.000,111.486,16.387,0.906,0.835,8.705,0.879,0.905,8.919
16,2581,255,0,255,255,255,513.276,72.958,513.276,72.958,230.309,483.000,40.000,62,71,75.952,43.267,61.307,0.611,81.345,658155,255,NaN,NaN,100,658155,484,99,46.494,47.502,1.755,0.570,0.853,530,40,11.207,1.712,0.755,0.586,7,3027.000,204.801,32.901,0.765,0.656,7.108,0.754,0.683,7.185
17,314,255,0,255,255,255,808.701,55.895,808.701,55.895,68.912,796.000,45.000,24,21,23.513,17.003,20.268,0.831,25.000,80070,255,NaN,NaN,100,80070,796,58,16.260,18.783,1.383,0.723,0.911,808,45,4.557,1.331,0.850,0.623,4,344.500,69.091,17.228,0.972,0.942,9.571,0.876,0.898,8.872
18,1591,255,0,255,255,255,832.163,67.563,832.163,67.563,169.782,801.000,46.000,58,43,59.306,34.157,23.043,0.694,62.610,405705,255,NaN,NaN,100,405705,801,78,26.565,38.806,1.736,0.576,0.882,833,46,9.371,1.613,0.759,0.638,7,1804.500,158.126,24.255,0.841,0.744,7.925,0.794,0.747,7.706
19,667,255,0,255,255,255,411.230,64.416,411.230,64.416,104.811,392.000,51.000,36,28,35.034,24.241,3.570,0.763,36.674,170085,255,NaN,NaN,100,170085,392,66,11.004,27.239,1.445,0.692,0.897,418,51,6.364,1.346,0.832,0.662,4,744.000,101.534,26.203,0.985,0.971,9.784,0.861,0.882,8.715
20,643,255,0,255,255,255,548.757,67.646,548.757,67.646,99.740,535.000,51.000,27,33,34.306,23.864,59.227,0.812,36.878,163965,255,NaN,NaN,100,163965,535,80,49.399,25.400,1.438,0.696,0.933,555,51,6.447,1.452,0.834,0.722,4,689.500,97.745,24.935,0.983,0.966,9.746,0.856,0.842,8.488
21,861,255,0,255,255,255,666.192,66.723,666.192,66.723,114.811,647.000,52.000,40,30,39.227,27.947,11.548,0.821,41.000,219555,255,NaN,NaN,100,219555,647,72,12.680,29.154,1.404,0.712,0.943,673,52,7.499,1.406,0.844,0.718,5,913.500,112.507,22.962,0.974,0.949,9.613,0.871,0.865,8.678
22,481,255,0,255,255,255,482.741,70.298,482.741,70.298,87.841,471.000,57.000,25,28,27.396,22.355,83.113,0.783,30.232,122655,255,NaN,NaN,100,122655,474,83,55.784,23.397,1.226,0.816,0.896,481,57,5.476,1.292,0.903,0.687,5,537.000,86.261,17.568,0.949,0.906,9.276,0.875,0.911,8.932
23,248,255,0,255,255,255,435.040,69.161,435.040,69.161,61.941,426.000,60.000,18,20,19.387,16.287,103.762,0.812,21.541,63240,255,NaN,NaN,100,63240,429,60,111.801,17.705,1.190,0.840,0.912,429,60,4.004,1.217,0.917,0.689,5,272.000,61.392,12.388,0.968,0.939,9.537,0.889,0.944,9.163
24,4561,255,0,255,255,255,723.261,104.122,723.261,104.122,306.936,681.000,61.000,86,86,97.837,59.357,141.583,0.608,103.005,1163055,255,NaN,NaN,100,1163055,688,64,126.314,66.505,1.648,0.607,0.840,705,61,14.860,1.549,0.779,0.617,10,5431.000,274.325,30.694,0.739,0.629,6.843,0.780,0.752,7.661
25,261,255,0,255,255,255,734.918,71.186,734.918,71.186,64.527,723.000,62.000,22,17,21.365,15.555,13.700,0.788,22.204,66555,255,NaN,NaN,100,66555,723,70,7.765,16.977,1.374,0.728,0.906,737,62,4.045,1.308,0.853,0.698,3,288.000,63.172,21.509,0.876,0.697,7.866,0.877,0.905,8.913
26,388,255,0,255,255,255,916.124,74.041,916.124,74.041,74.770,905.000,64.000,23,22,24.010,20.576,157.397,0.872,25.807,98940,255,NaN,NaN,100,98940,906,65,144.462,22.000,1.167,0.857,0.933,908,64,5.189,1.173,0.926,0.767,3,416.000,75.923,24.923,0.833,0.557,6.950,0.911,0.967,9.390
27,2274,255,0,255,255,255,944.055,94.723,944.055,94.723,198.167,912.000,66.000,63,54,58.942,49.122,155.280,0.728,63.820,579870,255,NaN,NaN,100,579870,929,68,125.433,51.906,1.200,0.833,0.885,942,66,11.475,1.230,0.913,0.668,6,2570.500,188.727,33.028,0.884,0.802,8.430,0.871,0.918,8.946
28,167,255,0,255,255,255,466.260,78.530,466.260,78.530,50.527,458.000,69.000,15,17,16.247,13.087,55.664,0.822,18.788,42585,255,NaN,NaN,100,42585,462,86,64.799,14.000,1.241,0.806,0.903,469,69,3.305,1.342,0.898,0.655,4,185.000,50.630,12.632,0.977,0.953,9.654,0.865,0.885,8.746
29,531,255,0,255,255,255,405.500,89.223,405.500,89.223,90.669,394.000,74.000,24,30,29.069,23.258,91.148,0.812,30.887,135405,255,NaN,NaN,100,135405,398,75,119.055,24.000,1.250,0.800,0.917,406,74,5.856,1.287,0.894,0.738,5,579.000,89.570,18.134,0.968,0.939,9.532,0.889,0.920,9.047
