 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,XStart,YStart
1,3184,255,0,255,255,255,727.006,83.541,727.006,83.541,244.793939239,695,49,70,76,77.776194542,52.124,53.440,0.668,84.864598037,811920,255,NaN,NaN,100,811920,698,117,45.955,60.608811615,1.492,0.670,0.858799730,713,49
2,2682,255,0,255,255,255,659.046,113.864,659.046,113.864,209.965512115,624,87,73,56,69.679275605,49.008,166.439,0.764,75.690157881,683910,255,NaN,NaN,100,683910,624,98,164.678,52.564527090,1.422,0.703,0.916609706,657,87
3,852,255,0,255,255,255,938.419,131.198,938.419,131.198,125.639610307,924,106,30,46,45.881481976,23.644,102.826,0.678,50.159744816,217260,255,NaN,NaN,100,217260,930,106,113.499,27.441072285,1.941,0.515,0.894957983,930,106
4,1345,255,0,255,255,255,1001.214,135.244,1001.214,135.244,181.722871427,966,108,60,54,70.872198912,24.163,139.255,0.512,75.166481892,342975,255,NaN,NaN,100,342975,969,108,139.316,29.963310898,2.933,0.341,0.855054037,969,108
5,1159,255,0,255,255,255,969.166,134.327,969.166,134.327,149.095454430,947,113,47,46,56.115515692,26.297,138.931,0.655,59.464274989,295545,255,NaN,NaN,100,295545,947,115,132.274,30.984924944,2.134,0.469,0.886763581,959,113
6,3353,255,0,255,255,255,703.842,153.703,703.842,153.703,226.592929113,670,118,71,71,67.017806655,63.702,145.404,0.821,72.180329730,855015,255,NaN,NaN,100,855015,670,144,169.624,64.622096721,1.052,0.951,0.937639821,698,118
7,870,255,0,255,255,255,880.990,141.648,880.990,141.648,120.911688245,868,118,26,45,45.723309540,24.227,86.896,0.748,46.324939288,221850,255,NaN,NaN,100,221850,876,163,76.264,25.910189714,1.887,0.530,0.926517572,881,118
8,2212,255,0,255,255,255,1058.193,155.168,1058.193,155.168,198.066017178,1024,129,67,54,77.296301285,36.436,146.167,0.709,79.075912894,564060,255,NaN,NaN,100,564060,1024,131,147.918,37.694349709,2.121,0.471,0.930780560,1026,129
9,537,255,0,255,255,255,923.534,156.288,923.534,156.288,95.982756057,910,140,25,34,34.275585154,19.948,112.633,0.732,35.777087640,136935,255,NaN,NaN,100,136935,916,142,116.565,22.310969487,1.718,0.582,0.899497487,921,140
10,1597,255,0,255,255,255,799.871,164.750,799.871,164.750,191.722871427,766,141,69,45,74.467014937,27.306,18.451,0.546,71.309185944,407235,255,NaN,NaN,100,407235,766,176,14.621,33.552559626,2.727,0.367,0.785731857,818,141
11,2437,255,0,255,255,255,454.033,166.186,454.033,166.186,201.237590053,421,144,72,49,68.610356523,45.225,175.732,0.756,73.545904033,621435,255,NaN,NaN,100,621435,421,174,11.768,45.839233132,1.517,0.659,0.946775447,427,144
12,407,255,0,255,255,255,903.085,157.547,903.085,157.547,78.426406871,892,146,23,25,27.431639977,18.891,128.837,0.832,29.154759474,103785,255,NaN,NaN,100,103785,895,146,120.964,21.169268552,1.452,0.689,0.939953811,895,146
13,1187,255,0,255,255,255,969.157,168.368,969.157,168.368,138.468037432,950,146,36,46,49.640483754,30.446,117.879,0.778,53.254107823,302685,255,NaN,NaN,100,302685,955,146,124.287,33.685231089,1.630,0.613,0.935382191,955,146
14,1574,255,0,255,255,255,749.558,178.253,749.558,178.253,161.965512115,725,150,49,55,49.789204413,40.251,88.511,0.754,55.443665103,401370,255,NaN,NaN,100,401370,748,205,82.747,45.485416090,1.237,0.808,0.903299857,749,150
15,303,255,0,255,255,255,942.450,161.616,942.450,161.616,67.798989873,934,151,18,20,22.050754072,17.496,118.491,0.828,25.612496950,77265,255,NaN,NaN,100,77265,935,151,128.660,18.000000000,1.260,0.793,0.938080495,935,151
16,1700,255,0,255,255,255,1005.772,180.532,1005.772,180.532,165.095454430,986,151,43,57,56.219903411,38.501,115.266,0.784,60.415229868,433500,255,NaN,NaN,100,433500,995,151,118.686,41.501036922,1.460,0.685,0.934065934,995,151
