 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,XStart,YStart
1,569,255,0,255,255,255,871.437,46.423,871.437,46.423,94.526911935,856,34,31,23,34.184332573,21.193,159.230,0.800,37.013511047,145095,255,NaN,NaN,100,145095,858,34,141.582,22.317352446,1.613,0.620,0.952301255,858,34
2,273,255,0,255,255,255,545.515,46.405,545.515,46.405,63.597979746,535,37,20,20,20.042270087,17.343,50.345,0.848,21.470910554,69615,255,NaN,NaN,100,69615,535,50,27.759,17.888543820,1.156,0.865,0.917647059,543,37
3,460,255,0,255,255,255,657.822,48.804,657.822,48.804,86.669047558,643,37,32,21,30.506059185,19.199,8.483,0.770,33.241540277,117300,255,NaN,NaN,100,117300,643,56,15.709,21.000000000,1.589,0.629,0.926485398,654,37
4,312,255,0,255,255,255,738.106,47.071,738.106,47.071,70.526911935,725,40,26,16,26.188773125,15.169,8.224,0.788,26.476404590,79560,255,NaN,NaN,100,79560,725,45,169.114,16.000000000,1.726,0.579,0.929955291,732,40
5,147,255,0,255,255,255,760.541,48.915,760.541,48.915,49.455844123,752,43,16,14,17.957385038,10.423,155.384,0.755,19.209372712,37485,255,NaN,NaN,100,37485,752,43,141.340,12.236867763,1.723,0.580,0.882882883,752,43
6,299,255,0,255,255,255,713.734,54.975,713.734,54.975,69.355339059,704,46,22,20,24.482346852,15.550,32.311,0.781,26.248809497,76245,255,NaN,NaN,100,76245,704,63,40.365,17.750406279,1.574,0.635,0.914373089,719,46
7,618,255,0,255,255,255,586.353,62.696,586.353,62.696,95.254833996,571,49,30,27,32.133728954,24.487,145.568,0.856,34.713109915,157590,255,NaN,NaN,100,157590,576,49,131.496,26.385602134,1.312,0.762,0.935654807,576,49
8,1129,255,0,255,255,255,661.425,70.784,661.425,70.784,147.053823869,638,50,46,41,45.852281014,31.350,25.759,0.656,52.430906916,287895,255,NaN,NaN,100,287895,639,82,34.902,37.031978354,1.463,0.684,0.835986672,676,50
9,313,255,0,255,255,255,404.385,62.398,404.385,62.398,69.455844123,394,51,18,22,22.223223335,17.933,82.933,0.815,25.238858928,79815,255,NaN,NaN,100,79815,398,72,56.310,18.000000000,1.239,0.807,0.947049924,408,51
10,297,255,0,255,255,255,692.955,58.880,692.955,58.880,67.213203436,683,51,20,18,21.156225843,17.874,19.701,0.826,24.083189158,75735,255,NaN,NaN,100,75735,685,67,41.634,18.000000000,1.184,0.845,0.939873418,687,51
11,446,255,0,255,255,255,750.123,62.072,750.123,62.072,84.669047558,737,51,29,23,28.751294972,19.751,10.149,0.782,30.083217913,113730,255,NaN,NaN,100,113730,737,57,164.578,21.019038988,1.456,0.687,0.909276249,749,51
12,300,255,0,255,255,255,853.313,59.497,853.313,59.497,67.941125497,842,51,23,17,23.225252931,16.446,161.713,0.817,25.495097568,76500,255,NaN,NaN,100,76500,843,51,138.180,17.000000000,1.412,0.708,0.914634146,843,51
13,534,255,0,255,255,255,721.489,69.663,721.489,69.663,95.982756057,707,54,29,31,37.270017324,18.243,42.285,0.728,38.209946349,136170,255,NaN,NaN,100,136170,708,83,42.879,20.131426583,2.043,0.489,0.891485810,727,54
14,732,255,0,255,255,255,832.839,74.342,832.839,74.342,103.982756057,818,57,28,35,34.075556114,27.351,91.952,0.851,36.138621999,186660,255,NaN,NaN,100,186660,830,57,104.421,27.928843595,1.246,0.803,0.940269750,830,57
15,542,255,0,255,255,255,876.980,68.924,876.980,68.924,92.426406871,863,58,30,25,28.102671501,24.556,39.207,0.797,31.400636936,138210,255,NaN,NaN,100,138210,868,81,37.235,25.000000000,1.144,0.874,0.935289042,866,58
16,570,255,0,255,255,255,382.351,74.111,382.351,74.111,94.811183182,366,60,31,29,30.459197100,23.827,35.368,0.797,32.649655435,145350,255,NaN,NaN,100,145350,378,89,62.650,24.816915810,1.278,0.782,0.926076361,389,60
17,864,255,0,255,255,255,899.046,82.207,899.046,82.207,116.468037432,882,62,33,39,36.401776327,30.220,87.363,0.800,40.261644278,220320,255,NaN,NaN,100,220320,894,62,104.381,31.772166880,1.205,0.830,0.930032293,894,62
18,734,255,0,255,255,255,690.744,80.490,690.744,80.490,112.468037432,673,64,34,33,36.972132189,25.277,29.872,0.729,40.496913463,187170,255,NaN,NaN,100,187170,673,88,32.905,28.200000000,1.463,0.684,0.889696970,701,64
19,645,255,0,255,255,255,925.612,80.253,925.612,80.253,101.740115370,911,64,30,32,34.787145067,23.608,132.242,0.783,37.202150475,164475,255,NaN,NaN,100,164475,911,67,143.746,25.631583033,1.474,0.679,0.934782609,916,64
