 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,XStart,YStart
41,1192,255,0,255,255,255,391.751,102.648,391.751,102.648,136.367532368,369,84,42,42,44.721216558,33.937,138.567,0.805,46.141087980,303960,255,NaN,NaN,100,303960,370,91,150.101,36.796277498,1.318,0.759,0.916570550,381,84
42,254,255,0,255,255,255,359.157,95.382,359.157,95.382,63.698484810,348,86,21,17,21.363979706,15.138,13.263,0.787,23.259406699,64770,255,NaN,NaN,100,64770,348,101,25.463,16.734958128,1.411,0.709,0.910394265,363,86
43,1190,255,0,255,255,255,580.671,106.783,580.671,106.783,145.681240867,558,86,47,44,52.231015596,29.009,141.943,0.705,54.708317466,303450,255,NaN,NaN,100,303450,558,93,149.216,32.460528431,1.801,0.555,0.916442049,572,86
44,912,255,0,255,255,255,469.634,109.821,469.634,109.821,122.811183182,456,87,30,44,46.013878827,25.236,113.046,0.760,47.169905660,232560,255,NaN,NaN,100,232560,456,90,122.005,28.129783327,1.823,0.548,0.921677615,464,87
45,2191,255,0,255,255,255,359.027,126.040,359.027,126.040,184.752308679,330,102,60,51,57.548376472,48.475,153.376,0.807,60.802960454,558705,255,NaN,NaN,100,558705,335,105,143.696,49.737928570,1.187,0.842,0.939536878,339,102
46,710,255,0,255,255,255,637.439,123.990,637.439,123.990,110.568542495,623,105,31,36,38.188429201,23.672,127.928,0.730,41.048751504,181050,255,NaN,NaN,100,181050,627,105,124.077,27.262993221,1.613,0.620,0.873308733,627,105
47,1986,255,0,255,255,255,503.803,141.047,503.803,141.047,184.267027305,482,108,44,65,66.662204612,37.932,103.262,0.735,67.119296778,506430,255,NaN,NaN,100,506430,487,112,118.474,39.391468681,1.757,0.569,0.917744917,501,108
48,1316,255,0,255,255,255,570.562,134.255,570.562,134.255,149.438600180,549,111,47,45,47.169001834,35.523,142.430,0.741,51.478150705,335580,255,NaN,NaN,100,335580,550,117,150.945,38.948531815,1.328,0.753,0.930364086,557,111
49,1062,255,0,255,255,255,420.911,138.142,420.911,138.142,137.580735804,400,115,38,50,51.980893882,26.013,120.944,0.705,55.036351623,270810,255,NaN,NaN,100,270810,410,115,114.702,28.597914399,1.998,0.500,0.922675934,410,115
50,1030,255,0,255,255,255,451.555,142.745,451.555,142.745,129.639610307,436,119,32,46,43.317827498,30.275,77.854,0.770,46.389654019,262650,255,NaN,NaN,100,262650,452,165,82.569,30.918756379,1.431,0.699,0.925011226,456,119
51,604,255,0,255,255,255,610.164,133.937,610.164,133.937,94.083261121,596,120,28,29,32.294151128,23.813,54.315,0.857,34.132096332,154020,255,NaN,NaN,100,154020,604,149,58.173,24.363106855,1.356,0.737,0.943013271,606,120
52,1168,255,0,255,255,255,539.039,143.008,539.039,143.008,137.396969620,521,122,38,43,44.684028087,33.281,114.761,0.777,47.010637094,297840,255,NaN,NaN,100,297840,522,126,141.911,33.385054376,1.343,0.745,0.933653078,538,122
53,2319,255,0,255,255,255,410.713,173.450,410.713,173.450,230.208152802,385,127,50,90,90.533411977,32.614,112.126,0.550,96.664367789,591345,255,NaN,NaN,100,591345,390,127,114.444,39.183827722,2.776,0.360,0.849450549,390,127
54,651,255,0,255,255,255,475.925,149.568,475.925,149.568,103.840620434,464,131,24,37,37.108520529,22.337,94.861,0.759,37.854986461,166005,255,NaN,NaN,100,166005,471,131,102.200,23.742778106,1.661,0.602,0.932664756,471,131
55,590,255,0,255,255,255,627.588,150.966,627.588,150.966,94.468037432,614,134,26,35,32.671698972,22.993,79.930,0.831,35.510561809,150450,255,NaN,NaN,100,150450,624,169,80.272,25.150419960,1.421,0.704,0.926944226,625,134
56,1277,255,0,255,255,255,382.061,174.614,382.061,174.614,150.468037432,369,142,26,63,61.791885500,26.313,92.944,0.709,63.198101237,325635,255,NaN,NaN,100,325635,381,142,94.538,26.000000000,2.348,0.426,0.959429001,381,142
57,1093,255,0,255,255,255,587.645,167.191,587.645,167.191,132.124891681,570,143,34,47,46.195341922,30.125,70.893,0.787,48.764741361,278715,255,NaN,NaN,100,278715,583,190,74.539,30.594117082,1.533,0.652,0.940619621,594,143
58,1236,255,0,255,255,255,353.781,171.331,353.781,171.331,140.911688245,334,150,35,46,48.261827903,32.608,108.660,0.782,51.107729357,315180,255,NaN,NaN,100,315180,341,150,120.579,35.000000000,1.480,0.676,0.954071787,341,150
59,726,255,0,255,255,255,611.056,173.329,611.056,173.329,116.083261121,599,150,24,44,42.929111531,21.533,92.533,0.677,44.553338820,185130,255,NaN,NaN,100,185130,605,150,99.039,23.112692007,1.994,0.502,0.906933167,605,150
60,387,255,0,255,255,255,561.286,166.895,561.286,166.895,76.183766184,549,156,23,23,24.306569922,20.272,59.904,0.838,26.627053911,98685,255,NaN,NaN,100,98685,557,179,55.713,21.965007135,1.199,0.834,0.930288462,559,156
61,994,255,0,255,255,255,539.713,180.900,539.713,180.900,128.953318806,520,160,38,42,45.430566235,27.858,124.785,0.751,48.259714048,253470,255,NaN,NaN,100,253470,526,160,124.019,29.294404963,1.631,0.613,0.919518964,526,160
62,711,255,0,255,255,255,444.011,179.044,444.011,179.044,106.325901808,431,161,28,36,36.635265207,24.710,108.932,0.790,38.275318418,181305,255,NaN,NaN,100,181305,438,161,109.855,24.981993515,1.483,0.674,0.925178920,438,161
63,383,255,0,255,255,255,465.098,173.101,465.098,173.101,75.012193309,454,161,22,24,24.196304848,20.154,116.549,0.855,26.172504657,97665,255,NaN,NaN,100,97665,454,166,133.452,21.700666324,1.201,0.833,0.926239420,462,161
64,929,255,0,255,255,255,488.162,185.080,488.162,185.080,118.811183182,473,163,29,43,41.101764238,28.778,87.600,0.827,43.185645763,236895,255,NaN,NaN,100,236895,488,163,95.315,29.000000000,1.428,0.700,0.938858009,488,163
65,753,255,0,255,255,255,334.768,189.137,334.768,189.137,119.396969620,321,166,28,44,46.678798538,20.539,110.955,0.664,45.607017004,192015,255,NaN,NaN,100,192015,331,166,105.255,22.056438663,2.273,0.440,0.926769231,331,166
66,882,255,0,255,255,255,517.729,192.025,517.729,192.025,122.811183182,502,172,36,38,44.196948447,25.409,126.312,0.735,46.861498055,224910,255,NaN,NaN,100,224910,503,174,129.806,28.563309699,1.739,0.575,0.925498426,512,172
67,800,255,0,255,255,255,569.285,197.685,569.285,197.685,111.982756057,554,178,30,38,37.168685791,27.405,104.038,0.802,39.962482405,204000,255,NaN,NaN,100,204000,559,180,121.701,29.285611806,1.356,0.737,0.930773706,566,178
68,644,255,0,255,255,255,465.359,202.143,465.359,202.143,101.740115370,451,185,29,33,33.325685116,24.605,100.224,0.782,35.468295702,164220,255,NaN,NaN,100,164220,460,185,111.501,25.586723361,1.354,0.738,0.913475177,460,185
69,2055,255,0,255,255,255,362.919,224.247,362.919,224.247,180.024386618,340,194,46,60,58.373564853,44.823,87.744,0.797,61.098281482,524025,255,NaN,NaN,100,524025,350,197,111.105,45.992158990,1.302,0.768,0.931339225,368,194
70,558,255,0,255,255,255,443.634,210.769,443.634,210.769,93.740115370,431,195,26,32,31.953404840,22.234,118.888,0.798,35.341194094,142290,255,NaN,NaN,100,142290,436,195,115.115,23.954698625,1.437,0.696,0.929225645,436,195
71,1139,255,0,255,255,255,402.368,219.645,402.368,219.645,133.195959493,384,196,38,45,44.704016480,32.440,125.626,0.807,47.010637094,290445,255,NaN,NaN,100,290445,396,196,119.291,35.174087598,1.378,0.726,0.929795918,396,196
72,545,255,0,255,255,255,506.195,214.098,506.195,214.098,92.325901808,492,199,29,28,30.277831964,22.918,137.194,0.803,32.756678708,138975,255,NaN,NaN,100,138975,500,199,121.264,24.684158732,1.321,0.757,0.927659574,500,199
73,555,255,0,255,255,255,549.359,215.050,549.359,215.050,92.669047558,534,201,29,27,29.983535821,23.568,133.074,0.812,31.890437438,141525,255,NaN,NaN,100,141525,539,203,131.186,24.965287376,1.272,0.786,0.920398010,550,201
74,467,255,0,255,255,255,485.359,220.703,485.359,220.703,86.426406871,474,206,23,29,30.097840049,19.756,98.023,0.786,31.384709653,119085,255,NaN,NaN,100,119085,480,206,112.479,20.357497201,1.524,0.656,0.922013820,480,206
75,168,255,0,255,255,255,333.381,217.220,333.381,217.220,49.798989873,326,210,14,15,15.252920534,14.024,88.325,0.851,17.804493815,42840,255,NaN,NaN,100,42840,326,222,38.157,13.803940759,1.088,0.919,0.920547945,330,210
76,346,255,0,255,255,255,528.821,221.757,528.821,221.757,71.941125497,518,211,22,21,21.681296970,20.319,119.829,0.840,24.839484697,88230,255,NaN,NaN,100,88230,522,211,130.101,21.000000000,1.067,0.937,0.931359354,522,211
77,830,255,0,255,255,255,437.543,235.763,437.543,235.763,117.296464556,421,216,36,37,42.921209878,24.622,131.538,0.758,44.687805943,211650,255,NaN,NaN,100,211650,423,218,130.462,27.092761009,1.743,0.574,0.910087719,427,216
78,634,255,0,255,255,255,465.916,232.916,465.916,232.916,98.083261121,451,218,30,29,31.543331731,25.591,128.570,0.828,34.669871647,161670,255,NaN,NaN,100,161670,458,218,123.232,25.938388539,1.233,0.811,0.931667891,458,218
79,879,255,0,255,255,255,390.139,254.111,390.139,254.111,117.296464556,373,233,31,42,39.349991618,28.442,91.674,0.803,42.379240201,224145,255,NaN,NaN,100,224145,387,233,109.290,30.397570753,1.384,0.723,0.937600000,387,233
80,263,255,0,255,255,255,488.743,244.835,488.743,244.835,63.112698372,478,236,21,17,20.172530658,16.600,153.235,0.830,23.345235060,67065,255,NaN,NaN,100,67065,482,236,136.736,17.000000000,1.215,0.823,0.926056338,482,236
81,1066,255,0,255,255,255,417.415,259.426,417.415,259.426,129.053823869,402,237,33,45,43.334960598,31.321,85.351,0.804,45.705579528,271830,255,NaN,NaN,100,271830,413,282,79.919,32.009643247,1.384,0.723,0.928167175,420,237
82,426,255,0,255,255,255,468.080,255.697,468.080,255.697,81.497474683,453,246,30,21,28.330078790,19.146,173.761,0.806,30.413812651,108630,255,NaN,NaN,100,108630,453,252,170.538,20.761126902,1.480,0.676,0.923076923,458,246
83,1083,255,0,255,255,255,366.057,270.313,366.057,270.313,138.124891681,343,252,47,37,52.870610528,26.081,147.021,0.713,54.671747731,276165,255,NaN,NaN,100,276165,347,253,140.194,30.631405761,2.027,0.493,0.911616162,348,252
84,752,255,0,255,255,255,445.480,269.995,445.480,269.995,107.740115370,431,253,30,35,34.846219237,27.477,89.478,0.814,37.589892258,191760,255,NaN,NaN,100,191760,436,254,118.610,28.588593745,1.268,0.789,0.927250308,447,253
85,731,255,0,255,255,255,402.701,292.065,402.701,292.065,109.396969620,388,274,30,37,37.093383129,25.092,115.692,0.768,40.311288741,186405,255,NaN,NaN,100,186405,395,274,113.385,27.163990004,1.478,0.676,0.909769757,395,274
86,477,255,0,255,255,255,427.861,290.110,427.861,290.110,85.254833996,415,277,26,26,26.253011686,23.134,136.600,0.825,29.000000000,121635,255,NaN,NaN,100,121635,415,283,136.397,24.583080947,1.135,0.881,0.927113703,426,277
87,842,255,0,255,255,255,367.933,296.746,367.933,296.746,118.225396744,348,282,42,30,43.296687432,24.761,162.858,0.757,44.598206242,214710,255,NaN,NaN,100,214710,348,287,160.346,25.274343767,1.749,0.572,0.927312775,353,282
88,617,255,0,255,255,255,449.729,304.453,449.729,304.453,96.769552622,437,288,24,32,32.714856807,24.013,96.070,0.828,34.669871647,157335,255,NaN,NaN,100,157335,442,289,123.232,24.000000000,1.362,0.734,0.947045280,448,288
89,973,255,0,255,255,255,427.049,321.798,427.049,321.798,124.710678119,411,301,32,44,43.234064344,28.655,106.464,0.786,46.486557197,248115,255,NaN,NaN,100,248115,418,301,108.825,31.256753116,1.509,0.663,0.913186298,418,301
90,988,255,0,255,255,255,392.230,321.239,392.230,321.239,124.468037432,372,303,40,36,39.559066818,31.800,1.384,0.801,42.047592083,251940,255,NaN,NaN,100,251940,374,313,154.654,33.997553785,1.244,0.804,0.929882353,390,303
91,362,255,0,255,255,255,1189.757,322.964,1189.757,322.964,72.769552622,1179,312,23,21,23.698789606,19.449,161.663,0.859,24.758836806,92310,255,NaN,NaN,100,92310,1180,315,133.363,20.549873413,1.219,0.821,0.934193548,1190,312
92,274,255,0,255,255,255,451.496,327.369,451.496,327.369,67.941125497,441,319,23,18,25.039117416,13.933,28.341,0.746,26.248809497,69870,255,NaN,NaN,100,69870,442,337,40.365,16.007351252,1.797,0.556,0.908789386,456,319
93,1012,255,0,255,255,255,1186.020,350.271,1186.020,350.271,123.154328933,1169,331,35,38,40.822953786,31.564,120.572,0.838,42.520583251,258060,255,NaN,NaN,100,258060,1169,337,131.186,32.727311577,1.293,0.773,0.947565543,1178,331
94,980,255,0,255,255,255,407.031,349.523,407.031,349.523,120.610173055,389,332,40,37,39.076023856,31.932,27.880,0.847,41.761226036,249900,255,NaN,NaN,100,249900,389,358,16.699,32.600000000,1.224,0.817,0.946859903,408,332
95,620,255,0,255,255,255,1153.187,345.203,1153.187,345.203,98.183766184,1139,332,29,28,31.298665796,25.222,22.066,0.808,34.409301068,158100,255,NaN,NaN,100,158100,1140,357,35.538,27.063790948,1.241,0.806,0.917159763,1153,332
96,640,255,0,255,255,255,1162.453,368.625,1162.453,368.625,97.740115370,1148,354,30,30,29.400785928,27.716,11.749,0.842,31.622776602,163200,255,NaN,NaN,100,163200,1148,377,18.435,29.261541959,1.061,0.943,0.941176471,1163,354
97,538,255,0,255,255,255,1135.143,372.139,1135.143,372.139,90.669047558,1121,358,27,28,31.463831884,21.771,47.958,0.822,34.828149535,137190,255,NaN,NaN,100,137190,1121,383,39.174,23.113716760,1.445,0.692,0.934839270,1137,358
98,679,255,0,255,255,255,1183.864,384.659,1183.864,384.659,104.083261121,1169,369,30,32,35.183855514,24.572,54.251,0.788,39.051248380,173145,255,NaN,NaN,100,173145,1172,400,50.194,25.516209026,1.432,0.698,0.915711396,1179,369
99,830,255,0,255,255,255,1153.140,394.930,1153.140,394.930,111.639610307,1136,378,35,34,35.116892474,30.093,158.335,0.837,37.336309405,211650,255,NaN,NaN,100,211650,1136,387,159.624,29.725410006,1.167,0.857,0.938383267,1147,378
100,661,255,0,255,255,255,1123.787,399.695,1123.787,399.695,102.568542495,1106,384,33,30,29.228514889,28.794,22.661,0.790,33.734255587,168555,255,NaN,NaN,100,168555,1106,400,168.024,28.532227393,1.015,0.985,0.901773533,1119,384
101,726,255,0,255,255,255,1173.811,416.919,1173.811,416.919,103.497474683,1159,401,29,33,34.630258074,26.693,59.237,0.852,37.483329628,185130,255,NaN,NaN,100,185130,1160,428,43.919,28.565799097,1.297,0.771,0.939805825,1171,401
102,593,255,0,255,255,255,1145.288,422.299,1145.288,422.299,93.497474683,1133,407,26,31,28.915602411,26.112,89.208,0.852,31.575306808,151215,255,NaN,NaN,100,151215,1140,407,100.954,25.720185046,1.107,0.903,0.936069455,1140,407
103,601,255,0,255,255,255,1120.991,427.031,1120.991,427.031,94.769552622,1109,412,25,30,30.920830751,24.748,95.052,0.841,33.105890714,153255,255,NaN,NaN,100,153255,1112,412,115.017,24.626230315,1.249,0.800,0.944968553,1112,412
104,672,255,0,255,255,255,1158.586,446.064,1158.586,446.064,100.568542495,1145,429,28,34,32.992557105,25.934,65.287,0.835,34.525353003,171360,255,NaN,NaN,100,171360,1154,463,79.992,27.260142784,1.272,0.786,0.939203354,1159,429
105,604,255,0,255,255,255,1181.725,447.439,1181.725,447.439,99.497474683,1169,429,24,36,36.086009252,21.311,71.967,0.767,37.643060449,154020,255,NaN,NaN,100,154020,1175,465,73.009,21.584580553,1.693,0.591,0.921434020,1184,429
106,249,255,0,255,255,255,1136.721,445.207,1136.721,445.207,59.941125497,1127,435,17,20,20.024259941,15.833,107.188,0.871,21.470910554,63495,255,NaN,NaN,100,63495,1134,435,117.759,17.000000000,1.265,0.791,0.936090226,1134,435
107,312,255,0,255,255,255,1121.500,452.734,1121.500,452.734,67.112698372,1112,443,21,19,21.785099188,18.235,135.387,0.870,24.041630560,79560,255,NaN,NaN,100,79560,1114,443,135.000,19.000000000,1.195,0.837,0.945454545,1114,443
108,191,255,0,255,255,255,111.558,895.893,111.558,895.893,57.355339059,102,888,19,17,20.030227640,12.141,147.593,0.730,22.022715546,48705,255,NaN,NaN,100,48705,104,888,129.472,12.736723987,1.650,0.606,0.866213152,104,888
109,408,255,0,255,255,255,145.939,901.007,145.939,901.007,80.083261121,131,890,28,22,27.995314006,18.556,155.639,0.799,29.681644159,104040,255,NaN,NaN,100,104040,131,895,147.381,20.497482504,1.509,0.663,0.909698997,145,890
110,300,255,0,255,255,255,127.143,908.193,127.143,908.193,68.769552622,118,897,20,22,21.495276673,17.770,96.048,0.797,23.769728648,76500,255,NaN,NaN,100,76500,122,897,112.249,19.657568517,1.210,0.827,0.892857143,122,897
111,624,255,0,255,255,255,104.240,913.987,104.240,913.987,95.982756057,91,898,28,32,29.326161716,27.092,94.448,0.851,32.557641192,159120,255,NaN,NaN,100,159120,100,898,100.620,28.000000000,1.082,0.924,0.932038835,100,898
112,257,255,0,255,255,255,164.523,909.333,164.523,909.333,63.112698372,156,898,16,22,22.235604023,14.716,79.474,0.811,23.086792761,65535,255,NaN,NaN,100,65535,160,920,72.350,15.513028526,1.511,0.662,0.909734513,163,898
113,492,255,0,255,255,255,144.911,922.872,144.911,922.872,84.911688245,132,910,27,26,25.633215160,24.438,30.367,0.858,28.600699292,125460,255,NaN,NaN,100,125460,138,936,53.531,24.748737342,1.049,0.953,0.921348315,139,910
114,439,255,0,255,255,255,1302.826,923.937,1302.826,923.937,87.982756057,1288,912,31,25,34.417863463,16.240,38.530,0.713,35.510561809,111945,255,NaN,NaN,100,111945,1288,932,32.347,18.384776311,2.119,0.472,0.894093686,1311,912
115,399,255,0,255,255,255,82.610,929.733,82.610,929.733,80.083261121,70,917,24,26,26.033274871,19.514,61.889,0.782,27.658633372,101745,255,NaN,NaN,100,101745,70,936,40.601,20.124611797,1.334,0.750,0.907849829,85,917
