 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,XStart,YStart
1,321,255,0,255,255,255,745.425,12.042,745.425,12.042,79.597979746,731,5,31,16,29.443218003,13.881,1.049,0.637,31.575306808,81855,255,NaN,NaN,100,81855,731,6,169.046,15.854945927,2.121,0.471,0.881868132,732,5
2,69,255,0,255,255,255,677.833,27.312,677.833,27.312,32.142135624,674,21,7,12,12.610724063,6.967,81.137,0.839,13.000000000,17595,255,NaN,NaN,100,17595,675,33,67.380,7.000000000,1.810,0.552,0.926174497,677,21
3,855,255,0,255,255,255,424.313,69.818,424.313,69.818,125.396969620,402,56,46,29,47.379450261,22.977,162.680,0.683,50.606323716,218025,255,NaN,NaN,100,218025,402,60,150.396,26.082273479,2.062,0.485,0.907161804,421,56
4,398,255,0,255,255,255,388.807,70.113,388.807,70.113,89.597979746,369,59,34,19,32.022597500,15.825,14.286,0.623,35.341194094,101490,255,NaN,NaN,100,101490,369,75,25.115,19.000000000,2.024,0.494,0.894382022,395,59
5,55,255,0,255,255,255,495.336,74.645,495.336,74.645,27.798989873,492,70,8,10,9.454857752,7.407,108.187,0.894,10.440306509,14025,255,NaN,NaN,100,14025,492,70,106.699,8.000000000,1.277,0.783,0.901639344,492,70
6,874,255,0,255,255,255,392.201,88.418,392.201,88.418,125.740115370,370,75,44,29,44.632285326,24.933,0.547,0.695,45.694638635,222870,255,NaN,NaN,100,222870,371,78,156.801,27.975545527,1.790,0.559,0.881048387,404,75
7,631,255,0,255,255,255,461.910,87.869,461.910,87.869,98.669047558,447,75,32,27,31.602580197,25.422,169.139,0.814,34.481879299,160905,255,NaN,NaN,100,160905,449,76,150.461,25.970170998,1.243,0.804,0.911849711,456,75
8,795,255,0,255,255,255,432.658,94.890,432.658,94.890,114.568542495,414,81,37,32,41.812104054,24.209,148.792,0.761,43.829214002,202725,255,NaN,NaN,100,202725,415,81,145.222,26.239283527,1.727,0.579,0.932551320,415,81
9,267,255,0,255,255,255,489.013,92.837,489.013,92.837,68.526911935,480,81,16,24,21.340399033,15.930,104.336,0.714,24.207436874,68085,255,NaN,NaN,100,68085,480,86,128.290,16.000000000,1.340,0.746,0.915951973,494,81
10,841,255,0,255,255,255,371.420,109.171,371.420,109.171,119.396969620,350,94,42,30,42.421691027,25.242,166.931,0.741,44.944410108,214455,255,NaN,NaN,100,214455,350,101,159.146,26.832815730,1.681,0.595,0.915623299,369,94
11,889,255,0,255,255,255,482.291,112.130,482.291,112.130,151.580735804,452,94,54,39,54.381718191,20.814,153.836,0.486,59.093146811,226695,255,NaN,NaN,100,226695,452,101,156.038,25.350561008,2.613,0.383,0.779482683,478,94
12,773,255,0,255,255,255,329.694,110.107,329.694,110.107,119.639610307,304,95,45,28,43.848410131,22.446,10.859,0.679,46.572524089,197115,255,NaN,NaN,100,197115,304,113,14.931,25.342141542,1.954,0.512,0.897793264,335,95
13,832,255,0,255,255,255,414.207,111.207,414.207,111.207,125.053823869,392,97,48,28,45.949360863,23.054,168.596,0.669,49.040799341,212160,255,NaN,NaN,100,212160,392,105,163.413,26.368738021,1.993,0.502,0.892225201,405,97
14,863,255,0,255,255,255,456.944,126.769,456.944,126.769,118.468037432,439,107,33,40,39.685126263,27.688,120.788,0.773,41.725292090,220065,255,NaN,NaN,100,220065,441,114,135.971,30.978929733,1.433,0.698,0.901776385,450,107
15,708,255,0,255,255,255,305.630,128.398,305.630,128.398,111.154328933,286,114,38,29,40.351608083,22.340,158.883,0.720,41.629316593,180540,255,NaN,NaN,100,180540,286,122,155.898,23.261844339,1.806,0.554,0.909441233,303,114
16,878,255,0,255,255,255,348.269,128.837,348.269,128.837,134.325901808,322,114,50,28,49.289645534,22.680,1.201,0.611,50.089919145,223890,255,NaN,NaN,100,223890,322,128,3.434,26.694620052,2.173,0.460,0.850775194,350,114
17,1138,255,0,255,255,255,391.727,135.025,391.727,135.025,141.982756057,368,118,47,33,48.390934114,29.943,9.708,0.709,49.648766349,290190,255,NaN,NaN,100,290190,369,149,27.597,31.653210962,1.616,0.619,0.902100674,392,118
18,535,255,0,255,255,255,484.315,134.453,484.315,134.453,98.669047558,472,118,26,33,35.018657530,19.452,134.795,0.691,40.000000000,136425,255,NaN,NaN,100,136425,473,119,126.870,23.269890521,1.800,0.555,0.887966805,475,118
19,508,255,0,255,255,255,431.232,132.018,431.232,132.018,96.083261121,414,121,34,24,34.146713631,18.942,163.348,0.691,36.769552622,129540,255,NaN,NaN,100,129540,414,126,157.620,22.339402496,1.803,0.555,0.869118905,429,121
