 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,XStart,YStart
1,885,255,0,255,255,255,660.758,22.512,660.758,22.512,114.953318806,644,3,33,40,37.532162773,30.023,59.156,0.842,40.311288741,225675,255,NaN,NaN,100,225675,658,43,82.875,30.567957079,1.250,0.800,0.928646380,661,3
2,423,255,0,255,255,255,575.902,13.469,575.902,13.469,85.840620434,561,5,31,20,30.008130342,17.948,10.114,0.721,31.780497164,107865,255,NaN,NaN,100,107865,562,18,24.146,20.000000000,1.672,0.598,0.917570499,577,5
3,899,255,0,255,255,255,598.877,28.355,598.877,28.355,118.468037432,579,11,40,33,38.217369566,29.951,178.692,0.805,41.000000000,229245,255,NaN,NaN,100,229245,579,26,167.320,31.564605563,1.276,0.784,0.930641822,593,11
4,508,255,0,255,255,255,630.783,26.715,630.783,26.715,87.497474683,618,13,26,28,26.090353457,24.791,34.383,0.834,28.635642127,129540,255,NaN,NaN,100,129540,618,20,155.225,24.828176658,1.052,0.950,0.914491449,631,13
5,370,255,0,255,255,255,772.889,25.322,772.889,25.322,73.012193309,761,14,24,21,23.047649748,20.440,170.679,0.872,25.079872408,94350,255,NaN,NaN,100,94350,761,23,156.501,21.000000000,1.128,0.887,0.930817610,770,14
6,539,255,0,255,255,255,726.162,28.762,726.162,28.762,91.254833996,712,15,28,27,29.243601193,23.468,46.969,0.813,31.400636936,137445,255,NaN,NaN,100,137445,712,37,37.235,23.702320561,1.246,0.802,0.934142114,730,15
7,744,255,0,255,255,255,528.145,33.144,528.145,33.144,105.740115370,511,18,35,29,36.470503420,25.974,164.932,0.836,38.470768123,189720,255,NaN,NaN,100,189720,511,25,152.103,27.280029325,1.404,0.712,0.946564885,522,18
8,606,255,0,255,255,255,799.596,31.625,799.596,31.625,92.769552622,785,19,29,25,30.256075748,25.502,174.120,0.885,31.384709653,154530,255,NaN,NaN,100,154530,786,22,149.349,25.000000000,1.186,0.843,0.955835962,796,19
9,848,255,0,255,255,255,563.985,37.265,563.985,37.265,115.053823869,546,21,37,33,35.572848873,30.352,171.431,0.805,39.560080890,216240,255,NaN,NaN,100,216240,546,28,159.274,32.163046163,1.172,0.853,0.920738328,562,21
10,304,255,0,255,255,255,826.385,29.852,826.385,29.852,71.355339059,815,21,25,18,25.876400483,14.958,170.226,0.750,26.248809497,77520,255,NaN,NaN,100,77520,815,23,162.255,15.846253009,1.730,0.578,0.885007278,818,21
