 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,XStart,YStart
1,145,255,0,255,255,255,629.231,13.879,629.231,13.879,46.384776311,621,9,17,10,17.410287233,10.604,7.448,0.847,18.384776311,36975,255,NaN,NaN,100,36975,621,17,22.380,10.000000000,1.642,0.609,0.944625407,625,9
2,481,255,0,255,255,255,885.893,26.862,885.893,26.862,89.597979746,869,16,32,21,32.371758642,18.919,9.906,0.753,33.837848631,122655,255,NaN,NaN,100,122655,869,30,18.970,20.586009419,1.711,0.584,0.916190476,892,16
3,480,255,0,255,255,255,914.008,30.177,914.008,30.177,89.740115370,899,17,31,24,31.493797414,19.406,155.782,0.749,32.756678708,122400,255,NaN,NaN,100,122400,902,19,148.736,19.911360178,1.623,0.616,0.909952607,905,17
4,468,255,0,255,255,255,895.953,45.218,895.953,45.218,91.254833996,878,34,33,22,32.432161010,18.373,179.415,0.706,33.955853693,119340,255,NaN,NaN,100,119340,878,49,13.627,21.585670628,1.765,0.567,0.867469880,898,34
5,432,255,0,255,255,255,950.062,46.977,950.062,46.977,80.083261121,939,35,24,26,25.359097867,21.690,70.858,0.846,26.832815730,110160,255,NaN,NaN,100,110160,939,53,26.565,22.807893370,1.169,0.855,0.926045016,945,35
6,390,255,0,255,255,255,925.985,46.951,925.985,46.951,84.183766184,911,36,28,21,30.213337178,16.435,14.215,0.692,30.870698081,99450,255,NaN,NaN,100,99450,911,52,24.905,18.113693228,1.838,0.544,0.854326396,931,36
7,568,255,0,255,255,255,972.900,53.197,972.900,53.197,93.154328933,957,41,32,26,29.804072764,24.265,21.800,0.823,33.241540277,144840,255,NaN,NaN,100,144840,957,58,15.709,26.000000000,1.228,0.814,0.919093851,964,41
8,322,255,0,255,255,255,863.839,56.724,863.839,56.724,75.840620434,849,47,29,18,29.299001244,13.993,26.073,0.703,30.675723300,82110,255,NaN,NaN,100,82110,849,60,19.026,15.365466507,2.094,0.478,0.901960784,869,47
9,374,255,0,255,255,255,886.053,61.131,886.053,61.131,74.669047558,872,52,27,20,25.863817444,18.411,0.621,0.843,27.658633372,95370,255,NaN,NaN,100,95370,872,63,12.529,20.000000000,1.405,0.712,0.920049200,879,52
10,192,255,0,255,255,255,908.964,60.422,908.964,60.422,53.112698372,900,53,18,15,18.314660188,13.348,8.477,0.855,19.697715604,48960,255,NaN,NaN,100,48960,900,65,23.962,14.968933346,1.372,0.729,0.914285714,909,53
11,605,255,0,255,255,255,930.264,66.715,930.264,66.715,97.396969620,912,54,35,26,33.401035531,23.062,18.821,0.801,35.902646142,154275,255,NaN,NaN,100,154275,912,70,12.875,23.768272323,1.448,0.690,0.915279879,932,54
12,739,255,0,255,255,255,998.091,72.926,998.091,72.926,118.568542495,982,54,28,42,43.175932652,21.793,109.189,0.661,46.518813398,188445,255,NaN,NaN,100,188445,989,54,115.463,26.385602134,1.981,0.505,0.887154862,989,54
13,931,255,0,255,255,255,945.711,81.685,945.711,81.685,143.681240867,925,59,44,45,52.223680238,22.698,44.835,0.567,51.855568650,237405,255,NaN,NaN,100,237405,929,101,39.523,26.870057685,2.301,0.435,0.803278689,954,59
14,398,255,0,255,255,255,838.766,68.950,838.766,68.950,79.254833996,825,60,28,21,25.716149487,19.705,10.349,0.796,28.071337695,101490,255,NaN,NaN,100,101490,825,68,4.086,21.000000000,1.305,0.766,0.917050691,831,60
15,530,255,0,255,255,255,865.332,75.428,865.332,75.428,91.254833996,849,64,33,22,31.793729428,21.225,5.673,0.800,33.541019662,135150,255,NaN,NaN,100,135150,849,78,10.305,21.644579111,1.498,0.668,0.918544194,869,64
16,689,255,0,255,255,255,894.702,80.718,894.702,80.718,104.468037432,876,66,37,29,38.328358498,22.888,32.905,0.793,39.560080890,175695,255,NaN,NaN,100,175695,876,87,20.726,24.876994691,1.675,0.597,0.927321669,898,66
