 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,XStart,YStart
39,857,255,0,255,255,255,781.008,68.648,781.008,68.648,115.982756057,764,52,35,35,38.968492442,28.001,41.437,0.801,40.816663264,218535,255,NaN,NaN,100,218535,764,81,30.964,30.842799985,1.392,0.719,0.928494041,786,52
40,994,255,0,255,255,255,909.086,69.376,909.086,69.376,120.710678119,890,52,40,35,38.929668308,32.510,148.913,0.857,41.231056256,253470,255,NaN,NaN,100,253470,890,64,165.964,33.469916255,1.197,0.835,0.948020982,898,52
41,989,255,0,255,255,255,494.030,71.779,494.030,71.779,134.225396744,471,54,44,36,45.959558806,27.399,148.924,0.690,47.539457296,252195,255,NaN,NaN,100,252195,471,60,157.751,33.319690423,1.677,0.596,0.849291541,484,54
42,435,255,0,255,255,255,622.332,73.493,622.332,73.493,81.497474683,610,60,24,27,28.969971796,19.118,55.271,0.823,31.112698372,110925,255,NaN,NaN,100,110925,611,84,45.000,19.378849889,1.515,0.660,0.919661734,622,60
43,406,255,0,255,255,255,456.882,73.202,456.882,73.202,86.568542495,440,61,31,24,32.972009249,15.678,32.836,0.681,35.510561809,103530,255,NaN,NaN,100,103530,440,80,32.347,17.121119805,2.103,0.475,0.905239688,466,61
44,460,255,0,255,255,255,1021.839,73.207,1021.839,73.207,82.911688245,1008,62,29,23,28.421849632,20.607,164.493,0.841,30.083217913,117300,255,NaN,NaN,100,117300,1008,70,164.578,22.357239406,1.379,0.725,0.937818552,1012,62
45,249,255,0,255,255,255,589.793,75.223,589.793,75.223,61.012193309,581,65,19,20,20.852112194,15.204,45.889,0.841,21.470910554,63495,255,NaN,NaN,100,63495,581,82,27.759,16.260683751,1.371,0.729,0.915441176,592,65
46,542,255,0,255,255,255,654.965,81.168,654.965,81.168,89.497474683,642,66,26,29,28.942428400,23.844,49.721,0.850,31.240998704,138210,255,NaN,NaN,100,138210,644,93,39.806,24.913643956,1.214,0.824,0.927288281,656,66
47,1342,255,0,255,255,255,838.981,86.580,838.981,86.580,143.396969620,817,66,42,42,44.893745920,38.061,52.795,0.820,49.040799341,342210,255,NaN,NaN,100,342210,821,104,50.793,38.876185489,1.180,0.848,0.938133520,843,66
48,203,255,0,255,255,255,573.273,76.608,573.273,76.608,54.183766184,565,67,16,19,17.940811110,14.407,65.096,0.869,19.646882704,51765,255,NaN,NaN,100,51765,570,86,75.256,15.556349186,1.245,0.803,0.908277405,573,67
49,495,255,0,255,255,255,681.377,79.781,681.377,79.781,88.426406871,668,67,27,26,28.328898957,22.248,29.854,0.796,30.413812651,126225,255,NaN,NaN,100,126225,668,87,27.408,22.768399153,1.273,0.785,0.909926471,684,67
50,367,255,0,255,255,255,751.892,78.165,751.892,78.165,74.426406871,740,67,23,23,24.938975572,18.737,38.375,0.833,26.419689627,93585,255,NaN,NaN,100,93585,740,83,29.476,20.801257358,1.331,0.751,0.923270440,748,67
51,595,255,0,255,255,255,971.386,80.708,971.386,80.708,96.426406871,956,67,32,25,32.918343335,23.014,23.747,0.804,34.885527085,151725,255,NaN,NaN,100,151725,957,91,27.300,24.988646070,1.430,0.699,0.942201108,979,67
52,773,255,0,255,255,255,876.340,81.373,876.340,81.373,109.840620434,859,68,37,27,37.352426570,26.349,2.891,0.805,38.897300678,197115,255,NaN,NaN,100,197115,859,72,162.031,27.000000000,1.418,0.705,0.949631450,882,68
53,536,255,0,255,255,255,706.864,82.407,706.864,82.407,89.840620434,694,69,27,27,27.294335303,25.004,31.051,0.835,30.232432916,136680,255,NaN,NaN,100,136680,697,94,55.784,26.837975391,1.092,0.916,0.924137931,709,69
54,641,255,0,255,255,255,472.698,87.395,472.698,87.395,98.225396744,456,72,33,29,31.135959650,26.212,15.930,0.835,33.541019662,163455,255,NaN,NaN,100,163455,456,86,169.695,27.018060807,1.188,0.842,0.923631124,471,72
55,1177,255,0,255,255,255,937.763,91.942,937.763,91.942,132.468037432,918,72,39,41,42.869741884,34.957,60.760,0.843,44.821869662,300135,255,NaN,NaN,100,300135,920,105,38.660,37.742942780,1.226,0.815,0.924224578,934,72
56,824,255,0,255,255,255,552.174,89.234,552.174,89.234,110.568542495,535,73,34,33,34.245752604,30.636,158.542,0.847,36.715119501,210120,255,NaN,NaN,100,210120,535,83,150.642,32.359162298,1.118,0.895,0.936363636,547,73
57,274,255,0,255,255,255,600.854,84.650,600.854,84.650,66.183766184,590,74,20,21,24.687892496,14.131,50.702,0.786,26.172504657,69870,255,NaN,NaN,100,69870,591,93,46.548,15.000603306,1.747,0.572,0.902800659,601,74
58,845,255,0,255,255,255,1000.074,90.382,1000.074,90.382,112.325901808,982,74,36,31,34.423187862,31.255,172.845,0.842,37.536648758,215475,255,NaN,NaN,100,215475,989,76,131.760,31.000000000,1.101,0.908,0.941504178,1002,74
59,465,255,0,255,255,255,632.186,92.023,632.186,92.023,86.426406871,621,76,22,29,30.374528577,19.492,67.013,0.782,32.756678708,118575,255,NaN,NaN,100,118575,624,105,58.736,22.000000000,1.558,0.642,0.911764706,634,76
60,524,255,0,255,255,255,788.248,92.355,788.248,92.355,91.982756057,775,77,28,30,32.139645578,20.759,47.509,0.778,33.421549934,133620,255,NaN,NaN,100,133620,776,103,51.072,22.534490868,1.548,0.646,0.927433628,794,77
61,374,255,0,255,255,255,424.791,89.864,424.791,89.864,84.426406871,413,78,26,25,29.326046488,16.238,40.592,0.659,32.802438934,95370,255,NaN,NaN,100,95370,413,98,37.569,20.179401037,1.806,0.554,0.878965922,432,78
62,450,255,0,255,255,255,521.013,89.756,521.013,89.756,83.254833996,506,78,28,23,27.393783720,20.916,6.451,0.816,29.410882340,114750,255,NaN,NaN,100,114750,506,92,17.819,22.553355541,1.310,0.764,0.926879506,516,78
63,962,255,0,255,255,255,1032.490,98.432,1032.490,98.432,119.740115370,1015,79,34,37,38.654441462,31.687,58.598,0.843,41.617304093,245310,255,NaN,NaN,100,245310,1023,116,54.782,34.000000000,1.220,0.820,0.940831296,1037,79
64,1496,255,0,255,255,255,1074.691,102.436,1074.691,102.436,168.710678119,1048,80,54,45,60.540747756,31.463,145.624,0.660,63.253458403,381480,255,NaN,NaN,100,381480,1048,83,140.774,36.031586551,1.924,0.520,0.874342490,1060,80
65,634,255,0,255,255,255,442.910,98.011,442.910,98.011,99.154328933,428,81,30,31,32.564290502,24.789,51.318,0.810,34.058772732,161670,255,NaN,NaN,100,161670,433,112,49.764,25.238858928,1.314,0.761,0.928257687,440,81
66,883,255,0,255,255,255,728.960,99.139,728.960,99.139,115.154328933,713,82,33,36,37.337305487,30.111,59.260,0.837,39.395431207,225165,255,NaN,NaN,100,225165,723,118,66.038,31.841608000,1.240,0.806,0.945902517,722,82
67,690,255,0,255,255,255,759.358,98.909,759.358,98.909,103.639610307,744,82,31,34,35.797063722,24.542,45.084,0.807,37.443290454,175950,255,NaN,NaN,100,175950,744,109,34.114,25.924844474,1.459,0.686,0.927419355,764,82
68,324,255,0,255,255,255,578.512,93.423,578.512,93.423,70.426406871,568,83,22,22,23.654113707,17.440,35.959,0.821,25.806975801,82620,255,NaN,NaN,100,82620,568,101,35.538,18.872949830,1.356,0.737,0.915254237,580,83
69,915,255,0,255,255,255,898.923,101.242,898.923,101.242,124.225396744,879,84,40,35,43.227813774,26.951,29.499,0.745,46.615448083,233325,255,NaN,NaN,100,233325,879,115,35.395,29.289788660,1.604,0.623,0.920986412,897,84
70,286,255,0,255,255,255,611.815,96.175,611.815,96.175,66.183766184,602,85,19,22,21.991248280,16.559,60.229,0.820,24.207436874,72930,255,NaN,NaN,100,72930,605,107,51.710,18.305106475,1.328,0.753,0.910828025,611,85
71,372,255,0,255,255,255,666.874,100.989,666.874,100.989,73.840620434,656,88,21,25,23.029648468,20.567,87.423,0.857,25.179356624,94860,255,NaN,NaN,100,94860,668,88,96.843,20.647518011,1.120,0.893,0.919653894,668,88
72,943,255,0,255,255,255,804.069,110.171,804.069,110.171,126.811183182,789,88,31,45,46.840736932,25.633,67.360,0.737,48.466483264,240465,255,NaN,NaN,100,240465,798,133,68.199,27.972834180,1.827,0.547,0.922249389,804,88
73,212,255,0,255,255,255,685.731,97.170,685.731,97.170,57.941125497,677,89,19,17,20.902596487,12.914,36.888,0.794,22.203603311,54060,255,NaN,NaN,100,54060,678,105,35.838,14.758048651,1.619,0.618,0.911827957,689,89
74,897,255,0,255,255,255,495.351,107.399,495.351,107.399,115.396969620,479,91,35,35,36.511641330,31.280,36.062,0.846,38.910152917,228735,255,NaN,NaN,100,228735,479,119,25.907,32.538076389,1.167,0.857,0.937794041,490,91
75,445,255,0,255,255,255,867.819,102.837,867.819,102.837,84.183766184,853,92,28,22,28.752294290,19.706,165.541,0.789,29.410882340,113475,255,NaN,NaN,100,113475,853,105,17.819,19.964591297,1.459,0.685,0.928050052,859,92
76,889,255,0,255,255,255,968.806,107.028,968.806,107.028,113.740115370,949,93,40,28,38.347356333,29.517,5.992,0.864,40.607881008,226695,255,NaN,NaN,100,226695,949,112,9.926,28.000000000,1.299,0.770,0.964208243,958,93
77,615,255,0,255,255,255,591.438,110.783,591.438,110.783,97.254833996,578,94,26,32,32.369265583,24.191,73.574,0.817,35.227829908,156825,255,NaN,NaN,100,156825,581,125,55.408,26.000000000,1.338,0.747,0.931818182,591,94
78,288,255,0,255,255,255,648.097,104.694,648.097,104.694,64.183766184,639,94,18,22,21.430119634,17.111,96.009,0.879,22.561028345,73440,255,NaN,NaN,100,73440,644,94,102.804,17.755090629,1.252,0.798,0.923076923,644,94
79,452,255,0,255,255,255,700.538,106.403,700.538,106.403,81.941125497,687,95,26,22,27.508604486,20.921,25.792,0.846,30.479501308,115260,255,NaN,NaN,100,115260,689,117,41.009,21.768891000,1.315,0.761,0.946596859,697,95
80,852,255,0,255,255,255,531.354,112.785,531.354,112.785,113.982756057,513,97,37,31,35.907625903,30.211,171.054,0.824,38.948684188,217260,255,NaN,NaN,100,217260,515,102,138.122,31.000000000,1.189,0.841,0.942999447,535,97
81,840,255,0,255,255,255,414.194,116.889,414.194,116.889,112.468037432,398,99,34,36,34.536196356,30.968,40.122,0.835,36.400549446,214200,255,NaN,NaN,100,214200,398,125,20.925,31.752165280,1.115,0.897,0.932815103,412,99
82,639,255,0,255,255,255,464.312,113.151,464.312,113.151,96.083261121,449,99,29,29,30.264336286,26.883,30.327,0.870,33.600595233,162945,255,NaN,NaN,100,162945,451,122,36.529,28.284271247,1.126,0.888,0.947368421,459,99
83,727,255,0,255,255,255,381.629,115.724,381.629,115.724,108.911688245,361,102,37,28,36.006659302,25.708,7.302,0.770,39.560080890,185385,255,NaN,NaN,100,185385,361,122,20.726,27.504669591,1.401,0.714,0.913890635,381,102
84,1096,255,0,255,255,255,562.671,123.223,562.671,123.223,130.811183182,545,102,35,43,43.033710573,32.427,70.520,0.805,46.043457733,279480,255,NaN,NaN,100,279480,550,143,55.620,33.969976097,1.327,0.754,0.934754797,567,102
85,1175,255,0,255,255,255,622.323,120.992,622.323,120.992,139.053823869,599,103,46,36,46.074655149,32.470,5.232,0.764,47.801673611,299625,255,NaN,NaN,100,299625,599,129,15.781,35.104637450,1.419,0.705,0.904541955,620,103
86,800,255,0,255,255,255,772.367,120.834,772.367,120.834,112.225396744,755,103,34,35,36.719109073,27.740,35.529,0.798,39.661064030,204000,255,NaN,NaN,100,204000,755,130,33.690,28.289710007,1.324,0.755,0.923787529,774,103
87,638,255,0,255,255,255,825.839,120.572,825.839,120.572,99.254833996,812,105,28,31,33.459610311,24.278,65.487,0.814,34.828149535,162690,255,NaN,NaN,100,162690,818,136,50.826,24.533154051,1.378,0.726,0.935483871,821,105
88,1038,255,0,255,255,255,1001.899,122.168,1001.899,122.168,125.639610307,983,105,39,37,37.538392941,35.207,51.952,0.826,40.459856648,264690,255,NaN,NaN,100,264690,988,136,50.013,36.185091194,1.066,0.938,0.929690999,1007,105
89,202,255,0,255,255,255,680.144,114.847,680.144,114.847,54.183766184,671,106,17,18,16.846629540,15.267,71.494,0.865,18.788294228,51510,255,NaN,NaN,100,51510,678,124,64.799,16.260683751,1.103,0.906,0.903803132,678,106
90,1286,255,0,255,255,255,858.324,126.030,858.324,126.030,142.710678119,836,106,48,37,47.181687940,34.704,175.383,0.793,50.000000000,327930,255,NaN,NaN,100,327930,836,134,16.260,37.000000000,1.360,0.736,0.928855182,849,106
91,931,255,0,255,255,255,907.697,123.064,907.697,123.064,129.882250994,884,106,46,33,48.364929240,24.509,19.950,0.694,49.769468553,237405,255,NaN,NaN,100,237405,884,132,22.443,26.513681263,1.973,0.507,0.897782064,918,106
92,721,255,0,255,255,255,1055.723,121.922,1055.723,121.922,104.325901808,1041,106,31,32,32.179591834,28.528,131.849,0.832,34.409301068,183855,255,NaN,NaN,100,183855,1047,107,125.538,30.270275730,1.128,0.887,0.926735219,1049,106
93,656,255,0,255,255,255,739.163,125.553,739.163,125.553,98.911688245,724,110,30,30,32.200256630,25.939,28.148,0.843,34.669871647,167280,255,NaN,NaN,100,167280,725,136,33.232,26.832815730,1.241,0.806,0.940501792,743,110
94,704,255,0,255,255,255,660.479,126.227,660.479,126.227,102.325901808,644,111,34,28,32.493305140,27.586,174.973,0.845,34.713109915,179520,255,NaN,NaN,100,179520,644,132,11.634,28.000000000,1.178,0.849,0.928147660,657,111
95,1062,255,0,255,255,255,939.872,133.282,939.872,133.282,131.053823869,923,112,34,45,44.904268499,30.113,72.835,0.777,46.572524089,270810,255,NaN,NaN,100,270810,936,157,75.069,31.841608000,1.491,0.671,0.923478261,942,112
96,224,255,0,255,255,255,439.969,119.786,439.969,119.786,58.041630560,431,113,19,15,19.119079708,14.917,9.323,0.836,20.808652047,57120,255,NaN,NaN,100,57120,431,125,35.218,15.000000000,1.282,0.780,0.931392931,433,113
97,1528,255,0,255,255,255,699.298,135.086,699.298,135.086,153.195959493,674,113,50,43,53.370730981,36.453,29.406,0.818,55.803225713,389640,255,NaN,NaN,100,389640,678,152,36.254,39.615459298,1.464,0.683,0.937135848,714,113
98,603,255,0,255,255,255,509.245,131.648,509.245,131.648,93.840620434,494,117,30,26,29.905889979,25.673,176.475,0.860,32.649655435,153765,255,NaN,NaN,100,153765,494,127,152.650,26.000000000,1.165,0.858,0.957903098,509,117
99,427,255,0,255,255,255,1029.987,127.685,1029.987,127.685,81.355339059,1017,117,25,23,24.613920119,22.088,29.374,0.811,28.600699292,108885,255,NaN,NaN,100,108885,1017,134,36.469,23.000000000,1.114,0.897,0.934354486,1023,117
100,814,255,0,255,255,255,479.486,137.795,479.486,137.795,112.811183182,461,120,36,33,34.408766304,30.121,160.128,0.804,37.576588456,207570,255,NaN,NaN,100,207570,463,129,154.799,32.189763705,1.142,0.875,0.916150816,479,120
101,232,255,0,255,255,255,1135.754,129.711,1135.754,129.711,57.840620434,1126,120,19,19,18.954090367,15.585,137.177,0.871,20.000000000,59160,255,NaN,NaN,100,59160,1131,120,126.870,15.556349186,1.216,0.822,0.909803922,1131,120
102,800,255,0,255,255,255,969.628,136.246,969.628,136.246,111.497474683,954,121,33,33,34.483319707,29.539,45.569,0.809,37.536648758,204000,255,NaN,NaN,100,204000,954,146,41.760,31.930049951,1.167,0.857,0.932400932,978,121
103,1980,255,0,255,255,255,357.896,157.494,357.896,157.494,228.551298552,319,123,63,65,52.082769482,48.404,77.106,0.476,69.339743293,504900,255,NaN,NaN,100,504900,320,168,33.232,58.424353123,1.076,0.929,0.730627306,360,123
104,246,255,0,255,255,255,451.614,132.264,451.614,132.264,60.284271247,442,123,20,16,20.324637633,15.411,176.868,0.851,21.470910554,62730,255,NaN,NaN,100,62730,443,139,27.759,16.000000000,1.319,0.758,0.935361217,450,123
105,850,255,0,255,255,255,1088.436,137.902,1088.436,137.902,114.568542495,1068,124,39,30,39.136254530,27.653,172.463,0.814,40.311288741,216750,255,NaN,NaN,100,216750,1071,128,150.255,29.232008909,1.415,0.707,0.930996714,1096,124
106,1037,255,0,255,255,255,391.422,146.253,391.422,146.253,122.811183182,374,126,35,39,38.855495360,33.981,69.436,0.864,42.154477817,264435,255,NaN,NaN,100,264435,382,165,67.694,35.000000000,1.143,0.875,0.949199085,396,126
107,640,255,0,255,255,255,425.534,140.139,425.534,140.139,100.669047558,409,126,33,27,35.167711677,23.171,24.448,0.794,38.013155617,163200,255,NaN,NaN,100,163200,410,151,35.362,25.043961348,1.518,0.659,0.935672515,430,126
108,886,255,0,255,255,255,585.649,143.742,585.649,143.742,117.639610307,568,126,35,37,38.563057732,29.253,53.742,0.805,41.677331968,225930,255,NaN,NaN,100,225930,577,163,59.744,31.749267708,1.318,0.759,0.929695698,581,126
109,431,255,0,255,255,255,536.396,138.727,536.396,138.727,79.012193309,524,128,25,23,25.868492603,21.214,161.003,0.868,28.301943396,109905,255,NaN,NaN,100,109905,525,129,147.995,22.837506960,1.219,0.820,0.933911159,537,128
110,973,255,0,255,255,255,781.841,149.417,781.841,149.417,124.225396744,765,128,33,42,43.318322971,28.599,57.006,0.792,46.097722286,248115,255,NaN,NaN,100,248115,772,170,65.659,30.724626974,1.515,0.660,0.936026936,787,128
111,485,255,0,255,255,255,805.735,146.820,805.735,146.820,95.012193309,796,130,21,35,36.127081041,17.093,77.159,0.675,36.400549446,123675,255,NaN,NaN,100,123675,802,165,74.055,18.384776311,2.114,0.473,0.884229717,808,130
112,595,255,0,255,255,255,1120.271,143.880,1120.271,143.880,93.497474683,1107,130,27,30,30.044504681,25.215,124.454,0.855,33.241540277,151725,255,NaN,NaN,100,151725,1108,132,133.781,25.455844123,1.192,0.839,0.939968404,1118,130
113,661,255,0,255,255,255,754.203,148.709,754.203,148.709,101.254833996,741,131,27,33,32.983554749,25.516,80.088,0.810,34.481879299,168555,255,NaN,NaN,100,168555,745,164,73.142,26.587214973,1.293,0.774,0.934936351,754,131
114,718,255,0,255,255,255,635.121,149.426,635.121,149.426,104.911688245,621,133,29,34,35.339104939,25.869,58.675,0.820,37.202150475,183090,255,NaN,NaN,100,183090,622,163,53.746,27.168440534,1.366,0.732,0.936725375,638,133
115,1228,255,0,255,255,255,885.069,156.491,885.069,156.491,132.468037432,868,133,36,44,44.594670883,35.061,101.933,0.879,45.880278988,313140,255,NaN,NaN,100,313140,883,133,106.460,36.000000000,1.272,0.786,0.955642023,883,133
