 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,XStart,YStart
1,1592,255,0,255,255,255,502.376,146.191,502.376,146.191,179.781745931,474,121,55,50,51.890900264,39.063,158.145,0.619,55.542776308,405960,255,NaN,NaN,100,405960,474,150,13.536,45.893816439,1.328,0.753,0.823590274,505,121
2,562,255,0,255,255,255,244.605,171.399,244.605,171.399,92.568542495,228,156,30,28,27.895239967,25.652,165.380,0.824,32.695565449,143310,255,NaN,NaN,100,143310,228,168,156.571,26.800000000,1.087,0.920,0.915309446,243,156
3,1239,255,0,255,255,255,480.053,178.882,480.053,178.882,142.953318806,460,157,41,46,50.923169838,30.979,56.236,0.762,51.884487084,315945,255,NaN,NaN,100,315945,472,203,62.447,33.607772431,1.644,0.608,0.914053855,477,157
4,1252,255,0,255,255,255,251.052,189.613,251.052,189.613,200.651803616,212,170,77,37,71.465778486,22.306,168.884,0.391,77.781745931,319260,255,NaN,NaN,100,319260,212,178,171.870,31.539942993,3.204,0.312,0.679695983,224,170
5,962,255,0,255,255,255,505.136,192.805,505.136,192.805,129.639610307,489,171,32,46,45.675078919,26.817,76.044,0.719,47.927027865,245310,255,NaN,NaN,100,245310,497,216,66.644,28.374766005,1.703,0.587,0.911416390,502,171
6,1164,255,0,255,255,255,440.637,197.109,440.637,197.109,140.852813742,418,175,44,44,49.729925628,29.802,45.841,0.737,52.325901808,296820,255,NaN,NaN,100,296820,422,216,45.000,32.624630509,1.669,0.599,0.896764253,445,175
7,541,255,0,255,255,255,412.642,194.820,412.642,194.820,97.396969620,395,180,33,28,37.452670048,18.392,40.763,0.717,40.224370722,137955,255,NaN,NaN,100,137955,395,207,34.875,19.661066149,2.036,0.491,0.913080169,419,180
8,326,255,0,255,255,255,207.138,193.433,207.138,193.433,70.911688245,195,182,24,22,23.838043846,17.412,45.111,0.815,25.298221281,83130,255,NaN,NaN,100,83130,195,198,18.435,19.053198950,1.369,0.730,0.899310345,208,182
9,824,255,0,255,255,255,525.269,207.167,525.269,207.167,123.639610307,510,187,32,43,47.943203637,21.883,61.083,0.677,49.739320462,210120,255,NaN,NaN,100,210120,515,230,59.826,22.360679775,2.191,0.456,0.928974070,535,187
10,683,255,0,255,255,255,227.967,206.923,227.967,206.923,102.225396744,214,191,30,32,30.551149579,28.464,91.189,0.821,33.105890714,174165,255,NaN,NaN,100,174165,220,191,115.017,29.933554736,1.073,0.932,0.913101604,220,191
11,1061,255,0,255,255,255,279.076,218.120,279.076,218.120,124.568542495,263,197,33,41,40.657601550,33.226,76.825,0.859,44.011362169,270555,255,NaN,NaN,100,270555,270,238,68.682,33.000000000,1.224,0.817,0.955855856,280,197
12,409,255,0,255,255,255,380.009,209.916,380.009,209.916,80.568542495,366,198,28,24,30.278021148,17.199,31.688,0.792,31.304951685,104295,255,NaN,NaN,100,104295,366,216,26.565,18.305106475,1.760,0.568,0.910913140,384,198
13,824,255,0,255,255,255,457.266,218.244,457.266,218.244,114.953318806,439,198,34,38,39.802800892,26.359,48.395,0.784,42.520583251,210120,255,NaN,NaN,100,210120,441,232,41.186,26.570575363,1.510,0.662,0.919642857,463,198
14,333,255,0,255,255,255,189.977,210.329,189.977,210.329,71.840620434,177,199,24,21,23.854995658,17.774,36.394,0.811,26.400757565,84915,255,NaN,NaN,100,84915,177,216,24.624,19.598733245,1.342,0.745,0.916093535,191,199
15,489,255,0,255,255,255,484.026,213.416,484.026,213.416,84.669047558,473,199,23,29,26.912407901,23.135,89.495,0.857,29.068883707,124695,255,NaN,NaN,100,124695,485,199,93.945,23.000000000,1.163,0.860,0.943105111,485,199
16,1217,255,0,255,255,255,203.365,236.430,203.365,236.430,169.338095117,185,203,37,64,65.817147345,23.543,71.073,0.533,67.416615163,310335,255,NaN,NaN,100,310335,189,266,69.146,26.983172835,2.796,0.358,0.834705075,209,203
17,563,255,0,255,255,255,250.425,219.448,250.425,219.448,93.254833996,235,204,27,29,30.440096358,23.549,53.197,0.814,33.120990323,143565,255,NaN,NaN,100,143565,241,233,61.113,26.800000000,1.293,0.774,0.916192026,252,204
18,519,255,0,255,255,255,306.922,220.051,306.922,220.051,92.083261121,295,207,27,29,32.228085929,20.504,48.359,0.769,34.205262753,132345,255,NaN,NaN,100,132345,297,234,52.125,23.423949623,1.572,0.636,0.913732394,311,207
19,865,255,0,255,255,255,397.854,222.291,397.854,222.291,125.296464556,376,207,45,31,45.617652275,24.143,29.134,0.692,48.259714048,220575,255,NaN,NaN,100,220575,377,234,34.019,28.503637275,1.889,0.529,0.889460154,409,207
20,662,255,0,255,255,255,1018.545,225.432,1018.545,225.432,107.396969620,998,211,39,27,38.267824424,22.026,18.904,0.721,41.436698710,168810,255,NaN,NaN,100,168810,998,234,19.747,25.055467878,1.737,0.576,0.903754266,1021,211
21,936,255,0,255,255,255,1078.854,231.736,1078.854,231.736,126.953318806,1058,213,40,39,47.206956446,25.245,137.712,0.730,48.918299235,238680,255,NaN,NaN,100,238680,1066,213,130.855,28.526327337,1.870,0.535,0.910063199,1066,213
22,863,255,0,255,255,255,178.592,233.666,178.592,233.666,115.396969620,161,217,36,34,36.744581191,29.904,31.576,0.814,41.036569057,220065,255,NaN,NaN,100,220065,166,249,43.025,31.000000000,1.229,0.814,0.925965665,176,217
23,803,255,0,255,255,255,325.283,232.170,325.283,232.170,116.468037432,304,217,41,31,43.248311139,23.640,28.668,0.744,44.721359550,204765,255,NaN,NaN,100,204765,305,244,26.565,27.180309615,1.829,0.547,0.908371041,323,217
24,520,255,0,255,255,255,361.137,229.823,361.137,229.823,90.083261121,346,217,30,25,30.445088823,21.747,8.923,0.805,31.622776602,132600,255,NaN,NaN,100,132600,346,224,161.565,22.627416998,1.400,0.714,0.912280702,363,217
25,912,255,0,255,255,255,422.266,235.039,422.266,235.039,118.468037432,404,217,36,37,40.795451651,28.464,52.559,0.817,43.185645763,232560,255,NaN,NaN,100,232560,409,252,47.816,28.720236516,1.433,0.698,0.935864546,421,217
26,806,255,0,255,255,255,499.161,236.840,499.161,236.840,113.982756057,486,217,28,41,41.816293879,24.541,72.920,0.780,43.324358045,205530,255,NaN,NaN,100,205530,493,258,71.147,26.504299200,1.704,0.587,0.928036845,497,217
27,796,255,0,255,255,255,1049.348,238.244,1049.348,238.244,112.911688245,1034,221,32,35,36.499667943,27.767,115.841,0.785,40.816663264,202980,255,NaN,NaN,100,202980,1038,221,120.964,28.411386741,1.314,0.761,0.916522740,1038,221
28,6032,255,0,255,255,255,206.862,278.216,206.862,278.216,434.759451354,149,222,116,103,115.086337707,66.734,25.659,0.401,125.670203310,1538160,255,NaN,NaN,100,1538160,162,325,55.045,83.384117689,1.725,0.580,0.747784045,229,222
29,864,255,0,255,255,255,470.865,243.277,470.865,243.277,115.982756057,455,224,31,38,38.630656760,28.477,52.663,0.807,41.036569057,220320,255,NaN,NaN,100,220320,456,257,43.025,30.933228555,1.357,0.737,0.929532006,472,224
30,466,255,0,255,255,255,255.689,242.082,255.689,242.082,90.083261121,241,230,28,27,25.702370389,23.085,144.713,0.722,31.827660926,118830,255,NaN,NaN,100,118830,241,234,133.727,24.406808634,1.113,0.898,0.887619048,259,230
31,896,255,0,255,255,255,281.420,250.672,281.420,250.672,127.296464556,264,233,40,38,45.553514067,25.044,40.269,0.695,48.918299235,228480,255,NaN,NaN,100,228480,266,269,40.855,29.144178904,1.819,0.550,0.882323978,292,233
32,656,255,0,255,255,255,442.125,250.503,442.125,250.503,99.154328933,427,233,28,33,34.700694266,24.070,64.458,0.838,35.846896658,167280,255,NaN,NaN,100,167280,433,266,59.859,26.000000000,1.442,0.694,0.936473947,441,233
33,1458,255,0,255,255,255,383.436,254.964,383.436,254.964,153.195959493,359,235,49,44,45.592894773,40.717,171.717,0.781,50.219518118,371790,255,NaN,NaN,100,371790,359,243,167.347,42.509478497,1.120,0.893,0.916116871,376,235
34,737,255,0,255,255,255,1001.082,251.020,1001.082,251.020,105.396969620,984,235,32,33,32.323029203,29.031,112.850,0.834,35.114099732,187935,255,NaN,NaN,100,187935,996,235,109.983,30.594398856,1.113,0.898,0.916096955,996,235
35,549,255,0,255,255,255,1027.363,248.817,1027.363,248.817,93.012193309,1014,235,27,28,30.111545710,23.214,125.096,0.797,32.557641192,139995,255,NaN,NaN,100,139995,1014,239,132.510,24.140393963,1.297,0.771,0.932880204,1025,235
36,782,255,0,255,255,255,345.605,255.058,345.605,255.058,108.325901808,334,236,26,38,38.063220188,26.158,86.280,0.837,38.832975678,199410,255,NaN,NaN,100,199410,342,236,101.889,26.000000000,1.455,0.687,0.948453608,342,236
37,572,255,0,255,255,255,1074.568,257.208,1074.568,257.208,92.083261121,1060,243,28,28,30.669869635,23.746,133.728,0.848,33.600595233,145860,255,NaN,NaN,100,145860,1067,243,126.529,24.748737342,1.292,0.774,0.933115824,1067,243
38,548,255,0,255,255,255,321.651,258.305,321.651,258.305,93.698484810,309,244,24,29,30.163581557,23.132,54.022,0.784,34.132096332,139740,255,NaN,NaN,100,139740,315,273,58.173,24.000000000,1.304,0.767,0.931972789,326,244
39,370,255,0,255,255,255,299.984,259.065,299.984,259.065,76.911688245,288,245,22,27,27.544971809,17.103,54.382,0.786,29.154759474,94350,255,NaN,NaN,100,94350,295,272,67.834,19.681778725,1.611,0.621,0.906862745,304,245
40,690,255,0,255,255,255,1101.838,268.146,1101.838,268.146,101.740115370,1088,251,30,32,36.289603367,24.209,133.068,0.838,38.897300678,175950,255,NaN,NaN,100,175950,1089,253,136.042,25.211319273,1.499,0.667,0.947151682,1095,251
41,1331,255,0,255,255,255,412.665,277.230,412.665,277.230,142.953318806,394,253,38,49,50.509164288,33.552,69.314,0.818,52.478567054,339405,255,NaN,NaN,100,339405,399,300,59.036,35.190124006,1.505,0.664,0.947330961,409,253
42,2009,255,0,255,255,255,1065.610,283.861,1065.610,283.861,201.480230740,1035,256,62,59,63.324364705,40.394,137.301,0.622,68.425141578,512295,255,NaN,NaN,100,512295,1035,264,153.060,47.164476090,1.568,0.638,0.838305863,1042,256
43,386,255,0,255,255,255,1022.902,269.744,1022.902,269.744,77.012193309,1009,259,27,20,27.673371176,17.760,165.991,0.818,28.792360098,98430,255,NaN,NaN,100,98430,1009,267,159.677,19.042058712,1.558,0.642,0.917954816,1017,259
44,664,255,0,255,255,255,364.312,281.553,364.312,281.553,107.296464556,351,262,27,41,38.626257159,21.887,101.308,0.725,42.201895692,169320,255,NaN,NaN,100,169320,360,262,103.707,24.554302945,1.765,0.567,0.923504868,360,262
45,956,255,0,255,255,255,994.491,279.808,994.491,279.808,122.225396744,974,264,41,33,42.784607894,28.450,155.755,0.804,44.654227124,243780,255,NaN,NaN,100,243780,976,268,145.954,29.711254108,1.504,0.665,0.925459826,984,264
46,653,255,0,255,255,255,284.601,284.799,284.601,284.799,103.982756057,274,265,23,40,38.103204243,21.820,86.218,0.759,40.112342240,166515,255,NaN,NaN,100,166515,284,305,85.711,22.483425557,1.746,0.573,0.917779339,285,265
47,442,255,0,255,255,255,305.842,281.982,305.842,281.982,80.426406871,296,268,20,29,26.961702118,20.873,87.772,0.859,29.068883707,112710,255,NaN,NaN,100,112710,306,297,86.055,20.000000000,1.292,0.774,0.940425532,306,268
48,388,255,0,255,255,255,326.918,280.907,326.918,280.907,75.597979746,317,269,21,25,24.894877999,19.844,68.078,0.853,26.248809497,98940,255,NaN,NaN,100,98940,325,294,72.255,20.858063753,1.255,0.797,0.940606061,327,269
