 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,XStart,YStart
1,5858,255,0,255,255,255,230.509,65.514,230.509,65.514,395.261976671,189,14,96,118,116.872418973,63.819,61.833,0.471,123.967737738,1493790,255,NaN,NaN,100,1493790,213,132,72.150,81.372383069,1.831,0.546,0.812032160,248,14
2,1321,255,0,255,255,255,435.934,45.378,435.934,45.378,167.681240867,408,28,50,40,46.205465697,36.402,166.806,0.590,53.712196008,336855,255,NaN,NaN,100,336855,408,36,151.049,39.478073826,1.269,0.788,0.832650488,449,28
3,209,255,0,255,255,255,191.309,39.098,191.309,39.098,56.284271247,181,31,18,16,18.460508729,14.415,24.073,0.829,20.000000000,53295,255,NaN,NaN,100,53295,183,44,36.870,14.855627054,1.281,0.781,0.920704846,193,31
4,177,255,0,255,255,255,464.285,40.291,464.285,40.291,50.870057685,458,31,14,17,16.746689107,13.457,115.368,0.860,18.384776311,45135,255,NaN,NaN,100,45135,459,32,135.000,14.000000000,1.244,0.804,0.929133858,463,31
5,969,255,0,255,255,255,398.312,57.210,398.312,57.210,129.781745931,379,37,35,42,40.023214917,30.826,111.374,0.723,43.680659336,247095,255,NaN,NaN,100,247095,397,37,105.945,34.428649084,1.298,0.770,0.899303944,397,37
6,60,255,0,255,255,255,176.933,43.383,176.933,43.383,28.627416998,172,39,10,9,9.606089824,7.953,37.098,0.920,10.295630141,15300,255,NaN,NaN,100,15300,172,45,29.055,8.485281374,1.208,0.828,0.875912409,177,39
7,538,255,0,255,255,255,488.273,54.465,488.273,54.465,96.911688245,473,39,29,30,34.412556523,19.906,129.817,0.720,38.288379438,137190,255,NaN,NaN,100,137190,473,39,139.236,23.334523779,1.729,0.578,0.885596708,473,39
8,186,255,0,255,255,255,183.543,53.452,183.543,53.452,51.698484810,176,45,15,17,15.961050376,14.838,45.903,0.875,17.691806013,47430,255,NaN,NaN,100,47430,178,60,42.709,15.000000000,1.076,0.930,0.902912621,182,45
9,162,255,0,255,255,255,198.932,52.494,198.932,52.494,48.041630560,192,45,15,14,15.087740094,13.671,8.800,0.882,16.643316977,41310,255,NaN,NaN,100,41310,192,57,32.735,14.000000000,1.104,0.906,0.912676056,199,45
10,582,255,0,255,255,255,475.986,70.338,475.986,70.338,115.396969620,466,46,23,45,46.576606231,15.910,105.859,0.549,47.434164903,148410,255,NaN,NaN,100,148410,471,46,108.435,19.402850003,2.928,0.342,0.839221341,471,46
11,142,255,0,255,255,255,417.824,55.225,417.824,55.225,44.870057685,411,48,14,14,14.548220866,12.428,111.018,0.886,16.643316977,36210,255,NaN,NaN,100,36210,413,48,122.735,13.096923752,1.171,0.854,0.910256410,413,48
12,127,255,0,255,255,255,461.437,55.618,461.437,55.618,44.384776311,455,48,12,14,13.986654224,11.561,94.819,0.810,15.652475842,32385,255,NaN,NaN,100,32385,459,48,116.565,11.737972568,1.210,0.827,0.888111888,459,48
13,1484,255,0,255,255,255,520.577,97.285,520.577,97.285,208.208152802,503,54,37,78,72.242169672,26.155,104.163,0.430,82.540898953,378420,255,NaN,NaN,100,378420,503,54,109.093,35.777087640,2.762,0.362,0.759662145,503,54
14,244,255,0,255,255,255,197.381,66.098,197.381,66.098,62.526911935,186,58,22,16,22.612312506,13.739,161.834,0.784,23.323807579,62220,255,NaN,NaN,100,62220,186,62,149.036,15.124706832,1.646,0.608,0.876122083,191,58
15,109,255,0,255,255,255,445.362,67.216,445.362,67.216,38.870057685,439,60,12,13,13.943450686,9.953,132.963,0.907,15.000000000,27795,255,NaN,NaN,100,27795,442,61,126.870,10.606601718,1.401,0.714,0.912133891,444,60
16,193,255,0,255,255,255,459.236,70.060,459.236,70.060,51.213203436,452,62,14,16,16.619261947,14.786,114.366,0.925,18.439088915,49215,255,NaN,NaN,100,49215,454,63,130.601,14.000000000,1.124,0.890,0.948402948,456,62
17,158,255,0,255,255,255,419.867,70.158,419.867,70.158,47.455844123,413,63,14,15,15.152577949,13.276,123.394,0.882,17.029386366,40290,255,NaN,NaN,100,40290,415,63,130.236,14.000000000,1.141,0.876,0.915942029,415,63
18,170,255,0,255,255,255,502.653,72.853,502.653,72.853,47.112698372,495,65,15,15,15.117611749,14.318,123.748,0.962,16.552945357,43350,255,NaN,NaN,100,43350,500,65,115.017,14.849242405,1.056,0.947,0.931506849,500,65
19,143,255,0,255,255,255,260.983,72.325,260.983,72.325,44.526911935,254,66,15,14,14.569075288,12.497,177.221,0.906,15.811388301,36465,255,NaN,NaN,100,36465,254,69,161.565,13.416407865,1.166,0.858,0.910828025,257,66
20,144,255,0,255,255,255,528.576,73.882,528.576,73.882,45.941125497,522,66,15,15,17.613174777,10.410,136.165,0.857,18.601075238,36720,255,NaN,NaN,100,36720,522,66,126.254,10.606601718,1.692,0.591,0.926045016,522,66
21,910,255,0,255,255,255,448.647,85.425,448.647,85.425,137.296464556,427,68,46,36,44.881337905,25.816,156.789,0.607,49.244289009,232050,255,NaN,NaN,100,232050,428,69,156.038,29.534755909,1.739,0.575,0.825022665,435,68
22,145,255,0,255,255,255,187.666,76.459,187.666,76.459,46.284271247,180,69,16,13,15.636181979,11.807,28.100,0.851,17.464249197,36975,255,NaN,NaN,100,36975,180,82,23.629,13.000000000,1.324,0.755,0.906250000,186,69
23,141,255,0,255,255,255,491.039,77.564,491.039,77.564,48.041630560,485,70,13,16,17.863914713,10.050,113.954,0.768,18.357559751,35955,255,NaN,NaN,100,35955,486,70,119.358,11.327415629,1.778,0.563,0.875776398,486,70
24,190,255,0,255,255,255,268.611,83.632,268.611,83.632,53.355339059,261,75,16,18,17.816562953,13.578,39.937,0.839,19.416487839,48450,255,NaN,NaN,100,48450,261,90,34.509,14.400000000,1.312,0.762,0.885780886,269,75
25,634,255,0,255,255,255,401.110,88.890,401.110,88.890,107.396969620,385,76,34,27,35.569900315,22.694,24.312,0.691,40.224370722,161670,255,NaN,NaN,100,161670,386,102,34.875,26.210947359,1.567,0.638,0.874482759,395,76
26,156,255,0,255,255,255,253.622,85.122,253.622,85.122,46.284271247,247,77,13,16,14.896596054,13.334,108.140,0.915,16.401219467,39780,255,NaN,NaN,100,39780,247,80,142.431,13.000000000,1.117,0.895,0.920353982,254,77
27,73,255,0,255,255,255,424.473,81.884,424.473,81.884,31.313708499,420,77,9,9,9.700368640,9.582,175.914,0.936,11.401754251,18615,255,NaN,NaN,100,18615,420,79,142.125,9.000000000,1.012,0.988,0.960526316,423,77
28,248,255,0,255,255,255,538.895,88.198,538.895,88.198,61.012193309,530,77,17,22,19.986126850,15.799,102.295,0.837,22.203603311,63240,255,NaN,NaN,100,63240,538,77,97.765,16.970562748,1.265,0.791,0.901818182,538,77
29,178,255,0,255,255,255,504.888,89.118,504.888,89.118,53.112698372,496,81,16,17,19.808208424,11.442,125.192,0.793,20.808652047,45390,255,NaN,NaN,100,45390,499,81,125.218,12.366518072,1.731,0.578,0.901265823,499,81
30,361,255,0,255,255,255,182.032,96.098,182.032,96.098,78.183766184,173,83,18,28,29.161172871,15.762,74.598,0.742,30.463092423,92055,255,NaN,NaN,100,92055,179,111,66.801,17.049119892,1.850,0.541,0.910466583,180,83
31,171,255,0,255,255,255,424.365,93.389,424.365,93.389,48.870057685,416,87,17,13,16.451939686,13.234,163.196,0.900,17.262676502,43605,255,NaN,NaN,100,43605,416,91,169.992,13.000000000,1.243,0.804,0.929347826,419,87
32,229,255,0,255,255,255,495.238,97.094,495.238,97.094,60.183766184,486,87,18,20,22.062487536,13.216,124.936,0.794,23.323807579,58395,255,NaN,NaN,100,58395,490,87,120.964,14.800000000,1.669,0.599,0.892787524,490,87
33,125,255,0,255,255,255,553.244,95.564,553.244,95.564,43.698484810,547,88,14,14,16.138042779,9.862,136.762,0.823,17.691806013,31875,255,NaN,NaN,100,31875,548,88,132.709,10.600000000,1.636,0.611,0.892857143,548,88
34,182,255,0,255,255,255,243.484,97.159,243.484,97.159,52.284271247,236,89,16,16,16.075254173,14.415,28.099,0.837,17.804493815,46410,255,NaN,NaN,100,46410,236,92,141.843,14.697580343,1.115,0.897,0.898765432,246,89
35,495,255,0,255,255,255,475.003,110.510,475.003,110.510,113.639610307,463,89,24,43,44.371500190,14.204,71.656,0.482,43.289721644,126225,255,NaN,NaN,100,126225,470,132,83.367,17.222854988,3.124,0.320,0.765069552,474,89
36,182,255,0,255,255,255,259.495,98.709,259.495,98.709,50.284271247,251,91,17,14,17.148424461,13.513,19.400,0.905,18.357559751,46410,255,NaN,NaN,100,46410,251,103,29.358,14.000000000,1.269,0.788,0.921518987,259,91
37,112,255,0,255,255,255,467.286,99.170,467.286,99.170,40.284271247,460,93,13,13,12.241750988,11.649,55.792,0.867,13.601470509,28560,255,NaN,NaN,100,28560,465,93,107.103,12.020815280,1.051,0.952,0.881889764,465,93
38,2866,255,0,255,255,255,429.002,127.142,429.002,127.142,298.735064736,385,94,87,66,76.005405253,48.011,158.649,0.404,87.965902485,730830,255,NaN,NaN,100,730830,385,126,171.501,60.541238926,1.583,0.632,0.734777593,434,94
39,173,255,0,255,255,255,546.552,106.442,546.552,106.442,49.698484810,540,97,13,18,17.526563327,12.568,111.662,0.880,18.681541692,44115,255,NaN,NaN,100,44115,545,97,105.524,13.000000000,1.395,0.717,0.915343915,545,97
40,350,255,0,255,255,255,277.451,111.046,277.451,111.046,76.083261121,265,101,25,23,23.485150758,18.975,136.703,0.760,25.495097568,89250,255,NaN,NaN,100,89250,269,101,115.560,22.042427569,1.238,0.808,0.868486352,269,101
41,50,255,0,255,255,255,396.920,104.840,396.920,104.840,25.798989873,392,101,9,8,8.479401087,7.508,149.861,0.944,9.486832981,12750,255,NaN,NaN,100,12750,392,104,161.565,8.000000000,1.129,0.885,0.862068966,394,101
42,159,255,0,255,255,255,561.682,108.274,561.682,108.274,49.455844123,554,101,17,13,17.442245945,11.607,161.338,0.817,19.723082923,40545,255,NaN,NaN,100,40545,554,103,149.534,13.000000000,1.503,0.665,0.916426513,561,101
43,129,255,0,255,255,255,461.019,109.554,461.019,109.554,41.698484810,455,102,12,15,14.656767673,11.206,125.875,0.932,15.811388301,32895,255,NaN,NaN,100,32895,459,102,108.435,11.926054219,1.308,0.765,0.918149466,459,102
44,84,255,0,255,255,255,488.857,107.500,488.857,107.500,34.041630560,483,102,12,10,11.178827102,9.567,163.971,0.911,12.369316877,21420,255,NaN,NaN,100,21420,483,106,165.964,10.000000000,1.168,0.856,0.903225806,487,102
45,184,255,0,255,255,255,387.185,111.967,387.185,111.967,51.355339059,380,103,15,18,16.308986915,14.365,77.387,0.877,18.248287591,46920,255,NaN,NaN,100,46920,386,121,80.538,15.000000000,1.135,0.881,0.891041162,386,103
46,89,255,0,255,255,255,448.736,108.522,448.736,108.522,34.627416998,443,103,11,11,11.259171413,10.065,157.924,0.933,12.206555616,22695,255,NaN,NaN,100,22695,444,105,145.008,10.751744045,1.119,0.894,0.908163265,446,103
47,814,255,0,255,255,255,251.251,118.928,251.251,118.928,121.639610307,232,104,41,31,38.788564415,26.720,15.670,0.691,42.449970554,207570,255,NaN,NaN,100,207570,232,132,15.018,28.000206573,1.452,0.689,0.871987145,247,104
48,1091,255,0,255,255,255,358.645,121.949,358.645,121.949,168.124891681,325,104,60,31,57.340586801,24.225,179.037,0.485,60.207972894,278205,255,NaN,NaN,100,278205,325,123,168.503,30.532225830,2.367,0.422,0.786589762,367,104
49,176,255,0,255,255,255,188.358,113.608,188.358,113.608,50.870057685,180,105,15,16,17.184027669,13.041,43.392,0.855,19.209372712,44880,255,NaN,NaN,100,44880,180,118,38.660,13.800000000,1.318,0.759,0.916666667,190,105
50,118,255,0,255,255,255,401.593,114.271,401.593,114.271,40.041630560,395,108,13,12,13.362680626,11.243,173.249,0.925,14.422205102,30090,255,NaN,NaN,100,30090,396,110,146.310,12.000000000,1.188,0.841,0.914728682,401,108
51,327,255,0,255,255,255,506.644,121.038,506.644,121.038,85.396969620,492,108,29,26,35.704178113,11.661,137.469,0.563,34.713109915,83385,255,NaN,NaN,100,83385,496,108,131.496,14.142135624,3.062,0.327,0.816479401,496,108
52,379,255,0,255,255,255,487.146,125.352,487.146,125.352,79.840620434,477,112,20,28,25.225271582,19.130,107.419,0.747,30.083217913,96645,255,NaN,NaN,100,96645,484,112,111.448,20.000000000,1.319,0.758,0.882421420,484,112
