 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,XStart,YStart
1,713,255,0,255,255,255,740.253,17.089,740.253,17.089,102.568542495,722,4,36,27,34.594914317,26.241,175.272,0.852,37.107950631,181815,255,NaN,NaN,100,181815,722,13,165.964,26.467989260,1.318,0.759,0.940633245,735,4
2,360,255,0,255,255,255,692.267,15.228,692.267,15.228,72.183766184,682,5,22,22,23.400514970,19.588,43.175,0.868,25.000000000,91800,255,NaN,NaN,100,91800,684,25,53.130,21.213203436,1.195,0.837,0.939947781,692,5
3,619,255,0,255,255,255,668.506,21.143,668.506,21.143,95.497474683,653,6,30,28,31.381946329,25.114,45.506,0.853,34.655446902,157845,255,NaN,NaN,100,157845,657,34,46.169,25.587607620,1.250,0.800,0.939301973,667,6
4,304,255,0,255,255,255,568.635,14.839,568.635,14.839,77.355339059,553,7,31,15,30.690690554,12.612,10.765,0.638,32.015621187,77520,255,NaN,NaN,100,77520,553,17,14.470,14.000714267,2.433,0.411,0.898079764,581,7
5,577,255,0,255,255,255,618.555,20.625,618.555,20.625,92.325901808,604,8,31,26,29.240122391,25.125,7.027,0.851,31.400636936,147135,255,NaN,NaN,100,147135,604,16,170.838,26.000000000,1.164,0.859,0.927652733,613,8
6,351,255,0,255,255,255,770.887,15.281,770.887,15.281,75.941125497,757,8,28,17,27.724605911,16.120,174.698,0.765,28.284271247,89505,255,NaN,NaN,100,89505,757,11,171.870,16.768696705,1.720,0.581,0.923684211,760,8
7,1260,255,0,255,255,255,806.293,28.817,806.293,28.817,156.367532368,780,11,57,33,57.639990792,27.833,164.818,0.648,57.706152185,321300,255,NaN,NaN,100,321300,780,24,171.027,30.640993233,2.071,0.483,0.890459364,790,11
8,594,255,0,255,255,255,590.481,25.911,590.481,25.911,93.154328933,575,12,30,28,28.501274995,26.536,170.631,0.860,31.048349393,151470,255,NaN,NaN,100,151470,575,23,165.069,26.983140804,1.074,0.931,0.929577465,585,12
9,510,255,0,255,255,255,540.837,25.663,540.837,25.663,87.840620434,527,14,28,25,27.734939906,23.413,30.386,0.831,30.413812651,130050,255,NaN,NaN,100,130050,530,36,43.668,25.000000000,1.185,0.844,0.930656934,540,14
10,750,255,0,255,255,255,710.173,29.372,710.173,29.372,105.982756057,694,14,34,31,35.003484313,27.281,37.099,0.839,36.796738986,191250,255,NaN,NaN,100,191250,694,40,42.797,28.307460198,1.283,0.779,0.931677019,705,14
11,657,255,0,255,255,255,512.470,32.384,512.470,32.384,100.083261121,497,19,32,28,32.791782859,25.510,16.462,0.824,35.000000000,167535,255,NaN,NaN,100,167535,498,42,36.870,27.387018467,1.285,0.778,0.936564505,520,19
12,646,255,0,255,255,255,640.029,35.257,640.029,35.257,96.568542495,624,21,32,28,31.937224649,25.754,35.371,0.871,34.058772732,164730,255,NaN,NaN,100,164730,626,45,40.236,25.963895967,1.240,0.806,0.940320233,636,21
13,590,255,0,255,255,255,563.186,35.032,563.186,35.032,94.325901808,547,22,32,26,30.117205995,24.943,28.442,0.833,32.557641192,150450,255,NaN,NaN,100,150450,547,40,10.620,25.942414104,1.207,0.828,0.928402832,556,22
14,927,255,0,255,255,255,765.542,39.278,765.542,39.278,118.811183182,748,22,36,36,35.350113597,33.389,134.533,0.825,38.470768123,236385,255,NaN,NaN,100,236385,759,22,117.897,35.302942552,1.059,0.945,0.925149701,759,22
15,219,255,0,255,255,255,685.473,34.783,685.473,34.783,55.941125497,676,26,17,18,17.697724988,15.756,55.853,0.879,19.416487839,55845,255,NaN,NaN,100,55845,682,44,55.491,16.970562748,1.123,0.890,0.924050633,683,26
16,835,255,0,255,255,255,476.498,40.956,476.498,40.956,125.639610307,450,27,47,29,45.076225053,23.586,14.132,0.665,48.703182648,212925,255,NaN,NaN,100,212925,450,43,19.179,27.482910050,1.911,0.523,0.900755124,482,27
17,644,255,0,255,255,255,848.970,41.494,848.970,41.494,97.497474683,833,28,32,27,29.879048880,27.443,13.332,0.851,32.756678708,164220,255,NaN,NaN,100,164220,833,45,12.339,27.000000000,1.089,0.918,0.933333333,843,28
18,666,255,0,255,255,255,734.057,44.498,734.057,44.498,100.083261121,720,30,29,31,32.505340294,26.087,46.434,0.836,36.069377594,169830,255,NaN,NaN,100,169830,721,57,43.877,27.811414942,1.246,0.803,0.930817610,729,30
19,584,255,0,255,255,255,610.776,44.844,610.776,44.844,94.325901808,596,31,31,27,29.439305785,25.258,177.957,0.825,32.015621187,148920,255,NaN,NaN,100,148920,596,40,165.530,25.848945820,1.166,0.858,0.916797488,606,31
20,655,255,0,255,255,255,663.663,47.779,663.663,47.779,99.740115370,646,35,35,26,33.605595075,24.816,24.777,0.827,35.902646142,167025,255,NaN,NaN,100,167025,646,52,12.875,26.000000000,1.354,0.738,0.937723694,657,35
21,286,255,0,255,255,255,896.000,43.909,896.000,43.909,71.012193309,883,35,27,17,27.666392635,13.162,160.407,0.713,29.154759474,72930,255,NaN,NaN,100,72930,883,37,157.834,14.855627054,2.102,0.476,0.915200000,888,35
