 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,XStart,YStart
1,885,255,0,255,255,255,745.018,19.683,745.018,19.683,117.154328933,727,4,37,33,36.591362359,30.795,160.750,0.810,39.051248380,225675,255,NaN,NaN,100,225675,731,4,140.194,31.322801662,1.188,0.842,0.930110352,731,4
2,135,255,0,255,255,255,655.559,13.989,655.559,13.989,43.556349186,649,8,13,12,14.097376607,12.193,11.507,0.894,16.401219467,34425,255,NaN,NaN,100,34425,649,19,37.569,12.000000000,1.156,0.865,0.937500000,654,8
3,769,255,0,255,255,255,714.786,28.672,714.786,28.672,107.154328933,698,12,32,33,35.573031540,27.524,57.739,0.842,38.078865529,196095,255,NaN,NaN,100,196095,707,45,60.068,27.400000000,1.292,0.774,0.941248470,711,12
4,832,255,0,255,255,255,618.591,35.977,618.591,35.977,109.539105243,603,17,32,38,34.887480484,30.364,105.033,0.871,38.327535793,212160,255,NaN,NaN,100,212160,618,17,97.496,31.394394404,1.149,0.870,0.941709111,618,17
5,448,255,0,255,255,255,808.098,26.958,808.098,26.958,85.012193309,794,17,29,22,28.902683856,19.736,168.218,0.779,31.304951685,114240,255,NaN,NaN,100,114240,795,18,153.435,21.514831322,1.464,0.683,0.911495422,797,17
6,433,255,0,255,255,255,777.731,27.348,777.731,27.348,84.325901808,762,18,31,22,29.019528490,18.998,166.420,0.765,31.144823005,110415,255,NaN,NaN,100,110415,762,26,174.472,21.680664646,1.528,0.655,0.890946502,774,18
7,580,255,0,255,255,255,650.133,33.814,650.133,33.814,97.497474683,634,20,30,29,30.161811922,24.484,149.858,0.767,34.000000000,147900,255,NaN,NaN,100,147900,634,27,151.928,27.106442391,1.232,0.812,0.898528273,648,20
8,775,255,0,255,255,255,586.697,37.748,586.697,37.748,108.225396744,571,21,32,35,33.135831053,29.779,46.200,0.831,36.400549446,197625,255,NaN,NaN,100,197625,573,49,37.185,29.985362283,1.113,0.899,0.925373134,587,21
9,428,255,0,255,255,255,485.472,33.614,485.472,33.614,85.254833996,470,23,30,22,30.332465788,17.966,23.965,0.740,33.105890714,109140,255,NaN,NaN,100,109140,470,38,25.017,19.337917576,1.688,0.592,0.903907075,493,23
10,841,255,0,255,255,255,553.461,43.393,553.461,43.393,119.982756057,536,26,36,36,33.533613454,31.932,175.703,0.734,38.897300678,214455,255,NaN,NaN,100,214455,542,59,43.958,34.033555569,1.050,0.952,0.869250646,543,26
11,880,255,0,255,255,255,764.035,49.366,764.035,49.366,115.539105243,748,30,32,40,37.570746546,29.822,101.912,0.828,40.311288741,224400,255,NaN,NaN,100,224400,761,30,97.125,30.742610626,1.260,0.794,0.925828511,761,30
