 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,XStart,YStart
1,110,255,0,255,255,255,811.691,16.245,811.691,16.245,40.041630560,804,12,15,10,14.762876505,9.487,175.019,0.862,15.811388301,28050,255,NaN,NaN,100,28050,804,13,161.565,10.000000000,1.556,0.643,0.909090909,806,12
2,59,255,0,255,255,255,643.873,30.415,643.873,30.415,28.970562748,640,26,8,10,10.310025938,7.286,115.132,0.883,12.206555616,15045,255,NaN,NaN,100,15045,640,26,124.992,8.000000000,1.415,0.707,0.893939394,640,26
3,1610,255,0,255,255,255,770.432,45.616,770.432,45.616,188.024386618,737,27,64,45,63.741447212,32.160,161.267,0.572,70.213958726,410550,255,NaN,NaN,100,410550,737,30,144.273,37.755724172,1.982,0.505,0.803995006,757,27
4,214,255,0,255,255,255,21.421,580.299,21.421,580.299,57.455844123,11,574,22,12,22.987071882,11.853,169.781,0.815,23.086792761,54570,255,NaN,NaN,100,54570,11,577,162.350,12.000000000,1.939,0.516,0.940659341,14,574
5,2701,255,0,255,255,255,143.628,652.957,143.628,652.957,213.663996924,112,618,63,74,67.594537378,50.877,58.371,0.743,75.312681535,688755,255,NaN,NaN,100,688755,142,692,79.287,54.560058651,1.329,0.753,0.921371312,151,618
6,2394,255,0,255,255,255,244.055,655.128,244.055,655.128,202.367532368,219,618,47,68,64.830300414,47.017,71.422,0.735,72.449982747,610470,255,NaN,NaN,100,610470,236,686,69.814,47.000000000,1.379,0.725,0.944192467,260,618
7,342,255,0,255,255,255,93.646,629.091,93.646,629.091,71.254833996,81,620,25,20,23.899406693,18.220,176.667,0.846,25.961509971,87210,255,NaN,NaN,100,87210,81,633,15.642,20.000000000,1.312,0.762,0.897637795,89,620
8,221,255,0,255,255,255,110.283,636.871,110.283,636.871,60.083261121,100,627,21,19,18.209702623,15.453,33.398,0.769,21.377558326,56355,255,NaN,NaN,100,56355,100,640,10.784,17.453454584,1.178,0.849,0.859922179,107,627
9,7385,255,0,255,255,255,78.666,700.855,78.666,700.855,441.847763109,35,628,97,133,127.204791113,73.919,97.159,0.475,140.662717164,1883175,255,NaN,NaN,100,1883175,57,628,122.221,93.055667741,1.721,0.581,0.772327965,57,628
10,1180,255,0,255,255,255,40.988,660.158,40.988,660.158,153.296464556,20,633,38,53,60.236523129,24.942,64.771,0.631,61.911226769,300900,255,NaN,NaN,100,300900,23,686,58.878,26.979951968,2.415,0.414,0.900763359,51,633
11,4345,255,0,255,255,255,182.240,681.002,182.240,681.002,279.036579926,139,639,81,84,102.428047381,54.011,51.399,0.701,111.018016556,1107975,255,NaN,NaN,100,1107975,139,719,44.635,56.690848900,1.896,0.527,0.933505210,194,639
12,2036,255,0,255,255,255,117.630,699.820,117.630,699.820,176.166522241,94,667,48,60,56.201046534,46.126,96.712,0.824,62.936475910,519180,255,NaN,NaN,100,519180,112,667,107.571,47.133199144,1.218,0.821,0.945876887,112,667
13,2779,255,0,255,255,255,215.501,720.842,215.501,720.842,217.237590053,189,678,49,81,78.916603982,44.836,74.590,0.740,82.036577208,708645,255,NaN,NaN,100,708645,211,759,80.882,47.398436311,1.760,0.568,0.950898204,219,678
14,2317,255,0,255,255,255,250.348,731.698,250.348,731.698,232.568542495,232,685,34,93,99.493835893,29.651,91.477,0.538,93.904206509,590835,255,NaN,NaN,100,590835,249,778,82.042,33.716426208,3.355,0.298,0.894076790,246,685
15,825,255,0,255,255,255,26.763,706.524,26.763,706.524,121.597979746,12,687,29,40,43.706897386,24.033,73.471,0.701,46.647615159,210375,255,NaN,NaN,100,210375,17,727,59.036,26.171332182,1.819,0.550,0.918708241,23,687
16,1164,255,0,255,255,255,178.754,744.655,178.754,744.655,153.982756057,166,716,29,57,57.044021158,25.981,87.452,0.617,58.463663929,296820,255,NaN,NaN,100,296820,177,773,77.152,28.586654799,2.196,0.455,0.867685427,186,716
17,2004,255,0,255,255,255,150.557,755.755,150.557,755.755,218.024386618,132,720,35,85,83.203865620,30.667,91.636,0.530,86.313382508,511020,255,NaN,NaN,100,511020,137,720,100.008,34.477551331,2.713,0.369,0.855678907,137,720
18,390,255,0,255,255,255,49.818,751.256,49.818,751.256,75.941125497,40,740,23,22,23.855195505,20.816,137.667,0.850,27.802877549,99450,255,NaN,NaN,100,99450,41,740,142.306,22.000000000,1.146,0.873,0.946601942,41,740
19,1909,255,0,255,255,255,116.343,773.923,116.343,773.923,179.095454430,85,748,56,52,54.766413551,44.381,11.577,0.748,58.309518948,486795,255,NaN,NaN,100,486795,88,762,149.036,44.271887242,1.234,0.810,0.924903101,130,748
20,1061,255,0,255,255,255,227.843,774.711,227.843,774.711,130.124891681,212,752,36,44,41.621535045,32.457,101.485,0.787,44.283179651,270555,255,NaN,NaN,100,270555,228,752,96.483,35.174087598,1.282,0.780,0.934390137,228,752
21,908,255,0,255,255,255,199.579,774.912,199.579,774.912,118.225396744,184,754,29,42,41.574778149,27.808,97.076,0.816,42.296571965,231540,255,NaN,NaN,100,231540,196,754,96.789,28.788457022,1.495,0.669,0.941420425,196,754
22,147,255,0,255,255,255,79.507,762.840,79.507,762.840,45.455844123,71,757,16,12,16.431546852,11.391,158.644,0.894,17.464249197,37485,255,NaN,NaN,100,37485,71,759,156.371,12.000000000,1.443,0.693,0.924528302,74,757
23,862,255,0,255,255,255,57.984,776.094,57.984,776.094,119.053823869,39,758,37,36,37.993947546,28.887,50.451,0.764,40.360872141,219810,255,NaN,NaN,100,219810,40,787,41.987,30.725705289,1.315,0.760,0.905462185,62,758
24,837,255,0,255,255,255,24.824,774.056,24.824,774.056,117.497474683,6,760,39,29,41.344795844,25.776,13.462,0.762,42.544094772,213435,255,NaN,NaN,100,213435,6,780,23.552,27.065011574,1.604,0.623,0.914254506,39,760
25,1145,255,0,255,255,255,87.825,796.557,87.825,796.557,146.994949366,68,770,44,50,48.324045091,30.168,126.324,0.666,52.201532545,291975,255,NaN,NaN,100,291975,77,770,106.699,33.418557719,1.602,0.624,0.862848531,77,770
26,1262,255,0,255,255,255,174.934,794.716,174.934,794.716,146.225396744,153,771,44,42,42.849442453,37.499,127.203,0.742,50.477717856,321810,255,NaN,NaN,100,321810,166,771,123.690,40.629290075,1.143,0.875,0.916485113,166,771
27,2252,255,0,255,255,255,256.337,813.788,256.337,813.788,192.509667992,234,778,47,68,66.998086197,42.797,101.008,0.764,68.183575735,574260,255,NaN,NaN,100,574260,257,846,85.795,44.554631616,1.565,0.639,0.947612035,257,778
28,408,255,0,255,255,255,26.846,798.525,26.846,798.525,85.355339059,17,785,22,28,30.147536735,17.231,60.041,0.704,33.837848631,104040,255,NaN,NaN,100,104040,19,813,55.840,19.996922840,1.750,0.572,0.902654867,33,785
29,668,255,0,255,255,255,44.907,807.744,44.907,807.744,105.154328933,30,788,29,35,33.288286814,25.550,84.548,0.759,35.846896658,170340,255,NaN,NaN,100,170340,40,788,112.989,27.577164466,1.303,0.768,0.910702113,40,788
30,299,255,0,255,255,255,65.380,802.911,65.380,802.911,69.941125497,56,791,19,23,23.959571387,15.889,115.192,0.768,25.495097568,76245,255,NaN,NaN,100,76245,56,795,138.180,15.933825418,1.508,0.663,0.914373089,65,791
