 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,XStart,YStart
11,253,255,0,255,255,255,483.168,76.069,483.168,76.069,62.041630560,474,68,20,16,19.992224532,16.113,166.553,0.826,21.540659229,64515,255,NaN,NaN,100,64515,474,70,158.199,16.000000000,1.241,0.806,0.928440367,481,68
12,541,255,0,255,255,255,525.493,83.600,525.493,83.600,98.568542495,512,68,28,33,35.990070849,19.139,129.569,0.700,38.275318418,137955,255,NaN,NaN,100,137955,512,69,123.275,22.534490868,1.880,0.532,0.866293034,514,68
13,1005,255,0,255,255,255,624.008,91.869,624.008,91.869,125.053823869,607,72,34,41,39.881602312,32.085,96.100,0.808,41.785164832,256275,255,NaN,NaN,100,256275,612,74,111.038,32.836227277,1.243,0.805,0.916552668,623,72
14,727,255,0,255,255,255,577.096,89.662,577.096,89.662,106.225396744,563,73,30,36,34.755706410,26.633,90.051,0.810,37.107950631,185385,255,NaN,NaN,100,185385,568,73,104.036,28.845718429,1.305,0.766,0.930857875,568,73
15,679,255,0,255,255,255,653.716,94.011,653.716,94.011,104.325901808,640,77,29,34,37.536036455,23.032,128.238,0.784,39.623225512,173145,255,NaN,NaN,100,173145,640,80,137.045,25.300149426,1.630,0.614,0.937198068,648,77
16,238,255,0,255,255,255,501.849,85.538,501.849,85.538,62.183766184,491,78,23,16,21.774522238,13.917,0.695,0.773,23.194827009,60690,255,NaN,NaN,100,60690,491,84,172.569,15.839191899,1.565,0.639,0.893058161,495,78
17,452,255,0,255,255,255,457.504,99.314,457.504,99.314,90.468037432,444,83,28,31,35.333084534,16.288,130.842,0.694,35.846896658,115260,255,NaN,NaN,100,115260,449,83,120.141,18.027756377,2.169,0.461,0.890640394,449,83
18,739,255,0,255,255,255,483.377,98.936,483.377,98.936,108.468037432,465,83,33,34,37.681710916,24.970,134.691,0.789,39.115214431,188445,255,NaN,NaN,100,188445,465,92,147.529,27.642755854,1.509,0.663,0.917442582,474,83
19,493,255,0,255,255,255,510.498,101.993,510.498,101.993,88.669047558,498,88,26,28,27.993231203,22.424,54.065,0.788,30.000000000,125715,255,NaN,NaN,100,125715,499,112,53.130,24.411764706,1.248,0.801,0.910433980,514,88
20,942,255,0,255,255,255,553.272,106.554,553.272,106.554,123.639610307,533,89,40,35,41.675088527,28.780,145.973,0.774,44.045431091,240210,255,NaN,NaN,100,240210,539,91,140.528,31.467185826,1.448,0.691,0.917681442,541,89
21,270,255,0,255,255,255,599.626,97.352,599.626,97.352,62.526911935,589,89,20,18,19.528401315,17.604,167.048,0.868,20.615528128,68850,255,NaN,NaN,100,68850,594,89,129.094,18.000000000,1.109,0.901,0.929432014,594,89
22,340,255,0,255,255,255,527.062,112.768,527.062,112.768,72.083261121,516,100,22,24,22.309375057,19.404,74.195,0.822,24.698178070,86700,255,NaN,NaN,100,86700,522,124,68.629,21.301488790,1.150,0.870,0.911528150,525,100
23,421,255,0,255,255,255,587.006,114.334,587.006,114.334,79.254833996,574,101,24,25,24.552061557,21.833,8.362,0.842,26.832815730,107355,255,NaN,NaN,100,107355,574,110,153.435,23.702320561,1.125,0.889,0.918211559,588,101
24,496,255,0,255,255,255,696.159,113.091,696.159,113.091,88.225396744,681,101,31,26,28.256870570,22.349,2.003,0.801,31.256999216,126480,255,NaN,NaN,100,126480,681,113,7.352,24.219929443,1.264,0.791,0.904284412,690,101
25,210,255,0,255,255,255,721.757,110.181,721.757,110.181,56.284271247,712,102,19,15,19.160315835,13.955,158.828,0.833,21.023796042,53550,255,NaN,NaN,100,53550,712,107,154.654,15.000000000,1.373,0.728,0.903225806,720,102
26,713,255,0,255,255,255,643.560,119.326,643.560,119.326,102.468037432,627,103,31,34,31.105554263,29.185,124.119,0.853,34.365680555,181815,255,NaN,NaN,100,181815,640,103,98.366,29.953810596,1.066,0.938,0.927178153,640,103
27,727,255,0,255,255,255,613.895,122.507,613.895,122.507,109.053823869,599,105,31,37,37.214387189,24.873,126.360,0.768,38.910152917,185385,255,NaN,NaN,100,185385,600,107,115.907,27.135945728,1.496,0.668,0.903105590,608,105
28,427,255,0,255,255,255,671.481,119.708,671.481,119.708,82.426406871,659,108,26,24,27.192499469,19.994,156.635,0.790,28.635642127,108885,255,NaN,NaN,100,108885,659,112,155.225,21.418529937,1.360,0.735,0.893305439,669,108
29,229,255,0,255,255,255,479.063,117.845,479.063,117.845,61.597979746,468,109,22,17,24.120889196,12.088,150.885,0.758,24.186773245,58395,255,NaN,NaN,100,58395,468,114,150.255,13.271557112,1.995,0.501,0.905138340,472,109
30,980,255,0,255,255,255,505.685,133.276,505.685,133.276,128.468037432,490,113,33,45,40.467418348,30.834,94.309,0.746,45.705579528,249900,255,NaN,NaN,100,249900,499,113,100.081,32.257238130,1.312,0.762,0.898258478,499,113
31,500,255,0,255,255,255,715.066,126.740,715.066,126.740,88.911688245,698,115,33,22,31.721855582,20.069,15.555,0.795,33.837848631,127500,255,NaN,NaN,100,127500,698,129,18.970,22.000000000,1.581,0.633,0.922509225,711,115
32,287,255,0,255,255,255,742.096,124.068,742.096,124.068,67.698484810,731,116,23,17,24.419259408,14.964,166.433,0.787,25.495097568,73185,255,NaN,NaN,100,73185,731,117,154.440,15.665212300,1.632,0.613,0.902515723,732,116
33,835,255,0,255,255,255,541.196,133.605,541.196,133.605,113.982756057,523,118,36,32,36.688935666,28.978,178.127,0.808,38.483762810,212925,255,NaN,NaN,100,212925,523,125,155.433,30.505939742,1.266,0.790,0.925720621,539,118
34,516,255,0,255,255,255,573.519,132.386,573.519,132.386,93.355339059,558,120,30,23,31.742158651,20.698,174.441,0.744,32.756678708,131580,255,NaN,NaN,100,131580,560,125,148.736,22.698356430,1.534,0.652,0.899738448,573,120
35,323,255,0,255,255,255,597.289,135.296,597.289,135.296,69.012193309,589,123,19,24,22.343820266,18.406,94.401,0.852,24.186773245,82365,255,NaN,NaN,100,82365,596,147,82.875,19.000000000,1.214,0.824,0.921540656,598,123
36,394,255,0,255,255,255,689.769,136.383,689.769,136.383,77.740115370,678,123,24,26,23.998986948,20.903,105.614,0.819,27.202941017,100470,255,NaN,NaN,100,100470,686,123,107.103,22.188007849,1.148,0.871,0.899543379,686,123
37,751,255,0,255,255,255,661.608,142.168,661.608,142.168,107.053823869,644,127,36,31,34.995599117,27.324,14.527,0.823,37.121422387,191505,255,NaN,NaN,100,191505,644,150,27.255,28.200000000,1.281,0.781,0.926017263,659,127
38,558,255,0,255,255,255,734.932,143.815,734.932,143.815,91.396969620,722,129,28,30,28.636238211,24.810,136.429,0.839,31.048349393,142290,255,NaN,NaN,100,142290,731,129,104.931,25.896286357,1.154,0.866,0.925373134,731,129
39,244,255,0,255,255,255,755.496,138.844,755.496,138.844,59.941125497,746,129,18,19,19.657251252,15.804,131.803,0.853,21.260291625,62220,255,NaN,NaN,100,62220,746,134,138.814,17.321357099,1.244,0.804,0.915572233,754,129
40,445,255,0,255,255,255,631.828,143.693,631.828,143.693,82.225396744,617,130,26,28,24.282780418,23.333,162.771,0.827,28.160255681,113475,255,NaN,NaN,100,113475,631,130,96.116,23.814859668,1.041,0.961,0.908163265,631,130
41,772,255,0,255,255,255,982.670,147.211,982.670,147.211,109.982756057,967,131,33,34,38.694430956,25.403,57.150,0.802,39.962482405,196860,255,NaN,NaN,100,196860,973,165,58.299,26.546545936,1.523,0.656,0.933494559,984,131
42,571,255,0,255,255,255,777.635,144.370,777.635,144.370,93.254833996,763,132,31,25,29.658703751,24.513,167.576,0.825,32.202484376,145605,255,NaN,NaN,100,145605,765,135,143.842,25.000000000,1.210,0.826,0.926196269,771,132
43,311,255,0,255,255,255,709.928,145.320,709.928,145.320,71.112698372,697,137,24,18,24.807913425,15.962,10.018,0.773,26.400757565,79305,255,NaN,NaN,100,79305,697,148,24.624,17.154028693,1.554,0.643,0.910688141,719,137
44,202,255,0,255,255,255,609.738,148.550,609.738,148.550,54.083261121,600,139,19,18,16.782396275,15.325,139.014,0.868,19.235384062,51510,255,NaN,NaN,100,51510,600,147,171.027,15.556349186,1.095,0.913,0.895787140,609,139
45,672,255,0,255,255,255,1003.048,157.969,1003.048,157.969,105.639610307,987,140,32,34,35.165467585,24.331,52.131,0.757,38.078865529,171360,255,NaN,NaN,100,171360,992,174,60.068,25.179051122,1.445,0.692,0.911186441,1004,140
46,572,255,0,255,255,255,558.743,154.411,558.743,154.411,99.254833996,543,141,31,28,34.524068764,21.095,33.094,0.730,37.483329628,145860,255,NaN,NaN,100,145860,547,169,43.919,23.873832650,1.637,0.611,0.885448916,567,141
47,1060,255,0,255,255,255,526.958,162.050,526.958,162.050,128.568542495,508,142,38,37,39.630052281,34.056,139.087,0.806,44.204072211,270300,255,NaN,NaN,100,270300,510,151,142.352,35.857707230,1.164,0.859,0.929009641,523,142
48,844,255,0,255,255,255,589.322,159.328,589.322,159.328,115.396969620,571,143,36,33,39.255708206,27.375,143.874,0.796,42.520583251,215220,255,NaN,NaN,100,215220,575,144,131.186,28.883445512,1.434,0.697,0.927982408,577,143
49,705,255,0,255,255,255,684.747,159.767,684.747,159.767,112.367532368,663,145,41,30,37.450676341,23.968,179.151,0.702,41.773197148,179775,255,NaN,NaN,100,179775,663,163,11.041,26.732499996,1.563,0.640,0.873605948,681,145
50,620,255,0,255,255,255,756.205,161.739,756.205,161.739,95.982756057,739,148,33,27,32.423859903,24.347,174.537,0.846,34.205262753,158100,255,NaN,NaN,100,158100,739,160,164.745,25.442294410,1.332,0.751,0.921933086,751,148
51,439,255,0,255,255,255,621.085,163.368,621.085,163.368,86.325901808,606,150,29,25,26.921120744,20.763,174.860,0.740,29.410882340,111945,255,NaN,NaN,100,111945,607,160,162.181,23.265449465,1.297,0.771,0.855750487,620,150
52,357,255,0,255,255,255,928.209,158.531,928.209,158.531,72.769552622,914,150,26,18,24.870814619,18.276,169.104,0.847,26.476404590,91035,255,NaN,NaN,100,91035,914,159,10.886,18.000000000,1.361,0.735,0.937007874,921,150
53,489,255,0,255,255,255,648.866,163.917,648.866,163.917,87.396969620,634,151,30,26,29.875240672,20.840,157.993,0.804,31.320919527,124695,255,NaN,NaN,100,124695,634,159,163.301,21.019038988,1.434,0.698,0.912313433,644,151
54,1423,255,0,255,255,255,718.241,173.146,718.241,173.146,150.024386618,693,151,49,43,45.425206446,39.886,15.239,0.794,49.648766349,362865,255,NaN,NaN,100,362865,694,183,27.597,41.719300090,1.139,0.878,0.922528363,722,151
55,793,255,0,255,255,255,953.857,165.949,953.857,165.949,110.911688245,938,151,34,32,33.799298107,29.873,36.930,0.810,36.769552622,202215,255,NaN,NaN,100,202215,940,178,45.000,30.563980812,1.131,0.884,0.920487522,951,151
56,926,255,0,255,255,255,1136.609,170.462,1136.609,170.462,122.124891681,1118,152,40,36,42.228677861,27.920,150.784,0.780,44.102154142,236130,255,NaN,NaN,100,236130,1121,157,147.031,28.815538519,1.512,0.661,0.930653266,1126,152
57,282,255,0,255,255,255,783.922,162.762,783.922,162.762,67.112698372,773,155,24,16,24.652969244,14.564,9.285,0.787,25.632011236,71910,255,NaN,NaN,100,71910,773,169,20.556,15.522580167,1.693,0.591,0.920065253,790,155
58,576,255,0,255,255,255,1028.498,174.911,1028.498,174.911,104.225396744,1013,157,29,36,37.920758614,19.340,130.592,0.666,40.706264874,146880,255,NaN,NaN,100,146880,1020,157,117.824,21.877622133,1.961,0.510,0.855869242,1020,157
59,1787,255,0,255,255,255,830.802,173.371,830.802,173.371,213.095454430,786,159,85,30,87.511510550,26.000,2.417,0.495,85.146931830,455685,255,NaN,NaN,100,455685,786,175,3.366,30.000000000,3.366,0.297,0.844917258,849,159
60,642,255,0,255,255,255,904.702,171.785,904.702,171.785,100.325901808,887,160,35,25,34.907179231,23.417,8.713,0.802,36.138621999,163710,255,NaN,NaN,100,163710,887,176,14.421,23.779924033,1.491,0.671,0.915181753,904,160
61,519,255,0,255,255,255,1107.695,175.953,1107.695,175.953,88.325901808,1094,162,28,27,27.451922450,24.072,114.930,0.836,29.154759474,132345,255,NaN,NaN,100,132345,1103,162,112.166,25.023427937,1.140,0.877,0.903394256,1103,162
62,524,255,0,255,255,255,563.557,174.548,563.557,174.548,92.669047558,546,164,35,21,33.739419721,19.774,4.235,0.767,35.510561809,133620,255,NaN,NaN,100,133620,546,178,9.728,20.905039815,1.706,0.586,0.914485166,569,164
63,397,255,0,255,255,255,981.359,176.994,981.359,176.994,78.669047558,968,166,24,25,27.669590807,18.268,133.610,0.806,28.600699292,101235,255,NaN,NaN,100,101235,973,166,126.469,20.146415284,1.515,0.660,0.925407925,973,166
64,720,255,0,255,255,255,673.403,180.887,673.403,180.887,107.982756057,655,167,39,27,37.193593988,24.648,176.106,0.776,39.623225512,183600,255,NaN,NaN,100,183600,655,178,169.824,26.201712343,1.509,0.663,0.921895006,665,167
65,800,255,0,255,255,255,933.085,188.148,933.085,188.148,116.911688245,919,168,29,40,40.069497227,25.421,105.751,0.736,42.059481690,204000,255,NaN,NaN,100,204000,923,168,108.004,28.134132504,1.576,0.634,0.889877642,923,168
66,797,255,0,255,255,255,638.609,186.715,638.609,186.715,112.468037432,621,170,36,34,32.905127609,30.839,148.411,0.792,37.161808352,203235,255,NaN,NaN,100,203235,623,176,156.194,32.646592471,1.067,0.937,0.899548533,635,170
67,303,255,0,255,255,255,776.186,178.586,776.186,178.586,69.355339059,764,170,24,18,24.221109141,15.928,166.324,0.792,25.298221281,77265,255,NaN,NaN,100,77265,764,176,161.565,16.734958128,1.521,0.658,0.903129657,771,170
68,208,255,0,255,255,255,612.923,178.317,612.923,178.317,54.041630560,604,171,18,14,17.980515134,14.729,175.211,0.895,19.104973175,53040,255,NaN,NaN,100,53040,607,171,132.879,14.000000000,1.221,0.819,0.934831461,607,171
69,345,255,0,255,255,255,1004.248,180.294,1004.248,180.294,72.183766184,993,171,24,20,23.464408503,18.721,15.302,0.832,25.000000000,87975,255,NaN,NaN,100,87975,993,186,16.260,20.000000000,1.253,0.798,0.929919137,1004,171
70,389,255,0,255,255,255,749.634,181.765,749.634,181.765,76.769552622,737,172,27,19,26.819116836,18.468,14.235,0.829,29.068883707,99195,255,NaN,NaN,100,99195,737,189,26.565,19.000000000,1.452,0.689,0.936221420,743,172
71,576,255,0,255,255,255,590.495,186.345,590.495,186.345,93.740115370,575,173,31,27,29.027652913,25.265,162.569,0.824,31.064449134,146880,255,NaN,NaN,100,146880,575,184,176.309,26.353260512,1.149,0.870,0.917197452,582,173
72,786,255,0,255,255,255,878.372,190.080,878.372,190.080,108.225396744,861,173,33,34,33.801271347,29.607,122.479,0.843,37.215588132,200430,255,NaN,NaN,100,200430,871,173,120.700,29.948231195,1.142,0.876,0.929627439,871,173
73,914,255,0,255,255,255,1075.798,192.790,1075.798,192.790,131.195959493,1053,174,44,37,49.875988946,23.333,38.469,0.667,52.345009313,233070,255,NaN,NaN,100,233070,1055,210,43.452,25.524967145,2.138,0.468,0.886948083,1090,174
74,849,255,0,255,255,255,964.366,194.054,964.366,194.054,117.154328933,944,178,40,30,37.769372320,28.621,3.053,0.777,42.379240201,216495,255,NaN,NaN,100,216495,944,205,19.290,30.000000000,1.320,0.758,0.914378029,962,178
75,447,255,0,255,255,255,1021.160,194.963,1021.160,194.963,82.325901808,1008,181,26,26,26.016538639,21.876,125.403,0.829,28.653097564,113985,255,NaN,NaN,100,113985,1017,181,119.249,23.334523779,1.189,0.841,0.907614213,1017,181
76,598,255,0,255,255,255,1126.707,197.935,1126.707,197.935,95.396969620,1114,181,26,34,31.720298246,24.003,101.644,0.826,34.928498393,152490,255,NaN,NaN,100,152490,1122,181,103.241,24.318400757,1.321,0.757,0.920708237,1122,181
77,755,255,0,255,255,255,830.346,196.010,830.346,196.010,111.639610307,811,182,38,30,37.340448396,25.744,164.937,0.761,39.217343102,192525,255,NaN,NaN,100,192525,812,189,160.641,28.099238657,1.450,0.689,0.887191539,826,182
78,736,255,0,255,255,255,907.317,197.288,907.317,197.288,105.740115370,891,182,32,32,32.482081689,28.850,37.909,0.827,34.828149535,187680,255,NaN,NaN,100,187680,891,205,39.174,29.711051401,1.126,0.888,0.928706625,911,182
79,630,255,0,255,255,255,1154.384,195.978,1154.384,195.978,99.154328933,1138,182,33,28,31.695533148,25.308,165.435,0.805,33.734255587,160650,255,NaN,NaN,100,160650,1138,189,168.024,27.060031098,1.252,0.798,0.932642487,1156,182
80,370,255,0,255,255,255,766.903,194.035,766.903,194.035,74.426406871,753,184,27,19,25.739796262,18.302,9.971,0.839,27.294688128,94350,255,NaN,NaN,100,94350,753,193,8.427,19.000000000,1.406,0.711,0.923845194,764,184
81,948,255,0,255,255,255,793.058,201.509,793.058,201.509,120.710678119,774,184,37,37,40.053084254,30.136,47.347,0.818,42.520583251,241740,255,NaN,NaN,100,241740,779,217,41.186,31.819805153,1.329,0.752,0.927139364,789,184
82,853,255,0,255,255,255,696.324,202.242,696.324,202.242,115.053823869,679,185,36,34,35.491302935,30.601,5.821,0.810,38.275318418,217515,255,NaN,NaN,100,217515,679,195,160.145,32.070235422,1.160,0.862,0.925664677,695,185
83,372,255,0,255,255,255,615.505,195.704,615.505,195.704,73.012193309,603,186,24,21,24.408365612,19.405,147.552,0.877,25.806975801,94860,255,NaN,NaN,100,94860,606,187,144.462,20.506096654,1.258,0.795,0.939393939,607,186
84,645,255,0,255,255,255,996.835,202.731,996.835,202.731,102.468037432,980,187,34,29,31.364960549,26.183,173.619,0.772,34.132096332,164475,255,NaN,NaN,100,164475,980,207,5.042,28.502938897,1.198,0.835,0.890883978,993,187
85,776,255,0,255,255,255,1100.796,204.410,1100.796,204.410,110.124891681,1082,187,35,35,32.289707119,30.599,36.323,0.804,35.846896658,197880,255,NaN,NaN,100,197880,1082,208,30.141,30.405591591,1.055,0.948,0.912941176,1098,187
86,347,255,0,255,255,255,860.094,201.001,860.094,201.001,81.740115370,847,189,26,26,33.130009878,13.336,133.178,0.653,32.649655435,88485,255,NaN,NaN,100,88485,847,190,130.030,15.502613795,2.484,0.403,0.847374847,849,189
87,834,255,0,255,255,255,735.349,203.348,735.349,203.348,116.568542495,714,190,42,28,40.523878372,26.204,178.307,0.771,42.296571965,212670,255,NaN,NaN,100,212670,714,205,6.789,27.907815283,1.546,0.647,0.912972085,735,190
88,867,255,0,255,255,255,662.339,207.162,662.339,207.162,113.740115370,643,192,37,31,36.657998379,30.113,3.884,0.842,38.600518131,221085,255,NaN,NaN,100,221085,643,204,163.443,30.742610626,1.217,0.821,0.942391304,657,192
89,350,255,0,255,255,255,1042.697,207.174,1042.697,207.174,77.497474683,1032,194,23,26,25.714771205,17.330,131.032,0.732,27.856776554,89250,255,NaN,NaN,100,89250,1035,194,111.038,19.414506868,1.484,0.674,0.865265760,1035,194
90,1066,255,0,255,255,255,1180.952,216.574,1180.952,216.574,127.195959493,1163,195,37,43,41.582549914,32.640,106.898,0.828,45.221676218,271830,255,NaN,NaN,100,271830,1172,195,108.034,32.923076923,1.274,0.785,0.944198406,1172,195
91,821,255,0,255,255,255,597.076,214.817,597.076,214.817,112.225396744,580,197,34,35,33.957558336,30.783,45.878,0.819,37.336309405,209355,255,NaN,NaN,100,209355,590,232,69.624,31.835192037,1.103,0.907,0.929784824,602,197
92,827,255,0,255,255,255,628.907,219.114,628.907,219.114,112.568542495,613,202,34,34,34.026088550,30.946,42.213,0.820,37.443290454,210885,255,NaN,NaN,100,210885,621,236,55.886,32.855953778,1.100,0.909,0.918378679,628,202
93,694,255,0,255,255,255,761.026,218.144,761.026,218.144,103.396969620,744,203,34,30,35.122906943,25.158,41.374,0.816,37.643060449,176970,255,NaN,NaN,100,176970,749,233,50.389,25.661053275,1.396,0.716,0.929049531,757,203
94,935,255,0,255,255,255,852.327,223.575,852.327,223.575,123.882250994,834,203,38,37,38.422988767,30.984,137.430,0.766,41.677331968,238425,255,NaN,NaN,100,238425,836,213,149.744,33.941125497,1.240,0.806,0.901204819,849,203
95,1030,255,0,255,255,255,815.361,222.039,815.361,222.039,126.468037432,794,204,41,35,41.167864508,31.856,27.799,0.809,43.829214002,262650,255,NaN,NaN,100,262650,799,238,34.778,34.432394810,1.292,0.774,0.924181247,811,204
96,1245,255,0,255,255,255,938.285,227.261,938.285,227.261,186.066017178,905,205,66,44,70.964157919,22.338,153.562,0.452,69.570108524,317475,255,NaN,NaN,100,317475,905,215,161.565,28.531947419,3.177,0.315,0.744617225,923,205
97,847,255,0,255,255,255,886.555,221.509,886.555,221.509,111.154328933,868,206,37,30,37.022105536,29.129,169.650,0.861,38.897300678,215985,255,NaN,NaN,100,215985,868,216,162.031,29.979418227,1.271,0.787,0.941111111,886,206
98,396,255,0,255,255,255,949.750,214.409,949.750,214.409,80.526911935,936,206,28,18,29.256293656,17.234,1.056,0.767,28.635642127,100980,255,NaN,NaN,100,100980,936,209,167.905,18.000000000,1.698,0.589,0.904109589,941,206
99,995,255,0,255,255,255,1148.851,224.555,1148.851,224.555,125.296464556,1131,206,38,39,38.881764275,32.583,131.187,0.796,42.485291572,253725,255,NaN,NaN,100,253725,1131,214,153.435,34.391412166,1.193,0.838,0.920444033,1140,206
100,612,255,0,255,255,255,976.111,221.595,976.111,221.595,96.911688245,960,207,30,29,31.160173194,25.007,131.560,0.819,34.409301068,156060,255,NaN,NaN,100,156060,966,208,125.538,26.237191997,1.246,0.803,0.904656319,969,207
101,773,255,0,255,255,255,1026.015,221.864,1026.015,221.864,109.639610307,1007,207,37,30,37.396182606,26.319,152.752,0.808,39.395431207,197115,255,NaN,NaN,100,197115,1007,216,156.038,28.988471704,1.421,0.704,0.917507418,1025,207
102,261,255,0,255,255,255,1073.925,214.400,1073.925,214.400,80.083261121,1056,208,33,14,32.072198682,10.361,173.271,0.511,33.541019662,66555,255,NaN,NaN,100,66555,1056,212,169.695,13.717871555,3.095,0.323,0.784962406,1079,208
103,723,255,0,255,255,255,711.969,227.652,711.969,227.652,108.911688245,699,209,28,37,38.420333136,23.960,67.531,0.766,40.311288741,184365,255,NaN,NaN,100,184365,702,246,60.255,25.403960120,1.604,0.624,0.924552430,715,209
104,696,255,0,255,255,255,1118.875,228.681,1118.875,228.681,102.325901808,1104,212,30,32,30.827362678,28.746,66.932,0.835,34.713109915,177480,255,NaN,NaN,100,177480,1104,239,41.496,30.000000000,1.072,0.932,0.937373737,1117,212
105,626,255,0,255,255,255,1000.107,232.118,1000.107,232.118,100.911688245,987,214,26,35,35.238205486,22.619,96.119,0.773,36.400549446,159630,255,NaN,NaN,100,159630,995,215,110.925,24.618252485,1.558,0.642,0.908563135,1000,214
106,755,255,0,255,255,255,1056.172,233.688,1056.172,233.688,110.811183182,1041,214,28,38,37.018974328,25.968,98.041,0.773,39.000000000,192525,255,NaN,NaN,100,192525,1052,215,112.620,28.000000000,1.426,0.701,0.902031063,1055,214
107,1079,255,0,255,255,255,682.989,234.948,682.989,234.948,132.568542495,664,215,37,40,37.747140158,36.395,128.561,0.772,44.204072211,275145,255,NaN,NaN,100,275145,664,247,37.648,37.000000000,1.037,0.964,0.908631579,681,215
108,709,255,0,255,255,255,733.664,235.283,733.664,235.283,104.568542495,719,218,29,35,36.206637114,24.933,70.761,0.815,37.161808352,180795,255,NaN,NaN,100,180795,728,253,66.194,25.614449047,1.452,0.689,0.940942269,728,218
109,685,255,0,255,255,255,781.745,234.009,781.745,234.009,101.639610307,764,218,34,30,31.892000296,27.348,16.906,0.833,34.365680555,174675,255,NaN,NaN,100,174675,764,233,171.634,28.991378029,1.166,0.858,0.931339225,779,218
110,361,255,0,255,255,255,1094.223,229.217,1094.223,229.217,73.012193309,1083,218,21,24,23.869324567,19.256,129.341,0.851,25.632011236,92055,255,NaN,NaN,100,92055,1090,218,110.556,19.969207064,1.240,0.807,0.930412371,1090,218
111,199,255,0,255,255,255,1074.952,227.585,1074.952,227.585,52.870057685,1067,219,16,16,16.467137415,15.387,91.877,0.895,18.439088915,50745,255,NaN,NaN,100,50745,1069,221,139.399,15.902139755,1.070,0.934,0.919168591,1074,219
112,531,255,0,255,255,255,653.762,234.383,653.762,234.383,92.426406871,640,220,25,30,30.669432517,22.044,102.463,0.781,32.310988843,135405,255,NaN,NaN,100,135405,648,220,111.801,24.945606356,1.391,0.719,0.887959866,648,220
113,895,255,0,255,255,255,1202.393,245.317,1202.393,245.317,116.124891681,1185,225,34,39,37.336063335,30.521,96.598,0.834,40.261644278,228225,255,NaN,NaN,100,228225,1200,225,104.381,31.821337344,1.223,0.817,0.926021728,1200,225
114,4363,255,0,255,255,255,915.525,267.487,915.525,267.487,310.007142675,867,227,83,94,94.708191118,58.655,123.381,0.570,108.600184162,1112565,255,NaN,NaN,100,1112565,873,234,126.764,66.137032559,1.615,0.619,0.844642339,906,227
115,407,255,0,255,255,255,1018.107,247.694,1018.107,247.694,81.355339059,1009,232,18,30,28.561001543,18.144,89.946,0.773,30.265491901,103785,255,NaN,NaN,100,103785,1013,262,82.405,18.000000000,1.574,0.635,0.922902494,1014,232
