 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,XStart,YStart
1,289,255,0,255,255,255,752.126,11.808,752.126,11.808,67.112698372,740,4,24,16,23.859951208,15.422,5.634,0.806,25.632011236,73695,255,NaN,NaN,100,73695,740,15,20.556,16.000000000,1.547,0.646,0.913112164,746,4
2,1886,255,0,255,255,255,780.287,30.367,780.287,30.367,191.539105243,747,7,64,47,59.132808823,40.609,157.099,0.646,68.029405407,480930,255,NaN,NaN,100,480930,747,21,155.695,45.596483431,1.456,0.687,0.855328798,765,7
3,901,255,0,255,255,255,572.751,38.203,572.751,38.203,134.953318806,558,12,32,45,44.431317794,25.819,102.612,0.622,48.104053883,229755,255,NaN,NaN,100,229755,565,12,110.695,31.951122365,1.721,0.581,0.826226502,565,12
4,661,255,0,255,255,255,664.061,27.948,664.061,27.948,97.497474683,647,15,33,26,32.631738903,25.791,24.109,0.874,34.481879299,168555,255,NaN,NaN,100,168555,647,31,16.858,26.000000000,1.265,0.790,0.953823954,659,15
5,708,255,0,255,255,255,728.527,27.719,728.527,27.719,104.811183182,708,15,38,27,37.395644463,24.106,5.980,0.810,38.832975678,180540,255,NaN,NaN,100,180540,708,29,11.889,26.118853737,1.551,0.645,0.925490196,737,15
6,784,255,0,255,255,255,692.644,38.864,692.644,38.864,112.083261121,673,25,40,26,37.660348136,26.506,1.194,0.784,40.447496832,199920,255,NaN,NaN,100,199920,673,43,8.531,26.000000000,1.421,0.704,0.926166568,681,25
7,2577,255,0,255,255,255,619.737,49.088,619.737,49.088,224.894444303,583,26,71,50,68.368597879,47.992,169.275,0.640,73.006848994,657135,255,NaN,NaN,100,657135,583,58,13.465,49.977292141,1.425,0.702,0.864910220,597,26
8,476,255,0,255,255,255,495.288,46.128,495.288,46.128,89.396969620,479,34,33,24,34.128008959,17.758,33.573,0.748,35.846896658,121380,255,NaN,NaN,100,121380,479,55,22.989,19.717679510,1.922,0.520,0.911877395,498,34
9,1318,255,0,255,255,255,751.184,57.695,751.184,57.695,156.024386618,730,34,40,49,50.239577093,33.403,104.867,0.680,51.739733281,336090,255,NaN,NaN,100,336090,732,41,131.082,38.091500052,1.504,0.665,0.873426110,746,34
10,1723,255,0,255,255,255,835.500,61.462,835.500,61.462,175.338095117,810,34,49,58,65.218406006,33.638,122.643,0.704,68.014704293,439365,255,NaN,NaN,100,439365,812,38,131.424,36.186201465,1.939,0.516,0.918933333,833,34
11,278,255,0,255,255,255,718.302,47.155,718.302,47.155,63.941125497,708,38,21,18,21.371959846,16.562,6.483,0.854,22.847319318,70890,255,NaN,NaN,100,70890,708,52,23.199,18.000000000,1.290,0.775,0.926666667,714,38
12,671,255,0,255,255,255,864.142,56.449,864.142,56.449,104.568542495,850,41,30,34,32.413994028,26.357,90.650,0.771,35.735136770,171105,255,NaN,NaN,100,171105,860,75,72.072,27.828043409,1.230,0.813,0.899463807,863,41
13,507,255,0,255,255,255,663.119,52.697,663.119,52.697,87.012193309,648,42,30,22,28.775185838,22.434,3.220,0.842,30.805843601,129285,255,NaN,NaN,100,129285,648,56,13.134,22.000000000,1.283,0.780,0.939759036,655,42
14,2411,255,0,255,255,255,506.967,66.890,506.967,66.890,261.178715550,459,44,101,47,93.812786370,32.722,15.472,0.444,104.292856898,614805,255,NaN,NaN,100,614805,459,82,14.436,41.570258965,2.867,0.349,0.783555411,512,44
15,3049,255,0,255,255,255,943.654,75.806,943.654,75.806,255.622366364,898,45,92,59,100.018546790,38.814,158.863,0.586,97.989795387,777495,255,NaN,NaN,100,777495,898,59,155.266,42.895623119,2.577,0.388,0.870024255,910,45
