 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,XStart,YStart
1,755,255,0,255,255,255,681.889,25.828,681.889,25.828,110.225396744,666,8,32,35,34.688718636,27.712,67.015,0.781,36.891733491,192525,255,NaN,NaN,100,192525,669,40,57.171,30.647058824,1.252,0.799,0.892434988,676,8
2,279,255,0,255,255,255,599.894,19.439,599.894,19.439,69.012193309,588,10,23,20,25.490677375,13.936,149.606,0.736,26.627053911,71145,255,NaN,NaN,100,71145,589,11,145.713,16.027678762,1.829,0.547,0.898550725,590,10
3,890,255,0,255,255,255,737.166,26.934,737.166,26.934,118.468037432,718,10,38,35,39.653207392,28.577,149.865,0.797,40.496913463,226950,255,NaN,NaN,100,226950,718,20,159.775,31.555739666,1.388,0.721,0.924675325,725,10
4,656,255,0,255,255,255,824.537,23.181,824.537,23.181,102.325901808,807,11,38,24,36.708434232,22.753,178.190,0.787,38.327535793,167280,255,NaN,NaN,100,167280,807,24,7.496,22.687060248,1.613,0.620,0.931818182,814,11
5,647,255,0,255,255,255,533.322,28.886,533.322,28.886,110.225396744,510,17,45,23,42.934506568,19.187,12.137,0.669,45.541190147,164985,255,NaN,NaN,100,164985,510,30,8.842,20.742817768,2.238,0.447,0.913196895,545,17
6,772,255,0,255,255,255,792.223,34.451,792.223,34.451,107.639610307,775,18,35,32,37.241870465,26.393,44.758,0.837,39.623225512,196860,255,NaN,NaN,100,196860,779,49,47.045,26.140120167,1.411,0.709,0.936325045,790,18
7,922,255,0,255,255,255,856.051,34.539,856.051,34.539,118.367532368,835,18,43,32,39.251386147,29.908,6.092,0.827,43.737855457,235110,255,NaN,NaN,100,235110,835,38,10.539,31.071408601,1.312,0.762,0.936040609,849,18
8,595,255,0,255,255,255,589.448,35.204,589.448,35.204,96.083261121,575,19,28,30,31.489272624,24.058,124.066,0.810,33.600595233,151725,255,NaN,NaN,100,151725,575,27,143.471,26.367509393,1.309,0.764,0.923196276,585,19
9,846,255,0,255,255,255,649.488,35.689,649.488,35.689,113.639610307,632,19,36,34,36.073551453,29.860,166.396,0.823,37.947331922,215730,255,NaN,NaN,100,215730,632,28,161.565,29.944602941,1.208,0.828,0.932745314,642,19
10,288,255,0,255,255,255,708.333,29.799,708.333,29.799,67.355339059,697,22,23,17,22.487155355,16.307,175.321,0.798,23.769728648,73440,255,NaN,NaN,100,73440,698,24,157.751,17.000000000,1.379,0.725,0.908517350,699,22
11,712,255,0,255,255,255,563.094,39.122,563.094,39.122,105.740115370,543,26,37,27,35.732964469,25.370,167.082,0.800,38.600518131,181560,255,NaN,NaN,100,181560,543,39,163.443,25.947631888,1.408,0.710,0.942422237,555,26
12,683,255,0,255,255,255,617.952,39.743,617.952,39.743,99.840620434,603,26,30,29,30.789987043,28.244,10.832,0.861,33.837848631,174165,255,NaN,NaN,100,174165,603,47,34.160,29.000000000,1.090,0.917,0.946638947,612,26
