 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,XStart,YStart
1,607,255,0,255,255,255,54.108,681.907,54.108,681.907,99.597979746,37,670,33,25,36.123947923,21.395,150.614,0.769,38.832975678,154785,255,NaN,NaN,100,154785,38,672,145.491,23.617366492,1.688,0.592,0.915535445,41,670
2,853,255,0,255,255,255,86.373,691.629,86.373,691.629,126.367532368,66,672,42,37,49.643334237,21.878,137.768,0.671,53.075418039,217515,255,NaN,NaN,100,217515,66,672,137.291,23.103093758,2.269,0.441,0.922660898,66,672
3,742,255,0,255,255,255,64.480,706.094,64.480,706.094,113.882250994,41,694,45,25,45.054747897,20.969,162.484,0.719,45.891175622,189210,255,NaN,NaN,100,189210,41,702,168.690,22.978920106,2.149,0.465,0.927500000,48,694
4,553,255,0,255,255,255,31.722,710.903,31.722,710.903,94.811183182,14,699,36,24,35.309176409,19.941,156.325,0.773,37.107950631,141015,255,NaN,NaN,100,141015,14,705,165.964,21.768891000,1.771,0.565,0.911037891,20,699
5,296,255,0,255,255,255,118.000,712.385,118.000,712.385,72.426406871,105,702,26,19,28.428595263,13.257,149.609,0.709,29.832867780,75480,255,NaN,NaN,100,75480,108,702,140.440,15.091875493,2.144,0.466,0.907975460,108,702
6,522,255,0,255,255,255,95.931,720.920,95.931,720.920,89.497474683,82,709,30,25,27.453034703,24.210,19.531,0.819,30.413812651,133110,255,NaN,NaN,100,133110,85,732,27.408,24.626230315,1.134,0.882,0.921447485,87,709
7,885,255,0,255,255,255,63.098,729.336,63.098,729.336,119.882250994,42,714,42,32,41.516103212,27.142,168.194,0.774,42.953463190,225675,255,NaN,NaN,100,225675,42,724,167.905,27.807625662,1.530,0.654,0.913784202,51,714
8,1292,255,0,255,255,255,120.962,740.972,120.962,740.972,155.095454430,99,720,45,45,47.129579571,34.904,51.508,0.675,53.823786563,329460,255,NaN,NaN,100,329460,99,758,35.166,39.260623425,1.350,0.741,0.870326709,113,720
9,926,255,0,255,255,255,26.516,739.276,26.516,739.276,118.367532368,6,722,41,34,40.154035772,29.362,26.714,0.831,41.303752856,236130,255,NaN,NaN,100,236130,6,744,6.953,30.297709806,1.368,0.731,0.935826175,25,722
10,677,255,0,255,255,255,88.866,747.026,88.866,747.026,100.811183182,72,733,34,29,34.805688318,24.766,30.552,0.837,36.400549446,172635,255,NaN,NaN,100,172635,74,758,37.185,26.162950904,1.405,0.712,0.929306795,85,733
11,1024,255,0,255,255,255,51.973,758.450,51.973,758.450,124.610173055,32,740,41,38,41.568123537,31.365,31.839,0.829,43.278170017,261120,255,NaN,NaN,100,261120,38,775,40.314,31.112698372,1.325,0.755,0.949466852,48,740
12,693,255,0,255,255,255,20.266,770.113,20.266,770.113,107.740115370,7,754,30,34,32.215401445,27.389,76.359,0.750,36.400549446,176715,255,NaN,NaN,100,176715,9,786,52.815,29.210311892,1.176,0.850,0.920930233,12,754
13,778,255,0,255,255,255,127.504,771.902,127.504,771.902,110.083261121,110,756,35,30,35.306812790,28.056,14.794,0.807,36.891733491,198390,255,NaN,NaN,100,198390,114,786,32.829,28.073263225,1.258,0.795,0.939613527,133,756
14,1096,255,0,255,255,255,96.276,781.723,96.276,781.723,129.982756057,80,758,33,44,44.679753430,31.233,88.723,0.815,45.354161882,279480,255,NaN,NaN,100,279480,87,802,75.964,32.334796017,1.431,0.699,0.941176471,95,758
15,771,255,0,255,255,255,68.750,779.076,68.750,779.076,114.568542495,51,759,32,36,37.568223136,26.130,50.032,0.738,41.868842831,196605,255,NaN,NaN,100,196605,56,795,49.844,30.254694423,1.438,0.696,0.911886458,74,759
16,1230,255,0,255,255,255,35.517,797.593,35.517,797.593,138.468037432,14,776,41,42,41.088185897,38.115,60.534,0.806,45.276925691,313650,255,NaN,NaN,100,313650,27,818,59.470,39.048235631,1.078,0.928,0.936073059,36,776
17,774,255,0,255,255,255,67.239,808.221,67.239,808.221,109.154328933,50,794,36,30,36.062939005,27.327,29.886,0.816,39.000000000,197370,255,NaN,NaN,100,197370,50,817,22.620,28.583954246,1.320,0.758,0.935912938,65,794
18,827,255,0,255,255,255,93.818,820.026,93.818,820.026,112.325901808,79,803,31,36,38.850388353,27.103,65.617,0.824,40.816663264,210885,255,NaN,NaN,100,210885,84,838,59.036,27.853232268,1.433,0.698,0.947851003,87,803
