 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,XStart,YStart
1,88,255,0,255,255,255,640.818,6.727,640.818,6.727,37.213203436,634,2,14,9,14.399785770,7.781,11.736,0.799,14.560219779,22440,255,NaN,NaN,100,22440,634,9,15.945,9.000000000,1.851,0.540,0.866995074,639,2
2,342,255,0,255,255,255,689.044,10.895,689.044,10.895,75.012193309,675,3,28,18,27.323835714,15.937,174.166,0.764,28.635642127,87210,255,NaN,NaN,100,87210,675,6,167.905,17.448181120,1.715,0.583,0.919354839,682,3
3,704,255,0,255,255,255,618.898,18.352,618.898,18.352,103.840620434,605,4,30,31,31.832982520,28.158,44.000,0.820,35.468295702,179520,255,NaN,NaN,100,179520,606,29,40.426,30.000000000,1.131,0.885,0.929372937,625,4
4,73,255,0,255,255,255,709.829,9.062,709.829,9.062,32.970562748,704,5,12,8,12.583968839,7.386,164.611,0.844,13.038404810,18615,255,NaN,NaN,100,18615,704,6,147.529,7.905694150,1.704,0.587,0.895705521,706,5
5,655,255,0,255,255,255,731.940,19.062,731.940,19.062,98.426406871,716,6,32,26,32.479096653,25.677,157.948,0.850,34.713109915,167025,255,NaN,NaN,100,167025,717,8,138.504,25.933926196,1.265,0.791,0.946531792,723,6
6,744,255,0,255,255,255,589.786,20.759,589.786,20.759,109.497474683,572,7,33,31,32.592252053,29.065,161.303,0.780,37.121422387,189720,255,NaN,NaN,100,189720,572,12,152.745,31.000000000,1.121,0.892,0.918518519,587,7
7,530,255,0,255,255,255,645.330,22.894,645.330,22.894,87.497474683,632,9,25,29,26.597408558,25.372,87.631,0.870,29.274562337,135150,255,NaN,NaN,100,135150,646,38,82.147,25.000000000,1.048,0.954,0.933920705,647,9
8,163,255,0,255,255,255,755.942,15.537,755.942,15.537,48.627416998,747,10,18,11,18.560114108,11.182,169.961,0.866,18.973665961,41565,255,NaN,NaN,100,41565,747,12,161.565,11.000000000,1.660,0.602,0.934097421,749,10
9,476,255,0,255,255,255,563.288,24.187,563.288,24.187,82.669047558,551,12,25,26,27.479308780,22.055,127.692,0.875,28.844410204,121380,255,NaN,NaN,100,121380,552,15,146.310,23.717082451,1.246,0.803,0.939782823,557,12
10,651,255,0,255,255,255,672.958,26.471,672.958,26.471,99.254833996,658,12,31,28,32.205450669,25.737,156.855,0.830,36.400549446,166005,255,NaN,NaN,100,166005,658,16,142.815,26.908855169,1.251,0.799,0.931330472,671,12
11,815,255,0,255,255,255,704.911,30.080,704.911,30.080,112.225396744,688,12,35,34,33.442158225,31.029,34.607,0.813,37.215588132,207825,255,NaN,NaN,100,207825,696,46,59.300,32.781834126,1.078,0.928,0.913677130,704,12
12,392,255,0,255,255,255,778.839,20.954,778.839,20.954,83.941125497,764,12,32,17,32.637853039,15.292,0.105,0.699,32.388269481,99960,255,NaN,NaN,100,99960,764,24,8.881,17.000000000,2.134,0.469,0.906358382,772,12
13,527,255,0,255,255,255,810.652,30.728,810.652,30.728,92.083261121,796,19,30,26,27.958378772,24.000,150.062,0.781,31.144823005,134385,255,NaN,NaN,100,134385,797,20,137.603,25.455844123,1.165,0.858,0.913344887,800,19
14,395,255,0,255,255,255,755.576,32.475,755.576,32.475,78.183766184,743,21,24,23,22.689898573,22.165,128.140,0.812,26.400757565,100725,255,NaN,NaN,100,100725,749,21,127.304,22.946425899,1.024,0.977,0.908045977,749,21
15,816,255,0,255,255,255,518.860,39.554,518.860,39.554,111.982756057,505,22,29,36,35.487653785,29.277,78.992,0.818,37.643060449,208080,255,NaN,NaN,100,208080,514,58,73.009,29.000000000,1.212,0.825,0.935779817,516,22
16,369,255,0,255,255,255,496.947,39.495,496.947,39.495,78.526911935,488,26,17,28,28.206184510,16.657,95.818,0.752,28.160255681,94095,255,NaN,NaN,100,94095,495,26,96.116,17.000000000,1.693,0.591,0.922500000,495,26
17,563,255,0,255,255,255,548.257,40.782,548.257,40.782,93.254833996,534,27,30,26,31.169530616,22.998,160.908,0.814,33.837848631,143565,255,NaN,NaN,100,143565,535,31,145.840,25.222846786,1.355,0.738,0.926748971,549,27
18,691,255,0,255,255,255,783.497,39.543,783.497,39.543,103.982756057,766,27,36,28,34.537083658,25.474,7.765,0.803,36.221540553,176205,255,NaN,NaN,100,176205,766,38,173.660,26.961433918,1.356,0.738,0.933153275,786,27
19,633,255,0,255,255,255,835.519,42.127,835.519,42.127,96.325901808,820,28,31,28,29.369372178,27.442,161.900,0.857,31.400636936,161415,255,NaN,NaN,100,161415,820,42,170.838,27.276586940,1.070,0.934,0.933628319,827,28
20,84,255,0,255,255,255,482.405,33.167,482.405,33.167,36.142135624,476,29,12,9,12.122227681,8.823,9.345,0.808,13.601470509,21420,255,NaN,NaN,100,21420,477,37,36.027,9.000000000,1.374,0.728,0.893617021,480,29
21,819,255,0,255,255,255,632.142,47.872,632.142,47.872,110.225396744,617,29,31,37,35.825563269,29.107,112.449,0.847,38.078865529,208845,255,NaN,NaN,100,208845,631,29,103.671,30.037375092,1.231,0.812,0.931740614,631,29
