 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,XStart,YStart
1,882,255,0,255,255,255,574.107,23.409,574.107,23.409,111.639610307,556,7,36,33,36.664244270,30.629,34.164,0.889,38.275318418,224910,255,NaN,NaN,100,224910,556,28,19.855,31.723373304,1.197,0.835,0.950431034,575,7
2,636,255,0,255,255,255,608.305,21.153,608.305,21.153,98.325901808,592,8,33,27,32.384255113,25.005,7.707,0.827,34.481879299,162180,255,NaN,NaN,100,162180,592,28,29.539,25.773692731,1.295,0.772,0.935294118,604,8
3,1124,255,0,255,255,255,738.448,30.494,738.448,30.494,129.882250994,717,11,42,37,40.954797154,34.944,173.774,0.837,44.294469181,286620,255,NaN,NaN,100,286620,720,18,151.699,36.452417767,1.172,0.853,0.930848861,742,11
4,655,255,0,255,255,255,516.634,29.273,516.634,29.273,99.497474683,501,14,31,29,29.828845895,27.959,26.562,0.831,33.615472628,167025,255,NaN,NaN,100,167025,507,43,59.621,28.619203754,1.067,0.937,0.933713471,522,14
5,729,255,0,255,255,255,663.828,29.230,663.828,29.230,107.982756057,647,14,33,32,32.587920998,28.483,43.174,0.786,37.483329628,185895,255,NaN,NaN,100,185895,649,40,43.919,30.273256045,1.144,0.874,0.911819887,658,14
6,273,255,0,255,255,255,792.060,21.397,792.060,21.397,67.455844123,780,14,25,14,25.012925227,13.897,177.086,0.754,25.179356624,69615,255,NaN,NaN,100,69615,780,17,173.157,14.000000000,1.800,0.556,0.926994907,784,14
7,423,255,0,255,255,255,769.491,28.330,769.491,28.330,79.798989873,757,19,25,19,25.953031316,20.752,171.135,0.835,28.425340807,107865,255,NaN,NaN,100,107865,757,20,140.711,19.000000000,1.251,0.800,0.965753425,761,19
8,697,255,0,255,255,255,629.966,38.803,629.966,38.803,104.568542495,614,24,34,30,35.330597607,25.118,23.748,0.801,38.832975678,177735,255,NaN,NaN,100,177735,614,50,34.509,26.678657924,1.407,0.711,0.932441472,626,24
9,849,255,0,255,255,255,542.637,41.613,542.637,41.613,113.982756057,525,26,37,32,36.509566791,29.608,39.052,0.821,39.204591568,216495,255,NaN,NaN,100,216495,531,58,52.253,32.000000000,1.233,0.811,0.933479934,533,26
10,749,255,0,255,255,255,487.707,40.383,487.707,40.383,108.325901808,469,27,37,28,36.344485184,26.239,174.322,0.802,38.327535793,190995,255,NaN,NaN,100,190995,469,34,164.876,27.501361295,1.385,0.722,0.925834363,484,27
11,763,255,0,255,255,255,596.226,44.897,596.226,44.897,107.982756057,578,29,35,31,34.879296741,27.853,0.960,0.822,36.891733491,194565,255,NaN,NaN,100,194565,582,56,32.829,28.619203754,1.252,0.799,0.931055522,591,29
12,360,255,0,255,255,255,792.425,37.672,792.425,37.672,72.769552622,780,29,25,19,23.706688587,19.335,5.173,0.854,25.179356624,91800,255,NaN,NaN,100,91800,780,37,173.157,19.000000000,1.226,0.816,0.939947781,783,29
13,446,255,0,255,255,255,460.184,46.469,460.184,46.469,82.183766184,449,33,22,27,27.500745749,20.649,102.564,0.830,28.460498942,113730,255,NaN,NaN,100,113730,456,33,108.435,20.825323951,1.332,0.751,0.931106472,456,33
