 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,XStart,YStart
1,423,255,0,255,255,255,812.082,67.268,812.082,67.268,78.083261121,800,56,25,24,25.637227688,21.008,147.061,0.872,27.802877549,107865,255,NaN,NaN,100,107865,803,56,142.306,21.213203436,1.220,0.819,0.940000000,803,56
2,626,255,0,255,255,255,844.546,71.351,844.546,71.351,100.083261121,826,59,36,23,37.197056342,21.428,168.270,0.785,39.000000000,159630,255,NaN,NaN,100,159630,826,65,157.380,23.000000000,1.736,0.576,0.937125749,837,59
3,668,255,0,255,255,255,878.590,77.225,878.590,77.225,98.911688245,863,64,32,28,31.183823464,27.275,165.945,0.858,33.600595233,170340,255,NaN,NaN,100,170340,863,69,143.471,28.000000000,1.143,0.875,0.941508104,873,64
4,327,255,0,255,255,255,755.436,80.628,755.436,80.628,68.669047558,743,70,23,21,23.551747678,17.678,33.529,0.871,24.698178070,83385,255,NaN,NaN,100,83385,743,83,21.371,18.428503903,1.332,0.751,0.923728814,755,70
5,865,255,0,255,255,255,854.673,95.721,854.673,95.721,115.982756057,835,81,39,30,39.300196104,28.024,161.954,0.808,41.868842831,220575,255,NaN,NaN,100,220575,837,83,139.844,29.953810596,1.402,0.713,0.921192758,862,81
6,633,255,0,255,255,255,884.974,106.257,884.974,106.257,98.911688245,870,91,30,30,29.494895249,27.325,122.377,0.813,33.970575503,161415,255,NaN,NaN,100,161415,875,93,132.614,27.271855426,1.079,0.926,0.914079422,884,91
7,876,255,0,255,255,255,988.684,109.494,988.684,109.494,115.154328933,970,94,37,32,35.841410316,31.119,154.499,0.830,39.051248380,223380,255,NaN,NaN,100,223380,975,96,129.806,32.000000000,1.152,0.868,0.932410857,988,94
8,775,255,0,255,255,255,915.727,117.842,915.727,117.842,106.325901808,899,103,35,29,35.774737615,27.583,158.611,0.861,37.589892258,197625,255,NaN,NaN,100,197625,901,105,151.390,29.000000000,1.297,0.771,0.949173301,914,103
9,812,255,0,255,255,255,955.713,119.772,955.713,119.772,117.053823869,934,106,43,29,42.410820554,24.378,167.262,0.745,44.147480109,207060,255,NaN,NaN,100,207060,934,113,166.908,26.779839316,1.740,0.575,0.914414414,949,106
10,770,255,0,255,255,255,862.787,124.651,862.787,124.651,108.568542495,845,111,35,30,37.080834301,26.439,152.166,0.821,38.600518131,196350,255,NaN,NaN,100,196350,848,111,143.427,29.294117647,1.402,0.713,0.919952210,848,111
11,783,255,0,255,255,255,1020.098,125.173,1020.098,125.173,108.669047558,1001,112,37,27,37.848240360,26.341,175.240,0.833,38.078865529,199665,255,NaN,NaN,100,199665,1001,129,13.671,26.564487573,1.437,0.696,0.937724551,1013,112
12,437,255,0,255,255,255,892.507,130.527,892.507,130.527,80.911688245,880,119,26,25,25.404335368,21.902,142.433,0.839,26.925824036,111435,255,NaN,NaN,100,111435,881,122,148.671,23.103093758,1.160,0.862,0.922914467,891,119
13,897,255,0,255,255,255,946.609,142.453,946.609,142.453,123.639610307,927,124,40,35,42.129358333,27.109,148.024,0.737,45.650848842,228735,255,NaN,NaN,100,228735,927,131,151.189,28.687176549,1.554,0.643,0.920944559,934,124
14,1376,255,0,255,255,255,986.160,147.460,986.160,147.460,149.438600180,965,124,41,47,49.354860303,35.498,112.606,0.774,51.894122981,350880,255,NaN,NaN,100,350880,977,124,115.084,37.786210287,1.390,0.719,0.917639213,977,124
15,1796,255,0,255,255,255,1065.507,153.469,1065.507,153.469,180.308657865,1033,130,65,48,69.692022593,32.812,146.538,0.694,71.344235927,457980,255,NaN,NaN,100,457980,1034,136,148.761,34.284210748,2.124,0.471,0.928165375,1039,130
16,1007,255,0,255,255,255,914.584,150.118,914.584,150.118,122.811183182,896,132,37,37,35.947364716,35.667,173.884,0.839,39.824615503,256785,255,NaN,NaN,100,256785,907,132,118.496,36.769552622,1.008,0.992,0.930683919,907,132
17,5485,255,0,255,255,255,846.124,177.755,846.124,177.755,449.386868352,792,134,107,107,109.874016885,63.561,37.569,0.341,126.657017176,1398675,255,NaN,NaN,100,1398675,796,224,38.589,82.690363681,1.729,0.578,0.684940060,849,134
18,923,255,0,255,255,255,1021.281,151.202,1021.281,151.202,122.811183182,999,136,43,31,44.455472841,26.435,155.377,0.769,46.615448083,235365,255,NaN,NaN,100,235365,999,143,157.286,27.541979880,1.682,0.595,0.923923924,1003,136
19,635,255,0,255,255,255,964.528,169.168,964.528,169.168,100.568542495,949,154,34,27,32.600626401,24.800,167.468,0.789,35.114099732,161925,255,NaN,NaN,100,161925,950,160,160.017,26.889116575,1.315,0.761,0.921625544,967,154
20,334,255,0,255,255,255,938.725,165.769,938.725,165.769,70.183766184,927,155,22,21,21.254003362,20.009,155.810,0.852,23.600847442,85170,255,NaN,NaN,100,85170,934,155,126.384,21.000000000,1.062,0.941,0.915068493,934,155
21,461,255,0,255,255,255,1053.808,174.515,1053.808,174.515,97.882250994,1036,161,36,27,39.962931949,14.688,152.149,0.605,38.275318418,117555,255,NaN,NaN,100,117555,1036,167,160.145,16.099689438,2.721,0.368,0.863295880,1043,161
22,310,255,0,255,255,255,902.545,172.803,902.545,172.803,67.254833996,891,162,22,21,22.438000920,17.591,149.119,0.861,23.769728648,79050,255,NaN,NaN,100,79050,891,170,157.751,18.384776311,1.276,0.784,0.926756353,898,162
23,677,255,0,255,255,255,1019.141,175.792,1019.141,175.792,107.639610307,1000,162,39,28,36.584411110,23.561,168.554,0.734,39.458839314,172635,255,NaN,NaN,100,172635,1000,171,171.254,24.760046449,1.553,0.644,0.885546109,1007,162
24,364,255,0,255,255,255,1110.907,179.099,1110.907,179.099,88.710678119,1096,165,31,28,38.717900812,11.970,139.325,0.581,38.288379438,92820,255,NaN,NaN,100,92820,1098,166,139.236,12.876228496,3.235,0.309,0.875000000,1099,165
25,229,255,0,255,255,255,923.273,175.740,923.273,175.740,57.698484810,914,168,19,16,20.089569801,14.514,153.976,0.864,21.400934559,58395,255,NaN,NaN,100,58395,914,170,142.595,15.205262247,1.384,0.722,0.930894309,919,168
26,439,255,0,255,255,255,387.511,183.482,387.511,183.482,81.254833996,374,172,25,24,24.850229019,22.493,29.228,0.836,27.202941017,111945,255,NaN,NaN,100,111945,382,196,53.973,23.702320561,1.105,0.905,0.928118393,382,172
27,519,255,0,255,255,255,991.972,184.095,991.972,184.095,87.254833996,979,172,27,26,26.258590289,25.166,106.800,0.857,28.653097564,132345,255,NaN,NaN,100,132345,984,172,119.249,25.043961348,1.043,0.958,0.934293429,984,172
