 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,XStart,YStart
1,510,255,0,255,255,255,750.129,15.953,750.129,15.953,86.811183182,734,4,31,25,28.659370981,22.658,5.994,0.850,31.256999216,130050,255,NaN,NaN,100,130050,734,15,172.648,24.684158732,1.265,0.791,0.934922090,745,4
2,975,255,0,255,255,255,803.047,21.872,803.047,21.872,121.012193309,783,7,39,30,40.597174926,30.579,160.184,0.837,44.687805943,248625,255,NaN,NaN,100,248625,786,7,139.538,30.000000000,1.328,0.753,0.955882353,786,7
3,498,255,0,255,255,255,593.143,17.761,593.143,17.761,88.325901808,575,8,35,20,33.235571124,19.078,2.158,0.802,35.128336141,126990,255,NaN,NaN,100,126990,575,19,4.899,20.000000000,1.742,0.574,0.932584270,594,8
4,2380,255,0,255,255,255,727.698,50.431,727.698,50.431,219.237590053,706,13,44,74,74.149996323,40.867,89.099,0.622,75.504966724,606900,255,NaN,NaN,100,606900,716,13,101.459,43.532220595,1.814,0.551,0.849696537,716,13
5,1132,255,0,255,255,255,840.573,33.113,840.573,33.113,132.225396744,821,14,40,39,44.653718004,32.277,137.148,0.814,48.270073545,288660,255,NaN,NaN,100,288660,823,16,140.042,34.882660449,1.383,0.723,0.940980881,829,14
6,651,255,0,255,255,255,618.534,28.835,618.534,28.835,102.083261121,602,15,34,27,34.701552896,23.886,27.305,0.785,36.235341864,166005,255,NaN,NaN,100,166005,602,38,39.401,24.906749163,1.453,0.688,0.918842625,623,15
7,2387,255,0,255,255,255,769.725,54.283,769.725,54.283,205.823376491,747,19,45,71,71.803351895,42.327,90.911,0.708,72.006944110,608685,255,NaN,NaN,100,608685,766,19,99.593,45.000000000,1.696,0.589,0.892837105,766,19
8,588,255,0,255,255,255,566.560,34.391,566.560,34.391,93.740115370,552,20,29,28,31.345253956,23.884,47.037,0.841,33.286633954,149940,255,NaN,NaN,100,149940,557,48,57.265,25.455844123,1.312,0.762,0.933333333,570,20
9,443,255,0,255,255,255,666.279,33.358,666.279,33.358,82.225396744,652,20,28,26,25.927126207,21.755,168.781,0.823,28.460498942,112965,255,NaN,NaN,100,112965,652,31,161.565,22.020500426,1.192,0.839,0.904081633,666,20
10,1187,255,0,255,255,255,879.996,38.513,879.996,38.513,141.882250994,856,20,47,37,49.642215705,30.445,154.023,0.741,54.203320931,302685,255,NaN,NaN,100,302685,856,21,150.124,31.153745745,1.631,0.613,0.943186333,860,20
11,226,255,0,255,255,255,590.881,33.186,590.881,33.186,60.384776311,580,27,22,12,23.318593189,12.340,177.991,0.779,23.086792761,57630,255,NaN,NaN,100,57630,580,36,17.650,12.000000000,1.890,0.529,0.933884298,582,27
12,223,255,0,255,255,255,641.038,36.043,641.038,36.043,57.355339059,632,28,19,17,19.398897261,14.637,30.171,0.852,20.808652047,56865,255,NaN,NaN,100,56865,634,43,35.218,15.800000000,1.325,0.755,0.913934426,637,28
13,777,255,0,255,255,255,699.501,41.823,699.501,41.823,108.225396744,680,28,37,30,37.879306034,26.117,152.684,0.834,40.311288741,198135,255,NaN,NaN,100,198135,681,31,150.255,27.577164466,1.450,0.689,0.949877751,695,28
14,789,255,0,255,255,255,650.741,56.099,650.741,56.099,107.882250994,634,37,31,37,32.844321154,30.586,82.003,0.852,37.336309405,201195,255,NaN,NaN,100,201195,648,74,82.304,31.000000000,1.074,0.931,0.935388263,652,37
15,1192,255,0,255,255,255,806.796,54.012,806.796,54.012,133.982756057,785,37,45,34,43.255046632,35.087,15.174,0.834,45.705579528,303960,255,NaN,NaN,100,303960,785,56,10.081,34.000000000,1.233,0.811,0.956277577,815,37
16,605,255,0,255,255,255,587.422,50.088,587.422,50.088,98.568542495,571,39,35,25,35.462923642,21.722,17.861,0.783,37.161808352,154275,255,NaN,NaN,100,154275,572,58,23.806,24.461599764,1.633,0.613,0.910458992,580,39
17,687,255,0,255,255,255,618.729,52.912,618.729,52.912,106.568542495,600,39,36,29,36.146057186,24.199,24.946,0.760,38.275318418,175185,255,NaN,NaN,100,175185,600,59,19.855,26.094396444,1.494,0.669,0.915389740,624,39
18,992,255,0,255,255,255,683.891,61.535,683.891,61.535,128.710678119,666,41,40,39,43.252352195,29.202,145.202,0.752,46.872166581,252960,255,NaN,NaN,100,252960,666,47,146.310,31.496285495,1.481,0.675,0.893291310,676,41
19,5857,255,0,255,255,255,962.098,88.540,962.098,88.540,414.676190233,891,45,130,97,130.312758207,57.227,146.445,0.428,144.027775099,1493535,255,NaN,NaN,100,1493535,891,57,154.502,73.406205535,2.277,0.439,0.759170447,933,45
20,805,255,0,255,255,255,871.599,64.638,871.599,64.638,116.811183182,853,46,37,34,40.774602395,25.137,151.731,0.741,41.593268686,205275,255,NaN,NaN,100,205275,853,54,152.819,28.493495931,1.622,0.616,0.881708653,861,46
21,1266,255,0,255,255,255,564.445,74.109,564.445,74.109,144.225396744,547,49,37,47,46.250593292,34.852,93.576,0.765,49.335585534,322830,255,NaN,NaN,100,322830,555,96,72.300,36.620983694,1.327,0.754,0.910463862,557,49
22,1075,255,0,255,255,255,839.789,69.754,839.789,69.754,131.882250994,820,49,41,38,39.167334848,34.946,133.804,0.777,44.418464629,274125,255,NaN,NaN,100,274125,831,49,121.185,36.811526667,1.121,0.892,0.913338997,831,49
23,136,255,0,255,255,255,446.904,60.346,446.904,60.346,44.970562748,439,55,15,11,15.538703916,11.144,156.753,0.845,18.027756377,34680,255,NaN,NaN,100,34680,439,56,146.310,11.000000000,1.394,0.717,0.928327645,441,55
24,530,255,0,255,255,255,597.138,71.587,597.138,71.587,90.426406871,583,59,30,24,30.299139917,22.272,165.334,0.815,31.064449134,135150,255,NaN,NaN,100,135150,583,65,146.821,23.228227694,1.360,0.735,0.922541340,595,59
25,1082,255,0,255,255,255,628.529,81.693,628.529,81.693,125.781745931,609,61,39,39,38.884557896,35.429,41.462,0.859,41.629316593,275910,255,NaN,NaN,100,275910,616,99,65.898,36.769552622,1.098,0.911,0.942098389,631,61
