 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,XStart,YStart
1,806,255,0,255,255,255,792.875,17.532,792.875,17.532,114.426406871,774,6,40,25,41.189242917,24.915,175.131,0.774,41.340053217,205530,255,NaN,NaN,100,205530,774,6,147.848,25.000000000,1.653,0.605,0.942690058,774,6
2,280,255,0,255,255,255,733.661,17.096,733.661,17.096,63.698484810,723,8,20,18,21.355257082,16.694,148.860,0.867,23.323807579,71400,255,NaN,NaN,100,71400,723,12,149.036,17.394826817,1.279,0.782,0.927152318,728,8
3,248,255,0,255,255,255,715.786,19.444,715.786,19.444,62.183766184,705,11,21,18,21.603879390,14.616,146.671,0.806,22.472205054,63240,255,NaN,NaN,100,63240,705,17,159.146,15.562694247,1.478,0.677,0.901818182,709,11
4,804,255,0,255,255,255,829.376,27.647,829.376,27.647,108.911688245,810,14,36,29,37.234799021,27.493,166.664,0.852,38.013155617,205020,255,NaN,NaN,100,205020,815,15,144.638,27.771019214,1.354,0.738,0.949232586,828,14
5,331,255,0,255,255,255,615.198,28.119,615.198,28.119,74.426406871,601,18,27,19,25.366430362,16.614,0.539,0.751,28.160255681,84405,255,NaN,NaN,100,84405,601,25,163.496,18.238800568,1.527,0.655,0.889784946,616,18
6,344,255,0,255,255,255,676.985,29.869,676.985,29.869,71.840620434,665,18,23,22,22.326413708,19.618,17.403,0.838,24.698178070,87720,255,NaN,NaN,100,87720,665,35,21.371,21.355957555,1.138,0.879,0.919786096,674,18
7,348,255,0,255,255,255,586.796,29.779,586.796,29.779,74.325901808,572,19,28,20,25.744678833,17.211,17.345,0.792,29.410882340,88740,255,NaN,NaN,100,88740,572,34,17.819,18.645334935,1.496,0.669,0.915789474,586,19
8,545,255,0,255,255,255,704.019,33.577,704.019,33.577,93.840620434,688,22,33,23,33.503323667,20.712,173.737,0.778,34.438350715,138975,255,NaN,NaN,100,138975,689,26,154.179,22.124320309,1.618,0.618,0.929241262,702,22
9,446,255,0,255,255,255,769.596,34.702,769.596,34.702,83.012193309,756,23,28,22,27.468620360,20.673,3.772,0.813,28.442925307,113730,255,NaN,NaN,100,113730,756,36,10.125,21.957156727,1.329,0.753,0.923395445,774,23
10,748,255,0,255,255,255,739.540,38.468,739.540,38.468,108.568542495,721,25,37,27,36.882026439,25.822,165.332,0.797,38.626415832,190740,255,NaN,NaN,100,190740,722,30,158.749,26.860137845,1.428,0.700,0.913308913,727,25
11,780,255,0,255,255,255,798.286,43.042,798.286,43.042,108.911688245,780,29,38,27,36.988542556,26.850,11.594,0.826,38.832975678,198900,255,NaN,NaN,100,198900,780,47,11.889,26.666996698,1.378,0.726,0.945454545,806,29
12,248,255,0,255,255,255,600.770,41.383,600.770,41.383,59.597979746,591,31,19,19,18.732030084,16.857,41.778,0.877,20.615528128,63240,255,NaN,NaN,100,63240,594,50,67.166,17.677669530,1.111,0.900,0.918518519,600,31
13,707,255,0,255,255,255,627.811,47.274,627.811,47.274,103.740115370,609,34,35,28,34.980166255,25.734,171.742,0.826,37.121422387,180285,255,NaN,NaN,100,180285,611,38,152.745,27.163990004,1.359,0.736,0.943295530,627,34
14,521,255,0,255,255,255,576.592,47.143,576.592,47.143,90.911688245,560,35,33,23,32.745373650,20.258,166.721,0.792,34.481879299,132855,255,NaN,NaN,100,132855,560,41,163.142,21.197394012,1.616,0.619,0.913234005,571,35
15,1270,255,0,255,255,255,880.372,58.384,880.372,58.384,140.953318806,862,35,38,46,46.823991704,34.534,113.698,0.803,48.301138703,323850,255,NaN,NaN,100,323850,866,38,117.096,37.551728265,1.356,0.738,0.929721816,876,35
16,615,255,0,255,255,255,659.728,48.889,659.728,48.889,95.012193309,645,36,29,27,30.816874789,25.410,174.022,0.856,33.120990323,156825,255,NaN,NaN,100,156825,645,40,151.113,26.686035837,1.213,0.825,0.949806950,663,36
17,431,255,0,255,255,255,851.897,49.827,851.897,49.827,81.597979746,839,37,25,24,26.513494766,20.698,131.083,0.813,28.844410204,109905,255,NaN,NaN,100,109905,839,44,146.310,22.439150249,1.281,0.781,0.927879440,847,37
